First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
15952,12750,214,121,Ashe,3428,12310,2930,9699
72446,60709,1727,1031,Henderson,14963,55756,12843,46835
28099,24761,469,332,Vance,7765,19865,6738,17691
138633,125023,1378,719,Union,54343,82912,50637,73667
6509,5646,63,40,Washington,1839,4607,1594,4012
87746,75870,2142,1306,Davidson,26731,58873,23533,51031
40266,35959,5381,4645,Granville,10865,24020,9675,21639
33414,25944,221,92,Watauga,4794,28399,4119,21733
52729,46789,699,380,Cleveland,15851,36179,13735,32674
4291,3676,450,333,Graham,904,2937,739,2604
4957,4397,138,78,Gates,578,4241,492,3827
48619,42430,7141,4988,Carteret,13442,28036,11830,25612
106069,95135,1989,1220,Alamance,28333,75747,25653,68262
750927,657223,9624,5222,Mecklenburg,266092,475211,245115,406886
94406,83147,3006,1953,Brunswick,25605,65795,22940,58254
29827,26789,744,534,Stanly,7526,21557,6587,19668
6654,5693,20,12,Perquimans,1187,5447,979,4702
12814,10341,233,137,Madison,1389,11192,1251,8953
23085,19709,52,21,Pasquotank,5755,17278,4915,14773
90644,81588,1140,533,Catawba,32948,56556,29107,51948
41206,35557,341,187,Caldwell,11798,29067,9578,25792
34336,30273,352,217,Wilkes,10875,23109,9690,20366
15484,12545,3486,2355,Greene,2977,9021,2579,7611
48938,43786,592,370,Rockingham,15276,33070,13377,30039
22142,17726,528,334,Macon,3158,18456,2574,14818
117329,96556,,,Out o,759,116570,928,95628
852156,761995,11779,7295,Wake,282346,558031,263906,490794
11525,10462,158,120,Warren,2628,8739,2364,7978
349163,312490,5374,2975,Guilford,115452,228337,106170,203345
24455,20081,7042,4679,Bladen,4668,12745,3916,11486
235127,192099,93309,67003,Cumberland,60588,81230,53025,72071
8770,7365,234,90,Chowan,1813,6723,1662,5613
7445,6683,222,168,Pamlico,1295,5928,1022,5493
18392,16141,280,192,Scotland,5290,12822,4286,11663
121588,105521,3625,2043,Johnston,39966,77997,35819,67659
5623,5035,243,106,Clay,1046,4334,949,3980
11776,9958,234,142,Martin,2657,8885,2215,7601
14066,12448,704,464,Cherokee,2900,10462,2301,9683
117425,104277,1419,921,Orange,26122,89884,25018,78338
44458,39019,779,421,Burke,11728,31951,10079,28519
38131,34449,373,237,Surry,12043,25715,10810,23402
65805,57657,6640,5067,Wayne,20763,38402,18029,34561
10066,8432,183,83,Avery,1649,8234,1422,6927
103220,87451,2226,1303,Pitt,32407,68587,28860,57288
10985,9642,123,63,Bertie,2110,8752,1812,7767
12192,10787,88,38,Hertford,3518,8586,3039,7710
23538,21097,429,298,Person,6192,16917,5190,15609
11496,10290,219,102,Caswell,1772,9505,1425,8763
10,0,10,,Salem,,,,
