First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
11405,10328,152,118,Warren,2580,8673,2294,7916
344099,305904,5042,2883,Guilford,112381,226676,101560,201461
23958,19654,6761,4552,Bladen,4574,12623,3763,11339
230241,187058,91544,66112,Cumberland,58618,80079,50210,70736
8640,7243,191,88,Chowan,1772,6677,1623,5532
7446,6674,205,164,Pamlico,1269,5972,988,5522
18269,15972,265,185,Scotland,5140,12864,4113,11674
119931,103428,3397,1990,Johnston,38901,77633,34249,67189
5574,4992,226,102,Clay,1040,4308,945,3945
11747,9837,218,134,Martin,2578,8951,2083,7620
13947,12341,685,459,Cherokee,2854,10408,2254,9628
116181,102804,1333,907,Orange,25756,89092,24464,77433
43782,38432,731,416,Burke,11461,31590,9698,28318
64735,56315,6509,4978,Wayne,20146,38080,17173,34164
37687,34073,346,229,Surry,11884,25457,10557,23287
9894,8247,168,77,Avery,1610,8116,1372,6798
101938,85591,2110,1266,Pitt,31609,68219,27633,56692
10922,9508,103,61,Bertie,2041,8778,1747,7700
12044,10576,82,36,Hertford,3429,8533,2923,7617
23222,20713,399,293,Person,6010,16813,4943,15477
11419,10181,200,96,Caswell,1739,9480,1372,8713
