First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
12789,10315,226,137,Madison,1381,11182,1243,8935
22951,19506,52,20,Pasquotank,5675,17224,4831,14655
90004,80961,1093,528,Catawba,32618,56293,28720,51713
34163,30123,330,207,Wilkes,10752,23081,9566,20350
40949,35321,333,186,Caldwell,11652,28964,9420,25715
15267,12351,3403,2324,Greene,2931,8933,2536,7491
48701,43458,570,356,Rockingham,15103,33028,13126,29976
22089,17643,520,323,Macon,3123,18446,2537,14783
112910,92584,,,Out o,718,112192,866,91718
846365,755860,11310,7137,Wake,279633,555422,260454,488269
11450,10386,153,119,Warren,2599,8698,2323,7944
346201,309306,5095,2898,Guilford,113759,227347,104190,202218
24130,19865,6821,4603,Bladen,4621,12688,3864,11398
232077,189518,91942,66366,Cumberland,59633,80502,51858,71294
8665,7289,192,90,Chowan,1786,6687,1637,5562
7453,6700,207,165,Pamlico,1283,5963,1012,5523
18358,16117,268,185,Scotland,5205,12885,4189,11743
120646,104610,3439,2005,Johnston,39396,77811,35180,67425
5582,5007,227,102,Clay,1042,4313,947,3958
11802,9937,223,134,Martin,2626,8953,2164,7639
13990,12386,688,460,Cherokee,2877,10425,2278,9648
116514,103325,1337,909,Orange,25927,89250,24763,77653
44231,38842,735,416,Burke,11575,31921,9910,28516
37732,34178,349,229,Surry,11962,25421,10691,23258
65157,57000,6527,5000,Wayne,20421,38209,17664,34336
9942,8297,169,77,Avery,1631,8142,1400,6820
102535,86665,2133,1273,Pitt,31975,68427,28315,57077
10971,9617,114,61,Bertie,2071,8786,1777,7779
12101,10686,83,36,Hertford,3459,8559,2989,7661
23374,20952,402,296,Person,6101,16871,5119,15537
11453,10245,201,96,Caswell,1757,9495,1409,8740
