First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
89818,80714,1088,526,Catawba,32506,56224,28576,51612
40861,35189,333,186,Caldwell,11611,28917,9357,25646
15223,12272,3382,2312,Greene,2918,8923,2511,7449
48608,43298,569,355,Rockingham,15037,33002,13013,29930
22073,17618,519,322,Macon,3114,18440,2532,14764
112541,92226,,,Out o,709,111832,851,91375
844551,753480,11272,7117,Wake,278747,554532,259187,487176
11431,10355,152,119,Warren,2585,8694,2312,7924
345266,307935,5067,2890,Guilford,113264,226935,103308,201737
24041,19771,6782,4579,Bladen,4608,12651,3833,11359
231216,188501,91691,66205,Cumberland,59300,80225,51373,70923
8650,7268,192,90,Chowan,1778,6680,1629,5549
7455,6692,206,165,Pamlico,1279,5970,999,5528
18312,16061,265,185,Scotland,5178,12869,4161,11715
120325,104144,3418,1998,Johnston,39229,77678,34902,67244
5579,5003,227,102,Clay,1042,4310,946,3955
13966,12363,686,460,Cherokee,2871,10409,2268,9635
11783,9899,222,134,Martin,2613,8948,2139,7626
116328,103086,1334,907,Orange,25846,89148,24672,77507
44158,38735,731,416,Burke,11544,31883,9864,28455
37711,34123,348,229,Surry,11940,25423,10649,23245
64982,56733,6514,4988,Wayne,20330,38138,17524,34221
9917,8276,168,77,Avery,1625,8124,1394,6805
102196,86221,2118,1270,Pitt,31811,68267,28133,56818
10947,9576,103,61,Bertie,2064,8780,1767,7748
12078,10636,83,36,Hertford,3448,8547,2961,7639
23306,20861,399,295,Person,6077,16830,5075,15491
11445,10219,201,96,Caswell,1755,9489,1402,8721
