First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
4283,3668,445,328,Graham,894,2944,731,2609
4909,4364,125,77,Gates,565,4219,483,3804
48213,42116,6957,4925,Carteret,13296,27960,11660,25531
105161,94158,1873,1188,Alamance,27957,75331,25206,67764
746002,652162,9172,5080,Mecklenburg,262951,473879,241427,405655
93777,82663,2837,1923,Brunswick,25345,65595,22674,58066
29509,26453,720,531,Stanly,7427,21362,6479,19443
6624,5662,20,12,Perquimans,1165,5439,959,4691
12787,10315,226,137,Madison,1381,11180,1243,8935
22943,19493,52,20,Pasquotank,5673,17218,4830,14643
34153,30115,330,207,Wilkes,10745,23078,9562,20346
89990,80950,1092,528,Catawba,32608,56290,28716,51706
40939,35306,333,186,Caldwell,11648,28958,9413,25707
15262,12342,3401,2321,Greene,2931,8930,2533,7488
48681,43436,570,356,Rockingham,15094,33017,13116,29964
22085,17640,519,322,Macon,3122,18444,2536,14782
112892,92569,,,Out o,718,112174,866,91703
846162,755611,11308,7137,Wake,279541,555313,260335,488139
11449,10381,153,119,Warren,2596,8700,2323,7939
346095,309170,5095,2897,Guilford,113702,227298,104101,202172
24127,19860,6818,4601,Bladen,4620,12689,3862,11397
231986,189396,91921,66349,Cumberland,59601,80464,51802,71245
8667,7289,192,90,Chowan,1786,6689,1637,5562
7453,6699,207,165,Pamlico,1284,5962,1011,5523
18356,16111,268,185,Scotland,5203,12885,4187,11739
120592,104571,3437,2004,Johnston,39368,77787,35159,67408
5581,5008,227,102,Clay,1043,4311,948,3958
11801,9932,223,134,Martin,2624,8954,2160,7638
13986,12385,687,460,Cherokee,2876,10423,2277,9648
116486,103292,1336,908,Orange,25917,89233,24751,77633
44224,38833,735,416,Burke,11572,31917,9904,28513
37733,34170,349,229,Surry,11959,25425,10686,23255
65139,56978,6526,4999,Wayne,20415,38198,17649,34330
9943,8299,169,77,Avery,1630,8144,1401,6821
102506,86645,2132,1272,Pitt,31949,68425,28302,57071
10969,9615,113,61,Bertie,2070,8786,1777,7777
12098,10682,83,36,Hertford,3457,8558,2987,7659
23359,20938,401,296,Person,6099,16859,5114,15528
11446,10231,201,96,Caswell,1756,9489,1408,8727
