First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
13613,11324,1026,648,Currituck,2212,10375,1828,8848
12262,11006,192,109,Anson,2986,9084,2614,8283
34497,29582,1481,986,Pender,10664,22352,9033,19563
9421,7657,3964,2716,Swain,1316,4141,1122,3819
7732,6406,117,75,Mitchell,1264,6351,936,5395
23277,20042,458,261,Richmond,5476,17343,4532,15249
37550,31730,1506,976,Haywood,8594,27450,7370,23384
119911,103700,1850,1078,Gaston,42371,75690,37891,64731
67469,59745,10100,8095,Craven,16376,40993,14125,37525
39702,35417,1290,725,Franklin,14239,24173,12763,21929
100630,89695,1991,1350,Iredell,41737,56902,37656,50689
19444,17128,176,122,Yadkin,5472,13796,4960,12046
27202,23488,639,425,Beaufort,5584,20979,4763,18300
63786,53686,7395,4956,Harnett,20598,35793,17753,30977
9342,8492,183,108,Polk,1854,7305,1684,6700
28095,23597,301,160,Dare,5963,21831,5399,18038
251044,209107,3929,2205,Forsyth,75545,171570,69304,137598
132816,110975,62206,50108,Onslow,30763,39847,26329,34538
5624,4928,546,339,Jones,1251,3827,1030,3559
57250,49988,928,640,Nash,19736,36586,17719,31629
25442,20613,4152,2849,Jackson,3741,17549,3216,14548
29538,25337,2183,1567,Duplin,8555,18800,7537,16233
6940,5447,55,26,Alleghany,1398,5487,1132,4289
258587,215833,42072,43363,Missing,94333,122182,88577,83893
127138,113324,3932,2303,Cabarrus,48191,75015,44444,66577
17497,15489,435,208,Alexander,2983,14079,2521,12760
6626,5317,1922,1258,Camden,881,3823,765,3294
25151,21757,561,351,Mcdowell,3384,21206,2728,18678
35316,29592,632,414,Sampson,8979,25705,7788,21390
32725,28628,441,295,Lenoir,10548,21736,9216,19117
29958,26294,717,452,Rutherford,5925,23316,5314,20528
12593,11163,267,184,Montgomery,3046,9280,2513,8466
22688,19407,327,198,Stokes,7806,14555,6895,12314
45616,40068,584,398,Wilson,13915,31117,11683,27987
25623,21981,450,327,Columbus,7247,17926,6203,15451
155685,133850,3184,1958,New hanover,51642,100859,46785,85107
44838,39828,398,244,Lincoln,17242,27198,14817,24767
25571,22077,475,301,Davie,7972,17124,7124,14652
9454,8435,173,94,Northampton,1530,7751,1300,7041
28706,25379,546,329,Halifax,5403,22757,4505,20545
61112,53011,1427,937,Robeson,15758,43927,13368,38706
26372,21259,6405,4345,Hoke,6916,13051,5752,11162
9634,8515,175,134,Yancey,1087,8372,899,7482
36327,32083,677,444,Lee,12054,23596,10765,20874
179921,155266,6703,4179,Buncombe,44926,128292,41740,109347
3433,3119,,,Hyde,176,3257,150,2969
26535,22572,830,488,Edgecombe,7343,18362,6238,15846
19627,15146,355,236,Transylvania,3418,15854,2932,11978
47228,41652,4805,2924,Chatham,13789,28634,12363,26365
239066,209223,7552,4977,Durham,59687,171827,55408,148838
2051,1787,,,Tyrrell,181,1870,142,1645
62492,55267,5056,3171,Moore,16955,40481,14970,37126
66436,58686,876,619,Randolph,22906,42654,20151,37916
66615,58776,3984,3093,Rowan,22320,40311,19690,35993
15757,12548,201,121,Ashe,3397,12159,2896,9531
71920,60160,1612,1028,Henderson,14858,55450,12721,46411
27781,24374,448,317,Vance,7685,19648,6632,17425
138108,124372,1295,704,Union,53675,83138,49857,73811
6440,5588,59,38,Washington,1822,4559,1576,3974
87068,75275,2023,1284,Davidson,26443,58602,23229,50762
39958,35715,5201,4544,Granville,10778,23979,9545,21626
33564,25961,212,91,Watauga,4757,28595,4066,21804
52318,46347,671,374,Cleveland,15674,35973,13531,32442
4283,3668,445,328,Graham,894,2944,731,2609
4908,4361,125,77,Gates,564,4219,482,3802
48211,42113,6957,4925,Carteret,13294,27960,11658,25530
105142,94131,1873,1188,Alamance,27947,75322,25184,67759
745941,652072,9172,5080,Mecklenburg,262892,473877,241348,405644
93773,82650,2837,1923,Brunswick,25342,65594,22664,58063
29503,26445,720,531,Stanly,7424,21359,6473,19441
6626,5664,20,12,Perquimans,1165,5441,959,4693
12784,10312,226,137,Madison,1381,11177,1243,8932
22940,19487,52,20,Pasquotank,5672,17216,4828,14639
34145,30113,330,207,Wilkes,10743,23072,9561,20345
89982,80935,1092,528,Catawba,32605,56285,28707,51700
40934,35300,333,186,Caldwell,11646,28955,9407,25707
15262,12340,3401,2321,Greene,2930,8931,2533,7486
48677,43422,570,356,Rockingham,15092,33015,13102,29964
112887,92559,,,Out o,717,112170,866,91693
22086,17641,519,322,Macon,3121,18446,2536,14783
846038,755463,11308,7137,Wake,279483,555247,260236,488090
11449,10381,153,119,Warren,2596,8700,2323,7939
346047,309054,5095,2897,Guilford,113669,227283,104044,202113
24127,19855,6818,4601,Bladen,4620,12689,3859,11395
231922,189321,91921,66349,Cumberland,59579,80422,51770,71202
8664,7288,192,90,Chowan,1785,6687,1637,5561
7452,6699,207,165,Pamlico,1283,5962,1011,5523
18354,16110,268,185,Scotland,5202,12884,4186,11739
120582,104539,3437,2004,Johnston,39362,77783,35134,67401
5579,5007,227,102,Clay,1043,4309,948,3957
13985,12385,687,460,Cherokee,2876,10422,2277,9648
11800,9928,223,134,Martin,2623,8954,2158,7636
116475,103283,1336,908,Orange,25913,89226,24748,77627
44213,38830,735,416,Burke,11566,31912,9902,28512
37731,34165,349,229,Surry,11957,25425,10681,23255
65120,56946,6526,4999,Wayne,20401,38193,17626,34321
9942,8298,169,77,Avery,1630,8143,1401,6820
102476,86606,2132,1272,Pitt,31943,68401,28283,57051
10967,9612,113,61,Bertie,2068,8786,1777,7774
12097,10681,83,36,Hertford,3457,8557,2986,7659
23355,20933,401,296,Person,6098,16856,5111,15526
11448,10230,201,96,Caswell,1757,9490,1406,8728
