First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
15976,12773,214,121,Ashe,3434,12328,2935,9717
72460,60715,1731,1031,Henderson,14972,55757,12858,46826
28121,24781,472,332,Vance,7768,19881,6743,17706
138640,125015,1380,719,Union,54408,82852,50686,73610
6515,5653,63,40,Washington,1841,4611,1595,4018
87814,75939,2146,1306,Davidson,26755,58913,23564,51069
40274,35972,5382,4645,Granville,10879,24013,9685,21642
33393,25933,221,92,Watauga,4796,28376,4123,21718
52769,46818,701,381,Cleveland,15863,36205,13746,32691
4957,4402,138,78,Gates,578,4241,493,3831
4289,3674,450,333,Graham,905,2934,740,2601
48643,42450,7145,4990,Carteret,13447,28051,11840,25620
106133,95195,1999,1221,Alamance,28350,75784,25686,68288
751129,657509,9652,5231,Mecklenburg,266386,475091,245429,406849
94437,83185,3008,1954,Brunswick,25617,65812,22963,58268
29842,26810,745,534,Stanly,7531,21566,6594,19682
6653,5692,20,12,Perquimans,1187,5446,979,4701
12815,10343,233,137,Madison,1389,11193,1251,8955
23091,19723,52,21,Pasquotank,5758,17281,4920,14782
34349,30282,354,218,Wilkes,10888,23107,9702,20362
41236,35585,341,187,Caldwell,11816,29079,9586,25812
90690,81646,1140,534,Catawba,32970,56580,29137,51975
15495,12551,3486,2356,Greene,2982,9027,2581,7614
48974,43811,595,370,Rockingham,15288,33091,13388,30053
117992,97123,,,Out o,766,117226,935,96188
22138,17733,528,334,Macon,3158,18452,2579,14820
852503,762315,11809,7302,Wake,282607,558087,264139,490874
11528,10459,159,120,Warren,2636,8733,2365,7974
349355,312700,5386,2977,Guilford,115575,228394,106341,203382
24476,20096,7045,4679,Bladen,4674,12757,3920,11497
235305,192267,93345,67024,Cumberland,60678,81282,53106,72137
8772,7371,234,91,Chowan,1816,6722,1665,5615
7417,6650,223,168,Pamlico,1299,5895,1022,5460
18531,16183,282,192,Scotland,5295,12954,4294,11697
121671,105612,3633,2045,Johnston,40012,78026,35871,67696
5624,5033,243,106,Clay,1048,4333,949,3978
14071,12454,705,464,Cherokee,2900,10466,2303,9687
11782,9958,235,144,Martin,2659,8888,2215,7599
117439,104301,1422,922,Orange,26144,89873,25037,78342
44467,39034,780,421,Burke,11737,31950,10093,28520
38135,34456,375,237,Surry,12052,25708,10822,23397
65850,57732,6643,5069,Wayne,20790,38417,18068,34595
10068,8440,183,83,Avery,1649,8236,1422,6935
103275,87523,2232,1305,Pitt,32447,68596,28910,57308
10984,9642,123,63,Bertie,2115,8746,1818,7761
12205,10787,88,38,Hertford,3529,8588,3040,7709
23540,21111,429,298,Person,6193,16918,5201,15612
11504,10292,219,102,Caswell,1774,9511,1426,8764
10,0,10,,Salem,,,,
