First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
41033,35432,336,186,Caldwell,11702,28995,9498,25748
15378,12446,3426,2337,Greene,2950,9002,2549,7560
48825,43615,580,359,Rockingham,15172,33073,13236,30020
114066,93677,,,Out o,741,113325,900,92777
22088,17660,521,324,Macon,3129,18438,2562,14774
848845,758404,11648,7183,Wake,280650,556547,262005,489216
11470,10417,153,119,Warren,2608,8709,2343,7955
347342,310504,5247,2922,Guilford,114417,227678,105019,202563
24241,19962,6887,4625,Bladen,4636,12718,3890,11447
233370,190618,92525,66592,Cumberland,60005,80840,52377,71649
8707,7331,206,90,Chowan,1799,6702,1646,5595
7432,6679,212,167,Pamlico,1289,5931,1016,5496
18439,16192,270,187,Scotland,5243,12926,4232,11773
120970,105007,3509,2013,Johnston,39601,77860,35460,67534
5594,5015,231,105,Clay,1043,4320,945,3965
11790,9947,225,136,Martin,2640,8925,2187,7624
14015,12418,692,462,Cherokee,2882,10441,2286,9670
116911,103710,1406,912,Orange,26011,89494,24886,77912
44325,38927,754,419,Burke,11632,31939,9989,28519
37796,34258,356,230,Surry,11996,25444,10749,23279
65393,57279,6557,5014,Wayne,20548,38288,17815,34450
9993,8355,175,82,Avery,1641,8177,1408,6865
102794,86963,2184,1286,Pitt,32139,68471,28509,57168
10987,9636,116,61,Bertie,2096,8775,1793,7782
12135,10747,83,36,Hertford,3481,8571,3020,7691
23454,21016,427,297,Person,6130,16897,5141,15578
11472,10268,206,98,Caswell,1764,9502,1418,8752
