First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
48178,42063,6940,4913,Carteret,13287,27951,11631,25519
105032,94015,1860,1188,Alamance,27910,75262,25131,67696
744991,650923,9158,5076,Mecklenburg,262530,473303,240823,405024
93712,82598,2830,1923,Brunswick,25315,65567,22623,58052
29455,26399,720,530,Stanly,7414,21321,6462,19407
6621,5657,20,12,Perquimans,1163,5438,955,4690
12778,10300,226,137,Madison,1380,11172,1241,8922
22920,19464,52,20,Pasquotank,5669,17199,4821,14623
89886,80807,1089,527,Catawba,32559,56238,28633,51647
34093,30074,330,207,Wilkes,10736,23027,9541,20326
40900,35244,333,186,Caldwell,11631,28936,9386,25672
15248,12312,3394,2317,Greene,2926,8928,2522,7473
48651,43350,569,355,Rockingham,15069,33013,13045,29950
22078,17628,519,322,Macon,3116,18443,2530,14776
112751,92462,,,Out o,716,112035,861,91601
845285,754444,11291,7126,Wake,279146,554848,259702,487616
11440,10370,152,119,Warren,2590,8698,2320,7931
345716,308448,5081,2894,Guilford,113499,227136,103665,201889
24082,19814,6802,4590,Bladen,4615,12665,3846,11378
231552,188938,91795,66271,Cumberland,59444,80313,51578,71089
8654,7276,192,90,Chowan,1781,6681,1632,5554
7448,6685,207,165,Pamlico,1280,5961,1001,5519
18336,16080,266,185,Scotland,5192,12878,4170,11725
120450,104375,3425,2003,Johnston,39300,77725,35031,67341
5580,5005,227,102,Clay,1042,4311,946,3957
11786,9911,222,134,Martin,2616,8948,2148,7629
13974,12375,686,460,Cherokee,2873,10415,2273,9642
116391,103181,1335,907,Orange,25874,89182,24707,77567
44176,38769,735,416,Burke,11554,31887,9879,28474
37718,34137,348,229,Surry,11944,25426,10661,23247
65050,56868,6518,4995,Wayne,20360,38172,17581,34292
9930,8288,168,77,Avery,1627,8135,1395,6816
102345,86424,2123,1271,Pitt,31889,68333,28210,56943
10948,9592,103,61,Bertie,2064,8781,1772,7759
12091,10656,83,36,Hertford,3455,8553,2969,7651
23328,20898,401,296,Person,6083,16844,5086,15516
11444,10226,201,96,Caswell,1757,9486,1408,8722
