First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
155107,132923,3160,1952,New hanover,51245,100702,46024,84947
44634,39485,398,243,Lincoln,17110,27126,14559,24683
25480,21921,472,300,Davie,7925,17083,7022,14599
9447,8408,172,94,Northampton,1515,7760,1277,7037
28666,25237,544,329,Halifax,5336,22786,4404,20504
60755,52344,1421,930,Robeson,15567,43767,13026,38388
26153,20906,6365,4306,Hoke,6788,13000,5536,11064
9594,8466,175,134,Yancey,1064,8355,873,7459
36160,31758,674,443,Lee,11967,23519,10578,20737
179845,154805,6680,4174,Buncombe,44628,128537,41240,109391
3418,3108,,,Hyde,174,3244,145,2963
26189,22140,826,485,Edgecombe,7265,18098,6081,15574
19572,15054,355,236,Transylvania,3391,15826,2881,11937
47040,41391,4764,2910,Chatham,13679,28597,12177,26304
238075,207551,7496,4966,Durham,59119,171460,54336,148249
2050,1780,,,Tyrrell,178,1872,138,1642
62347,55056,5017,3149,Moore,16858,40472,14807,37100
66012,57948,869,619,Randolph,22616,42527,19528,37801
66123,58155,3970,3084,Rowan,22037,40116,19229,35842
15492,12432,200,121,Ashe,3370,11922,2849,9462
71673,59779,1610,1028,Henderson,14745,55318,12523,46228
27545,24091,446,317,Vance,7581,19518,6500,17274
137286,122957,1281,703,Union,53060,82945,48673,73581
6414,5549,56,38,Washington,1813,4545,1565,3946
86660,74600,2011,1281,Davidson,26207,58442,22765,50554
39672,35398,5119,4499,Granville,10666,23887,9357,21542
33498,25858,208,90,Watauga,4725,28565,4036,21732
51996,45904,669,373,Cleveland,15529,35798,13296,32235
4275,3652,441,325,Graham,893,2941,726,2601
4893,4315,123,77,Gates,562,4208,474,3764
48029,41794,6899,4880,Carteret,13197,27933,11440,25474
104482,93101,1851,1185,Alamance,27531,75100,24444,67472
741314,644660,9114,5059,Mecklenburg,260131,472069,236179,403422
93481,82180,2821,1919,Brunswick,25153,65507,22301,57960
29289,26174,720,530,Stanly,7329,21240,6331,19313
6598,5608,20,12,Perquimans,1148,5430,931,4665
12752,10257,226,137,Madison,1368,11158,1214,8906
22790,19187,51,19,Pasquotank,5582,17157,4661,14507
89444,80035,1079,524,Catawba,32204,56161,27976,51535
33969,29889,329,207,Wilkes,10619,23021,9390,20292
40710,34989,332,186,Caldwell,11493,28885,9194,25609
15184,12183,3369,2296,Greene,2895,8920,2460,7427
48477,42981,568,353,Rockingham,14895,33014,12714,29914
22044,17587,518,322,Macon,3104,18422,2517,14748
112477,92097,,,Out o,705,111772,836,91261
842213,748958,11229,7105,Wake,277075,553909,255474,486379
11405,10327,152,118,Warren,2580,8673,2294,7915
343745,305166,5042,2883,Guilford,112083,226620,100884,201399
23957,19643,6761,4552,Bladen,4573,12623,3753,11338
230025,186737,91544,66112,Cumberland,58469,80012,49907,70718
8637,7236,191,88,Chowan,1771,6675,1619,5529
7446,6673,205,164,Pamlico,1268,5973,987,5522
18264,15966,265,185,Scotland,5139,12860,4113,11668
119888,103303,3397,1990,Johnston,38848,77643,34127,67186
5573,4991,226,102,Clay,1040,4307,945,3944
11743,9830,218,134,Martin,2575,8950,2080,7616
13948,12335,685,459,Cherokee,2854,10409,2253,9623
116157,102746,1333,907,Orange,25738,89086,24420,77419
43767,38405,731,416,Burke,11445,31591,9672,28317
37673,34042,346,229,Surry,11874,25453,10532,23281
64720,56278,6509,4978,Wayne,20133,38078,17143,34157
9888,8244,168,77,Avery,1605,8115,1368,6799
101870,85452,2110,1266,Pitt,31555,68205,27521,56665
10916,9502,103,61,Bertie,2039,8774,1744,7697
12039,10554,82,36,Hertford,3426,8531,2914,7604
23213,20698,399,293,Person,6002,16812,4929,15476
11419,10177,200,96,Caswell,1738,9481,1368,8713
