First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
13592,11290,1020,636,Currituck,2209,10363,1822,8832
12220,10975,191,109,Anson,2965,9064,2598,8268
9413,7639,3955,2700,Swain,1312,4146,1115,3824
34425,29530,1475,984,Pender,10634,22316,9008,19538
7718,6392,117,75,Mitchell,1264,6337,931,5386
23228,19989,454,259,Richmond,5465,17309,4521,15209
37504,31675,1495,976,Haywood,8590,27419,7355,23344
119666,103371,1844,1075,Gaston,42257,75565,37710,64586
67286,59570,10080,8087,Craven,16343,40863,14062,37421
39628,35322,1285,722,Franklin,14212,24131,12704,21896
100491,89412,1984,1348,Iredell,41642,56865,37493,50571
19407,17092,175,122,Yadkin,5454,13778,4934,12036
27146,23433,638,425,Beaufort,5556,20952,4749,18259
63636,53471,7352,4935,Harnett,20537,35747,17641,30895
9343,8483,183,108,Polk,1849,7311,1680,6695
28067,23566,301,160,Dare,5946,21820,5382,18024
249641,208334,3916,2203,Forsyth,75361,170364,68990,137141
132486,110636,62077,50019,Onslow,30651,39758,26183,34434
5612,4909,543,335,Jones,1249,3820,1029,3545
57109,49796,925,639,Nash,19676,36508,17639,31518
25404,20557,4138,2838,Jackson,3731,17535,3201,14518
29495,25254,2174,1553,Duplin,8537,18784,7500,16201
6921,5424,55,26,Alleghany,1397,5469,1122,4276
252170,213348,41998,43339,Missing,94142,116030,88215,81794
126751,112876,3914,2298,Cabarrus,48060,74777,44250,66328
17474,15455,434,207,Alexander,2977,14063,2505,12743
6614,5305,1916,1257,Camden,877,3821,760,3288
25124,21698,561,351,Mcdowell,3380,21183,2715,18632
35248,29472,627,413,Sampson,8952,25669,7741,21318
32654,28510,439,293,Lenoir,10514,21701,9156,19061
29909,26247,714,452,Rutherford,5908,23287,5298,20497
12559,11138,266,183,Montgomery,3036,9257,2496,8459
22643,19378,327,198,Stokes,7794,14522,6879,12301
25595,21922,449,325,Columbus,7233,17913,6165,15432
45487,39901,579,397,Wilson,13845,31063,11610,27894
155475,133590,3170,1954,New hanover,51532,100773,46628,85008
44778,39739,398,244,Lincoln,17207,27173,14763,24732
25544,22026,473,301,Davie,7965,17106,7099,14626
9464,8440,173,94,Northampton,1526,7765,1294,7052
28724,25363,544,329,Halifax,5392,22788,4490,20544
60931,52725,1423,932,Robeson,15694,43814,13302,38491
26304,21153,6386,4326,Hoke,6887,13031,5701,11126
9619,8500,175,134,Yancey,1081,8363,894,7472
36255,31959,675,443,Lee,12025,23555,10716,20800
179679,155001,6694,4177,Buncombe,44841,128144,41665,109159
3420,3114,,,Hyde,176,3244,148,2966
