First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
45038,40071,406,247,Lincoln,17385,27247,14986,24838
25685,22231,494,307,Davie,8011,17180,7184,14740
9405,8386,182,96,Northampton,1542,7681,1314,6976
28830,25521,560,340,Halifax,5444,22826,4564,20617
61574,53539,1472,944,Robeson,15967,44135,13612,38983
26685,21501,6548,4395,Hoke,7027,13110,5862,11244
9678,8557,177,134,Yancey,1095,8406,906,7517
36591,32356,703,451,Lee,12170,23718,10921,20984
180839,155679,7020,4198,Buncombe,45133,128686,42002,109479
3463,3140,11,,Hyde,176,3276,152,2988
26720,22697,881,500,Edgecombe,7442,18397,6347,15850
19753,15273,372,236,Transylvania,3445,15936,2949,12088
47300,41578,5014,2966,Chatham,13869,28417,12488,26124
240994,210838,7848,5028,Durham,60163,172983,56061,149749
2067,1804,,,Tyrrell,182,1885,143,1661
62725,55479,5173,3213,Moore,17070,40482,15114,37152
66806,59065,909,624,Randolph,23143,42754,20416,38025
67093,59245,4088,3116,Rowan,22579,40426,20006,36123
15919,12725,209,121,Ashe,3425,12285,2926,9678
72272,60559,1685,1030,Henderson,14938,55649,12814,46715
28025,24692,462,331,Vance,7748,19815,6716,17645
138535,124918,1354,714,Union,54161,83020,50440,73764
6492,5638,61,40,Washington,1834,4597,1590,4008
87589,75776,2105,1300,Davidson,26642,58842,23473,51003
40185,35922,5336,4620,Granville,10836,24013,9652,21650
33429,25925,219,92,Watauga,4782,28428,4106,21727
52663,46708,691,378,Cleveland,15814,36158,13694,32636
4285,3672,446,332,Graham,901,2938,738,2602
4940,4391,132,78,Gates,575,4233,490,3823
48505,42345,7096,4969,Carteret,13409,28000,11793,25583
105841,94927,1955,1212,Alamance,28234,75652,25562,68153
750217,656497,9502,5179,Mecklenburg,265284,475431,244206,407112
94237,83021,2963,1948,Brunswick,25534,65740,22872,58201
29761,26729,736,533,Stanly,7506,21519,6566,19630
6652,5689,20,12,Perquimans,1184,5448,976,4701
12800,10323,229,137,Madison,1387,11184,1250,8936
23051,19662,52,21,Pasquotank,5738,17261,4880,14761
90473,81432,1129,533,Catawba,32869,56475,29027,51872
41154,35494,337,187,Caldwell,11776,29041,9529,25778
34303,30257,347,210,Wilkes,10839,23117,9664,20383
15446,12516,3468,2343,Greene,2967,9011,2567,7606
48909,43727,585,365,Rockingham,15247,33077,13312,30050
22110,17698,525,334,Macon,3144,18441,2565,14799
115763,95213,,,Out o,749,115014,911,94302
850668,760522,11660,7264,Wake,281619,557389,263057,490201
11499,10447,156,119,Warren,2619,8724,2356,7972
348433,311647,5298,2950,Guilford,115063,228072,105678,203019
24372,20026,6984,4658,Bladen,4657,12731,3902,11466
234384,191540,92959,66842,Cumberland,60322,81103,52766,71932
8753,7349,229,90,Chowan,1808,6716,1655,5604
7440,6676,217,168,Pamlico,1293,5930,1020,5488
18497,16258,274,190,Scotland,5272,12951,4267,11801
121357,105302,3579,2026,Johnston,39825,77953,35652,67624
5610,5025,237,106,Clay,1044,4329,947,3972
11781,9953,231,138,Martin,2649,8901,2206,7609
14042,12435,698,462,Cherokee,2892,10452,2296,9677
117217,104023,1394,917,Orange,26082,89741,24946,78160
44406,39004,765,421,Burke,11692,31949,10042,28541
37812,34282,367,235,Surry,12021,25424,10789,23258
65644,57534,6615,5063,Wayne,20672,38357,17945,34526
10047,8413,182,83,Avery,1649,8216,1418,6912
103030,87254,2203,1298,Pitt,32287,68540,28718,57238
10992,9651,121,63,Bertie,2103,8768,1807,7781
12158,10767,87,37,Hertford,3498,8573,3033,7697
23489,21072,422,298,Person,6162,16905,5170,15604
11490,10288,215,99,Caswell,1769,9506,1424,8765
