First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
12526,10486,48,28,Currituck,2170,10308,1742,8716
11994,10657,131,99,Anson,2878,8985,2487,8071
9160,7365,3672,2449,Swain,1277,4211,1062,3854
33288,28230,523,356,Pender,10459,22306,8706,19168
7598,6267,116,75,Mitchell,1206,6276,898,5294
22792,19464,333,214,Richmond,5340,17119,4285,14965
37021,31163,1350,923,Haywood,8461,27210,7205,23035
118059,100786,1346,858,Gaston,41471,75242,36352,63576
65035,57615,8521,7292,Craven,16006,40508,13565,36758
38319,34168,532,400,Franklin,13911,23876,12210,21558
99118,87301,1548,1177,Iredell,40776,56794,36101,50023
19167,16751,171,119,Yadkin,5347,13649,4743,11889
26580,22877,410,299,Beaufort,5427,20743,4527,18051
56968,48241,1401,935,Harnett,19970,35597,16790,30516
9292,8444,146,108,Polk,1825,7321,1645,6691
27545,23012,24,17,Dare,5814,21707,5147,17848
245827,202832,3259,1952,Forsyth,73778,168790,66307,134573
126990,105987,57870,48026,Onslow,29775,39345,24876,33085
5081,4522,77,52,Jones,1227,3777,990,3480
56148,48479,780,568,Nash,19220,36148,16846,31065
24894,20126,3864,2654,Jackson,3596,17434,3077,14395
27258,23303,290,228,Duplin,8379,18589,7200,15875
6787,5275,35,26,Alleghany,1364,5388,1093,4156
225301,192964,29837,35446,Missing,97116,98348,87542,69976
123329,109303,2166,1447,Cabarrus,46966,74197,42511,65345
16921,14957,135,92,Alexander,2882,13904,2368,12497
5518,4914,892,966,Camden,854,3772,722,3226
24846,21328,518,351,Mcdowell,3337,20991,2634,18343
34589,28664,436,320,Sampson,8736,25417,7378,20966
32155,27808,429,290,Lenoir,10309,21417,8790,18728
29559,25783,651,426,Rutherford,5766,23142,5107,20250
12337,10947,186,145,Montgomery,2959,9192,2407,8395
22354,18965,254,162,Stokes,7683,14417,6654,12149
25440,21515,361,279,Columbus,7082,17997,5826,15410
44561,38621,512,356,Wilson,13451,30598,10949,27316
153149,130433,1863,1259,New hanover,50687,100599,45227,83947
44315,39001,392,242,Lincoln,16893,27030,14304,24455
25151,21542,360,252,Davie,7811,16980,6882,14408
9334,8284,125,83,Northampton,1499,7710,1248,6953
28035,24581,376,264,Halifax,5236,22423,4259,20058
59406,51021,920,674,Robeson,15254,43232,12627,37720
20614,16922,1206,787,Hoke,6677,12731,5429,10706
9507,8335,175,132,Yancey,1042,8290,859,7344
35675,31075,660,439,Lee,11695,23320,10228,20408
177785,152722,5752,3837,Buncombe,44355,127678,40854,108031
3401,3039,,,Hyde,174,3227,145,2894
25424,21483,406,298,Edgecombe,7100,17918,5851,15334
19406,14851,297,224,Transylvania,3375,15734,2851,11776
42434,38284,387,272,Chatham,13697,28350,12077,25935
235388,203521,6260,4515,Durham,58266,170862,53072,145934
2044,1763,,,Tyrrell,177,1867,135,1628
58526,52097,932,696,Moore,16609,40985,14353,37048
65187,56922,759,571,Randolph,22294,42134,19114,37237
65328,57390,3562,2901,Rowan,21681,40085,18775,35714
15207,12257,127,100,Ashe,3317,11763,2854,9303
70881,58884,1448,982,Henderson,14580,54853,12319,45583
27096,23563,408,302,Vance,7487,19201,6373,16888
136338,121314,924,577,Union,52392,83022,47665,73072
6327,5419,56,38,Washington,1792,4479,1535,3846
84940,72964,1286,954,Davidson,25802,57852,22208,49802
39149,34859,4889,4414,Granville,10571,23689,9193,21252
33253,25512,128,66,Watauga,4670,28455,3963,21483
51344,45083,527,317,Cleveland,15362,35455,13046,31720
4738,4165,15,,Gates,553,4170,459,3706
4216,3606,405,306,Graham,880,2931,716,2584
41643,36811,603,391,Carteret,13041,27999,11230,25190
103298,91489,1458,1046,Alamance,27096,74744,23841,66602
733854,631883,7850,4711,Mecklenburg,255943,470061,231000,396172
92187,80865,1849,1509,Brunswick,24776,65562,21827,57529
28773,25658,481,390,Stanly,7226,21066,6198,19070
6560,5558,19,12,Perquimans,1137,5404,922,4624
12658,10129,225,136,Madison,1351,11082,1202,8791
22550,18788,44,15,Pasquotank,5525,16981,4558,14215
88404,78797,747,405,Catawba,31821,55836,27441,50951
33647,29556,260,195,Wilkes,10515,22872,9222,20139
40302,34489,328,184,Caldwell,11346,28628,8969,25336
11702,9680,101,82,Greene,2842,8759,2369,7229
47940,42247,502,338,Rockingham,14682,32756,12379,29530
21881,17425,485,319,Macon,3069,18327,2475,14631
113723,89553,,,Out o,,113723,,89553
835587,735748,8830,5889,Wake,273315,553442,250857,479002
11284,10129,149,117,Warren,2541,8594,2232,7780
339417,299601,3587,2262,Guilford,109831,225999,98065,199274
17256,14978,224,166,Bladen,4518,12514,3659,11153
231010,194043,94576,76119,Cumberland,57306,79128,48481,69443
8397,7014,12,,Chowan,1756,6629,1567,5447
7483,6717,93,78,Pamlico,1256,6134,971,5668
17993,15642,242,169,Scotland,5105,12646,4017,11456
116524,100440,1413,939,Johnston,38130,76981,33303,66198
5397,4881,93,56,Clay,1022,4282,933,3892
11781,9871,186,134,Martin,2530,9065,2020,7717
13794,12174,613,425,Cherokee,2821,10360,2207,9542
115874,101509,1227,847,Orange,25247,89400,23788,76874
43263,38003,506,340,Burke,11316,31441,9518,28145
37860,33957,314,229,Surry,11779,25767,10342,23386
68410,58513,10870,8240,Wayne,19787,37753,16664,33609
9767,8163,103,65,Avery,1587,8077,1352,6746
100087,83675,1554,1021,Pitt,30946,67587,26689,55965
10779,9264,45,28,Bertie,1999,8735,1673,7563
11871,10344,51,23,Hertford,3355,8465,2822,7499
23017,20408,392,292,Person,5920,16705,4803,15313
11225,10031,111,71,Caswell,1714,9400,1340,8620
