First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
13606,11311,1022,646,Currituck,2212,10372,1826,8839
12237,10989,191,109,Anson,2970,9076,2603,8277
9420,7651,3961,2709,Swain,1315,4144,1120,3822
34473,29570,1478,984,Pender,10654,22341,9027,19559
7722,6397,117,75,Mitchell,1264,6341,931,5391
23257,20013,455,259,Richmond,5471,17331,4526,15228
37529,31702,1505,976,Haywood,8594,27430,7365,23361
119806,103560,1847,1076,Gaston,42326,75633,37806,64678
67360,59648,10094,8091,Craven,16363,40903,14092,37465
39670,35379,1289,724,Franklin,14233,24148,12741,21914
100575,89599,1988,1348,Iredell,41696,56891,37593,50658
19432,17119,176,122,Yadkin,5464,13792,4954,12043
27181,23469,639,425,Beaufort,5572,20970,4758,18286
63718,53576,7373,4944,Harnett,20574,35771,17702,30930
9341,8490,183,108,Polk,1852,7306,1683,6699
28082,23583,301,160,Dare,5956,21825,5390,18033
250715,208767,3927,2205,Forsyth,75453,171335,69148,137414
132664,110850,62141,50081,Onslow,30717,39806,26275,34494
5620,4919,546,336,Jones,1249,3825,1029,3554
57185,49897,927,639,Nash,19703,36555,17674,31584
25430,20588,4149,2847,Jackson,3736,17545,3208,14533
29519,25298,2178,1554,Duplin,8543,18798,7515,16229
6928,5435,55,26,Alleghany,1398,5475,1125,4284
256912,215195,42057,43355,Missing,94245,120610,88416,83424
126990,113120,3926,2300,Cabarrus,48132,74932,44359,66461
17488,15474,435,207,Alexander,2978,14075,2518,12749
6621,5312,1918,1257,Camden,879,3824,761,3294
25139,21728,561,351,Mcdowell,3383,21195,2720,18657
35291,29547,631,414,Sampson,8969,25691,7766,21367
32695,28581,441,294,Lenoir,10533,21721,9190,19097
29937,26282,717,452,Rutherford,5918,23302,5308,20522
12555,11135,266,184,Montgomery,3042,9247,2503,8448
22671,19397,327,198,Stokes,7800,14544,6889,12310
45561,39983,581,398,Wilson,13884,31096,11644,27941
25593,21945,449,326,Columbus,7239,17905,6188,15431
155589,133736,3179,1958,New hanover,51597,100813,46726,85052
44813,39800,398,244,Lincoln,17228,27187,14799,24757
25561,22060,473,301,Davie,7969,17119,7119,14640
9456,8431,173,94,Northampton,1530,7753,1297,7040
28719,25380,546,329,Halifax,5394,22779,4497,20554
61018,52857,1425,935,Robeson,15727,43866,13340,38582
26338,21205,6394,4330,Hoke,6904,13040,5728,11147
9627,8506,175,134,Yancey,1085,8367,898,7474
36275,32024,677,444,Lee,12035,23563,10746,20834
179796,155131,6701,4177,Buncombe,44889,128206,41712,109242
3431,3115,,,Hyde,175,3256,147,2968
26452,22482,827,488,Edgecombe,7330,18295,6207,15787
19614,15138,355,236,Transylvania,3417,15842,2931,11971
47181,41604,4791,2922,Chatham,13776,28614,12340,26342
238893,208991,7537,4977,Durham,59631,171725,55311,148703
2050,1785,,,Tyrrell,180,1870,142,1643
62450,55231,5051,3165,Moore,16937,40462,14951,37115
66384,58627,871,619,Randolph,22888,42625,20115,37893
66503,58678,3982,3093,Rowan,22292,40229,19643,35942
15601,12543,201,121,Ashe,3395,12005,2890,9532
71868,60096,1611,1028,Henderson,14845,55412,12706,46362
27734,24299,448,317,Vance,7668,19618,6610,17372
138005,124234,1292,703,Union,53613,83100,49783,73748
6432,5582,59,38,Washington,1820,4553,1575,3969
86974,75161,2021,1282,Davidson,26416,58537,23187,50692
39924,35683,5200,4544,Granville,10761,23963,9535,21604
33554,25941,211,91,Watauga,4756,28587,4065,21785
52255,46295,671,374,Cleveland,15648,35936,13506,32415
4283,3662,445,327,Graham,894,2944,729,2606
4906,4353,125,77,Gates,564,4217,480,3796
48185,42071,6941,4916,Carteret,13290,27954,11634,25521
105050,94034,1864,1188,Alamance,27918,75268,25141,67705
745102,651035,9160,5076,Mecklenburg,262595,473347,240899,405060
93728,82605,2832,1923,Brunswick,25326,65570,22627,58055
29465,26405,720,530,Stanly,7418,21327,6465,19410
6622,5658,20,12,Perquimans,1164,5438,956,4690
12778,10303,226,137,Madison,1379,11173,1241,8925
22926,19471,52,20,Pasquotank,5669,17205,4823,14628
34100,30088,330,207,Wilkes,10738,23032,9546,20335
89906,80832,1090,527,Catawba,32565,56251,28647,51658
40905,35251,333,186,Caldwell,11634,28938,9392,25673
15255,12316,3398,2319,Greene,2928,8929,2524,7473
48659,43368,569,355,Rockingham,15076,33014,13063,29950
22078,17632,519,322,Macon,3117,18442,2534,14776
112761,92470,,,Out o,716,112045,861,91609
845394,754615,11296,7128,Wake,279205,554893,259800,487687
11438,10368,152,119,Warren,2590,8696,2320,7929
345782,308529,5084,2894,Guilford,113531,227167,103733,201902
24092,19825,6803,4593,Bladen,4616,12673,3850,11382
231609,189004,91808,66283,Cumberland,59466,80335,51606,71115
8655,7279,192,90,Chowan,1781,6682,1633,5556
7449,6687,207,165,Pamlico,1281,5961,1003,5519
18348,16092,266,185,Scotland,5199,12883,4174,11733
120465,104400,3428,2004,Johnston,39307,77730,35048,67348
5580,5005,227,102,Clay,1042,4311,946,3957
11793,9915,222,134,Martin,2619,8952,2151,7630
13975,12377,686,460,Cherokee,2874,10415,2275,9642
116409,103208,1336,908,Orange,25886,89187,24721,77579
44181,38777,735,416,Burke,11555,31891,9885,28476
37721,34142,348,229,Surry,11947,25426,10662,23251
65064,56882,6519,4995,Wayne,20372,38173,17593,34294
9933,8289,168,77,Avery,1629,8136,1396,6816
102385,86475,2127,1272,Pitt,31902,68356,28231,56972
10949,9595,103,61,Bertie,2064,8782,1774,7760
12092,10661,83,36,Hertford,3455,8554,2970,7655
23335,20910,401,296,Person,6085,16849,5094,15520
11445,10226,201,96,Caswell,1757,9487,1407,8723
