First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
13559,11211,1006,630,Currituck,2190,10363,1777,8804
12145,10880,189,109,Anson,2908,9048,2527,8244
9371,7583,3934,2674,Swain,1294,4143,1093,3816
34289,29336,1468,972,Pender,10523,22298,8851,19513
7666,6362,117,75,Mitchell,1218,6331,911,5376
23144,19835,453,259,Richmond,5411,17280,4411,15165
37416,31560,1491,974,Haywood,8536,27389,7294,23292
119201,102501,1838,1073,Gaston,41945,75418,37069,64359
67042,59230,10060,8075,Craven,16189,40793,13844,37311
39395,34987,1270,721,Franklin,14056,24069,12425,21841
99982,88595,1976,1346,Iredell,41200,56806,36768,50481
19333,16958,175,122,Yadkin,5401,13757,4825,12011
27050,23273,634,422,Beaufort,5490,20926,4630,18221
63388,52963,7311,4890,Harnett,20375,35702,17266,30807
9323,8452,183,108,Polk,1830,7310,1651,6693
27965,23437,300,160,Dare,5870,21795,5277,18000
248580,206569,3905,2199,Forsyth,74660,170015,67669,136701
131871,109845,61907,49900,Onslow,30289,39675,25613,34332
5580,4871,541,332,Jones,1230,3809,1004,3535
56909,49399,923,639,Nash,19540,36446,17324,31436
25296,20435,4123,2811,Jackson,3655,17518,3126,14498
29395,25078,2157,1543,Duplin,8468,18770,7365,16170
6894,5360,55,26,Alleghany,1387,5452,1106,4228
249633,210938,41941,43309,Missing,98033,109659,88877,78752
126035,111698,3897,2295,Cabarrus,47543,74595,43399,66004
6581,5265,1910,1254,Camden,862,3809,737,3274
17396,15309,434,207,Alexander,2917,14045,2408,12694
25076,21586,557,351,Mcdowell,3363,21156,2660,18575
35127,29255,621,413,Sampson,8860,25646,7565,21277
32547,28319,437,292,Lenoir,10445,21665,9028,18999
29783,26060,713,452,Rutherford,5824,23246,5168,20440
12499,11058,264,183,Montgomery,2994,9241,2440,8435
22573,19250,326,198,Stokes,7738,14509,6769,12283
25542,21767,449,324,Columbus,7190,17903,6041,15402
45261,39454,576,386,Wilson,13688,30997,11274,27794
44600,39462,397,243,Lincoln,17080,27123,14542,24677
155014,132821,3158,1952,New hanover,51163,100693,45943,84926
25448,21904,470,300,Davie,7900,17078,7010,14594
9461,8411,172,94,Northampton,1516,7773,1272,7045
28642,25215,544,329,Halifax,5317,22781,4387,20499
60653,52243,1421,929,Robeson,15492,43740,12956,38358
26094,20870,6343,4299,Hoke,6776,12975,5534,11037
9579,8449,175,133,Yancey,1051,8353,864,7452
36041,31680,674,443,Lee,11862,23505,10519,20718
179802,154707,6679,4172,Buncombe,44623,128500,41211,109324
3421,3109,,,Hyde,177,3244,148,2961
26167,22123,824,482,Edgecombe,7251,18092,6074,15567
19568,15057,354,236,Transylvania,3395,15819,2888,11933
47143,41434,4756,2907,Chatham,13803,28584,12233,26294
237799,207196,7489,4963,Durham,58956,171354,54126,148107
2047,1777,,,Tyrrell,177,1870,135,1642
62319,55010,5007,3141,Moore,16826,40486,14758,37111
65948,57936,868,619,Randolph,22568,42512,19537,37780
66079,58103,3965,3080,Rowan,22007,40107,19196,35827
15463,12444,198,121,Ashe,3348,11917,2873,9450
71571,59679,1608,1028,Henderson,14667,55296,12462,46189
27506,24050,446,317,Vance,7565,19495,6496,17237
137173,122881,1280,703,Union,52954,82939,48622,73556
6410,5548,56,38,Washington,1812,4542,1565,3945
86574,74511,2008,1279,Davidson,26152,58414,22730,50502
39671,35368,5116,4499,Granville,10682,23873,9351,21518
33464,25788,208,90,Watauga,4705,28551,3999,21699
51982,45883,668,373,Cleveland,15519,35795,13287,32223
4887,4313,120,77,Gates,558,4209,472,3764
4269,3650,439,325,Graham,890,2940,724,2601
47971,41747,6891,4873,Carteret,13153,27927,11412,25462
104353,92959,1850,1184,Alamance,27439,75064,24354,67421
740383,643957,9099,5054,Mecklenburg,259288,471996,235613,403290
93345,82067,2819,1919,Brunswick,25031,65495,22209,57939
29272,26137,718,530,Stanly,7318,21236,6313,19294
6599,5613,19,12,Perquimans,1150,5430,938,4663
12738,10247,226,137,Madison,1362,11150,1212,8898
22780,19163,49,17,Pasquotank,5576,17155,4652,14494
33962,29875,329,207,Wilkes,10619,23014,9382,20286
89402,79948,1075,522,Catawba,32186,56141,27907,51519
40703,34990,332,186,Caldwell,11491,28880,9202,25602
15165,12160,3363,2292,Greene,2897,8905,2452,7416
48455,42963,566,353,Rockingham,14880,33009,12707,29903
111697,91169,,,Out o,,111697,,91169
22043,17567,518,322,Macon,3104,18421,2507,14738
841265,748348,11208,7100,Wake,276355,553702,255219,486029
11394,10310,151,118,Warren,2575,8668,2289,7903
343385,304813,5033,2878,Guilford,111821,226531,100646,201289
23934,19623,6750,4540,Bladen,4584,12600,3756,11327
229730,186533,91468,66065,Cumberland,58285,79977,49807,70661
8635,7230,190,88,Chowan,1772,6673,1614,5528
7441,6677,205,164,Pamlico,1265,5971,991,5522
18303,15990,264,185,Scotland,5178,12861,4138,11667
119772,103129,3385,1976,Johnston,38793,77594,34019,67134
5553,4986,226,102,Clay,1024,4303,940,3944
13931,12320,685,458,Cherokee,2837,10409,2242,9620
11732,9826,218,134,Martin,2567,8947,2077,7615
115855,102409,1332,907,Orange,25452,89071,24113,77389
43723,38391,731,415,Burke,11428,31564,9681,28295
37773,34084,346,229,Surry,11909,25518,10519,23336
64648,56200,6503,4975,Wayne,20087,38058,17100,34125
9872,8241,167,77,Avery,1593,8112,1365,6799
101820,85350,2108,1266,Pitt,31531,68181,27472,56612
10917,9491,103,61,Bertie,2040,8774,1744,7686
12020,10537,81,36,Hertford,3406,8533,2898,7603
23208,20701,399,292,Person,6005,16804,4937,15472
11412,10172,200,95,Caswell,1733,9479,1364,8713
