First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
106637,95459,2007,1254,Alamance,28509,76121,25780,68425
754441,659099,9701,5372,Mecklenburg,267793,476947,246541,407186
94614,83355,2975,1989,Brunswick,25707,65932,23032,58334
29971,26913,751,543,Stanly,7565,21655,6622,19748
6658,5696,20,12,Perquimans,1190,5448,980,4704
12857,10361,233,138,Madison,1397,11227,1256,8967
23146,19765,52,21,Pasquotank,5786,17308,4942,14802
91080,81842,1166,544,Catawba,33133,56781,29226,52072
41372,35666,341,187,Caldwell,11870,29161,9613,25866
34464,30365,368,228,Wilkes,10938,23158,9747,20390
15437,12698,3385,2460,Greene,3005,9047,2605,7633
49152,43894,605,376,Rockingham,15405,33142,13426,30092
120134,98636,,,Out o,785,119349,957,97679
22154,17733,530,326,Macon,3172,18452,2587,14820
860047,764493,11908,7484,Wake,284297,563842,265121,491888
11580,10486,163,121,Warren,2656,8761,2381,7984
351063,313616,5460,3038,Guilford,116300,229303,106884,203694
24136,19936,6651,4478,Bladen,4698,12787,3932,11526
232756,190592,90133,64871,Cumberland,61024,81599,53403,72318
8800,7397,240,92,Chowan,1823,6737,1672,5633
7432,6659,233,171,Pamlico,1307,5892,1028,5460
18668,16231,291,190,Scotland,5345,13032,4312,11729
122237,105999,3629,2079,Johnston,40223,78385,36041,67879
5633,5044,247,110,Clay,1050,4336,951,3983
11817,9972,242,156,Martin,2685,8890,2223,7593
14101,12473,709,466,Cherokee,2906,10486,2306,9701
118803,104519,1443,919,Orange,26380,90980,25124,78476
44656,39112,800,431,Burke,11808,32048,10132,28549
38249,34494,390,242,Surry,12106,25753,10848,23404
66074,57789,6647,4980,Wayne,20902,38525,18159,34650
10096,8477,187,92,Avery,1651,8258,1425,6960
103680,87822,2236,1349,Pitt,32620,68824,29068,57405
10997,9645,127,62,Bertie,2127,8743,1825,7758
12255,10829,91,41,Hertford,3560,8604,3063,7725
23603,21147,433,300,Person,6215,16955,5222,15625
11543,10328,228,109,Caswell,1779,9536,1430,8789
