First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
13437,11047,939,578,Currituck,2179,10319,1749,8720
12080,10714,180,99,Anson,2893,9007,2510,8105
9172,7378,3678,2454,Swain,1279,4215,1068,3856
34213,29090,1407,942,Pender,10492,22314,8756,19392
7617,6301,117,75,Mitchell,1213,6287,911,5315
22942,19559,444,257,Richmond,5358,17140,4313,14989
37192,31281,1470,965,Haywood,8477,27245,7230,23086
118828,101416,1789,1057,Gaston,41652,75387,36586,63773
66568,58294,9919,7841,Craven,16057,40592,13621,36832
39113,34587,1226,704,Franklin,13959,23928,12274,21609
99758,87805,1953,1334,Iredell,40946,56859,36361,50110
19214,16784,171,119,Yadkin,5370,13673,4763,11902
26837,23029,618,413,Beaufort,5457,20762,4552,18064
62730,52170,7047,4685,Harnett,20069,35614,16898,30587
9341,8460,180,108,Polk,1830,7331,1652,6700
27840,23197,282,148,Dare,5838,21720,5191,17858
247101,203894,3854,2161,Forsyth,74157,169090,66777,134956
130476,107824,61160,48824,Onslow,29908,39408,25056,33944
5508,4790,494,317,Jones,1232,3782,994,3479
56425,48709,902,632,Nash,19327,36196,16962,31115
24963,20155,3893,2655,Jackson,3620,17450,3092,14408
29128,24711,2043,1454,Duplin,8409,18676,7258,15999
6808,5285,48,26,Alleghany,1367,5393,1096,4163
240764,204594,42849,44608,Missing,97861,100054,88524,71462
125450,110623,3792,2258,Cabarrus,47197,74461,42802,65563
17250,15103,421,197,Alexander,2901,13928,2381,12525
6466,5137,1831,1181,Camden,860,3775,726,3230
24929,21406,549,351,Mcdowell,3351,21029,2648,18407
34814,28835,604,413,Sampson,8771,25439,7428,20994
32230,27879,429,290,Lenoir,10344,21457,8827,18762
29673,25880,702,451,Rutherford,5802,23169,5135,20294
12416,10987,258,182,Montgomery,2972,9186,2416,8389
22475,19070,319,194,Stokes,7711,14445,6699,12177
25471,21537,442,309,Columbus,7108,17921,5864,15364
44768,38785,566,386,Wilson,13544,30658,11040,27359
154622,131724,3086,1916,New hanover,50866,100670,45475,84333
44434,39129,392,242,Lincoln,16968,27074,14378,24509
25310,21665,461,294,Davie,7836,17013,6922,14449
9399,8306,170,83,Northampton,1508,7721,1256,6967
28261,24719,534,326,Halifax,5259,22468,4288,20105
60098,51437,1384,891,Robeson,15349,43365,12710,37836
25599,20299,6125,4097,Hoke,6714,12760,5464,10738
9533,8362,175,132,Yancey,1050,8308,864,7366
35759,31195,662,440,Lee,11750,23347,10295,20460
178995,153438,6619,4147,Buncombe,44501,127875,41018,108273
3408,3048,,,Hyde,175,3233,147,2901
25881,21735,790,466,Edgecombe,7143,17948,5898,15371
19486,14897,351,236,Transylvania,3387,15748,2869,11792
46761,40920,4586,2746,Chatham,13735,28440,12134,26040
237036,204609,7371,4931,Durham,58502,171163,53340,146338
2047,1763,,,Tyrrell,177,1870,135,1628
62470,54482,4831,3021,Moore,16658,40981,14423,37038
65515,57187,856,615,Randolph,22411,42248,19237,37335
65800,57617,3926,3056,Rowan,21789,40085,18888,35673
15306,12306,192,120,Ashe,3329,11785,2860,9326
71156,59119,1592,1022,Henderson,14618,54946,12384,45713
27181,23635,430,315,Vance,7511,19240,6391,16929
137033,121995,1253,694,Union,52665,83115,48058,73243
6338,5432,56,38,Washington,1794,4488,1537,3857
85824,73515,1959,1253,Davidson,25903,57962,22339,49923
39363,34998,5033,4462,Granville,10600,23730,9224,21312
33339,25563,207,87,Watauga,4680,28452,3971,21505
51585,45294,656,369,Cleveland,15410,35519,13134,31791
4841,4232,114,64,Gates,553,4174,462,3706
4231,3608,416,306,Graham,884,2931,717,2585
47630,41174,6536,4565,Carteret,13088,28006,11288,25321
103966,91923,1794,1166,Alamance,27253,74919,24019,66738
737560,636468,8939,5004,Mecklenburg,257287,471334,232497,398967
93212,81502,2756,1904,Brunswick,24843,65613,21924,57674
29106,25870,716,529,Stanly,7277,21113,6229,19112
6570,5560,19,12,Perquimans,1145,5406,924,4624
12693,10161,225,136,Madison,1364,11104,1208,8817
22607,18845,44,15,Pasquotank,5550,17013,4597,14233
88967,79268,1045,517,Catawba,31999,55923,27632,51119
33765,29645,315,207,Wilkes,10555,22895,9278,20160
40403,34616,328,184,Caldwell,11399,28676,9030,25402
14941,11858,3306,2204,Greene,2856,8779,2381,7273
48067,42381,548,352,Rockingham,14734,32785,12469,29560
114120,90019,,,Out o,,114120,,90019
21939,17457,511,319,Macon,3082,18346,2482,14656
839623,739729,11054,7028,Wake,274426,554143,252120,480581
11293,10143,149,117,Warren,2549,8595,2238,7788
341986,301601,4926,2825,Guilford,110547,226513,98906,199870
23545,19160,6488,4300,Bladen,4534,12523,3683,11177
227769,182641,90797,64025,Cumberland,57686,79286,48981,69635
8575,7118,174,82,Chowan,1764,6637,1575,5461
7597,6801,201,158,Pamlico,1260,6136,974,5669
18076,15698,262,182,Scotland,5132,12682,4050,11466
118732,101725,3284,1919,Johnston,38329,77119,33470,66336
5520,4938,211,99,Clay,1022,4287,934,3905
11792,9859,212,134,Martin,2541,9039,2033,7692
13872,12213,674,453,Cherokee,2823,10375,2212,9548
116219,101737,1329,894,Orange,25301,89589,23881,76962
43547,38142,729,407,Burke,11362,31456,9584,28151
37896,33990,338,229,Surry,11814,25744,10387,23374
64177,55332,6510,4862,Wayne,19857,37810,16756,33714
9838,8188,162,75,Avery,1592,8084,1358,6755
100797,84171,2068,1252,Pitt,31113,67616,26912,56007
10845,9322,98,59,Bertie,2008,8739,1694,7569
11924,10385,75,33,Hertford,3365,8484,2845,7507
23066,20464,392,292,Person,5949,16725,4833,15339
11330,10071,187,84,Caswell,1714,9429,1343,8644
