At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
44474,148425,152441,152433,152456,52567,52560,50805,21322,99874,99873,97620,23152,99876,52580,256692,239829,Missing,,,,,,40246,47356,,46521,217537,230363,241445,55485,233498,246620,258631,40231,47356,42072,40071,9873,48723,47246,9752,,,,MISSING COUNTY,,82749,7009,94346,89461,94338,122213,122108,116928,38603,110678,83612,96036,96034,90924,7750,92083,96439,96686,29019,86679
9210,19636,19991,19989,20003,13209,13207,13066,6869,6729,6729,6517,2322,6729,13213,45551,43025,Wilson,53,53,53,19,61,537,347,76972,12969,39758,42015,43093,13299,41934,44389,45618,537,347,584,537,275,398,347,224,63224,15337,81801,WILSON COUNTY,69710,12071,1886,13914,13405,13911,31120,31103,30447,11138,29326,11358,13055,13053,12600,1863,29068,29625,29640,10882,28053
462,893,900,900,900,820,820,814,431,80,80,79,31,80,820,2048,1959,Tyrrell,,,,,,,,3827,677,1832,1921,1960,689,1914,2007,2051,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,171,38,181,179,181,1870,1867,1828,651,1743,147,154,154,153,38,1768,1805,1806,639,1685
10994,24386,24743,24743,24765,12476,12476,12302,5547,12192,12192,12009,5408,12192,12479,65065,60270,Wayne,75,75,75,39,94,6490,5255,115046,16057,56225,59067,60335,16722,60472,63638,65139,6446,5223,6526,6336,903,5292,5130,663,94031,20802,123131,WAYNE COUNTY,103693,17698,3218,20415,19651,20413,38198,38162,37541,12601,36438,16756,19175,19171,18521,3122,35323,35844,35868,12272,34339
2633,5117,5147,5147,5147,2733,2733,2723,1443,2414,2414,2394,1190,2414,2733,12493,11773,Montgomery,,,,,,170,139,25757,4406,11305,11671,11819,4541,11966,12363,12593,170,139,267,170,106,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2839,529,3047,3000,3047,9279,9276,9193,3906,8957,2682,2876,2876,2835,501,8697,8758,8759,3810,8484
7109,14152,14302,14302,14312,8504,8504,8453,4388,5740,5740,5641,2689,5741,8505,32707,30691,Lenoir,58,58,58,32,66,424,280,52801,10409,28887,30223,30725,10646,30650,32109,32727,424,280,441,424,240,312,280,198,43423,11303,55949,LENOIR COUNTY,47933,9263,1741,10550,10220,10550,21736,21733,21465,8665,20963,8746,9945,9945,9666,1712,20277,20466,20468,8499,19861
3455,7445,7528,7528,7547,4615,4615,4597,2156,2913,2913,2848,1299,2913,4615,18308,17041,Scotland,0,0,0,0,19,224,168,32530,5845,16166,16850,17084,6072,17277,18058,18356,224,168,268,224,129,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4545,927,5203,5062,5203,12885,12881,12772,5016,12508,4169,4736,4736,4628,857,12054,12137,12138,4889,11829
18357,46675,47803,47801,47830,22670,22668,22144,9638,25060,25060,24458,8692,25060,22672,105079,100076,Alamance,73,73,73,27,98,1820,1150,159560,26482,91277,96890,100154,27294,95463,101432,105161,1820,1150,1873,1802,806,1211,1138,656,132145,29035,169509,ALAMANCE COUNTY,145046,24940,4505,27957,26848,27956,75331,75303,72764,21983,68721,23630,26485,26485,25481,4214,70259,72441,72458,21612,66509
895,1942,1971,1970,1971,1344,1343,1321,675,627,627,621,220,627,1344,6572,5746,Camden,,,,,,1874,1393,10327,1414,5381,5630,5783,1637,6146,6430,6627,1862,1393,1922,1793,122,1429,1338,13,8407,1833,10867,CAMDEN COUNTY,9354,818,129,881,856,881,3824,3817,3712,1386,3535,802,863,863,836,119,3401,3490,3491,1282,3241
2023,5098,5154,5154,5154,3717,3717,3705,1511,1437,1437,1393,512,1437,3717,15195,13559,Greene,,,,,,3338,2352,20022,3439,12529,13242,13586,3830,14027,14819,15262,3200,2248,3401,2922,843,2378,2021,510,16884,3592,21069,GREENE COUNTY,18372,2515,402,2931,2864,2931,8930,8926,8755,2585,8590,2356,2754,2754,2697,385,8297,8453,8454,2544,8152
11976,25783,26153,26153,26174,11734,11734,11583,6168,14236,14236,14017,5675,14236,11738,66516,61912,Rowan,183,183,183,133,200,3903,3052,133830,19296,58043,60801,62015,19996,62237,65215,66617,3903,3052,3984,3903,1652,3140,3052,1488,110729,25371,142088,ROWAN COUNTY,122048,20598,3545,22323,21812,22323,40310,40290,39500,14799,37736,19183,20753,20752,20301,3417,37448,38108,38122,14391,35808
2476,4205,4237,4237,4237,3578,3578,3556,2218,659,659,649,258,659,3578,9423,8752,Northampton,,,,,,145,70,18570,3817,8326,8625,8779,3975,8898,9246,9454,145,70,173,145,95,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1378,340,1530,1510,1530,7751,7748,7591,3540,7375,1301,1432,1432,1418,311,7137,7250,7253,3449,6955
6599,13608,13820,13820,13835,6343,6343,6251,3092,7477,7477,7357,3507,7477,6343,34083,31801,Wilkes,0,0,0,0,15,271,184,64946,10767,29986,31296,31845,11151,32108,33494,34153,271,184,330,271,185,218,184,160,54628,15162,68412,WILKES COUNTY,59783,10098,2131,10745,10650,10745,23078,23067,22573,8835,21739,9565,10193,10193,10109,2020,21003,21424,21434,8587,20237
8961,20276,20652,20650,20685,7517,7515,7461,3680,13135,13135,12815,5281,13135,7518,44814,42689,Lincoln,0,0,0,0,32,377,241,81663,13316,39751,41704,42725,13572,41628,43747,44844,377,241,398,377,241,274,241,199,67981,15456,86111,LINCOLN COUNTY,74647,15158,2310,17244,16687,17244,27202,27193,26683,11021,26093,14238,16192,16192,15657,2281,25806,26256,26259,10836,25272
9391,18447,18709,18708,18723,10848,10847,10725,6299,7861,7861,7722,3092,7861,10848,40917,38876,Caldwell,0,0,0,0,14,324,203,78015,13681,36898,38352,38902,13963,38700,40303,40939,324,203,333,324,187,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10687,1511,11648,11425,11648,28958,28945,28554,12265,27689,9834,10648,10648,10470,1452,27679,28025,28033,12079,26861
1812,3512,3578,3578,3578,2392,2392,2353,1270,1186,1186,1159,542,1186,2392,9283,8852,Polk,,,,,,128,100,19940,4108,8393,8719,8874,4232,8782,9135,9342,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1700,767,1854,1807,1854,7305,7301,7200,3367,6954,1633,1782,1782,1736,756,6883,6970,6974,3264,6660
7745,16233,16477,16476,16492,8852,8851,8705,4387,7610,7610,7513,3343,7610,8854,37664,35808,Surry,15,15,15,15,28,305,222,67979,12211,33670,35249,35833,12542,35331,37002,37733,305,222,349,305,217,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11267,2314,11959,11863,11958,25425,25401,24834,10011,23759,10567,11213,11211,11149,2215,23878,24375,24391,9817,22881
6191,10309,10408,10407,10423,7776,7775,7701,4741,2632,2632,2608,1450,2632,7779,22002,20989,Macon,0,0,0,0,12,447,352,34121,9082,20014,20698,21054,9311,20933,21685,22085,447,352,519,447,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2973,869,3122,3091,3122,18444,18433,18147,8180,17513,2774,2917,2917,2895,840,17451,17720,17727,8004,16888
1872,2913,2937,2937,2937,2483,2483,2461,1628,454,454,452,244,454,2483,5436,5151,Clay,,,,,,84,39,10740,2580,4978,5093,5243,2637,5237,5366,5581,84,39,227,84,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1037,332,1043,1041,1042,4311,4310,4241,2280,4116,984,990,989,988,324,4066,4123,4123,2233,3955
4207,8325,8446,8446,8457,4071,4071,4016,2254,4375,4375,4309,1953,4375,4071,19416,18511,Yadkin,0,0,0,0,11,153,102,35700,6393,17448,18199,18538,6523,18255,19079,19447,153,102,176,153,108,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,5014,868,5474,5391,5474,13797,13789,13535,5547,13088,4758,5188,5188,5105,884,12992,13221,13228,5422,12588
18006,44042,45160,45151,45168,40998,40989,39944,15990,4162,4162,4098,2016,4162,41006,112815,103537,Out of State,,,,,,,,,38120,98160,100894,103593,40481,106603,109700,112892,,,,,,,,,,,,OUT OF STATE,,694,123,718,710,718,112174,112097,108990,40358,105909,867,941,941,906,190,99988,102596,102652,37930,97293
11399,27400,27950,27946,27954,9023,9021,8853,4172,18698,18696,18318,7155,18698,9027,132751,120073,Onslow,229,229,229,72,229,62156,53802,180787,18850,112559,117881,120124,19969,123954,129973,132820,61611,53503,62206,59704,2764,53828,51932,2028,149343,19026,197938,ONSLOW COUNTY,162055,26833,3154,30767,29533,30767,39847,39828,38829,14051,37417,24962,28546,28544,27501,3015,36877,37727,37750,13807,35665
4516,9273,9384,9384,9390,6290,6290,6243,3139,3072,3072,3008,1365,3072,6291,23213,21381,Richmond,22,22,22,12,27,404,263,42075,6998,20176,21062,21456,7189,21805,22822,23281,404,263,458,404,147,331,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4903,731,5479,5393,5479,17344,17330,17025,6311,16498,4531,5057,5057,4987,690,15812,16061,16068,6177,15382
36355,96578,99534,99527,99611,59612,59606,57937,23881,39752,39751,38471,12388,39752,59639,179780,171924,Buncombe,170,170,170,86,220,6628,4218,248550,48231,157202,165939,172054,49100,164005,173271,179945,6616,4218,6703,6559,2560,4279,4185,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40217,8111,44930,43435,44920,128312,128232,123220,38429,117229,39710,44450,44448,42917,8365,118804,123258,123325,37816,113307
19024,62113,65204,65197,65233,21036,21030,20242,6759,44070,44069,41773,12204,44071,21045,137990,132394,Union,98,98,98,61,117,1239,660,226508,27027,115190,126650,132517,27567,119777,131715,138117,1239,660,1295,1197,574,737,641,412,176616,31234,239859,UNION COUNTY,202043,42799,4654,53683,50091,53672,83139,83079,80385,22339,75781,41373,52004,51999,48548,4697,77442,79735,79776,21918,73176
16267,54343,56572,56565,56598,21040,21037,20348,6913,35364,35360,33827,9284,35366,21042,127009,119799,Cabarrus,168,168,168,70,190,3853,2401,202607,24768,104803,114131,119883,25540,110857,120693,127150,3833,2401,3932,3733,1135,2451,2328,880,161462,29064,216453,CABARRUS COUNTY,181104,39995,4591,48200,45353,48189,75018,74967,71507,19814,67129,38665,46711,46707,43988,4566,67742,70691,70721,19322,63810
1802,3001,3023,3023,3024,1989,1989,1975,1283,1034,1034,1026,519,1034,1990,6430,5844,Washington,,,,,,58,28,10985,2421,5512,5758,5864,2654,6070,6330,6442,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1759,487,1822,1819,1822,4561,4550,4453,2132,4253,1566,1634,1634,1628,418,4102,4182,4192,1987,3918
9222,22917,23466,23464,23496,11274,11273,11077,5353,12127,12126,11775,3856,12128,11275,63673,58186,Harnett,65,65,65,13,93,7308,5126,126086,13786,52405,56462,58252,14440,56973,61506,63796,7054,5004,7395,6221,871,5172,4305,591,100990,17458,135976,HARNETT COUNTY,112079,17730,2049,20608,19707,20607,35793,35758,34745,11520,33022,16743,19341,19340,18556,1985,32902,33720,33739,11210,31357
9296,19712,20037,20036,20048,10952,10951,10792,5359,9085,9085,8920,3937,9085,10952,44140,41824,Burke,0,0,0,0,11,674,391,86176,13388,39149,41131,41911,13772,41265,43364,44224,674,391,735,674,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10454,1763,11572,11332,11563,31917,31903,31358,11678,30137,9680,10701,10701,10524,1654,30216,30732,30746,11472,29078
6567,17916,18328,18328,18358,9179,9179,8966,3823,7641,7641,7442,2532,7641,9181,39832,37515,Granville,1508,1508,1508,212,1536,5085,4499,57336,8989,34624,36588,37589,9182,36602,38746,39967,5085,4499,5201,5085,577,4554,4499,519,48058,10674,60443,GRANVILLE COUNTY,52711,9510,1257,10781,10446,10778,23985,23969,23215,7348,22007,9110,10294,10291,9978,1318,22111,22725,22741,7152,21015
20382,50299,51414,51413,51456,23333,23332,22991,10518,27925,27925,27152,9765,27925,23343,119797,111828,Gaston,156,156,156,99,188,1788,1086,211171,31154,103203,108985,111923,32396,110245,116523,119919,1788,1086,1850,1759,907,1133,1062,672,174276,36651,224529,GASTON COUNTY,191721,36997,5524,42378,40957,42377,75691,75632,73778,25965,71489,34942,39989,39989,38696,5384,69203,70753,70801,25098,67199
5396,10641,10793,10793,10805,7343,7343,7279,3911,3406,3406,3318,1459,3406,7343,26469,24486,Edgecombe,44,44,44,26,56,770,468,48532,8102,22921,24051,24529,8461,24695,25932,26538,770,468,830,755,358,507,447,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6448,1184,7346,7150,7345,18362,18354,18012,6919,17492,6011,6826,6826,6669,1132,16914,17192,17196,6754,16463
6232,17032,17608,17607,17609,12462,12461,11964,4658,5146,5146,5068,1574,5146,12463,33451,31433,Watauga,,,,,,132,55,54308,7766,29168,30432,31502,8166,31192,32388,33566,132,55,212,132,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4558,679,4760,4739,4760,28594,28559,27517,7413,26502,4201,4383,4383,4365,645,26012,26995,27028,7066,24912
2769,7723,7878,7876,7902,4292,4290,4225,1846,3470,3470,3382,911,3470,4294,26288,22854,Hoke,116,116,116,12,138,6336,4472,50664,4322,20453,22117,22906,4591,23393,25343,26377,6193,4393,6405,5644,526,4503,3945,409,40282,5854,55234,HOKE COUNTY,44624,5938,610,6917,6651,6917,13055,13035,12499,3455,11811,5684,6551,6551,6339,583,11385,11831,11852,3330,10824
2246,4589,4628,4628,4628,3459,3459,3435,1714,1169,1169,1154,532,1169,3459,10912,10122,Bertie,,,,,,60,25,18126,3644,9642,10006,10161,3862,10371,10769,10969,60,25,113,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1883,362,2070,2030,2070,8786,8782,8679,3481,8428,1763,1926,1926,1896,342,8085,8171,8174,3287,7854
5198,11319,11490,11490,11515,6081,6081,5999,2800,5409,5409,5320,2398,5409,6081,23345,22240,Person,0,0,0,0,25,401,288,37405,7234,20700,21741,22259,7342,21631,22751,23359,401,288,401,401,204,296,288,182,31361,7938,39490,PERSON COUNTY,34239,5557,1117,6099,5929,6099,16859,16845,16421,6021,15673,5257,5749,5749,5590,1100,15863,16203,16214,5952,15155
7283,12762,12876,12876,12876,8795,8795,8744,5146,4020,4020,3957,2094,4020,8795,27142,25534,Beaufort,61,61,61,43,61,590,337,44735,10371,24296,25214,25646,10802,25725,26763,27203,590,337,639,590,342,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4916,943,5585,5488,5585,20979,20967,20685,9517,20219,4587,5165,5165,5083,910,19794,20032,20040,9237,19372
5003,11149,11495,11495,11501,6508,6508,6392,3064,3984,3984,3867,1668,3984,6513,25331,23330,Jackson,1003,1003,890,271,1004,4057,2971,42001,6940,21513,22596,23382,7192,23266,24444,25443,3725,2703,4152,3341,664,3006,2375,550,36721,8759,43938,JACKSON COUNTY,39175,3347,574,3742,3681,3742,17549,17532,17038,5954,16578,3099,3476,3476,3418,553,16475,16883,16900,5837,16039
17799,39845,40789,40787,40822,13013,13012,12681,6415,27766,27765,27154,11384,27766,13017,89919,85960,Catawba,10,10,10,0,39,1045,635,150636,26908,79261,83965,86043,27425,82748,87695,89990,1045,635,1092,1025,444,699,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29216,4346,32608,31677,32606,56290,56268,54973,22635,52507,27599,30825,30824,29958,4220,53372,54501,54519,22337,51039
105883,428258,450536,450481,450651,173452,173406,162807,44503,276661,276652,265028,61257,276681,173535,845568,812857,Wake,423,423,423,123,435,11214,7522,1044525,138610,704402,766932,813183,141580,731607,796376,846162,11194,7522,11308,11057,3293,7567,7425,2756,849055,133864,1111761,WAKE COUNTY,941934,233618,22623,279541,262775,279500,555313,554854,522407,115664,486932,229126,273510,273491,257529,22923,501881,531844,532106,112931,467851
11008,22402,22800,22800,22835,12354,12354,12190,6244,10446,10446,10212,4764,10446,12355,52242,49136,Cleveland,0,0,0,0,34,601,370,92365,16174,45730,48217,49217,16615,48492,51182,52321,601,370,671,601,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14237,2595,15675,15514,15675,35975,35966,35067,13690,33654,13147,14471,14471,14334,2508,33513,34295,34302,13380,32213
6322,13510,13752,13750,13778,8251,8251,8123,4040,5487,5485,5373,2282,5487,8253,35248,32551,Sampson,14,14,14,0,38,577,355,59389,9239,30396,32045,32619,9541,32755,34579,35317,577,355,632,577,248,414,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8136,1310,8981,8788,8981,25704,25690,25214,7983,24042,7687,8473,8473,8310,1270,23380,23723,23732,7765,22354
4760,10136,10237,10237,10250,6764,6764,6741,3109,3440,3440,3362,1638,3440,6764,25541,23844,Columbus,33,33,33,13,46,375,276,52603,7485,22374,23492,23909,7780,23869,25081,25629,375,276,450,375,229,327,276,199,44013,11419,55508,COLUMBUS COUNTY,48224,6143,1205,7251,7040,7251,17928,17915,17666,6346,17351,5699,6761,6759,6591,1137,16625,16809,16821,6149,16399
2725,5523,5582,5582,5584,4483,4483,4440,2279,1099,1099,1083,446,1099,4485,11377,10623,Caswell,,,,,,142,69,21496,4065,10157,10476,10657,4268,10838,11196,11446,142,69,201,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1644,395,1756,1735,1756,9489,9479,9319,3804,9052,1393,1491,1491,1470,282,8937,9063,9070,3725,8695
2788,5065,5146,5146,5146,4689,4689,4637,2617,457,457,428,171,457,4689,9590,9079,Yancey,,,,,,133,107,17212,3799,8643,8945,9107,3918,9089,9425,9634,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,925,156,1087,1084,1087,8372,8370,8208,3647,8031,853,1006,1006,1004,156,7834,7966,7967,3536,7683
6291,14763,15110,15110,15133,6983,6983,6821,3362,8089,8089,7904,2919,8089,6985,36300,33836,Lee,38,38,38,10,59,659,452,57893,9288,30779,32865,33869,9568,32822,35128,36339,659,452,677,659,253,474,452,215,47136,10404,61779,LEE COUNTY,52144,10404,1406,12061,11693,12060,23601,23581,22776,7909,21759,10040,11557,11556,11242,1392,21171,21828,21838,7681,20287
