Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
7083,8586,8310,,7495,4229,Polk,,,1547,691,7493,3538,1412,20724,,9141,8583,723,,1646,6644,1643,3657,7267,8814,17478,4380,,18752,1500,7086,6898,,1500,9136,
23067,31927,30774,,24261,11870,Surry,,,9729,1834,24246,10036,8423,71783,,34523,31916,2012,,10262,14964,10256,10263,23434,33163,56811,12275,,62223,8849,23078,22351,,8849,34502,
16251,19081,18471,534,17364,8688,Macon,361,541,2610,705,17356,7622,2169,35858,534,20636,19060,764,559,2713,10350,2713,7860,16749,19900,29260,8992,551,31614,2275,16255,15768,541,2275,20610,368
3488,4360,4304,,3939,2358,Clay,,,966,288,3939,2070,869,11231,,4908,4360,297,,969,3581,969,2179,3849,4815,9352,2476,,10050,872,3488,3435,,872,4908,
12191,16033,15447,,12947,5963,Yadkin,,,4152,726,12942,5237,3565,37667,,17421,16028,753,,4474,7711,4471,5371,12534,16686,29851,6124,,32660,3837,12196,11882,,3837,17413,
33581,88686,84779,35198,36645,17919,Onslow,2421,51141,20287,2234,36634,13264,16988,197938,36118,110491,88659,2435,51176,22670,19026,22643,13589,35397,105708,149343,18772,36139,162055,18960,33587,32593,50024,18960,110418,2748
14238,18002,17312,,15829,6407,Richmond,,,4036,536,15820,5871,3391,44829,,20318,17997,587,,4489,8183,4486,6039,15384,19420,34516,6626,,38043,3759,14243,13921,,3759,20306,
110655,162146,154410,12882,116529,50736,Buncombe,7075,13563,36929,7516,116488,36145,35600,261191,12882,170181,162096,7365,13580,40072,53494,39957,36946,111050,161542,213777,51699,12898,230148,38559,110688,105928,13563,38560,170008,7388
74444,113483,103048,,78047,25331,Union,,,35685,3643,78011,21688,32559,239859,,120861,113460,3779,,42814,31234,42707,22124,73571,109256,176616,25903,,202043,39016,74467,70489,,39016,120718,
65164,100797,92805,,69902,23591,Cabarrus,,,33671,3707,69873,19884,30944,216453,,108609,100778,3828,,38707,29064,38605,20417,65930,99601,161462,24245,,181104,35614,65180,61861,,35617,108478,
3593,4907,4733,,4109,2234,Washington,,,1556,345,4100,1889,1258,11580,,5728,4898,429,,1619,2932,1619,2055,3951,5507,9274,2484,,10083,1305,3602,3475,,1305,5719,
32062,45917,43261,32,34577,13025,Harnett,0,37,14489,1578,34555,11447,12325,135976,32,50920,45866,1710,76,16267,17458,16238,11802,33044,47557,100990,13512,71,112079,13772,32074,30904,24,13772,50830,0
28958,36852,35276,,30747,13032,Burke,,,8765,1327,30734,11705,7174,90485,,40322,36841,1505,,9575,18720,9550,11962,29688,38453,73860,13467,,79893,7883,28969,28102,,7883,40284,
80039,80063,78345,,88149,30597,Out of State,,,,,88117,30597,,,,88149,80039,,,,,,32405,86017,86017,,32405,,,,80063,78345,,,88117,
21597,33483,31827,3679,22874,8580,Granville,299,3821,8259,1082,22864,7199,7457,60443,3679,35855,33465,1052,3842,9139,10674,9120,7404,21797,33877,48058,8759,3688,52711,8189,21604,20691,3821,8191,35805,303
63865,94294,89768,,68674,28535,Gaston,,,31029,4397,68641,24138,27244,224529,,103336,94271,4668,,34662,36651,34593,24852,66948,97977,174276,29520,,191721,30406,63888,62524,,30406,103234,
15699,20701,19961,,17057,7740,Edgecombe,,,5152,918,17052,6822,4485,51472,,22812,20699,999,,5755,10509,5740,7042,16725,21877,39904,8041,,43948,5000,15701,15476,,5000,22792,
25229,28846,27719,,27114,7362,Watauga,,,3874,526,27092,6836,3453,56177,,31165,28825,548,,4051,9229,4048,7186,26170,30044,49022,7734,,51530,3596,25250,24266,,3596,31140,
10238,25566,24621,10674,11645,7390,Hoke,3715,11665,4644,451,11628,3224,4105,55234,10674,28602,25547,484,11690,5267,5854,5262,3383,11066,27375,40282,7870,10680,44624,4635,10251,9842,11665,4635,28555,4003
7442,8740,8473,,8310,3397,Bertie,,,1470,278,8307,3119,1222,18947,,9899,8739,310,,1589,4479,1589,3365,8090,9560,15647,3675,,16854,1297,7443,7251,,1297,9896,
14817,19054,18241,,15588,6556,Person,,,4572,879,15580,5677,3986,39490,,20455,19048,937,,4867,7938,4862,5770,14929,19501,31361,6707,,34239,4231,14823,14255,,4231,20442,
18389,22190,21514,,19665,9587,Beaufort,,,4026,720,19656,8867,3398,46994,,24209,22184,775,,4544,11538,4538,9205,19295,23321,37669,9980,,41131,3795,18395,18116,,3795,24194,
50618,74143,70199,658,52902,25234,Catawba,388,669,24134,3101,52888,21745,20924,159551,658,80011,74107,3425,690,26419,29156,26385,22149,50637,75440,124631,25966,680,137151,22831,50631,48617,669,22832,79942,392
15817,23685,22470,4600,16593,7061,Jackson,931,6860,2830,413,16583,5717,2429,43938,5151,26617,23666,468,6892,3132,8759,3130,5843,16148,25067,36721,7427,5162,39175,2698,15825,15441,6089,2698,26573,1116
484605,711509,653447,3300,507989,130943,Wake,1109,3747,207153,18980,507706,110854,197588,1111761,3300,747153,711367,18831,3767,235397,133864,234694,113170,473645,684545,849055,133147,3300,941934,223462,484741,452559,3747,223468,746147,1146
30032,40725,38905,,32152,14627,Cleveland,,,11791,2042,32146,12585,9738,97947,,45121,40721,2204,,12969,18575,12938,12893,31079,42870,76504,15097,,84044,10689,30036,29167,,10689,45084,
21078,27418,26170,,23727,8491,Sampson,,,6777,1009,23723,7482,5853,63531,,31085,27413,1090,,7358,11637,7357,7759,22720,29497,48081,8849,,53473,6335,21083,20317,,6335,31080,
16232,21100,20262,,17630,7353,Columbus,,,5063,907,17621,6446,4207,55508,,23461,21092,1014,,5831,11419,5826,6687,17358,22421,44013,7701,,48224,4860,16240,16055,,4860,23447,
8368,9467,9221,,8916,3820,Caswell,,,1411,238,8911,3582,1029,22604,,10408,9462,347,,1492,5005,1492,3686,8686,10097,18383,4033,,19944,1094,8373,8192,,1094,10403,
7087,7883,7648,,7671,3493,Yancey,,,757,129,7671,3364,646,18069,,8593,7883,132,,922,4744,919,3513,7548,8305,14782,3645,,15969,796,7087,7002,,796,8590,
20266,29985,28336,934,21762,9121,Lee,263,989,8659,1117,21756,7741,7762,61779,934,32611,29944,1173,1029,9820,10404,9801,7999,20980,30628,47136,9444,973,52144,8744,20268,19640,989,8744,32546,272
7226,9454,9137,,7992,3614,Hertford,,,2372,516,7987,3098,1983,23677,,10710,9451,532,,2718,4836,2716,3318,7866,10238,19299,3850,,20898,2225,7229,7154,,2225,10703,
29321,39619,38227,,31137,14854,Rockingham,,,11401,2259,31126,12595,9753,91010,,43224,39610,2335,,12087,18996,12081,12982,30135,41536,72695,15317,,79246,10289,29330,28474,,10289,43207,
402263,612477,569627,10057,431912,118018,Mecklenburg,4237,11029,191201,18900,431625,94881,177073,1110356,10057,659318,612288,19123,11086,216320,127686,215714,97418,409116,611346,852079,120996,10081,937616,199968,402421,382497,11029,199975,658368,4455
25318,35561,34314,688,26763,14947,Carteret,301,693,10019,2016,26757,12630,8738,69473,688,38449,35541,2033,728,10958,17867,10942,12939,26219,36931,57537,15271,705,62070,9535,25321,24888,693,9535,38392,299
3835,5100,4959,325,4046,2123,Swain,108,486,1055,174,4045,1841,855,14271,325,5686,5091,190,499,1141,2803,1141,1887,3955,5496,11137,2288,333,12138,931,3836,3779,486,931,5672,211
7146,8355,8153,,7733,3241,Avery,,,1260,248,7729,2993,1090,17557,,9120,8352,255,,1387,4020,1382,3144,7638,8898,14969,3399,,15935,1206,7149,7063,,1206,9111,
15623,21359,20185,,17068,7042,Vance,,,5783,973,17051,6069,5241,44535,,23433,21346,991,,6365,8487,6356,6280,16182,21965,34092,7271,,37671,5723,15635,14944,,5724,23407,
19277,22924,22085,,20788,8885,Halifax,,,3828,725,20777,8160,3281,50010,,25019,22913,787,,4231,10690,4226,8434,20154,23982,39391,9221,,43237,3636,19288,18804,,3636,25003,
19207,23548,22684,20,21585,9311,Rutherford,10,21,4570,1205,21575,8096,3972,67029,20,26549,23514,1280,49,4915,14855,4909,8622,20918,25509,53422,9912,48,58398,4287,19213,18692,21,4287,26505,10
32513,46749,44598,,34829,15396,Nash,,,14050,2633,34816,12763,12658,94298,,50710,46741,2693,,15881,17956,15859,13156,34075,48125,73765,15849,,81106,14228,32520,31940,,14229,50675,
10041,12685,12239,,10969,5015,Ashe,,,2667,728,10963,4287,2416,27203,,13883,12680,678,,2914,7249,2908,4611,10722,13389,22479,5289,,24214,2639,10046,9823,,2639,13871,
12649,18282,17645,,13484,7059,Stokes,,,6133,1307,13477,5752,5226,45591,,20095,18276,1458,,6611,9917,6604,5957,13190,19323,37145,7415,,40306,5627,12655,12419,,5627,20081,
2580,3190,3134,,2808,1431,Graham,,,809,122,2807,1309,598,8441,,3628,3188,148,,820,2067,820,1350,2749,3558,6767,1498,,7414,608,2582,2536,,608,3627,
20284,27691,26359,,21738,9185,Pender,,,7620,1132,21729,8053,6581,63060,,30301,27684,1210,,8563,11716,8549,8283,21102,28722,49058,9493,,53967,7400,20291,19778,,7400,30278,
35315,50656,48356,4080,37148,18397,Craven,347,5857,11843,2252,37133,15798,10380,102139,4080,55988,50619,2261,5910,12930,20103,12914,16028,35444,53144,80387,18576,4109,87409,11224,35323,33896,5857,11224,55904,287
203636,293041,275431,7451,214369,77454,Guilford,4056,7934,80644,12781,214286,60617,73096,537174,7451,312736,292967,13385,7947,90420,83442,90174,61877,204284,292862,418240,79502,7464,459608,81880,203697,194884,7934,81880,312394,4240
9882,10970,10631,,10399,4193,Madison,,,1061,220,10394,3973,973,21755,,11584,10966,237,,1185,5034,1180,4035,10123,11184,17939,4272,,19327,1084,9886,9658,,1084,11574,
27647,38614,36677,,28970,14617,Chatham,,0,10949,2245,28951,12372,10013,74470,,40973,38600,2169,24,11979,18634,11946,12640,27819,38768,59661,14809,,65198,10953,27659,26664,0,10955,40897,0
61078,87781,83387,5013,64342,23660,Pitt,2626,5318,22068,2532,64308,18502,19194,180742,5013,94630,87737,2729,5349,24939,25045,24823,18759,62105,89491,142466,24225,5032,155511,21646,61103,59180,5318,21646,94449,2737
38068,50752,48706,44,39565,21382,Moore,0,72,12990,2954,39558,18428,11550,100880,44,53917,50727,3055,96,14256,24192,14202,18785,38494,51556,79328,21840,65,86466,12615,38072,37112,72,12615,53832,0
145350,203539,190874,351,156115,53954,Forsyth,25,438,56876,9166,156003,44763,52267,382295,351,219465,203432,9353,461,62889,62720,62682,46337,147941,205255,295401,55718,373,325690,57731,145434,138256,438,57732,219123,28
50863,81143,76461,,53273,23422,Iredell,,,30165,4406,53250,19016,27210,181806,,86945,81128,4425,,33672,29513,33637,19521,51401,81566,140623,23946,,156060,30265,50878,49251,,30265,86887,
14176,16941,16342,,14686,7371,Transylvania,,,2838,983,14684,6388,2667,34385,,17646,16940,964,,2960,10809,2955,6508,14149,16987,29099,7472,,30988,2764,14177,13675,,2764,17639,
8387,10098,9768,,9146,4153,Martin,,,1914,402,9141,3751,1613,22440,,11172,10094,438,,2026,5372,2026,3914,8839,10753,17917,4352,,19455,1707,8391,8155,,1707,11167,
7512,9435,9129,,8043,3641,Warren,,,1932,433,8039,3208,1738,19731,,10184,9431,428,,2141,5173,2136,3300,7860,9792,16200,3728,,17477,1919,7516,7391,,1919,10175,
3306,4116,3964,,3549,1707,Jones,,,905,167,3548,1540,751,9419,,4523,4116,199,,974,2257,974,1582,3427,4332,7704,1781,,8314,810,3306,3213,,810,4522,
15119,21110,19989,,15862,7471,Davie,,,6074,1453,15853,6018,5471,42846,,22520,21104,1502,,6658,9279,6647,6195,15189,21263,33901,7697,,37262,5985,15125,14518,,5985,22500,
70518,179097,169744,66749,75743,36256,Cumberland,5475,82627,40826,4978,75650,25803,35382,335509,68726,204465,179027,5277,82677,46045,40937,45987,26473,72229,193225,252655,37597,68762,277878,39783,70551,67613,80170,39784,204264,5847
17872,20043,19334,,19623,7332,McDowell,,,2626,435,19615,6897,2078,45756,,22374,20039,535,,2751,9517,2751,7129,18801,21427,36617,7664,,39943,2167,17876,17256,,2167,22366,
9028,10867,10679,,9847,5719,Cherokee,,,2488,605,9843,5114,1830,28612,,12347,10864,731,,2500,8723,2500,5299,9582,12070,23877,6030,,25640,1836,9031,8849,,1836,12343,
5356,6678,6448,,6265,2851,Chowan,,,1404,357,6261,2494,1233,13943,,7766,6677,350,,1501,3521,1501,2839,6062,7466,11164,3189,,12171,1321,5357,5215,,1321,7762,
79061,118126,110432,16755,81739,29943,Orange,8147,17468,20752,2638,81685,19158,20312,148476,16755,122146,118089,2632,17504,22903,21654,22829,19394,75725,113933,119925,30374,16765,130842,22273,79088,73365,17456,22273,121982,8348
12164,14097,13700,,12969,5316,Alexander,,,2144,239,12966,5077,1791,37497,,15285,14095,267,,2316,7667,2314,5247,12629,14773,30040,5514,,32781,1931,12166,11909,,1931,15280,
149747,200775,189475,3763,156945,39424,Durham,216,4018,46205,5025,156891,34183,43273,321488,3763,211628,200721,5136,4044,50639,43764,50537,34704,148987,199210,255829,40065,3783,275950,47211,149781,142439,4018,47211,211446,225
47067,58928,56393,,49694,24061,Henderson,,,11783,3426,49681,20635,11098,117417,,62279,58920,3441,,12585,30961,12572,21104,47618,59401,95451,24545,,103234,11853,47075,45295,,11853,62253,
13504,17268,16708,44,15368,6152,Pasquotank,15,44,4255,753,15347,5384,3578,39824,44,19867,17241,854,62,4437,6841,4437,5910,14819,19118,31068,6779,62,34029,3693,13513,13086,44,3693,19828,15
5604,6470,6331,,5876,3192,Pamlico,,,919,207,5876,2985,800,12726,,6878,6470,218,,1002,3866,1001,3062,5794,6713,10805,3280,,11540,866,5604,5531,,866,6877,
5306,6145,5981,,5836,2597,Mitchell,,,909,203,5835,2394,723,14964,,6882,6145,229,,1046,3810,1044,2490,5756,6665,12229,2719,,13195,839,5306,5258,,839,6879,
8419,10036,9786,,9436,3777,Currituck,,,1750,304,9428,3473,1543,27763,,11271,10032,318,,1835,4551,1833,3874,9223,10973,21675,4192,,23787,1613,8423,8243,,1613,11261,
60628,80353,78212,156,63485,40069,Brunswick,0,161,20293,5739,63473,34330,18429,142820,156,85284,80336,5596,189,21610,46605,21576,35291,62303,82757,121795,40887,166,129086,19552,60635,59627,161,19552,85210,0
48720,67683,64619,,52518,22706,Davidson,,,20426,3701,52497,19005,17773,167609,,74394,67671,3862,,21876,31089,21852,19543,50205,70631,131285,23405,,144432,18951,48732,46846,,18951,74349,
21292,31935,30170,,22503,9527,Franklin,,,10686,1644,22495,7883,9561,69685,,34445,31929,1683,,11942,11935,11918,8036,21691,32377,54524,9719,,59978,10637,21298,20609,,10637,34413,
20010,24327,23372,,20875,8942,Dare,,,4550,465,20868,8477,3989,37009,,25795,24321,497,,4920,8201,4916,8678,20132,24682,30088,9175,,32745,4311,20016,19383,,4311,25784,
10754,13999,13395,0,11841,5406,Bladen,0,0,3423,533,11837,4873,2951,32722,0,15610,13986,584,10,3759,7459,3751,5069,11446,14869,26077,5653,10,28574,3232,10757,10444,0,3232,15588,0
91216,136233,129460,5217,95976,41251,New Hanover,2896,5565,39047,5205,95958,33150,35875,234473,5217,144943,136219,5375,5566,43401,43147,43284,33786,92552,137164,191812,42191,5218,206724,39786,91228,88368,5565,39787,144807,3030
7547,9396,9093,,8129,3428,Anson,,,1979,305,8129,3123,1619,24446,,10398,9396,364,,2269,4730,2266,3221,8027,10006,19608,3585,,21306,1849,7547,7474,,1849,10395,
