"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8304.0,7,830.0,27006,1235
10334.0,3,1033.0,27865,207
9361.0,8,936.0,28119,284
9222.0,44,922.0,27021,1658
11788.0,32,1179.0,28621,1226
9384.0,3,938.0,27846,288
6244.0,3,624.0,28768,493
8536.0,20,854.0,27962,635
5458.0,6,546.0,27539,1450
8931.0,5,893.0,27596,1666
6171.0,28,617.0,27712,1361
6361.0,20,636.0,28739,1399
6370.0,31,637.0,28786,1391
,0,,28561,0
9193.0,1,919.0,27009,270
5407.0,1,541.0,28772,105
11076.0,17,1108.0,28023,1644
8806.0,2,881.0,27875,45
12261.0,96,1226.0,28601,6112
9864.0,41,986.0,28262,4309
8730.0,34,873.0,27292,3620
6747.0,3,675.0,27242,180
11106.0,79,1111.0,28054,4463
6138.0,6,614.0,27850,455
0.0,0,0.0,28629,0
9633.0,10,963.0,28073,540
10467.0,3,1047.0,27840,56
8920.0,15,892.0,28574,1579
9889.0,53,989.0,28472,1978
4922.0,3,492.0,28785,409
9980.0,4,998.0,28318,457
,0,,27969,0
8971.0,3,897.0,28523,204
8905.0,46,891.0,27604,4243
8461.0,30,846.0,28173,5401
7613.0,3,761.0,27883,332
7203.0,37,720.0,27612,2824
7889.0,34,789.0,28501,1539
9214.0,43,921.0,28562,3502
5075.0,0,507.0,27941,34
12820.0,44,1282.0,28658,3315
8145.0,60,814.0,27262,2017
9392.0,4,939.0,27544,403
11117.0,0,1112.0,28347,203
5113.0,19,511.0,28801,858
9484.0,9,948.0,28572,605
6608.0,17,661.0,27403,1406
8732.0,1,873.0,28395,232
8161.0,26,816.0,27332,2738
4747.0,24,475.0,27513,2326
9886.0,21,989.0,27932,1250
6957.0,0,696.0,27343,128
9928.0,70,993.0,27886,2144
7679.0,6,768.0,28391,409
16411.0,0,1641.0,27411,139
7193.0,11,719.0,28420,368
8078.0,3,808.0,28429,690
9258.0,11,926.0,28518,815
11581.0,28,1158.0,28630,2359
6831.0,43,683.0,28716,1274
10332.0,51,1033.0,28146,3139
7036.0,5,704.0,28751,263
9657.0,9,966.0,28128,782
0.0,0,0.0,28672,0
7324.0,10,732.0,28722,502
5432.0,0,543.0,27842,78
8919.0,7,892.0,28439,137
8511.0,0,851.0,28649,88
9167.0,2,917.0,27042,66
11199.0,61,1120.0,28215,6748
0.0,0,0.0,27821,0
6596.0,3,660.0,27806,161
6963.0,6,696.0,27408,1212
7754.0,14,775.0,27409,1392
0.0,0,0.0,28587,0
7981.0,4,798.0,27808,198
0.0,0,0.0,27881,0
8554.0,16,855.0,28403,3588
8345.0,31,834.0,27104,2452
9161.0,7,916.0,27013,595
6851.0,0,685.0,28611,67
9067.0,49,907.0,28269,7386
7297.0,3,730.0,27050,298
10228.0,0,1023.0,28444,233
8775.0,5,878.0,28673,581
7978.0,6,798.0,27810,337
0.0,0,0.0,27157,0
23893.0,37,2389.0,27509,1657
12206.0,10,1221.0,28366,629
8495.0,13,850.0,27239,818
7134.0,7,713.0,28544,400
2757.0,0,276.0,27964,18
7085.0,14,709.0,28409,2478
6148.0,19,615.0,27278,1671
4799.0,0,480.0,27979,87
10675.0,18,1068.0,28217,3296
10486.0,5,1049.0,28369,235
0.0,0,0.0,28735,0
11121.0,73,1112.0,28043,2388
9568.0,50,957.0,27330,3782
4935.0,17,493.0,27516,2177
10884.0,7,1088.0,28638,1367
7834.0,3,783.0,27608,909
12467.0,54,1247.0,28328,3360
8053.0,0,805.0,27047,103
9881.0,36,988.0,27537,2502
9070.0,25,907.0,27401,1834
7468.0,8,747.0,27040,982
8691.0,48,869.0,28078,5743
7443.0,1,744.0,27541,301
3259.0,0,326.0,27966,48
11033.0,11,1103.0,27017,1048
11842.0,66,1184.0,28086,3196
9832.0,60,983.0,27360,4752
11977.0,5,1198.0,28203,2284
8757.0,0,876.0,28622,231
7215.0,2,722.0,27849,107
4239.0,0,424.0,28449,83
11287.0,26,1129.0,28340,1212
7258.0,7,726.0,27601,881
10813.0,5,1081.0,27020,660
5472.0,14,547.0,28462,783
11364.0,44,1136.0,28213,5152
8948.0,6,895.0,28508,267
7454.0,22,745.0,28311,2687
9280.0,9,928.0,28124,651
10375.0,55,1038.0,28677,3695
12690.0,17,1269.0,27869,275
8436.0,44,844.0,27405,4430
8419.0,6,842.0,27214,989
3915.0,0,392.0,27927,24
7645.0,1,764.0,28428,546
8488.0,60,849.0,27407,4230
10199.0,6,1020.0,28344,389
9361.0,20,936.0,27379,567
4436.0,0,444.0,27974,61
8031.0,8,803.0,27350,603
12393.0,22,1239.0,28360,1852
6589.0,11,659.0,28390,1548
5016.0,16,502.0,27518,1142
6663.0,2,666.0,27814,120
9927.0,3,993.0,28430,204
6272.0,3,627.0,27935,105
7274.0,6,727.0,28326,1628
3928.0,0,393.0,27965,24
8503.0,4,850.0,28305,426
8840.0,2,884.0,28423,202
0.0,0,0.0,28581,0
10771.0,0,1077.0,27813,74
7412.0,6,741.0,28773,260
8300.0,14,830.0,28090,706
6602.0,1,660.0,27981,123
8989.0,25,899.0,28031,2791
7617.0,4,762.0,28478,379
0.0,0,0.0,28733,0
10053.0,6,1005.0,28080,820
7513.0,27,751.0,27288,1772
8999.0,1,900.0,28729,268
5915.0,26,592.0,27713,3194
9922.0,4,992.0,28726,345
7359.0,0,736.0,27953,73
10360.0,1,1036.0,28392,161
4352.0,2,435.0,28543,288
8192.0,0,819.0,27291,126
9220.0,14,922.0,28657,886
4707.0,6,471.0,28465,390
8092.0,8,809.0,28578,570
11547.0,66,1155.0,28681,3113
11006.0,39,1101.0,28752,3467
10198.0,36,1020.0,27704,4015
,0,,27710,0
6290.0,2,629.0,28618,156
11344.0,14,1134.0,28168,1184
4908.0,1,491.0,28774,77
8006.0,6,801.0,27522,1093
9678.0,76,968.0,28625,3761
9554.0,1,955.0,28682,105
9925.0,0,993.0,27007,212
8297.0,22,830.0,27282,1377
7486.0,6,749.0,27855,457
1379.0,0,138.0,27412,26
8987.0,3,899.0,28678,472
11883.0,21,1188.0,27244,1932
8790.0,2,879.0,28399,170
0.0,0,0.0,27872,0
8373.0,7,837.0,27589,696
7674.0,80,767.0,27909,3143
10406.0,31,1041.0,27834,5984
9830.0,30,983.0,27616,5432
10237.0,1,1024.0,28125,272
10133.0,8,1013.0,27045,971
11066.0,89,1107.0,28150,3242
7613.0,15,761.0,27302,2459
10517.0,6,1052.0,27917,114
8473.0,71,847.0,27534,2696
4628.0,1,463.0,27559,133
7880.0,5,788.0,27248,381
12608.0,10,1261.0,27807,875
7380.0,6,738.0,27048,657
5092.0,3,509.0,28783,97
8353.0,35,835.0,27603,4634
8105.0,67,810.0,28211,2533
8689.0,5,869.0,28356,427
10290.0,15,1029.0,28590,2732
8047.0,1,805.0,28351,424
5699.0,21,570.0,28804,1328
9356.0,8,936.0,28479,456
2353.0,0,235.0,28577,14
8408.0,10,841.0,28104,2730
8601.0,7,860.0,27938,123
7667.0,1,767.0,28323,351
3507.0,0,351.0,28708,47
9530.0,3,953.0,27837,620
9971.0,22,997.0,27317,1780
10069.0,4,1007.0,28071,322
6736.0,4,674.0,28746,174
9663.0,70,966.0,27215,4338
9697.0,15,970.0,28573,240
10082.0,39,1008.0,28081,2848
9218.0,23,922.0,27801,1987
0.0,0,0.0,28350,0
6571.0,1,657.0,27976,234
5032.0,0,503.0,28644,79
9028.0,27,903.0,28115,3750
0.0,0,0.0,28101,0
13453.0,17,1345.0,27229,540
6087.0,3,609.0,28701,294
9928.0,30,993.0,28466,1030
