Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
34193,58501,55839,7905,36747,15901,Wayne,1062,10463,15797,2878,36711,11961,14632,123131,8063,64915,58449,2990,10482,17686,20802,17686,12321,35553,61552,94031,16874,8093,103693,16193,34215,33302,10202,16193,64860,1563
8513,11188,10833,122,9012,4312,Montgomery,94,150,2573,462,9011,3756,2385,27173,122,11930,11166,493,184,2734,5743,2734,3843,8781,11504,21266,4441,144,23512,2531,8513,8326,150,2531,11895,105
19434,28313,27101,273,20747,9989,Lenoir,194,405,8403,1566,20743,8229,7737,55949,273,30502,28282,1615,420,9335,11303,9335,8426,20295,29103,43423,10274,301,47933,8575,19437,19091,405,8575,30483,233
11620,15999,15343,158,12353,5709,Scotland,99,203,4145,788,12350,4822,3757,34823,158,17223,15963,866,239,4631,6531,4631,4947,12103,16451,26793,5936,194,29381,4185,11620,11428,203,4185,17184,123
68658,92555,87327,1035,72148,25824,Alamance,654,1386,22805,3951,72126,21219,21188,169509,1035,98281,92530,4283,1412,24721,29035,24720,21777,67649,91840,132145,26789,1043,145046,22837,68675,65104,1386,22837,98232,729
3296,5098,4905,1061,3647,1349,Camden,0,840,737,106,3638,1243,696,10867,1061,5297,5084,118,875,775,1833,775,1349,3460,5037,8407,1467,1073,9354,727,3298,3148,840,727,5253,0
7930,10356,9948,66,8371,2878,Greene,53,84,2254,348,8368,2477,2059,21069,66,11046,10341,365,101,2574,3592,2574,2523,8223,10561,16884,2948,80,18372,2345,7931,7823,84,2345,11026,60
37196,58254,55642,2866,39279,19154,Rowan,1479,3399,18703,3171,39263,14504,17151,142088,2866,62656,58204,3302,3448,19929,25371,19929,14873,37436,59538,110729,19798,2905,122048,18142,37206,35625,3399,18143,62591,1623
7229,8556,8279,70,7763,3902,Northampton,57,107,1227,287,7760,3558,1135,19483,70,9236,8540,315,122,1351,5256,1351,3649,7539,8873,16132,4031,83,17363,1241,7232,7074,107,1241,9218,67
20900,30285,29055,184,22768,10783,Wilkes,160,233,9297,1881,22756,8742,8689,68412,184,32834,30255,2002,259,9807,15162,9807,8988,21762,31292,54628,11170,206,59783,9171,20908,20182,233,9171,32796,180
25328,39966,38171,239,26380,12941,Lincoln,199,363,14094,2081,26373,10661,13057,86111,239,42460,39932,2119,382,15698,15456,15698,10853,25771,40228,67981,13206,269,74647,14365,25332,24875,363,14365,42434,234
26950,36364,34996,202,27973,13269,Caldwell,149,315,9557,1273,27961,11847,8617,82178,202,38586,36339,1346,322,10291,16769,10291,12037,27044,36916,65842,13565,219,71809,9187,26958,26177,315,9187,38567,182
7106,8879,8548,100,7480,4257,Polk,88,116,1625,735,7477,3434,1552,20724,100,9368,8857,750,144,1744,6644,1744,3551,7225,8966,17478,4398,118,18752,1651,7110,6896,116,1651,9337,97
24559,35000,33488,220,25774,12438,Surry,178,284,10509,2067,25754,10193,9689,71783,220,37150,34978,2215,301,11075,14964,11074,10393,24560,35353,56811,12808,227,62223,10199,24574,23579,284,10199,37112,200
17150,20209,19485,349,17832,8877,Macon,238,421,2777,789,17820,7850,2539,35858,349,21186,20148,821,470,2884,10350,2884,7997,17156,20354,29260,9076,403,31614,2649,17157,16597,421,2649,21125,258
3887,4909,4771,23,4110,2527,Clay,23,25,1001,317,4110,2187,950,11231,23,5206,4863,317,92,1004,3581,1004,2240,3988,5014,9352,2582,69,10050,953,3887,3798,25,953,5139,25
12764,17423,16711,102,13377,6241,Yadkin,87,148,4547,822,13370,5332,4220,37667,102,18446,17399,818,168,4901,7711,4901,5441,12887,17582,29851,6364,119,32660,4533,12771,12389,148,4533,18419,105
89703,89746,87785,,101869,35432,Out of State,,,,,101809,35432,,,,101869,89703,,,,,,40056,98893,98893,,40056,,,,89746,87785,,,101809,
34980,107547,103089,47546,38045,18609,Onslow,2472,56448,23981,2687,38026,13450,21638,197938,48636,121172,107513,2822,56495,26632,19026,26632,13763,36483,115666,149343,19568,48659,162055,23897,34991,33905,55202,23897,121106,2983
15144,19833,19001,247,16382,6768,Richmond,129,283,4386,623,16371,6016,3976,44829,247,21556,19792,658,320,4854,8183,4854,6149,15890,20559,34516,6945,281,38043,4401,15151,14778,283,4401,21508,138
115207,160172,151963,3794,121658,47186,Buncombe,2022,5640,38676,8092,121597,37072,38019,261191,3794,169648,160071,7897,5669,42321,53494,42315,37625,113799,158115,213777,47885,3850,230148,41070,115251,110150,5640,41071,169552,2363
76484,121749,110746,567,80721,26469,Union,411,895,39767,4291,80670,21767,37905,239859,567,129339,121696,4295,913,47705,31234,47694,22449,75241,115903,176616,27251,589,202043,44645,76515,72274,895,44645,129259,507
67129,109170,100574,1448,71904,24802,Cabarrus,860,2061,37224,4241,71863,19701,35629,216453,1448,116929,109130,4297,2075,42950,29064,42943,20236,66873,106158,161462,25469,1460,181104,40553,67154,63497,2061,40556,116867,936
3883,5442,5206,28,4276,2338,Washington,16,55,1654,387,4266,1935,1450,11580,28,6049,5422,460,56,1717,2932,1717,2082,4090,5799,9274,2575,38,10083,1511,3893,3728,55,1511,6038,33
33334,50754,47592,872,35483,13640,Harnett,348,1257,16072,1803,35448,11489,14798,135976,872,54858,50664,1893,1308,18067,17458,18067,11812,33642,50960,100990,14095,941,112079,16458,33355,31922,1246,16458,54772,390
29760,39694,37860,345,31144,13268,Burke,261,485,9602,1548,31130,11459,8777,90485,345,42105,39661,1661,494,10467,18720,10466,11662,29891,39978,73860,13634,365,79893,9556,29773,28738,485,9556,42081,311
22017,35507,33652,4243,23211,8914,Granville,514,4555,8895,1218,23196,7182,8417,60443,4243,37656,35479,1169,4605,9840,10674,9837,7376,21918,35368,48058,9089,4259,52711,9219,22027,20992,4555,9221,37588,544
67401,103623,98408,851,72573,30300,Gaston,652,1291,34411,4992,72523,24656,31906,224529,851,112273,103567,5199,1314,38386,36651,38386,25550,70176,105878,174276,31564,872,191721,35315,67436,65651,1291,35315,112200,815
16746,22836,21880,290,17891,8127,Edgecombe,201,391,5703,1023,17884,6903,5209,51472,290,24678,22828,1090,403,6384,10509,6384,7076,17428,23522,39904,8405,295,43948,5792,16749,16381,391,5792,24659,239
25802,29999,28772,54,27900,7569,Watauga,54,88,4298,603,27863,6912,3944,56177,54,32502,29952,636,123,4479,9229,4479,7262,26394,30780,49022,7969,66,51530,4096,25837,24774,88,4096,32430,71
10874,17201,16109,772,12107,3958,Hoke,223,1078,5265,521,12086,3214,4938,55234,772,19169,17180,551,1103,5959,5854,5959,3351,11384,17727,40282,4139,777,44624,5534,10890,10399,1078,5534,19123,237
7816,9498,9141,15,8550,3520,Bertie,15,34,1646,316,8545,3189,1529,18947,15,10374,9483,338,42,1782,4479,1782,3421,8306,9986,15647,3778,28,16854,1652,7818,7597,34,1652,10361,19
15516,20755,19797,284,16167,6981,Person,180,384,5024,1005,16155,5796,4661,39490,284,21901,20739,1030,384,5350,7938,5349,5881,15404,20812,31361,7111,292,34239,4939,15524,14852,384,4939,21888,200
19202,23978,23146,275,20254,10096,Beaufort,224,383,4416,826,20242,9046,4027,46994,275,25629,23946,861,398,4977,11538,4977,9323,19788,24587,37669,10453,298,41131,4469,19211,18844,383,4469,25602,269
16298,21879,20846,2200,17005,6775,Jackson,535,3370,3035,486,16992,5754,2763,43938,2477,23800,21837,520,3432,3363,8759,3363,5876,16419,22426,36721,7026,2508,39175,3062,16309,15883,2972,3062,23725,630
52081,79684,75312,512,54313,26125,Catawba,349,698,26838,3783,54292,21993,24907,159551,512,84376,79645,3955,724,29339,29156,29338,22338,51558,79094,124631,26674,533,137151,27052,52098,49893,698,27053,84328,381
494343,742518,682659,6092,528858,134855,Wake,2706,8490,220862,21281,528494,110868,215187,1111761,6092,790433,742304,21046,8544,253031,133864,253016,115481,482278,711630,849055,139517,6105,941934,241869,494538,461380,8490,241875,790000,2990
32181,45568,43300,368,33976,15603,Cleveland,285,497,13104,2353,33968,12965,11885,97947,368,48833,45544,2433,518,14339,18575,14339,13268,32548,46149,76504,16022,386,84044,12995,32187,31047,497,12995,48804,321
22665,30378,28867,303,24553,9008,Sampson,202,400,7326,1171,24543,7635,6837,63531,303,32900,30355,1219,420,7927,11637,7927,7861,23446,31172,48081,9314,317,53473,7387,22674,21727,400,7387,32870,234
16891,22939,21961,272,17973,7724,Columbus,199,340,5511,1043,17964,6482,4990,55508,272,24671,22925,1122,355,6343,11419,6343,6670,17652,23503,44013,8019,278,48224,5762,16899,16699,340,5762,24647,227
8732,10103,9801,69,9144,3970,Caswell,58,91,1515,260,9134,3652,1221,22604,69,10858,10094,369,109,1605,5005,1605,3736,8884,10490,18383,4174,71,19944,1293,8739,8511,91,1293,10830,69
7488,8524,8237,103,7947,3690,Yancey,103,133,840,144,7946,3443,760,18069,103,9110,8495,139,173,990,4744,990,3559,7759,8732,14782,3813,130,15969,904,7490,7374,133,904,9069,115
20848,31388,29525,432,22702,9211,Lee,213,625,9446,1283,22683,7715,8973,61779,432,34019,31358,1290,641,10676,10404,10676,7955,21558,31629,47136,9489,458,52144,10078,20852,20120,625,10078,33984,244
7627,10407,9954,10,8236,3781,Hertford,10,25,2677,582,8229,3189,2443,23677,10,11327,10389,581,50,3041,4836,3041,3370,8085,10787,19299,3963,23,20898,2752,7632,7501,25,2752,11295,12
30454,43182,41496,338,31904,15695,Rockingham,263,471,12549,2567,31888,12865,11664,91010,338,45706,43152,2566,490,13312,18996,13312,13171,30810,43830,72695,16042,356,79246,12360,30466,29494,471,12360,45671,305
26045,37809,36394,500,27504,15417,Carteret,324,560,10949,2295,27497,12798,10344,69473,500,40104,37788,2236,599,12001,17867,12001,13262,26882,38391,57537,15837,517,62070,11243,26049,25550,560,11243,40058,339
414793,642721,597540,4835,450235,118295,Mecklenburg,2024,7508,209322,21320,449905,94951,199075,1110356,4835,695109,642457,21631,7596,237278,127686,237234,99038,420192,637022,852079,123165,4889,937616,222829,414996,393630,7508,222836,694647,2496
3931,7296,6813,1989,4125,2439,Swain,394,3179,1118,194,4124,1851,968,14271,2286,8557,7268,211,3223,1209,2803,1209,1887,3974,7826,11137,2581,2313,12138,1051,3932,3856,2734,1051,8512,483
7469,8935,8720,61,7937,3371,Avery,50,78,1372,277,7931,3044,1280,17557,61,9535,8925,286,99,1499,4020,1499,3183,7811,9261,14969,3527,65,15935,1395,7475,7379,78,1395,9508,58
16402,23177,21780,297,17959,7462,Vance,189,391,6281,1093,17938,6180,5915,44535,297,25241,23159,1081,403,6879,8487,6878,6375,16783,23455,34092,7669,302,37671,6460,16414,15568,391,6461,25207,213
20362,24926,23909,253,21732,9311,Halifax,190,367,4264,808,21717,8313,3894,50010,253,26798,24904,857,371,4695,10690,4695,8534,20899,25530,39391,9614,262,43237,4289,20375,19762,367,4289,26779,223
33696,50614,48139,550,35806,16036,Nash,362,765,15443,2917,35785,12757,14635,94298,550,53989,50586,2940,772,17411,17956,17411,13107,34810,51018,73765,16469,563,81106,16340,33711,32954,765,16340,53961,422
20670,26312,25323,525,22401,10141,Rutherford,431,610,4989,1328,22381,8382,4751,67029,525,28416,26282,1355,644,5371,14855,5371,8811,21621,27220,53422,10629,545,58398,5087,20680,20047,610,5087,28362,463
10521,13661,13167,80,11308,5293,Ashe,69,107,2906,815,11298,4409,2815,27203,80,14576,13636,746,124,3144,7249,3143,4688,10961,13974,22479,5524,99,24214,3035,10527,10272,107,3035,14548,90
13265,20023,19274,137,13989,7509,Stokes,117,206,6709,1485,13982,5907,6139,45591,137,21419,19981,1594,249,7181,9917,7181,6081,13604,20519,37145,7823,172,40306,6579,13272,12998,206,6579,21369,148
2702,3757,3628,230,2879,1517,Graham,37,348,846,147,2878,1333,748,8441,265,4110,3728,157,374,857,2067,857,1367,2797,3951,6767,1576,292,7414,761,2704,2650,308,761,4083,52
20652,29812,28284,340,21988,9456,Pender,250,499,8583,1303,21977,7903,7891,63060,340,32104,29790,1348,510,9606,11716,9605,8137,21176,30258,49058,9769,354,53967,8798,20660,20053,499,8798,32081,284
36674,57505,54834,7136,38599,19323,Craven,838,8028,13507,2509,38577,15976,12690,102139,7136,61345,57450,2476,8098,14648,20103,14648,16275,36466,57990,80387,19599,7177,87409,13640,36688,35008,8017,13640,61253,848
206988,302397,283549,2297,219991,76703,Guilford,1493,3464,87861,14290,219882,60920,83390,537174,2297,322752,302306,14608,3494,99267,83442,99246,62813,207909,299234,418240,79175,2310,459608,93021,207066,197862,3464,93021,322592,1754
10370,11713,11319,119,10734,4401,Madison,86,206,1149,244,10728,4071,1083,21755,119,12229,11692,265,221,1274,5034,1273,4098,10377,11732,17939,4468,136,19327,1203,10374,10117,206,1203,12207,105
26832,39109,36992,258,28298,14081,Chatham,150,341,11632,2424,28271,11507,11008,74470,258,41979,39081,2395,376,13305,18634,13303,11796,26691,38664,59661,14354,272,65198,11991,26844,25726,341,11993,41915,163
62629,88906,83979,1005,65958,22071,Pitt,504,1462,24533,2972,65914,18595,22470,180742,1005,95218,88850,3168,1482,27778,25045,27777,18830,63152,89147,142466,22594,1027,155511,25216,62663,60504,1462,25216,95153,596
38731,53549,51367,686,40874,22092,Moore,413,880,13828,3190,40863,18489,12935,100880,686,57085,53501,3262,915,15296,24192,15296,19392,39716,54424,79328,23096,729,86466,14084,38736,37746,880,14084,57039,442
149995,216707,203132,1995,161622,56592,Forsyth,1218,3054,61432,10202,161479,45172,58790,382295,1995,232773,216593,10143,3083,68068,62720,68055,46861,151431,215917,295401,58502,2008,325690,64603,150095,142347,3054,64604,232588,1498
52256,88561,83442,1156,55019,25058,Iredell,845,1505,33510,5118,54982,19095,31794,181806,1156,93880,88511,5007,1521,37340,29513,37340,19855,52787,87802,140623,25766,1188,156060,35099,52274,50492,1505,35099,93827,904
14717,17911,17272,207,15025,7828,Transylvania,194,277,2982,1047,15020,6587,2871,34385,207,18431,17892,1027,291,3115,10809,3115,6666,14459,17718,29099,7919,224,30988,2968,14719,14194,277,2968,18412,226
8612,10819,10410,124,9177,4263,Martin,107,174,2108,464,9171,3692,1948,22440,124,11595,10804,486,183,2235,5372,2235,3814,8829,11111,17917,4423,133,19455,2068,8618,8338,174,2068,11580,123
7819,10177,9758,111,8332,3802,Warren,83,136,2115,492,8324,3227,2028,19731,111,10828,10163,479,146,2350,5173,2350,3311,8022,10273,16200,3880,117,17477,2233,7827,7619,136,2233,10810,90
3464,4506,4306,41,3641,1792,Jones,26,55,1037,206,3640,1560,922,9419,41,4824,4496,223,71,1112,2257,1112,1593,3499,4591,7704,1846,51,8314,991,3464,3343,55,991,4807,30
15718,22757,21513,236,16320,7909,Davie,162,338,6573,1573,16306,6174,6223,42846,236,23903,22732,1604,346,7237,9279,7237,6306,15494,22405,33901,8092,251,37262,6778,15728,15054,338,6778,23881,182
71193,195315,184880,74362,76232,36419,Cumberland,6021,92469,45692,5801,76118,24597,42504,335509,76571,220154,195235,5932,92515,51407,40937,51404,25207,71946,207494,252655,38130,76609,277878,47471,71234,68014,89856,47472,219991,6991
19344,22384,21452,336,20430,7864,McDowell,218,492,2945,512,20418,7134,2572,45756,336,24022,22368,588,503,3089,9517,3089,7280,19378,22815,36617,8131,347,39943,2688,19349,18544,492,2688,23999,263
9631,12483,12161,420,10105,6148,Cherokee,178,533,2663,742,10100,5228,2371,28612,420,13364,12436,800,578,2681,8723,2681,5356,9781,12977,23877,6366,462,25640,2385,9636,9370,533,2385,13314,210
5671,7228,6935,,6430,2957,Chowan,,,1541,402,6426,2555,1460,13943,,8074,7227,380,,1644,3521,1644,2874,6195,7736,11164,3254,,12171,1556,5672,5475,,1556,8070,
80615,104882,96673,818,86806,22407,Orange,343,1115,21645,2939,86733,19125,21405,148476,818,111947,104803,2873,1163,23978,21654,23977,19728,77022,99782,119925,22991,857,130842,23370,80655,74450,1115,23370,111825,390
12799,15324,14796,71,13372,5482,Alexander,59,89,2460,305,13364,5118,2248,37497,71,16158,15282,318,132,2654,7667,2654,5252,12988,15537,30040,5635,109,32781,2412,12803,12477,89,2412,16107,65
153051,209145,197137,4545,163686,41220,Durham,1428,5962,49047,5550,163607,34242,47233,321488,4545,224235,209074,5637,6003,54546,43764,54540,35290,152057,207066,255829,42552,4568,275950,51478,153099,145359,5962,51478,224109,1625
49857,63860,61107,959,51993,25880,Henderson,765,1427,12832,3726,51975,21389,12230,117417,959,67175,63829,3759,1434,13748,30961,13748,21690,49379,63638,95451,26322,979,103234,13013,49868,47918,1427,13013,67150,873
14467,19101,18320,0,16276,6384,Pasquotank,0,12,4835,856,16249,5528,4435,39824,0,21357,19076,930,29,5052,6841,5052,6055,15556,20403,31068,6997,14,34029,4609,14478,13885,12,4609,21313,12
5724,6849,6676,66,5990,3294,Pamlico,49,76,1060,245,5990,3000,970,12726,66,7229,6837,250,92,1147,3866,1147,3077,5886,7022,10805,3379,78,11540,1047,5724,5640,76,1047,7213,52
5646,6744,6521,52,6045,2743,Mitchell,52,101,986,229,6044,2462,894,14964,52,7279,6721,242,114,1120,3810,1120,2538,5919,7006,12229,2852,75,13195,1023,5646,5575,101,1023,7265,72
8884,10757,10441,13,10020,3941,Currituck,13,33,1902,335,10012,3593,1751,27763,13,12070,10738,341,45,2005,4551,2005,4107,9773,11708,21675,4467,28,23787,1841,8888,8677,33,1841,12050,19
61713,84968,82581,1487,64562,42165,Brunswick,1133,1809,21471,6284,64543,34748,20458,142820,1487,89434,84941,6076,1837,23035,46605,23034,35970,63222,86502,121795,43288,1503,129086,21741,61723,60636,1809,21742,89386,1242
51461,74531,70952,928,55064,24361,Davidson,695,1235,22250,4195,55035,19471,20752,167609,928,80183,74482,4241,1264,23855,31089,23853,19924,52274,75759,131285,24945,961,144432,22093,51477,49272,1235,22093,80123,780
21886,34435,32455,384,23067,10088,Franklin,246,505,11513,1872,23053,7970,10939,69685,384,36507,34399,1857,524,12916,11935,12915,8148,22077,34095,54524,10280,410,59978,12129,21896,21132,505,12129,36473,275
20513,25373,24302,0,21334,9135,Dare,0,10,4832,555,21324,8580,4449,37009,0,26635,25350,584,23,5278,8201,5278,8754,20386,25228,30088,9348,17,32745,4837,20519,19853,10,4837,26612,10
93005,138361,131122,1233,98137,39978,New Hanover,852,1799,41983,5830,98107,33296,39858,234473,1233,147049,138321,5941,1816,47096,43147,47077,34164,93874,137656,191812,41096,1254,206724,44083,93023,90031,1799,44084,146983,991
11194,15195,14481,151,12137,5563,Bladen,90,176,3783,625,12130,4848,3509,32722,151,16474,15163,658,216,4121,7459,4121,5017,11654,15613,26077,5773,177,28574,3818,11200,10821,176,3818,16427,98
7972,10426,10042,95,8537,3633,Anson,69,119,2346,358,8537,3206,2068,24446,95,11326,10422,403,128,2661,4730,2661,3296,8394,10859,19608,3776,99,21306,2355,7972,7879,119,2355,11317,77
