"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
7645.0,3,765.0,27006,1137
9935.0,4,994.0,27865,199
8932.0,8,893.0,28119,271
8771.0,37,877.0,27021,1577
10490.0,31,1049.0,28621,1091
8830.0,3,883.0,27846,271
5282.0,2,528.0,28768,417
8119.0,20,812.0,27962,604
4716.0,6,472.0,27539,1253
7505.0,5,750.0,27596,1400
5627.0,28,563.0,27712,1241
5652.0,18,565.0,28739,1243
5802.0,30,580.0,28786,1267
,0,,28561,0
8478.0,1,848.0,27009,249
5046.0,2,505.0,28772,98
10207.0,17,1021.0,28023,1515
7632.0,2,763.0,27875,39
11495.0,90,1149.0,28601,5730
8605.0,40,861.0,28262,3759
8055.0,31,805.0,27292,3340
6072.0,3,607.0,27242,162
10350.0,72,1035.0,28054,4159
5342.0,6,534.0,27850,396
0.0,0,0.0,28629,0
8919.0,10,892.0,28073,500
10467.0,3,1047.0,27840,56
8315.0,14,832.0,28574,1472
9284.0,51,928.0,28472,1857
4429.0,2,443.0,28785,368
,0,,27969,0
8845.0,3,884.0,28318,405
8531.0,3,853.0,28523,194
8013.0,41,801.0,27604,3818
7253.0,28,725.0,28173,4630
6925.0,3,693.0,27883,302
6402.0,30,640.0,27612,2510
7367.0,32,737.0,28501,1437
5075.0,0,507.0,27941,34
8495.0,39,850.0,28562,3229
12147.0,44,1215.0,28658,3141
7309.0,42,731.0,27262,1810
8343.0,2,834.0,27544,358
11062.0,0,1106.0,28347,202
4624.0,17,462.0,28801,776
8967.0,8,897.0,28572,572
7904.0,1,790.0,28395,210
5569.0,16,557.0,27403,1185
7568.0,24,757.0,27332,2539
4177.0,12,418.0,27513,2047
9412.0,21,941.0,27932,1190
6304.0,0,630.0,27343,116
9155.0,70,915.0,27886,1977
4486.0,0,449.0,27411,38
6684.0,6,668.0,28391,356
6587.0,10,659.0,28420,337
6907.0,3,691.0,28429,590
8645.0,11,864.0,28518,761
10825.0,21,1083.0,28630,2205
6397.0,41,640.0,28716,1193
9476.0,48,948.0,28146,2879
6394.0,5,639.0,28751,239
9002.0,9,900.0,28128,729
0.0,0,0.0,28672,0
7018.0,9,702.0,28722,481
4596.0,0,460.0,27842,66
7357.0,7,736.0,28439,113
7060.0,0,706.0,28649,73
8750.0,2,875.0,27042,63
10238.0,51,1024.0,28215,6169
0.0,0,0.0,27821,0
6022.0,2,602.0,27806,147
6222.0,5,622.0,27408,1083
6823.0,10,682.0,27409,1225
0.0,0,0.0,28587,0
7457.0,2,746.0,27808,185
0.0,0,0.0,27881,0
7362.0,16,736.0,28403,3088
7770.0,30,777.0,27104,2283
8237.0,6,824.0,27013,535
6544.0,0,654.0,28611,64
8081.0,47,808.0,28269,6583
6660.0,3,666.0,27050,272
9306.0,0,931.0,28444,212
8020.0,5,802.0,28673,531
7410.0,3,741.0,27810,313
0.0,0,0.0,27157,0
22206.0,37,2221.0,27509,1540
10596.0,7,1060.0,28366,546
7747.0,11,775.0,27239,746
6278.0,7,628.0,28544,352
2603.0,0,260.0,27964,17
6316.0,12,632.0,28409,2209
5588.0,17,559.0,27278,1519
4468.0,0,447.0,27979,81
9947.0,17,995.0,28217,3071
9683.0,5,968.0,28369,217
0.0,0,0.0,28735,0
10586.0,70,1059.0,28043,2273
9009.0,47,901.0,27330,3561
4490.0,15,449.0,27516,1981
10111.0,5,1011.0,28638,1270
7007.0,1,701.0,27608,813
11554.0,49,1155.0,28328,3114
8053.0,0,805.0,27047,103
8921.0,33,892.0,27537,2259
7675.0,18,768.0,27401,1552
6958.0,7,696.0,27040,915
7773.0,47,777.0,28078,5136
6726.0,1,673.0,27541,272
2987.0,0,299.0,27966,44
10222.0,9,1022.0,27017,971
11120.0,60,1112.0,28086,3001
8901.0,53,890.0,27360,4302
10703.0,5,1070.0,28203,2041
7998.0,0,800.0,28622,211
3677.0,0,368.0,28449,72
6473.0,2,647.0,27849,96
10579.0,26,1058.0,28340,1136
6524.0,6,652.0,27601,792
5004.0,13,500.0,28462,716
10026.0,5,1003.0,27020,612
10080.0,41,1008.0,28213,4570
8680.0,6,868.0,28508,259
6672.0,19,667.0,28311,2405
8297.0,8,830.0,28124,582
9611.0,52,961.0,28677,3423
12275.0,13,1228.0,27869,266
7452.0,41,745.0,27405,3913
3915.0,0,392.0,27927,24
7440.0,6,744.0,27214,874
6679.0,1,668.0,28428,477
7368.0,47,737.0,27407,3672
9046.0,6,905.0,28344,345
8668.0,17,867.0,27379,525
4145.0,0,415.0,27974,57
6966.0,6,697.0,27350,523
11871.0,19,1187.0,28360,1774
5733.0,10,573.0,28390,1347
4441.0,4,444.0,27518,1011
5941.0,2,594.0,27814,107
5795.0,3,579.0,27935,97
9148.0,3,915.0,28430,188
4092.0,0,409.0,27965,25
6367.0,6,637.0,28326,1425
7525.0,4,752.0,28305,377
8184.0,2,818.0,28423,187
0.0,0,0.0,28581,0
7569.0,0,757.0,27813,52
6670.0,6,667.0,28773,234
7724.0,12,772.0,28090,657
6012.0,1,601.0,27981,112
8129.0,21,813.0,28031,2524
0.0,0,0.0,28733,0
7014.0,4,701.0,28478,349
9096.0,3,910.0,28080,742
7123.0,21,712.0,27288,1680
7522.0,1,752.0,28729,224
5308.0,24,531.0,27713,2866
7157.0,0,716.0,27953,71
8542.0,4,854.0,28726,297
9974.0,1,997.0,28392,155
3702.0,2,370.0,28543,245
7737.0,0,774.0,27291,119
8012.0,14,801.0,28657,770
7879.0,8,788.0,28578,555
4321.0,5,432.0,28465,358
10479.0,59,1048.0,28681,2825
10396.0,37,1040.0,28752,3275
9299.0,35,930.0,27704,3661
5645.0,2,565.0,28618,140
,0,,27710,0
10405.0,11,1041.0,28168,1086
4461.0,1,446.0,28774,70
7178.0,4,718.0,27522,980
8735.0,1,874.0,28682,96
8952.0,72,895.0,28625,3479
9457.0,0,946.0,27007,202
7369.0,22,737.0,27282,1223
6798.0,4,680.0,27855,415
1113.0,0,111.0,27412,21
8359.0,2,836.0,28678,439
10333.0,18,1033.0,27244,1680
8170.0,2,817.0,28399,158
0.0,0,0.0,27872,0
7507.0,6,751.0,27589,624
7239.0,78,724.0,27909,2965
9632.0,28,963.0,27834,5539
8639.0,20,864.0,27616,4774
9522.0,1,952.0,28125,253
9402.0,7,940.0,27045,901
10288.0,86,1029.0,28150,3014
6848.0,11,685.0,27302,2212
9963.0,6,996.0,27917,108
7926.0,68,793.0,27534,2522
4245.0,0,424.0,27559,122
7094.0,5,709.0,27248,343
7010.0,5,701.0,27048,624
11182.0,10,1118.0,27807,776
4882.0,3,488.0,28783,93
7334.0,15,733.0,27603,4069
7538.0,65,754.0,28211,2356
7570.0,6,757.0,28356,372
9559.0,15,956.0,28590,2538
5291.0,21,529.0,28804,1233
7724.0,1,772.0,28351,407
8248.0,8,825.0,28479,402
2353.0,0,235.0,28577,14
8252.0,7,825.0,27938,118
7450.0,10,745.0,28104,2419
6684.0,1,668.0,28323,306
3209.0,0,321.0,28708,43
8715.0,3,872.0,27837,567
8997.0,20,900.0,27317,1606
9131.0,4,913.0,28071,292
6543.0,4,654.0,28746,169
8623.0,62,862.0,27215,3871
8485.0,13,848.0,28573,210
7566.0,19,757.0,27801,1631
9158.0,37,916.0,28081,2587
0.0,0,0.0,28350,0
4841.0,0,484.0,28644,76
8164.0,26,816.0,28115,3391
6066.0,1,607.0,27976,216
0.0,0,0.0,28101,0
12880.0,17,1288.0,27229,517
5342.0,3,534.0,28701,258
9340.0,30,934.0,28466,969
0.0,0,0.0,28646,0
11044.0,13,1104.0,28384,1371
8411.0,3,841.0,28163,489
7099.0,1,710.0,27959,174
9548.0,42,955.0,28152,2490
8186.0,10,819.0,28040,677
5635.0,4,563.0,28643,194
0.0,0,0.0,27556,0
6558.0,32,656.0,27101,1595
9770.0,39,977.0,27253,3074
9756.0,8,976.0,28107,801
7224.0,15,722.0,28467,823
8814.0,49,881.0,27573,1019
7718.0,23,772.0,27803,1724
5173.0,1,517.0,28692,233
8819.0,29,882.0,28580,1061
7286.0,35,729.0,28546,3786
8437.0,2,844.0,28167,204
0.0,0,0.0,28039,0
10268.0,1,1027.0,27866,69
8828.0,2,883.0,28098,354
4524.0,1,452.0,28679,96
8989.0,16,899.0,28166,887
7143.0,2,714.0,27283,213
3475.0,1,347.0,28571,109
9672.0,22,967.0,28016,1405
9253.0,22,925.0,27892,1329
,0,,27982,0
5220.0,1,522.0,27937,222
8324.0,20,832.0,28117,3963
10546.0,1,1055.0,28202,1767
8516.0,32,852.0,28170,1064
18067.0,5,1807.0,28637,286
10964.0,6,1096.0,28204,958
,0,,28608,0
7710.0,2,771.0,28515,267
9914.0,33,991.0,28021,1332
8100.0,0,810.0,28623,139
6191.0,2,619.0,27617,1208
8455.0,0,846.0,27888,237
8943.0,35,894.0,28612,1333
6664.0,3,666.0,28665,199
10649.0,1,1065.0,28032,346
7309.0,28,731.0,28306,3111
8209.0,14,821.0,28075,1574
7267.0,25,727.0,28791,1149
5974.0,25,597.0,28270,2076
4444.0,3,444.0,27551,98
5392.0,3,539.0,28421,110
10186.0,74,1019.0,28602,3180
7605.0,43,760.0,27587,5634
5758.0,18,576.0,28904,549
0.0,0,0.0,28524,0
6587.0,3,659.0,27310,564
10857.0,4,1086.0,28033,365
7151.0,31,715.0,28314,3836
8196.0,57,820.0,28301,1452
8832.0,4,883.0,28675,601
10212.0,85,1021.0,27030,3844
8645.0,8,864.0,27521,618
5572.0,2,557.0,27805,210
10231.0,46,1023.0,27536,1684
3947.0,1,395.0,27939,133
9796.0,32,980.0,27896,2078
0.0,0,0.0,27340,0
8858.0,13,886.0,28690,835
4846.0,27,485.0,28711,739
4521.0,21,452.0,27514,1485
8364.0,7,836.0,27027,336
6320.0,23,632.0,28787,1307
8579.0,5,858.0,27851,480
9266.0,10,927.0,27822,845
8066.0,2,807.0,27525,1253
9485.0,38,948.0,28659,1993
5069.0,1,507.0,28709,117
9859.0,0,986.0,28006,112
5390.0,0,539.0,27824,83
7165.0,3,717.0,28357,231
5402.0,3,540.0,27243,252
9655.0,73,966.0,28139,1944
7439.0,45,744.0,28387,1275
12086.0,2,1209.0,28452,62
13233.0,17,1323.0,28777,1375
5656.0,2,566.0,28763,162
6563.0,3,656.0,28742,186
6906.0,4,691.0,27957,98
5723.0,2,572.0,28756,273
4023.0,0,402.0,28553,21
6379.0,1,638.0,28693,108
782.0,0,78.0,28223,23
6132.0,20,613.0,28754,541
9410.0,15,941.0,27858,5474
,0,,28533,0
0.0,0,0.0,27827,0
