Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
24416,94457,86279,79,29413,9827,Missing,0,30,69725,6240,29356,3587,63867,,79,105510,94063,5843,442,75655,,75501,3899,26418,96173,,9742,266,,69568,24621,22333,30,69570,104887,0
25686,34359,32849,,27490,11752,Wilson,,,9161,1464,27485,10288,7813,81801,,37728,34349,1526,,10238,15337,10217,10580,26682,35843,63224,12106,,69710,8663,25694,25036,,8665,37702,
1529,1640,1588,,1687,617,Tyrrell,,,143,33,1686,584,108,4016,,1836,1639,33,,149,810,149,604,1618,1761,3288,637,,3533,110,1530,1480,,110,1835,
31791,50247,48201,6007,35115,15032,Wayne,792,8360,13146,2457,35089,11783,11128,123131,6144,58102,50193,2662,8409,14578,20802,14557,12174,34153,55415,94031,16056,6182,103693,12258,31807,31066,8116,12258,58006,1220
7931,9924,9682,,8645,4060,Montgomery,,,2238,391,8645,3669,1883,27173,,11021,9924,435,,2376,5743,2374,3781,8450,10688,21266,4216,,23512,1993,7931,7799,,1993,11019,
17851,24611,23784,,19551,9343,Lenoir,,,7337,1344,19547,7999,6164,55949,,27687,24607,1424,,8136,11303,8126,8238,19229,26566,43423,9662,,47933,6756,17855,17620,,6756,27673,
10860,14430,13953,310,11725,5506,Scotland,119,312,3656,653,11724,4734,2902,34823,310,16183,14394,765,361,4097,6531,4085,4880,11548,15516,26793,5766,346,29381,3224,10860,10741,312,3224,16121,121
64796,83320,78998,,68352,24242,Alamance,,0,20208,3452,68335,20790,17282,169509,,90066,83306,3908,15,21699,29035,21670,21198,64732,84940,132145,25106,,145046,18510,64810,61716,0,18510,90005,0
2992,4257,4103,709,3405,1285,Camden,0,478,613,84,3400,1201,515,10867,709,4552,4234,101,502,645,1833,645,1311,3244,4335,8407,1412,732,9354,533,2992,2879,478,533,4523,0
7281,9048,8787,,7886,2695,Greene,,,1896,287,7883,2408,1559,21069,,10060,9047,306,,2174,3592,2171,2471,7819,9715,16884,2777,,18372,1766,7282,7228,,1766,10054,
35128,63556,61529,14080,37626,24098,Rowan,6845,14783,16310,2652,37620,14601,13535,142088,14080,69745,63531,2886,14809,17310,25371,17298,14969,36137,67230,110729,24937,14099,122048,14323,35133,33914,14783,14324,69701,7082
6938,7907,7703,,7536,3809,Northampton,,,1056,251,7534,3558,885,19483,,8708,7905,283,,1172,5256,1172,3679,7374,8430,16132,3962,,17363,967,6940,6818,,967,8706,
18700,25610,24727,,21363,10139,Wilkes,,,8117,1564,21355,8575,6557,68412,,29910,25603,1780,,8547,15162,8541,8939,20639,28756,54628,10719,,59783,6903,18707,18170,,6903,29896,
24255,35760,34262,,25443,12243,Lincoln,,,12015,1700,25437,10543,10366,86111,,38852,35753,1776,,13409,15456,13396,10754,24978,36993,67981,12530,,74647,11498,24260,23896,,11500,38833,
25463,32374,31314,,26883,12574,Caldwell,,,8114,1010,26874,11564,6480,82178,,35625,32367,1149,,8742,16769,8737,11811,26118,34232,65842,12960,,71809,6904,25470,24834,,6904,35611,
6995,8437,8179,,7432,4204,Polk,,,1513,684,7430,3520,1359,20724,,9042,8434,719,,1610,6644,1607,3642,7209,8722,17478,4361,,18752,1439,6998,6820,,1439,9037,
22708,30956,29928,,23993,11749,Surry,,,9335,1773,23980,9976,7870,71783,,33825,30946,1963,,9832,14964,9826,10205,23202,32537,56811,12168,,62223,8238,22718,22058,,8238,33806,
15834,18495,17953,531,17001,8602,Macon,359,538,2468,682,16993,7561,2013,35858,531,20123,18474,745,556,2566,10350,2566,7800,16426,19432,29260,8911,548,31614,2109,15838,15409,538,2109,20097,366
3320,4157,4115,,3725,2307,Clay,,,935,282,3725,2025,834,11231,,4663,4157,291,,938,3581,938,2121,3651,4586,9352,2412,,10050,837,3320,3281,,837,4663,
11877,15326,14812,,12645,5875,Yadkin,,,3916,703,12640,5172,3217,37667,,16866,15321,734,,4221,7711,4218,5310,12251,16167,29851,6044,,32660,3444,11882,11595,,3444,16858,
32823,84157,80626,33218,35964,17707,Onslow,2409,43691,18913,2120,35953,13178,15500,197938,34074,100833,84113,2358,43740,21129,19026,21102,13510,34769,96307,149343,18586,34112,162055,17216,32829,31908,42625,17216,100746,2718
13799,17194,16615,,15525,6327,Richmond,,,3829,506,15513,5821,3091,44829,,19772,17189,565,,4247,8183,4244,6014,15108,18937,34516,6579,,38043,3390,13804,13524,,3390,19757,
108140,158459,151197,12771,114460,50382,Buncombe,7044,13426,36259,7450,114416,35888,34670,261191,12771,167220,158408,7313,13443,39317,53494,39202,36699,109193,158878,213777,51350,12786,230148,37497,108175,103756,13426,37498,167044,7338
73048,109683,99992,,76885,25072,Union,,,34192,3524,76854,21548,30686,239859,,117910,109665,3703,,41025,31234,40918,21992,72531,106723,176616,25695,,202043,36617,73066,69306,,36617,117772,
63599,97351,89876,,68409,23321,Cabarrus,,,32412,3627,68382,19694,29354,216453,,105668,97337,3758,,37259,29064,37157,20247,64600,97012,161462,24005,,181104,33738,63611,60522,,33740,105539,
3458,4695,4559,,3981,2208,Washington,,,1493,338,3971,1870,1191,11580,,5525,4686,421,,1544,2932,1544,2038,3833,5326,9274,2459,,10083,1228,3467,3368,,1228,5515,
31351,44176,41763,21,33958,12878,Harnett,0,33,13686,1528,33935,11350,11438,135976,21,49398,44119,1667,71,15369,17458,15340,11724,32511,46220,100990,13391,64,112079,12747,31365,30304,23,12747,49308,0
28147,35402,33983,,29941,12855,Burke,,,8230,1271,29929,11584,6606,90485,,38930,35392,1455,,8989,18720,8964,11841,28943,37173,73860,13296,,79893,7245,28157,27377,,7245,38893,
78599,78624,77017,,86838,30412,Out of State,,,,,86806,30412,,,,86838,78599,,,,,,32210,84752,84752,,32210,,,,78624,77017,,,86806,
21202,32354,30883,3546,22621,8493,Granville,295,3747,7954,1048,22611,7150,6968,60443,3546,35164,32338,1038,3756,8787,10674,8768,7362,21594,33295,48058,8701,3555,52711,7590,21207,20369,3747,7592,35126,301
62525,90924,86761,,67626,28204,Gaston,,,29540,4257,67590,23947,25468,224529,,100626,90898,4560,,33000,36651,32931,24666,65970,95510,174276,29226,,191721,28373,62551,61293,,28373,100521,
15438,20073,19429,,16781,7668,Edgecombe,,,4933,898,16776,6770,4192,51472,,22290,20071,981,,5509,10509,5494,6990,16472,21405,39904,7971,,43948,4633,15440,15237,,4633,22270,
24796,28283,27204,,26750,7316,Watauga,,,3762,516,26727,6800,3331,56177,,30684,28260,539,,3934,9229,3931,7150,25861,29623,49022,7689,,51530,3464,24819,23873,,3464,30658,
9746,24524,23695,10516,11351,7328,Hoke,3693,11538,4387,442,11335,3193,3775,55234,10516,27886,24506,470,11549,4986,5854,4981,3366,10813,26738,40282,7818,10522,44624,4244,9758,9404,11538,4244,27854,3982
7233,8423,8214,,8112,3366,Bertie,,,1361,273,8110,3093,1124,18947,,9572,8423,300,,1460,4479,1460,3349,7904,9265,15647,3649,,16854,1190,7233,7090,,1190,9570,
14531,18409,17666,,15373,6487,Person,,,4323,841,15366,5646,3650,39490,,19970,18403,911,,4597,7938,4592,5742,14746,19069,31361,6653,,34239,3872,14537,14016,,3872,19958,
18094,21610,21021,,19425,9530,Beaufort,,,3761,705,19417,8825,3163,46994,,23669,21605,751,,4244,11538,4238,9155,19068,22829,37669,9906,,41131,3511,18099,17858,,3511,23655,
49699,71602,68009,639,52024,24966,Catawba,385,650,22780,2972,52010,21609,19519,159551,639,77618,71566,3311,671,24923,29156,24889,22015,49843,73273,124631,25715,661,137151,21228,49712,47851,650,21229,77549,389
15438,22990,21876,4516,16338,7000,Jackson,928,6729,2705,406,16328,5666,2267,43938,5023,26097,22971,454,6761,2998,8759,2996,5808,15914,24598,36721,7371,5034,39175,2510,15446,15093,5979,2510,26053,1109
478094,694926,639525,3264,502971,129977,Wake,1104,3713,201426,18557,502684,110316,189208,1111761,3264,735340,694779,18595,3732,228637,133864,227934,112631,469368,674507,849055,132366,3264,941934,213421,478235,447053,3713,213427,734331,1140
29117,38905,37288,,31463,14447,Cleveland,,,10967,1965,31457,12482,8945,97947,,43527,38900,2131,,12064,18575,12033,12806,30468,41435,76504,14937,,84044,9783,29122,28343,,9783,43490,
20253,26083,25035,,22825,8397,Sampson,,,6475,968,22821,7429,5396,63531,,29845,26079,1064,,7020,11637,7019,7692,21911,28386,48081,8756,,53473,5826,20257,19639,,5826,29840,
15779,20018,19340,,17192,7249,Columbus,,,4781,854,17185,6395,3704,55508,,22672,20010,985,,5480,11419,5475,6637,16935,21716,44013,7622,,48224,4231,15787,15636,,4231,22660,
8248,9250,9032,,8776,3780,Caswell,,,1335,226,8771,3554,941,22604,,10187,9245,339,,1411,5005,1411,3663,8563,9898,18383,4002,,19944,997,8253,8091,,997,10182,
6827,7570,7363,,7496,3433,Yancey,,,725,125,7496,3308,600,18069,,8383,7570,129,,887,4744,884,3477,7388,8113,14782,3606,,15969,743,6827,6763,,743,8380,
19824,28809,27338,920,21373,9014,Lee,261,985,8255,1067,21369,7686,7147,61779,920,31746,28768,1150,1025,9348,10404,9329,7952,20652,29892,47136,9374,959,52144,8024,19826,19271,985,8024,31683,272
7066,9076,8818,,7792,3570,Hertford,,,2230,505,7788,3065,1807,23677,,10329,9073,524,,2537,4836,2535,3278,7716,9946,19299,3802,,20898,2007,7069,7011,,2007,10323,
28776,38167,36926,,30720,14688,Rockingham,,,10751,2170,30709,12518,8942,91010,,42078,38159,2265,,11358,18996,11352,12899,29755,40506,72695,15164,,79246,9383,28784,27984,,9383,42061,
393955,594382,554366,9916,424641,117090,Mecklenburg,4212,10855,184936,18542,424350,94336,169044,1110356,9916,644709,594200,18841,10898,209170,127686,208564,96852,402467,598258,852079,120120,9934,937616,190329,394112,375406,10855,190336,643769,4427
25072,34595,33484,680,26507,14840,Carteret,301,685,9468,1956,26501,12583,8115,69473,680,37570,34575,1974,720,10343,17867,10327,12888,25987,36140,57537,15161,697,62070,8823,25075,24689,685,8823,37513,299
3748,4960,4849,325,3989,2110,Swain,108,486,1002,166,3988,1836,802,14271,325,5571,4951,186,499,1083,2803,1083,1878,3905,5393,11137,2275,333,12138,878,3749,3722,486,878,5557,211
6989,8102,7920,,7574,3202,Avery,,,1178,234,7570,2968,1007,17557,,8871,8099,249,,1297,4020,1292,3123,7484,8662,14969,3372,,15935,1110,6992,6913,,1110,8862,
15268,20633,19617,,16755,6979,Vance,,,5562,950,16739,6029,4932,44535,,22865,20620,970,,6110,8487,6101,6255,15948,21510,34092,7225,,37671,5352,15280,14685,,5353,22840,
18719,22081,21346,,20274,8754,Halifax,,,3653,707,20262,8047,3037,50010,,24312,22069,777,,4038,10690,4033,8327,19660,23313,39391,9104,,43237,3350,18731,18309,,3350,24295,
18418,22439,21714,20,20880,9172,Rutherford,10,21,4301,1170,20870,7992,3685,67029,20,25562,22406,1246,49,4633,14855,4627,8502,20276,24598,53422,9758,48,58398,3968,18423,18009,21,3968,25518,10
31962,45344,43373,,34290,15273,Nash,,,13440,2579,34277,12694,11937,94298,,49450,45333,2643,,15160,17956,15138,13086,33581,47021,73765,15729,,81106,13371,31972,31436,,13372,49415,
9743,12273,11869,,10793,4944,Ashe,,,2520,704,10787,4240,2312,27203,,13550,12269,663,,2757,7249,2751,4576,10561,13081,22479,5239,,24214,2526,9747,9557,,2526,13538,
12431,17657,17088,,13252,6979,Stokes,,,5836,1260,13245,5719,4870,45591,,19545,17651,1421,,6293,9917,6286,5919,12979,18815,37145,7340,,40306,5220,12437,12218,,5220,19531,
2494,3007,2958,,2748,1405,Graham,,,738,111,2747,1294,502,8441,,3497,3005,135,,749,2067,749,1339,2692,3430,6767,1474,,7414,511,2496,2456,,511,3496,
19830,26576,25410,,21468,9081,Pender,,,7204,1082,21458,7999,6015,63060,,29575,26568,1176,,8107,11716,8093,8230,20870,28074,49058,9406,,53967,6738,19838,19395,,6738,29551,
34651,49046,46976,3902,36562,18246,Craven,343,4582,11202,2198,36546,15705,9709,102139,3902,53410,49000,2218,4633,12215,20103,12199,15946,34955,50739,80387,18445,3940,87409,10447,34659,33365,4582,10447,53327,281
200837,285122,268758,7380,212080,76759,Guilford,4041,7856,77309,12452,211985,60266,68965,537174,7380,306546,285048,13156,7869,86597,83442,86351,61567,202181,287346,418240,78925,7393,459608,76831,200898,192413,7856,76831,306192,4202
9681,10703,10379,,10165,4157,Madison,,,1025,212,10160,3945,911,21755,,11307,10699,233,,1142,5034,1137,4002,9906,10931,17939,4235,,19327,1018,9685,9468,,1018,11297,
27382,37839,36022,,28782,14576,Chatham,,0,10707,2197,28763,12379,9586,74470,,40500,37825,2150,23,11695,18634,11662,12643,27676,38383,59661,14793,,65198,10443,27394,26436,0,10445,40425,0
60084,85149,81184,4961,63527,23478,Pitt,2613,5289,20961,2463,63492,18402,17872,180742,4961,92516,85107,2661,5317,23672,25045,23556,18663,61379,87629,142466,24056,4977,155511,20062,60110,58351,5289,20062,92337,2732
37734,49556,47632,44,39282,21243,Moore,0,68,12535,2889,39272,18354,10798,100880,44,53093,49531,3028,91,13720,24192,13666,18718,38221,50824,79328,21746,63,86466,11753,37740,36790,68,11753,53006,0
142197,197069,185353,344,153457,53517,Forsyth,25,433,54837,8991,153344,44501,49439,382295,344,214514,196962,9201,454,60603,62720,60397,46097,145549,200819,295401,55326,364,325690,54421,142283,135570,433,54422,214174,28
49906,77869,73635,,51448,23120,Iredell,,,28435,4257,51428,18863,25189,181806,,83143,77854,4273,,31695,29513,31660,19319,49713,78148,140623,23592,,156060,27948,49921,48446,,27948,83088,
13922,16591,16028,,14512,7312,Transylvania,,,2779,961,14510,6351,2574,34385,,17408,16590,957,,2896,10809,2891,6477,13981,16760,29099,7434,,30988,2668,13923,13454,,2668,17401,
8147,9714,9423,,8953,4081,Martin,,,1795,379,8949,3702,1487,22440,,10848,9711,427,,1895,5372,1895,3874,8665,10460,17917,4301,,19455,1564,8150,7936,,1564,10844,
7413,9219,8943,,7920,3626,Warren,,,1843,427,7916,3199,1640,19731,,9961,9215,422,,2041,5173,2036,3284,7755,9598,16200,3706,,17477,1802,7417,7303,,1802,9952,
3220,3967,3839,,3467,1689,Jones,,,848,161,3466,1528,698,9419,,4383,3967,191,,916,2257,916,1571,3358,4206,7704,1762,,8314,747,3220,3141,,747,4382,
14836,20434,19421,,15634,7404,Davie,,,5812,1420,15625,5984,5135,42846,,22013,20428,1476,,6379,9279,6368,6164,14980,20792,33901,7640,,37262,5592,14842,14286,,5592,21993,
69128,173274,164741,65432,74835,36087,Cumberland,5437,79260,38665,4781,74739,25869,32852,335509,67291,197680,173210,5166,79304,43541,40937,43484,26579,71439,186996,252655,37519,67323,277878,36791,69160,66457,76892,36791,197483,5774
17032,19052,18460,,18928,7236,McDowell,,,2478,418,18920,6818,1938,45756,,21523,19048,512,,2595,9517,2595,7042,18189,20667,36617,7554,,39943,2016,17036,16522,,2016,21515,
8785,10467,10313,,9537,5622,Cherokee,,,2257,579,9534,5043,1675,28612,,11804,10464,691,,2267,8723,2267,5255,9320,11577,23877,5946,,25640,1679,8788,8638,,1679,11801,
5167,6404,6206,,6083,2802,Chowan,,,1342,347,6079,2455,1155,13943,,7519,6403,342,,1436,3521,1436,2805,5902,7244,11164,3147,,12171,1236,5168,5051,,1236,7515,
78179,116400,108947,16669,81280,29762,Orange,8124,17371,20379,2592,81224,19046,19691,148476,16669,121125,116365,2599,17405,22440,21654,22366,19294,75287,113027,119925,30212,16679,130842,21517,78204,72587,17361,21517,120961,8319
11981,13759,13390,,12802,5286,Alexander,,,1991,234,12799,5052,1654,37497,,14957,13757,251,,2155,7667,2153,5219,12471,14462,30040,5470,,32781,1776,11983,11736,,1776,14952,
147196,195870,185241,3732,155424,39131,Durham,216,3978,44734,4928,155369,33987,41340,321488,3732,208379,195809,5062,4012,48943,43764,48841,34537,147599,196311,255829,39821,3760,275950,44881,147229,140169,3978,44881,208188,222
45867,57340,55024,,48813,23859,Henderson,,,11524,3387,48800,20472,10745,117417,,61106,57332,3406,,12293,30961,12280,20977,46824,58348,95451,24383,,103234,11465,45875,44279,,11465,61080,
13166,16587,16117,43,14953,6060,Pasquotank,15,43,4034,716,14934,5329,3264,39824,43,19212,16563,841,59,4200,6841,4200,5847,14477,18554,31068,6703,59,34029,3354,13174,12810,43,3354,19177,15
5548,6350,6229,,5841,3172,Pamlico,,,863,199,5841,2973,746,12726,,6782,6350,216,,941,3866,940,3056,5761,6624,10805,3272,,11540,802,5548,5483,,802,6781,
5114,5863,5729,,5675,2537,Mitchell,,,839,188,5674,2349,647,14964,,6642,5863,218,,967,3810,965,2465,5604,6443,12229,2683,,13195,749,5114,5082,,749,6639,
8268,9780,9577,,9319,3741,Currituck,,,1688,296,9311,3445,1448,27763,,11089,9776,312,,1770,4551,1768,3847,9120,10808,21675,4159,,23787,1508,8272,8129,,1508,11079,
59782,78204,76308,156,62867,39821,Brunswick,0,161,19551,5637,62854,34184,17283,142820,156,83842,78187,5518,185,20790,46605,20756,35146,61726,81438,121795,40664,166,129086,18249,59789,58869,161,18249,83771,0
47393,64923,62202,,51138,22393,Davidson,,,19436,3579,51119,18814,16506,167609,,71920,64910,3761,,20782,31089,20758,19357,48961,68397,131285,23118,,144432,17517,47406,45696,,17517,71877,
20963,30833,29234,,22235,9448,Franklin,,,10200,1594,22227,7854,8909,69685,,33620,30827,1650,,11385,11935,11361,8004,21454,31654,54524,9654,,59978,9864,20969,20325,,9864,33588,
19794,23866,22969,,20690,8897,Dare,,,4380,456,20683,8441,3783,37009,,25411,23860,486,,4721,8201,4717,8640,19958,24338,30088,9126,,32745,4066,19800,19186,,4066,25400,
10249,13169,12690,,11574,5300,Bladen,,,3245,502,11569,4798,2664,32722,,15136,13166,573,,3562,7459,3554,5029,11223,14468,26077,5602,,28574,2917,10252,10026,,2917,15123,
89615,131961,125757,5179,94843,40923,New Hanover,2888,5537,37639,5074,94827,32961,33617,234473,5179,142147,131948,5272,5537,41767,43147,41650,33630,91501,134677,191812,41926,5179,206724,37154,89627,86961,5537,37155,142014,3024
7391,9080,8824,,7959,3391,Anson,,,1840,290,7958,3101,1493,24446,,10060,9079,353,,2101,4730,2098,3191,7867,9707,19608,3544,,21306,1688,7392,7331,,1688,10056,
