"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8096.0,7,810.0,27006,1204
10384.0,5,1038.0,27865,208
9196.0,8,920.0,28119,279
9044.0,44,904.0,27021,1626
10798.0,32,1080.0,28621,1123
9254.0,3,925.0,27846,284
5763.0,2,576.0,28768,455
8375.0,20,837.0,27962,623
5108.0,6,511.0,27539,1357
8443.0,5,844.0,27596,1575
5899.0,28,590.0,27712,1301
6170.0,19,617.0,28739,1357
6068.0,31,607.0,28786,1325
,0,,28561,0
8682.0,1,868.0,27009,255
5149.0,1,515.0,28772,100
10651.0,17,1065.0,28023,1581
8023.0,2,802.0,27875,41
11978.0,94,1198.0,28601,5971
9129.0,41,913.0,28262,3988
8414.0,33,841.0,27292,3489
6597.0,4,660.0,27242,176
10736.0,76,1074.0,28054,4314
5855.0,6,585.0,27850,434
0.0,0,0.0,28629,0
9347.0,10,935.0,28073,524
10280.0,3,1028.0,27840,55
8530.0,14,853.0,28574,1510
9719.0,52,972.0,28472,1944
4742.0,2,474.0,28785,394
9478.0,4,948.0,28318,434
,0,,27969,0
8839.0,3,884.0,28523,201
8517.0,45,852.0,27604,4058
7878.0,30,788.0,28173,5029
7475.0,3,748.0,27883,326
6856.0,37,686.0,27612,2688
7623.0,33,762.0,28501,1487
9035.0,42,903.0,28562,3434
5075.0,0,507.0,27941,34
12542.0,44,1254.0,28658,3243
7850.0,57,785.0,27262,1944
9042.0,4,904.0,27544,388
11172.0,0,1117.0,28347,204
4856.0,17,486.0,28801,815
9312.0,9,931.0,28572,594
6016.0,17,602.0,27403,1280
8468.0,1,847.0,28395,225
7860.0,25,786.0,27332,2637
4463.0,23,446.0,27513,2187
9617.0,21,962.0,27932,1216
6739.0,0,674.0,27343,124
9586.0,70,959.0,27886,2070
7172.0,6,717.0,28391,382
4486.0,0,449.0,27411,38
7037.0,11,704.0,28420,360
7621.0,3,762.0,28429,651
8940.0,11,894.0,28518,787
11282.0,27,1128.0,28630,2298
6617.0,43,662.0,28716,1234
9937.0,50,994.0,28146,3019
6715.0,5,671.0,28751,251
9385.0,9,939.0,28128,760
0.0,0,0.0,28672,0
7207.0,9,721.0,28722,494
8659.0,7,866.0,28439,133
4944.0,0,494.0,27842,71
8221.0,0,822.0,28649,85
8889.0,2,889.0,27042,64
10766.0,56,1077.0,28215,6487
0.0,0,0.0,27821,0
6555.0,3,655.0,27806,160
6590.0,6,659.0,27408,1147
7314.0,14,731.0,27409,1313
0.0,0,0.0,28587,0
7779.0,3,778.0,27808,193
0.0,0,0.0,27881,0
8001.0,16,800.0,28403,3356
8093.0,31,809.0,27104,2378
8853.0,6,885.0,27013,575
6851.0,0,685.0,28611,67
8594.0,48,859.0,28269,7001
6978.0,3,698.0,27050,285
10009.0,0,1001.0,28444,228
8428.0,5,843.0,28673,558
7860.0,4,786.0,27810,332
0.0,0,0.0,27157,0
23360.0,37,2336.0,27509,1620
11508.0,10,1151.0,28366,593
8215.0,12,821.0,27239,791
6724.0,7,672.0,28544,377
2603.0,0,260.0,27964,17
6776.0,14,678.0,28409,2370
5967.0,19,597.0,27278,1622
4799.0,0,480.0,27979,87
10267.0,18,1027.0,28217,3170
10040.0,5,1004.0,28369,225
0.0,0,0.0,28735,0
10926.0,72,1093.0,28043,2346
9337.0,48,934.0,27330,3691
4790.0,17,479.0,27516,2113
10541.0,7,1054.0,28638,1324
7464.0,3,746.0,27608,866
12152.0,50,1215.0,28328,3275
8053.0,0,805.0,27047,103
9526.0,36,953.0,27537,2412
8457.0,21,846.0,27401,1710
7232.0,8,723.0,27040,951
8236.0,47,824.0,28078,5442
7047.0,1,705.0,27541,285
3191.0,0,319.0,27966,47
10770.0,11,1077.0,27017,1023
11538.0,63,1154.0,28086,3114
9425.0,57,942.0,27360,4555
11379.0,5,1138.0,28203,2170
8415.0,0,842.0,28622,222
3882.0,0,388.0,28449,76
6608.0,2,661.0,27849,98
11082.0,26,1108.0,28340,1190
6961.0,7,696.0,27601,845
10436.0,5,1044.0,27020,637
5220.0,13,522.0,28462,747
10713.0,44,1071.0,28213,4857
8814.0,6,881.0,28508,263
7077.0,22,708.0,28311,2551
8724.0,8,872.0,28124,612
10077.0,55,1008.0,28677,3589
12367.0,14,1237.0,27869,268
7955.0,42,795.0,27405,4177
7977.0,6,798.0,27214,937
3915.0,0,392.0,27927,24
7267.0,1,727.0,28428,519
8002.0,54,800.0,27407,3988
9701.0,6,970.0,28344,370
9080.0,18,908.0,27379,550
4291.0,0,429.0,27974,59
7592.0,6,759.0,27350,570
12112.0,22,1211.0,28360,1810
6299.0,11,630.0,28390,1480
4775.0,16,477.0,27518,1087
6607.0,2,661.0,27814,119
9586.0,3,959.0,28430,197
5974.0,3,597.0,27935,100
6845.0,6,684.0,28326,1532
3928.0,0,393.0,27965,24
8164.0,4,816.0,28305,409
8403.0,2,840.0,28423,192
0.0,0,0.0,28581,0
8734.0,0,873.0,27813,60
