Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
10742,14082,13679,301,11558,5449,Scotland,112,310,3487,625,11557,4712,2717,34823,301,15816,14048,748,357,3901,6531,3889,4850,11404,15201,26793,5718,335,29381,3005,10742,10661,310,3005,15756,120
63955,81542,77546,,67669,24077,Alamance,,0,19490,3365,67649,20712,16456,169509,,88597,81527,3844,15,20913,29035,20884,21116,64115,83605,132145,24960,,145046,17572,63970,61090,0,17572,88533,0
2955,4181,4037,699,3334,1273,Camden,0,446,591,81,3329,1192,488,10867,699,4429,4159,98,478,617,1833,617,1304,3185,4222,8407,1402,721,9354,505,2955,2850,446,505,4392,0
7205,8884,8635,,7786,2667,Greene,,,1789,274,7783,2393,1481,21069,,9836,8883,299,,2050,3592,2047,2456,7719,9508,16884,2755,,18372,1678,7206,7154,,1678,9830,
34661,62292,60394,14007,37100,23934,Rowan,6827,14704,15623,2569,37094,14538,12862,142088,14007,68410,62267,2825,14729,16581,25371,16569,14894,35681,66008,110729,24772,14026,122048,13599,34666,33525,14704,13600,68367,7053
6855,7784,7605,,7473,3783,Northampton,,,1017,248,7471,3535,852,19483,,8597,7783,280,,1124,5256,1124,3665,7321,8338,16132,3945,,17363,928,6856,6753,,928,8595,
18238,24737,23939,,20740,10034,Wilkes,,,7635,1519,20732,8515,6178,68412,,28781,24730,1737,,8041,15162,8035,8858,20054,27689,54628,10595,,59783,6492,18245,17761,,6492,28767,
24080,35149,33744,,25218,12205,Lincoln,,,11603,1687,25212,10518,10011,86111,,38150,35142,1740,,12932,15456,12919,10730,24766,36369,67981,12470,,74647,11062,24085,23733,,11064,38131,
25160,31711,30734,,26560,12494,Caldwell,,,7706,978,26551,11516,6155,82178,,34857,31705,1119,,8297,16769,8292,11751,25837,33543,65842,12870,,71809,6545,25166,24579,,6545,34843,
6952,8347,8108,,7383,4188,Polk,,,1474,682,7381,3506,1325,20724,,8947,8344,714,,1564,6644,1561,3630,7169,8643,17478,4344,,18752,1392,6955,6783,,1392,8942,
22465,30359,29391,,23679,11689,Surry,,,8982,1749,23666,9940,7546,71783,,33129,30349,1926,,9450,14964,9444,10165,22923,31905,56811,12091,,62223,7884,22475,21845,,7884,33110,
15543,18094,17615,528,16762,8533,Macon,357,535,2327,663,16754,7513,1913,35858,528,19747,18074,738,553,2432,10350,2432,7762,16213,19075,29260,8864,545,31614,2003,15546,15174,535,2003,19721,364
3254,4077,4046,,3589,2291,Clay,,,906,281,3589,2010,820,11231,,4498,4077,287,,909,3581,909,2101,3533,4439,9352,2388,,10050,823,3254,3226,,823,4498,
11708,14901,14453,,12452,5829,Yadkin,,,3697,689,12447,5140,2991,37667,,16443,14896,717,,3991,7711,3988,5274,12079,15776,29851,5991,,32660,3188,11713,11462,,3188,16435,
32111,81668,78520,32554,35386,17580,Onslow,2404,39820,17905,2050,35375,13126,14632,197938,33366,95261,81635,2295,39875,20000,19026,19973,13457,34234,90933,149343,18401,33393,162055,16158,32117,31334,38794,16158,95168,2649
13634,16798,16274,,15313,6270,Richmond,,,3645,482,15300,5788,2900,44829,,19347,16793,555,,4034,8183,4031,5985,14904,18549,34516,6540,,38043,3159,13639,13374,,3159,19331,
106801,156163,149254,12706,113250,50121,Buncombe,7025,13368,35718,7363,113206,35733,33919,261191,12706,165327,156113,7270,13385,38692,53494,38577,36560,108114,157200,213777,51152,12720,230148,36606,106836,102629,13368,36607,165151,7322
71736,106741,97622,,75538,24884,Union,,,33052,3434,75507,21450,29441,239859,,115122,106722,3623,,39584,31234,39477,21885,71305,104357,176616,25508,,202043,34986,71755,68181,,34986,114984,
62363,94785,87963,,67073,23153,Cabarrus,,,31447,3561,67049,19592,28305,216453,,103239,94772,3695,,36166,29064,36064,20120,63529,94976,161462,23815,,181104,32409,62374,59658,,32411,103113,
3370,4542,4430,,3871,2182,Washington,,,1435,330,3861,1852,1135,11580,,5352,4534,415,,1481,2932,1481,2023,3734,5169,9274,2438,,10083,1164,3378,3295,,1164,5342,
30937,43046,40823,11,33408,12807,Harnett,0,22,13105,1488,33384,11319,10838,135976,11,48166,42986,1630,63,14695,17458,14666,11683,32054,45181,100990,13313,56,112079,12038,30952,29974,22,12038,48072,0
27761,34653,33340,,29558,12770,Burke,,,7793,1241,29545,11529,6303,90485,,38068,34643,1426,,8510,18720,8485,11795,28605,36398,73860,13221,,79893,6882,27771,27037,,6882,38030,
76945,76969,75433,,85207,30198,Out of State,,,,,85176,30198,,,,85207,76945,,,,,,31998,83172,83172,,31998,,,,76969,75433,,,85176,
20853,31646,30315,3545,22237,8438,Granville,295,3741,7710,1029,22226,7114,6676,60443,3545,34490,31629,1027,3750,8503,10674,8484,7329,21287,32738,48058,8657,3554,52711,7231,20859,20094,3741,7233,34451,301
61675,88700,84876,,66532,28010,Gaston,,,28476,4166,66496,23844,24342,224529,,98338,88674,4479,,31806,36651,31737,24564,64926,93402,174276,29043,,191721,26999,61701,60534,,26999,98233,
15226,19648,19075,,16614,7629,Edgecombe,,,4775,885,16609,6744,4023,51472,,21930,19646,968,,5316,10509,5301,6964,16309,21084,39904,7932,,43948,4420,15228,15052,,4420,21910,
24568,27934,26901,,26470,7274,Watauga,,,3671,499,26447,6775,3218,56177,,30303,27911,532,,3833,9229,3830,7121,25612,29283,49022,7653,,51530,3343,24591,23683,,3343,30277,
9493,23897,23142,10394,11079,7265,Hoke,3673,11452,4212,420,11061,3172,3557,55234,10394,27316,23877,459,11453,4784,5854,4779,3344,10569,26233,40282,7768,10400,44624,3990,9507,9191,11452,3990,27292,3965
7107,8225,8044,,8006,3338,Bertie,,,1289,264,8004,3074,1061,18947,,9382,8225,294,,1376,4479,1376,3331,7808,9097,15647,3625,,16854,1118,7107,6983,,1118,9380,
14210,17909,17258,,15172,6435,Person,,,4150,822,15164,5613,3494,39490,,19585,17903,883,,4413,7938,4408,5717,14562,18712,31361,6600,,34239,3693,14216,13764,,3693,19572,
17797,21134,20638,,19205,9462,Beaufort,,,3599,690,19195,8772,3022,46994,,23256,21128,733,,4051,11538,4045,9111,18869,22468,37669,9844,,41131,3331,17803,17616,,3331,23240,
49336,70210,66861,627,51611,24834,Catawba,383,638,21784,2895,51596,21556,18650,159551,627,76047,70173,3225,659,23777,29156,23743,21953,49496,71918,124631,25565,649,137151,20210,49350,47584,638,20211,75977,387
15286,22562,21519,4442,16191,6955,Jackson,926,6618,2596,389,16181,5640,2117,43938,4927,25714,22543,442,6650,2873,8759,2871,5790,15775,24256,36721,7336,4938,39175,2330,15294,14960,5885,2330,25670,1104
471753,682262,628928,3229,496166,129234,Wake,1101,3664,197482,18245,495878,109888,184213,1111761,3229,723821,682117,18426,3696,223959,133864,223256,112160,463361,664507,849055,131719,3229,941934,207135,471892,441486,3664,207141,722798,1133
28739,37958,36503,,30859,14332,Cleveland,,,10419,1904,30853,12428,8465,97947,,42287,37953,2090,,11428,18575,11397,12750,29915,40334,76504,14840,,84044,9214,28744,28038,,9214,42250,
19875,25293,24373,,22232,8334,Sampson,,,6183,937,22227,7397,5030,63531,,28930,25288,1043,,6698,11637,6697,7656,21366,27549,48081,8699,,53473,5413,19880,19343,,5413,28924,
15466,19363,18783,,16911,7182,Columbus,,,4482,827,16904,6355,3445,55508,,22040,19355,968,,5129,11419,5124,6584,16663,21145,44013,7552,,48224,3889,15474,15338,,3889,22028,
8094,9035,8844,,8650,3767,Caswell,,,1283,224,8644,3543,889,22604,,10003,9030,335,,1353,5005,1353,3646,8456,9739,18383,3981,,19944,936,8099,7955,,936,9997,
6749,7460,7275,,7350,3410,Yancey,,,692,120,7350,3290,576,18069,,8200,7460,127,,850,4744,847,3446,7251,7943,14782,3573,,15969,711,6749,6699,,711,8197,
19598,28055,26724,912,21115,8971,Lee,259,980,7913,1043,21111,7669,6729,61779,912,31100,28016,1110,1020,8965,10404,8946,7930,20435,29328,47136,9311,949,52144,7506,19600,19083,980,7506,31037,271
6995,8884,8653,,7715,3535,Hertford,,,2070,495,7711,3040,1714,23677,,10051,8881,504,,2336,4836,2334,3259,7641,9711,19299,3763,,20898,1886,6998,6939,,1886,10045,
28472,37335,36185,,30434,14560,Rockingham,,,10285,2108,30421,12452,8472,91010,,41281,37328,2220,,10847,18996,10841,12838,29490,39775,72695,15058,,79246,8856,28479,27713,,8856,41262,
387201,580827,542921,9834,417321,116292,Mecklenburg,4197,10749,180568,18191,417034,93904,163636,1110356,9834,632186,580652,18619,10796,204069,127686,203463,96382,395732,587049,852079,119396,9851,937616,183617,387353,369451,10749,183623,631246,4395
24872,33972,32953,676,26332,14749,Carteret,301,681,9101,1896,26325,12552,7747,69473,676,36985,33951,1936,716,9937,17867,9921,12861,25831,35613,57537,15096,693,62070,8403,24876,24530,681,8403,36927,299
3729,4901,4794,325,3962,2097,Swain,108,486,956,158,3961,1831,764,14271,325,5497,4892,184,499,1036,2803,1036,1873,3877,5319,11137,2268,333,12138,838,3730,3705,486,838,5483,211
6900,7952,7784,,7474,3180,Avery,,,1106,225,7469,2955,959,17557,,8694,7949,235,,1220,4020,1215,3104,7385,8491,14969,3339,,15935,1049,6903,6825,,1049,8684,
15044,20169,19225,,16492,6926,Vance,,,5396,928,16476,5998,4720,44535,,22396,20156,956,,5904,8487,5895,6222,15738,21134,34092,7178,,37671,5112,15056,14505,,5113,22371,
18347,21504,20870,,19996,8670,Halifax,,,3505,696,19984,7974,2861,50010,,23863,21492,764,,3867,10690,3862,8264,19426,22931,39391,9028,,43237,3145,18359,18009,,3145,23846,
18112,21957,21299,20,20261,9090,Rutherford,10,21,4130,1150,20251,7930,3533,67029,20,24763,21924,1225,49,4453,14855,4447,8424,19706,23857,53422,9659,48,58398,3792,18117,17746,21,3792,24719,10
31497,44243,42421,,33835,15168,Nash,,,12927,2537,33822,12631,11409,94298,,48412,44232,2603,,14577,17956,14555,13034,33160,46087,73765,15637,,81106,12735,31507,31012,,12736,48377,
9591,11990,11612,,10558,4902,Ashe,,,2447,691,10552,4211,2191,27203,,13231,11986,653,,2673,7249,2667,4540,10356,12803,22479,5193,,24214,2395,9595,9421,,2395,13219,
12297,17268,16737,,13134,6907,Stokes,,,5583,1218,13127,5689,4642,45591,,19147,17262,1389,,6013,9917,6006,5894,12863,18446,37145,7283,,40306,4965,12303,12095,,4965,19133,
2454,2926,2887,,2690,1391,Graham,,,671,104,2689,1287,462,8441,,3372,2924,130,,682,2067,682,1330,2638,3309,6767,1460,,7414,470,2456,2425,,470,3371,
19498,25901,24835,,21080,9000,Pender,,,6876,1044,21070,7956,5725,63060,,28812,25893,1142,,7732,11716,7718,8176,20515,27391,49058,9318,,53967,6395,19506,19110,,6395,28788,
34118,47983,46091,3835,35981,18132,Craven,339,4142,10731,2148,35964,15645,9300,102139,3835,51857,47938,2188,4202,11674,20103,11658,15886,34462,49335,80387,18339,3872,87409,9985,34126,32956,4142,9985,51764,265
199092,279808,264333,7318,210337,76241,Guilford,4028,7799,74873,12165,210243,60048,66153,537174,7318,301926,279732,12971,7812,83777,83442,83531,61335,200536,283208,418240,78489,7331,459608,73322,199154,190862,7799,73323,301573,4183
9512,10443,10145,,10012,4121,Madison,,,972,199,10007,3922,825,21755,,11096,10439,225,,1084,5034,1079,3974,9766,10738,17939,4199,,19327,927,9516,9320,,927,11086,
27106,37221,35527,,28591,14524,Chatham,,0,10482,2159,28572,12365,9311,74470,,40055,37207,2138,23,11441,18634,11408,12624,27504,37986,59661,14762,,65198,10101,27118,26216,0,10103,39980,0
59344,83271,79631,4939,62914,23332,Pitt,2607,5259,20042,2401,62879,18324,16979,180742,4939,90793,83232,2590,5284,22595,25045,22479,18583,60834,86135,142466,23894,4952,155511,18949,59370,57713,5259,18949,90617,2721
37359,48684,46832,44,38903,21153,Moore,0,68,12079,2856,38886,18297,10361,100880,44,52209,48652,2981,91,13215,24192,13161,18666,37838,49985,79328,21647,63,86466,11249,37372,36427,68,11249,52115,0
140340,192963,181863,342,151346,53153,Forsyth,25,433,53389,8831,151232,44297,47541,382295,342,210738,192860,9071,450,58942,62720,58736,45877,143598,197420,295401,54976,358,325690,52178,140426,133980,433,52179,210401,28
49264,76066,72084,,50429,22973,Iredell,,,27526,4169,50408,18804,24220,181806,,81072,76051,4204,,30643,29513,30608,19231,48788,76314,140623,23435,,156060,26787,49279,47864,,26787,81016,
13795,16383,15862,,14400,7281,Transylvania,,,2734,944,14398,6337,2498,34385,,17250,16382,951,,2850,10809,2845,6466,13885,16619,29099,7417,,30988,2587,13796,13364,,2587,17243,
7946,9442,9212,,8802,4046,Martin,,,1742,372,8799,3674,1424,22440,,10637,9439,421,,1835,5372,1835,3843,8531,10273,17917,4264,,19455,1493,7949,7788,,1493,10634,
7349,9084,8826,,7838,3608,Warren,,,1783,418,7834,3190,1578,19731,,9814,9080,415,,1976,5173,1971,3279,7686,9469,16200,3694,,17477,1731,7353,7248,,1731,9805,
3170,3865,3753,,3413,1673,Jones,,,815,157,3412,1516,658,9419,,4289,3865,186,,876,2257,876,1556,3313,4128,7704,1742,,8314,695,3170,3095,,695,4288,
14649,20018,19061,,15455,7357,Davie,,,5647,1404,15446,5953,4932,42846,,21653,20012,1461,,6198,9279,6187,6137,14825,20472,33901,7598,,37262,5363,14655,14129,,5363,21633,
68188,169313,161390,64623,73831,35891,Cumberland,5415,75794,37134,4624,73730,25852,31049,335509,66423,191483,169247,5047,75849,41803,40937,41746,26548,70547,181163,252655,37265,66455,277878,34636,68222,65718,73482,34636,191270,5670
16725,18672,18133,,18319,7186,McDowell,,,2370,414,18312,6772,1876,45756,,20781,18669,502,,2462,9517,2462,6976,17656,20026,36617,7478,,39943,1944,16728,16257,,1944,20774,
8658,10260,10131,,9338,5585,Cherokee,,,2047,566,9335,5019,1596,28612,,11389,10257,648,,2051,8723,2051,5222,9146,11193,23877,5870,,25640,1599,8661,8535,,1599,11386,
5044,6201,6045,,5975,2773,Chowan,,,1274,334,5971,2439,1083,13943,,7340,6200,338,,1365,3521,1365,2796,5827,7101,11164,3134,,12171,1156,5045,4962,,1156,7336,
77393,114978,107727,16612,80574,29635,Orange,8113,17302,20086,2555,80521,18967,19233,148476,16612,119994,114937,2571,17344,22076,21654,22002,19209,74665,112043,119925,30088,16630,130842,20932,77416,71882,17292,20932,119825,8308
11911,13595,13244,,12700,5272,Alexander,,,1886,228,12697,5044,1568,37497,,14745,13593,243,,2045,7667,2043,5203,12371,14257,30040,5446,,32781,1682,11913,11676,,1682,14740,
145062,192206,182055,3708,153253,38899,Durham,216,3961,43762,4850,153198,33833,40132,321488,3708,205031,192147,5025,3994,47784,43764,47682,34391,145574,193297,255829,39638,3735,275950,43377,145094,138215,3961,43377,204841,222
45205,56346,54213,,48241,23716,Henderson,,,11310,3333,48228,20383,10456,117417,,60300,56338,3386,,12059,30961,12046,20907,46322,57632,95451,24293,,103234,11133,45213,43757,,11133,60274,
13027,16308,15887,37,14772,6020,Pasquotank,14,37,3865,696,14753,5310,3136,39824,37,18836,16284,823,53,4011,6841,4011,5822,14317,18219,31068,6659,53,34029,3220,13035,12714,37,3220,18801,14
5497,6255,6146,,5796,3153,Pamlico,,,836,194,5796,2959,707,12726,,6705,6255,213,,909,3866,908,3047,5720,6556,10805,3260,,11540,758,5497,5439,,758,6704,
5032,5733,5618,,5541,2518,Mitchell,,,781,185,5540,2333,615,14964,,6443,5733,212,,902,3810,900,2447,5481,6262,12229,2659,,13195,701,5032,5003,,701,6440,
8174,9615,9440,,9209,3717,Currituck,,,1623,288,9200,3429,1387,27763,,10906,9611,305,,1697,4551,1695,3827,9026,10649,21675,4132,,23787,1437,8178,8053,,1437,10895,
59234,76862,75166,156,62363,39591,Brunswick,0,161,18908,5524,62349,34067,16596,142820,156,82631,76845,5446,185,20083,46605,20050,35050,61258,80327,121795,40496,166,129086,17455,59241,58414,161,17455,82560,0
46623,63287,60822,,50236,22173,Davidson,,,18678,3484,50217,18689,15757,167609,,70185,63274,3687,,19949,31089,19925,19251,48158,66836,131285,22938,,144432,16651,46636,45065,,16651,70142,
20670,30096,28607,,21925,9379,Franklin,,,9769,1551,21917,7828,8540,69685,,32827,30090,1607,,10902,11935,10878,7975,21176,30945,54524,9582,,59978,9420,20676,20067,,9420,32795,
19674,23542,22673,,20595,8863,Dare,,,4265,441,20586,8422,3606,37009,,25178,23535,479,,4583,8201,4579,8620,19864,24129,30088,9099,,32745,3861,19681,19067,,3861,25165,
10011,12704,12303,,11369,5245,Bladen,,,3103,478,11364,4767,2474,32722,,14771,12702,559,,3402,7459,3394,5013,11033,14136,26077,5572,,28574,2691,10013,9829,,2691,14758,
88509,129330,123486,5142,93751,40684,New Hanover,2881,5493,36470,4951,93735,32852,32399,234473,5142,139685,129310,5197,5500,40434,43147,40317,33517,90463,132426,191812,41722,5149,206724,35659,88521,85945,5493,35660,139545,3008
7304,8856,8634,,7829,3350,Anson,,,1733,274,7828,3076,1386,24446,,9808,8855,342,,1979,4730,1976,3170,7747,9480,19608,3512,,21306,1551,7305,7248,,1551,9804,
