Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
32465,42402,40413,160,38692,14165,Robeson,68,202,11083,1538,38680,12559,8852,130625,160,51177,42364,1767,237,12248,20565,12238,13193,37064,48349,98425,15041,189,109195,9739,32474,31401,202,9739,51120,81
4477,5210,5100,,5003,2697,Perquimans,,,883,174,5002,2523,696,13463,,5928,5208,197,,925,3671,925,2717,4892,5775,10957,2914,,11854,731,4479,4404,,731,5927,
65071,91711,85521,,70681,22948,Johnston,,,27115,3026,70653,19922,23345,209339,,101601,91684,3260,,30920,28558,30855,20575,67046,94161,156585,23835,,175612,26613,65097,62176,,26614,101508,
36878,52473,50215,,39625,18338,Randolph,,,16731,3130,39596,15208,14465,143667,,57750,52455,3229,,18125,26060,18110,15615,38240,54971,111702,18844,,123257,15577,36895,35750,,15578,57706,
2789,2920,2820,,2990,977,Hyde,,,147,37,2990,940,125,4937,,3146,2920,44,,156,1114,156,967,2881,3028,4098,1011,,4410,131,2789,2695,,131,3146,
4505,5573,5462,,4903,2460,Alleghany,,,1172,282,4896,2178,1028,11137,,6122,5569,299,,1219,3116,1218,2278,4802,5974,9249,2577,,9915,1064,4509,4434,,1064,6114,
14752,20650,19714,,16759,6913,Duplin,,,6201,1210,16751,5703,5329,58741,,23662,20646,1274,,6903,11405,6899,5934,16204,22405,44760,7208,,49644,5894,14756,14385,,5894,23650,
3515,3913,3826,,3945,1646,Gates,,,419,109,3940,1537,364,11562,,4402,3912,112,,457,2418,457,1670,3848,4267,9230,1782,,10120,397,3516,3462,,397,4397,
24039,30506,29367,,25249,12443,Haywood,,,6782,1553,25242,10890,6067,62317,,32458,30500,1681,,7209,15572,7206,11118,24404,31186,50968,12799,,54941,6461,24045,23300,,6461,32448,
17917,22901,22083,,19385,8752,Stanly,,,5563,1096,19382,7656,4743,62806,,25234,22899,1153,,5849,12123,5845,7977,18695,24258,49282,9130,,54008,4982,17919,17340,,4982,25227,
25693,98020,89427,79,30764,10159,Missing,0,30,71608,6348,30710,3811,65914,,79,108913,97631,5948,440,77709,,77555,4150,27654,99292,,10098,264,,71859,25895,23434,30,71861,108295,0
25996,35012,33401,,27761,11819,Wilson,,,9416,1486,27757,10333,8093,81801,,38306,35003,1549,,10545,15337,10524,10620,26929,36345,63224,12169,,69710,9007,26003,25308,,9009,38281,
1562,1677,1619,,1711,623,Tyrrell,,,146,34,1710,589,112,4016,,1863,1676,33,,152,810,152,609,1639,1785,3288,642,,3533,114,1563,1507,,114,1862,
32256,51378,49204,6164,35465,15122,Wayne,794,8969,13686,2498,35440,11830,11541,123131,6306,59702,51329,2713,9016,15221,20802,15200,12219,34478,56885,94031,16157,6339,103693,12767,32272,31499,8721,12767,59609,1225
8073,10127,9848,,8717,4082,Montgomery,,,2293,398,8717,3684,1938,27173,,11154,10127,446,,2437,5743,2435,3791,8513,10806,21266,4237,,23512,2054,8073,7910,,2054,11152,
18104,25130,24234,,19787,9404,Lenoir,,,7627,1363,19783,8041,6378,55949,,28268,25126,1438,,8481,11303,8471,8280,19457,27084,43423,9718,,47933,7022,18108,17856,,7022,28254,
10984,14750,14221,310,11860,5540,Scotland,119,314,3771,670,11859,4751,3064,34823,310,16455,14711,775,366,4229,6531,4217,4895,11668,15753,26793,5792,349,29381,3417,10984,10847,314,3417,16390,122
65446,84706,80140,,68751,24339,Alamance,,0,20702,3501,68734,20838,17911,169509,,91012,84692,3949,15,22246,29035,22217,21249,65098,85800,132145,25198,,145046,19246,65460,62229,0,19246,90951,0
3042,4388,4226,771,3443,1294,Camden,0,618,631,85,3438,1209,538,10867,771,4742,4370,104,635,664,1833,664,1318,3280,4529,8407,1422,789,9354,557,3042,2917,618,557,4720,0
7366,9216,8926,,7992,2705,Greene,,,1988,292,7989,2413,1614,21069,,10275,9215,313,,2283,3592,2280,2476,7882,9870,16884,2789,,18372,1849,7367,7312,,1849,10269,
35515,64590,62453,14135,38010,24190,Rowan,6853,14842,16798,2692,38003,14645,14075,142088,14135,70706,64565,2937,14868,17828,25371,17816,15017,36486,68126,110729,25054,14154,122048,14915,35520,34243,14842,14916,70661,7100
7016,8033,7810,,7603,3827,Northampton,,,1083,254,7601,3573,924,19483,,8808,8031,284,,1205,5256,1205,3692,7434,8517,16132,3976,,17363,1015,7018,6886,,1015,8806,
19117,26323,25371,,21829,10234,Wilkes,,,8439,1589,21820,8645,6828,68412,,30731,26316,1821,,8902,15162,8896,9023,21069,29508,54628,10844,,59783,7199,19124,18543,,7199,30716,
24455,36365,34780,,25610,12295,Lincoln,,,12399,1720,25604,10575,10709,86111,,39445,36358,1813,,13835,15456,13822,10784,25130,37529,67981,12597,,74647,11903,24460,24071,,11905,39426,
25744,33065,31911,,27099,12626,Caldwell,,,8428,1031,27090,11595,6836,82178,,36187,33058,1172,,9088,16769,9083,11842,26308,34736,65842,13014,,71809,7314,25751,25075,,7314,36173,
7039,8506,8234,,7453,4220,Polk,,,1531,688,7451,3532,1380,20724,,9082,8503,722,,1629,6644,1626,3651,7225,8756,17478,4373,,18752,1464,7042,6854,,1464,9077,
22898,31469,30362,,24153,11816,Surry,,,9570,1806,24138,10010,8153,71783,,34237,31458,1998,,10084,14964,10078,10241,23343,32913,56811,12239,,62223,8560,22909,22209,,8560,34216,
16068,18827,18237,534,17224,8662,Macon,361,541,2552,694,17216,7607,2100,35858,534,20437,18806,756,559,2654,10350,2654,7839,16627,19720,29260,8963,551,31614,2204,16072,15603,541,2204,20411,368
3400,4257,4211,,3836,2331,Clay,,,948,286,3836,2045,854,11231,,4787,4257,294,,951,3581,951,2151,3752,4700,9352,2445,,10050,857,3400,3357,,857,4787,
12000,15648,15098,,12795,5916,Yadkin,,,4048,718,12790,5198,3389,37667,,17162,15643,744,,4367,7711,4364,5341,12388,16436,29851,6085,,32660,3643,12005,11709,,3643,17154,
33269,86401,82659,34105,36372,17803,Onslow,2411,48545,19723,2171,36361,13221,16244,197938,34998,106994,86366,2399,48588,22034,19026,22007,13546,35145,102323,149343,18679,35027,162055,18099,33275,32310,47455,18099,106913,2734
14002,17579,16942,,15709,6365,Richmond,,,3970,522,15701,5843,3232,44829,,20121,17575,581,,4412,8183,4409,6033,15269,19239,34516,6614,,38043,3573,14006,13710,,3573,20110,
109163,160126,152637,12822,115371,50528,Buncombe,7055,13481,36634,7481,115329,35992,35186,261191,12822,168615,160076,7340,13498,39746,53494,39631,36800,110013,160128,213777,51498,12837,230148,38091,109197,104629,13481,38092,168441,7358
73761,111709,101595,,77428,25204,Union,,,35057,3588,77396,21616,31685,239859,,119512,111689,3745,,42084,31234,41977,22063,73022,108079,176616,25808,,202043,37928,73781,69910,,37928,119373,
