At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42911,140335,143502,143502,143512,42815,42815,41471,17531,100687,100687,98864,25380,100688,42824,243959,231296,Missing,,,,,,40167,47285,,44507,211319,223220,232908,50126,221724,234409,245841,40152,47285,41935,39993,9873,48650,47176,9752,,,,MISSING COUNTY,,86275,7514,98005,93222,97989,105901,105803,101035,32739,95456,85027,96424,96421,92229,8187,83706,87590,87834,26568,79116
8980,18763,19052,19052,19065,12727,12727,12602,6723,6278,6278,6114,2240,6278,12732,45152,42338,Wilson,47,47,47,17,55,529,345,76972,12867,39290,41487,42396,13203,41625,44051,45218,529,345,575,529,270,386,345,222,63224,15337,81801,WILSON COUNTY,69710,11883,1856,13673,13203,13670,30970,30953,30319,11077,29213,11048,12611,12609,12256,1832,28886,29384,29399,10813,27897
453,861,863,863,863,786,786,784,424,77,77,77,29,77,786,2044,1948,Tyrrell,,,,,,,,3827,672,1827,1914,1949,686,1911,2005,2046,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,167,37,177,175,177,1869,1867,1830,649,1744,142,147,147,147,37,1767,1801,1802,635,1685
10631,23061,23324,23324,23345,11765,11765,11647,5359,11506,11506,11361,5239,11506,11767,64535,59394,Wayne,53,53,53,33,72,6465,5223,115046,15932,55579,58369,59460,16609,60064,63194,64608,6422,5196,6501,6315,895,5260,5106,660,94031,20802,123131,WAYNE COUNTY,103693,17429,3178,20070,19351,20069,38037,38001,37421,12536,36320,16310,18592,18588,18028,3070,35145,35583,35608,12202,34163
2495,4808,4829,4829,4829,2531,2531,2526,1334,2298,2298,2282,1161,2298,2531,12401,11651,Montgomery,,,,,,170,138,25757,4404,11210,11563,11697,4542,11898,12288,12498,170,138,264,170,106,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2792,526,2994,2952,2994,9240,9237,9166,3910,8936,2611,2793,2793,2761,496,8664,8720,8721,3813,8461
6859,13512,13633,13633,13643,8136,8136,8097,4244,5447,5447,5365,2587,5448,8137,32485,30305,Lenoir,50,50,50,28,58,420,277,52801,10317,28580,29890,30340,10570,30477,31916,32506,420,277,437,420,239,309,277,196,43423,11303,55949,LENOIR COUNTY,47933,9162,1713,10435,10118,10435,21634,21630,21378,8618,20895,8584,9740,9740,9491,1677,20122,20288,20291,8444,19719
3347,7103,7176,7176,7189,4462,4462,4445,2118,2714,2714,2658,1229,2714,4462,18248,16891,Scotland,0,0,0,0,13,220,168,32530,5824,16035,16714,16933,6059,17241,18011,18296,220,168,264,220,127,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4530,929,5173,5040,5173,12859,12855,12751,5003,12491,4127,4678,4678,4584,852,11962,12045,12045,4873,11740
17753,44004,44872,44872,44887,21747,21747,21304,9423,23069,23069,22644,8311,23069,21749,104233,98753,Alamance,56,56,56,19,69,1798,1146,159560,26331,90375,95889,98831,27165,94837,100769,104314,1798,1146,1850,1781,800,1207,1134,655,132145,29035,169509,ALAMANCE COUNTY,145046,24541,4472,27427,26387,27425,75037,75010,72584,21893,68515,23002,25601,25601,24758,4163,69985,72006,72023,21513,66239
869,1865,1885,1885,1885,1308,1308,1292,660,577,577,573,209,577,1308,6521,5683,Camden,,,,,,1861,1389,10327,1404,5341,5583,5721,1632,6106,6387,6576,1850,1389,1909,1782,121,1425,1334,13,8407,1833,10867,CAMDEN COUNTY,9354,800,129,862,838,862,3805,3798,3699,1382,3524,783,835,835,814,117,3380,3459,3461,1274,3224
1965,4878,4928,4928,4928,3575,3575,3566,1477,1353,1353,1312,488,1353,3575,15078,13354,Greene,,,,,,3298,2320,20022,3410,12392,13085,13381,3799,13934,14717,15143,3170,2228,3359,2898,839,2346,2004,509,16884,3592,21069,GREENE COUNTY,18372,2483,396,2893,2828,2893,8891,8887,8719,2564,8553,2294,2670,2670,2626,377,8231,8364,8365,2524,8094
11609,24545,24848,24848,24861,11278,11278,11143,6020,13410,13410,13242,5474,13410,11280,66081,61339,Rowan,160,160,160,115,171,3884,3040,133830,19321,57639,60337,61442,19974,61873,64843,66181,3884,3040,3964,3884,1650,3126,3040,1484,110729,25371,142088,ROWAN COUNTY,122048,20301,3498,21992,21506,21992,40225,40205,39453,14826,37688,18746,20228,20226,19817,3370,37480,38073,38088,14467,35853
2410,4050,4078,4078,4078,3473,3473,3454,2169,605,605,596,241,605,3473,9414,8711,Northampton,,,,,,144,70,18570,3827,8309,8602,8738,3985,8898,9250,9445,144,70,172,144,94,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1361,335,1516,1497,1516,7757,7754,7609,3556,7393,1275,1400,1400,1390,308,7142,7241,7244,3462,6964
6347,12886,13052,13052,13064,6020,6020,5937,2990,7032,7032,6949,3357,7032,6020,33869,31497,Wilkes,0,0,0,0,12,269,184,64946,10712,29751,31037,31541,11110,31931,33305,33938,269,184,327,269,183,218,184,160,54628,15162,68412,WILKES COUNTY,59783,9984,2110,10612,10525,10612,22999,22988,22511,8817,21678,9414,10007,10007,9939,1987,20914,21306,21316,8565,20153
8723,19540,19885,19885,19913,7196,7196,7152,3567,12689,12689,12388,5156,12689,7198,44564,42289,Lincoln,0,0,0,0,26,376,240,81663,13210,39454,41370,42325,13460,41399,43521,44593,376,240,397,376,240,273,240,199,67981,15456,86111,LINCOLN COUNTY,74647,14991,2268,17072,16522,17072,27124,27116,26623,10952,26032,14008,15898,15898,15400,2237,25730,26151,26154,10774,25206
9212,17821,18042,18042,18053,10634,10634,10523,6222,7408,7408,7298,2990,7408,10634,40629,38492,Caldwell,0,0,0,0,11,323,203,78015,13599,36588,38027,38518,13895,38454,40048,40651,323,203,332,323,186,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10546,1488,11480,11271,11480,28839,28826,28454,12221,27585,9639,10427,10427,10261,1417,27563,27862,27870,12032,26746
1772,3399,3454,3454,3454,2340,2340,2306,1254,1114,1114,1093,518,1114,2340,9269,8816,Polk,,,,,,128,100,19940,4106,8366,8693,8838,4231,8768,9124,9328,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1678,763,1830,1787,1830,7315,7311,7209,3370,6962,1602,1749,1749,1707,750,6886,6967,6971,3268,6664
7524,15645,15848,15848,15861,8618,8618,8486,4301,7218,7218,7147,3211,7218,8620,37807,35785,Surry,12,12,12,12,23,302,222,67979,12234,33673,35258,35809,12607,35464,37167,37876,302,222,346,302,215,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11220,2333,11897,11809,11896,25633,25609,25056,10059,23942,10406,11022,11021,10965,2188,24071,24542,24558,9867,23045
6087,10032,10119,10119,10133,7570,7570,7506,4663,2549,2549,2526,1424,2549,7572,21954,20879,Macon,0,0,0,0,12,446,352,34121,9044,19923,20607,20944,9274,20889,21643,22036,446,352,518,446,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2962,869,3104,3077,3104,18414,18404,18120,8143,17481,2737,2876,2876,2856,837,17399,17651,17658,7969,16834
1828,2832,2854,2854,2854,2416,2416,2396,1590,438,438,436,238,438,2416,5408,5120,Clay,,,,,,83,39,10740,2566,4951,5062,5211,2620,5213,5338,5551,83,39,226,83,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1020,326,1024,1023,1024,4301,4301,4232,2269,4110,978,982,982,981,324,4042,4099,4099,2219,3934
4081,7962,8067,8067,8067,3932,3932,3882,2190,4135,4135,4080,1891,4135,3932,19295,18323,Yadkin,,,,,,152,102,35700,6356,17296,18038,18350,6489,18157,18973,19326,152,102,175,152,107,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,4952,857,5401,5326,5401,13750,13742,13495,5525,13053,4631,5044,5044,4970,867,12966,13177,13184,5402,12563
15626,38734,39699,39699,39708,39699,39699,38734,15626,,,,,,39708,111498,101892,Out of State,,,,,,,,,37719,96749,99389,101947,40128,105349,108389,111571,,,,,,,,,,,,OUT OF STATE,,,,,,,111571,111498,108389,40128,105349,,,,,,99389,101892,101947,37719,96749
11034,25844,26294,26294,26296,8622,8622,8479,4059,17469,17469,17162,6912,17469,8624,131733,118754,Onslow,203,203,203,63,203,61846,53571,180787,18703,111621,116823,118800,19823,123131,129087,131798,61344,53328,61892,59464,2742,53593,51783,2015,149343,19026,197938,ONSLOW COUNTY,162055,26404,3100,30267,29082,30267,39639,39620,38661,13981,37263,24366,27753,27751,26840,2958,36655,37432,37454,13730,35472
4352,8736,8824,8824,8845,5978,5978,5945,3045,2846,2846,2791,1307,2846,5979,23049,21139,Richmond,0,0,0,0,20,391,263,42075,6939,19968,20854,21212,7128,21659,22680,23125,391,263,453,391,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4833,717,5408,5328,5408,17264,17250,16961,6265,16435,4418,4932,4932,4875,676,15716,15944,15951,6132,15287
35569,93619,96204,96204,96274,57901,57901,56361,23419,38144,38144,37099,12068,38145,57920,179577,171203,Buncombe,159,159,159,82,209,6602,4210,248550,48178,156813,165502,171331,49124,163928,173216,179738,6590,4210,6676,6535,2549,4271,4177,2049,213777,53494,261191,BUNCOMBE COUNTY,230148,39968,8144,44613,43182,44605,128449,128370,123444,38431,117425,39298,43876,43875,42472,8337,118820,123118,123184,37792,113338
18454,59406,61936,61936,61953,20361,20361,19635,6561,41494,41494,39690,11842,41495,20372,136990,130795,Union,81,81,81,51,86,1224,659,226508,26843,114223,125591,130911,27408,119020,130905,137120,1224,659,1279,1183,569,735,640,412,176616,31234,239859,UNION COUNTY,202043,42241,4587,52916,49452,52901,82925,82865,80229,22252,75596,40595,50697,50696,47642,4603,77290,79440,79479,21828,72988
15962,51790,53602,53602,53651,20250,20250,19692,6870,33240,33240,31986,9045,33242,20254,126195,118348,Cabarrus,112,112,112,47,155,3818,2393,202607,24849,104067,113215,118431,25655,110372,120114,126332,3800,2393,3895,3701,1129,2442,2321,880,161462,29064,216453,CABARRUS COUNTY,181104,39448,4557,47513,44762,47502,74924,74875,71552,19969,67223,37906,45580,45576,43122,4493,67700,70379,70409,19476,63840
1760,2908,2926,2926,2927,1935,1935,1924,1257,991,991,984,503,991,1936,6389,5794,Washington,,,,,,55,28,10985,2407,5470,5716,5814,2638,6036,6296,6401,55,28,56,55,33,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1746,484,1810,1807,1810,4535,4524,4434,2121,4235,1551,1619,1619,1613,412,4075,4147,4157,1979,3891
8958,21818,22261,22261,22301,10897,10897,10741,5226,11331,11331,11044,3732,11332,10899,63212,57346,Harnett,33,33,33,0,70,7211,5046,126086,13729,51933,55896,57412,14387,56678,61159,63335,6980,4960,7298,6156,864,5092,4276,591,100990,17458,135976,HARNETT COUNTY,112079,17540,2033,20349,19485,20348,35688,35653,34694,11490,32982,16388,18810,18809,18147,1958,32789,33491,33510,11180,31269
9053,18850,19128,19128,19129,10544,10544,10407,5250,8584,8584,8443,3803,8584,10545,43677,41116,Burke,,,,,,669,390,86176,13264,38566,40514,41203,13676,40829,42928,43759,669,390,730,669,330,463,390,261,73860,18720,90485,BURKE COUNTY,79893,10318,1742,11424,11191,11417,31605,31591,31068,11604,29842,9480,10469,10469,10305,1630,29819,30257,30271,11373,28696
6398,17068,17390,17390,17433,8825,8825,8640,3744,7211,7211,7074,2466,7211,8826,39514,37116,Granville,1354,1354,1354,188,1396,5004,4455,57336,8948,34357,36288,37188,9137,36349,38471,39644,5004,4455,5115,5004,574,4508,4455,516,48058,10674,60443,GRANVILLE COUNTY,52711,9429,1248,10672,10353,10669,23857,23841,23114,7315,21916,8982,10089,10086,9824,1310,22009,22575,22591,7122,20920
19627,47671,48552,48552,48585,22282,22282,22012,10167,26136,26136,25525,9373,26136,22288,119029,110471,Gaston,134,134,134,87,161,1780,1082,211171,30992,102359,107978,110560,32290,109764,115955,119144,1780,1082,1836,1751,903,1125,1058,670,174276,36651,224529,GASTON COUNTY,191721,36662,5489,41928,40574,41927,75380,75322,73601,25898,71351,34326,39113,39113,37980,5297,68916,70276,70322,25025,66975
5227,10155,10266,10266,10277,7009,7009,6965,3794,3218,3218,3151,1410,3218,7009,26070,23979,Edgecombe,39,39,39,23,50,763,462,48532,8031,22507,23599,24021,8397,24336,25550,26138,763,462,823,748,355,500,442,215,39904,10509,51472,EDGECOMBE COUNTY,43948,6346,1174,7235,7045,7235,18080,18072,17742,6868,17242,5856,6636,6636,6503,1114,16634,16881,16885,6702,16209
6122,16425,16941,16941,16944,12071,12071,11621,4608,4870,4870,4804,1514,4870,12074,33353,31237,Watauga,,,,,,130,54,54308,7712,29041,30290,31305,8130,31131,32317,33466,130,54,208,130,73,89,54,54,49022,9229,56177,WATAUGA COUNTY,51530,4501,674,4702,4681,4702,28556,28521,27506,7383,26500,4126,4303,4303,4285,635,25951,26880,26913,7023,24861
2663,7298,7419,7419,7440,4104,4104,4046,1793,3221,3221,3158,860,3221,4106,25964,22364,Hoke,94,94,94,10,113,6270,4422,50664,4270,20148,21766,22416,4544,23174,25097,26052,6144,4363,6337,5603,524,4453,3920,406,40282,5854,55234,HOKE COUNTY,44624,5831,595,6772,6539,6772,12943,12922,12414,3425,11740,5503,6313,6313,6145,564,11258,11629,11650,3300,10725
2184,4424,4456,4456,4456,3332,3332,3311,1662,1124,1124,1113,522,1124,3332,10869,9977,Bertie,,,,,,60,25,18126,3594,9523,9886,10015,3842,10332,10734,10916,60,25,103,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1853,355,2038,2003,2038,8775,8771,8671,3468,8419,1738,1895,1895,1870,338,7991,8057,8059,3241,7760
5028,10777,10892,10892,10913,5856,5856,5791,2730,5036,5036,4986,2298,5036,5856,23173,21974,Person,0,0,0,0,21,398,284,37405,7174,20537,21535,21991,7293,21546,22628,23188,398,284,398,398,202,292,284,180,31361,7938,39490,PERSON COUNTY,34239,5501,1104,6000,5847,5999,16790,16776,16383,5987,15647,5143,5564,5564,5445,1076,15806,16126,16135,5918,15110
7116,12307,12399,12399,12399,8519,8519,8475,5044,3825,3825,3777,2033,3825,8519,26974,25263,Beaufort,55,55,55,39,55,584,335,44735,10322,24103,24984,25374,10744,25588,26605,27035,584,335,633,584,338,438,335,224,37669,11538,46994,BEAUFORT COUNTY,41131,4833,925,5487,5395,5487,20915,20903,20626,9481,20171,4467,5018,5018,4947,888,19702,19910,19918,9210,19301
4828,10696,10989,10989,10992,6242,6242,6140,2949,3794,3794,3695,1610,3794,6244,25185,23136,Jackson,953,953,861,269,954,4027,2932,42001,6902,21373,22445,23187,7163,23147,24325,25296,3700,2680,4121,3319,663,2966,2362,549,36721,8759,43938,JACKSON COUNTY,39175,3261,562,3652,3597,3652,17523,17506,17028,5938,16567,3005,3377,3377,3328,534,16437,16827,16844,5819,16006
17276,37970,38756,38756,38792,12540,12540,12249,6277,26216,26216,25721,10999,26216,12544,89257,84820,Catawba,0,0,0,0,32,1010,630,150636,26744,78426,83026,84902,27305,82254,87141,89345,1010,630,1075,1010,442,693,618,351,124631,29156,159551,CATAWBA COUNTY,137151,28885,4294,32176,31306,32174,56094,56073,54825,22569,52359,26956,29974,29973,29230,4125,53166,54217,54235,22268,50852
103268,411754,430818,430818,430934,167983,167983,158244,43599,262477,262477,253152,59568,262491,168074,840296,804638,Wake,358,358,358,101,369,11127,7481,1044525,137717,699693,761577,804953,140740,727907,792371,840849,11115,7481,11203,10984,3286,7525,7387,2753,849055,133864,1111761,WAKE COUNTY,941934,231205,22325,276180,260058,276148,553466,553021,521198,115129,485718,225863,268065,268052,253715,22534,500381,529105,529363,112430,466443
10684,21487,21833,21833,21859,11861,11861,11730,6054,9972,9972,9757,4630,9972,11861,51856,48584,Cleveland,0,0,0,0,26,597,369,92365,16046,45281,47738,48665,16493,48142,50823,51935,597,369,667,597,329,443,369,285,76504,18575,97947,CLEVELAND COUNTY,84044,14069,2564,15506,15346,15506,35762,35753,34880,13600,33476,12913,14208,14208,14093,2478,33276,34007,34014,13283,31999
6194,13000,13176,13176,13200,7979,7979,7877,3985,5183,5183,5109,2209,5183,7980,35052,32175,Sampson,14,14,14,0,37,573,355,59389,9195,30174,31785,32242,9511,32622,34429,35113,573,355,620,573,247,413,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8031,1303,8854,8671,8854,25639,25625,25185,7961,24018,7522,8231,8231,8117,1250,23313,23589,23598,7741,22297
4648,9757,9842,9842,9861,6563,6563,6543,3051,3256,3256,3191,1584,3256,6563,25528,23672,Columbus,23,23,23,13,42,374,274,52603,7496,22261,23356,23735,7800,23878,25079,25616,374,274,449,374,229,324,274,199,44013,11419,55508,COLUMBUS COUNTY,48224,6092,1199,7186,6981,7186,17981,17968,17724,6372,17412,5558,6582,6580,6434,1122,16648,16818,16829,6175,16429
2672,5359,5403,5403,5405,4374,4374,4341,2247,1029,1029,1018,425,1029,4376,11330,10546,Caswell,,,,,,142,69,21496,4051,10102,10415,10579,4253,10806,11161,11398,142,69,200,142,69,95,69,58,18383,5005,22604,CASWELL COUNTY,19944,1623,389,1732,1711,1732,9466,9456,9308,3795,9041,1354,1448,1448,1428,276,8918,9029,9036,3717,8679
2706,4909,4979,4979,4979,4599,4599,4551,2574,380,380,358,132,380,4599,9532,8997,Yancey,,,,,,133,106,17212,3784,8578,8870,9025,3895,9045,9371,9576,133,106,175,133,115,133,106,106,14782,4744,18069,YANCEY COUNTY,15969,894,150,1051,1049,1051,8350,8348,8189,3630,8018,820,970,970,968,156,7796,7921,7922,3522,7652
6134,14091,14359,14359,14396,6732,6732,6611,3307,7610,7610,7463,2827,7610,6733,35996,33364,Lee,17,17,17,0,53,656,452,57893,9251,30474,32520,33395,9520,32625,34897,36034,656,452,674,656,252,473,452,215,47136,10404,61779,LEE COUNTY,52144,10235,1373,11844,11511,11844,23516,23496,22730,7895,21734,9808,11272,11272,11005,1375,21063,21640,21650,7661,20214
2655,5092,5133,5133,5144,3647,3647,3637,1994,1486,1486,1455,661,1486,3648,11941,11046,Hertford,0,0,0,0,10,25,10,22610,3938,10441,10912,11081,4110,11215,11759,12007,25,10,81,25,12,36,10,10,19299,4836,23677,HERTFORD COUNTY,20898,2932,620,3397,3325,3397,8529,8519,8409,3478,8258,2731,3122,3122,3065,628,7837,7914,7923,3300,7700
