Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - Federal 5Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - Tiberius 5Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
3349,3330,5219,5001,1077,3701,1368,10327,Camden,0,846,3692,760,112,3647,779,1256,743,10867,1077,5389,5184,127,881,807,1833,796,807,1366,3485,5091,8407,846,1493,1089,9354,777,3351,1077,3181,846,779,5289,0
8067,8031,10641,10167,66,8514,2903,20022,Greene,53,84,8510,2347,360,8434,2493,2490,2180,21069,66,11307,10574,378,101,2692,3592,2666,2692,2529,8299,10730,16884,84,2967,80,18372,2477,8068,66,7921,84,2493,11184,60
37458,37264,59371,56317,2881,39527,19143,133830,Rowan,1479,3471,39510,19312,3229,39117,18986,14435,17775,142088,2881,63757,58953,3364,3504,20726,25371,20449,20726,14776,37394,60177,110729,3471,19764,2913,122048,18808,37470,2881,35661,3471,18988,63037,1624
7183,7168,8578,8276,70,7722,3852,18570,Northampton,57,107,7719,1281,296,7661,1309,3499,1197,19483,70,9261,8544,322,123,1416,5256,1406,1416,3591,7462,8850,16132,107,3980,83,17363,1306,7186,70,7009,107,1309,9174,67
21030,20837,30746,29275,184,22821,10661,64946,Wilkes,160,233,22810,9591,1918,22449,9501,8583,8986,68412,184,33232,30508,2045,259,10152,15162,10110,10152,8823,21635,31459,54628,233,11048,206,59783,9487,21039,184,20105,233,9501,32792,180
25683,25513,41009,38735,239,26754,13021,81663,Lincoln,199,363,26747,14437,2124,26443,15053,10698,13462,86111,239,43429,40555,2161,382,16293,15456,15910,16293,10888,25894,40694,67981,363,13283,269,74647,14803,25687,239,25034,363,15053,42716,234
27367,27241,37348,35741,202,28320,13399,78015,Caldwell,149,316,28308,9973,1332,28092,9754,11918,9090,82178,202,39438,37120,1394,324,10794,16769,10660,10794,12097,27246,37535,65842,316,13673,219,71809,9677,27375,202,26449,316,9754,39068,182
7000,6956,8826,8415,100,7366,4145,19940,Polk,88,117,7362,1643,740,7290,1704,3317,1575,20724,100,9291,8733,754,145,1780,6644,1747,1780,3416,7044,8804,17478,117,4267,118,18752,1677,7004,100,6740,117,1704,9154,97
24696,24551,35430,33707,220,25953,12399,67979,Surry,178,284,25932,10772,2113,25602,10491,10108,9936,71783,220,37644,35246,2260,301,11390,14964,11343,11389,10305,24505,35561,56811,284,12765,227,62223,10475,24711,220,23551,284,10492,37229,200
17609,17513,20761,19931,351,18180,8985,34121,Macon,238,439,18170,2864,808,17990,2740,7939,2621,35858,351,21646,20597,838,479,2987,10350,2973,2987,8060,17358,20661,29260,439,9157,405,31614,2733,17616,351,16959,439,2740,21402,259
3995,3975,5024,4852,23,4205,2547,10740,Clay,23,25,4205,1007,318,4166,960,2206,957,11231,23,5308,4958,319,93,1010,3581,1010,1010,2257,4052,5084,9352,25,2601,69,10050,960,3995,23,3872,25,960,5201,25
12922,12848,17796,16961,102,13488,6276,35700,Yadkin,87,149,13481,4691,838,13353,4748,5351,4393,37667,102,18749,17677,830,169,5092,7711,5051,5092,5456,12927,17767,29851,149,6391,119,32660,4727,12929,102,12466,149,4748,18553,105
94715,93848,94765,91824,,107823,36468,,Out of State,,,107760,,,105742,,36468,,,,107823,93848,,,,,,,41496,103380,103380,,,41496,,,,94765,,91824,,,105742,
35593,35296,110712,105522,48465,38630,18817,180787,Onslow,2494,56961,38612,24961,2792,38083,25488,13531,22861,197938,49585,123873,110044,2919,57144,28099,19026,27460,28099,13837,36759,117376,149343,57092,19769,49608,162055,25163,35614,49585,34196,55656,25490,122504,3013
15467,15397,20339,19404,247,16782,6835,42075,Richmond,129,283,16771,4543,646,16588,4584,6060,4142,44829,247,22148,20219,686,320,5046,8183,5006,5046,6184,16109,20935,34516,283,7008,281,38043,4575,15474,247,15015,283,4584,21877,138
119586,117142,166063,154438,3823,124635,47751,248550,Buncombe,2022,5680,124569,39204,8196,120787,42554,37533,38594,261191,3823,173769,162654,8000,5709,43425,53494,42339,43418,37946,115098,159982,213777,5680,48311,3861,230148,41689,119647,3823,112021,5680,42555,168806,2365
77913,76892,125982,112250,567,82017,26596,226508,Union,411,897,81965,40669,4398,80097,47447,21787,39040,239859,567,132911,123376,4389,915,49979,31234,47708,49966,22463,75482,117048,176616,897,27359,589,202043,45917,77945,567,72643,897,47448,128702,507
68128,67061,112366,101401,1449,72937,24634,202607,Cabarrus,860,2096,72893,38027,4322,70869,42742,19452,36604,216453,1449,119969,110140,4381,2112,44920,29064,43138,44913,19989,66678,106801,161462,2096,25306,1463,181104,41630,68157,1449,63348,2096,42746,116103,936
3931,3924,5519,5278,28,4349,2357,10985,Washington,16,55,4338,1689,394,4316,1540,1947,1481,11580,28,6158,5492,467,56,1753,2932,1750,1753,2091,4134,5878,9274,55,2591,38,10083,1540,3941,28,3769,55,1540,6121,33
33566,33356,51980,48297,875,35688,13565,126086,Harnett,348,1288,35651,16631,1863,35182,17446,11354,15518,135976,875,55965,51450,1934,1339,18938,17458,18496,18937,11664,33533,51441,100990,1288,13989,945,112079,17219,33588,875,31904,1277,17447,54966,391
30041,29904,40336,38240,346,31443,13266,86176,Burke,261,489,31429,9889,1575,31119,9913,11430,9061,90485,346,42797,40103,1697,498,10856,18720,10725,10855,11614,29923,40301,73860,489,13622,367,79893,9853,30056,346,28833,489,9913,42333,311
22201,22004,36166,33962,4343,23451,8910,57336,Granville,515,4739,23435,9088,1249,23044,9588,7146,8661,60443,4343,38383,35825,1192,4775,10157,10674,9974,10154,7332,21890,35717,48058,4739,9084,4360,52711,9478,22215,4343,20958,4739,9591,37757,560
68782,68251,106648,100236,851,74244,30607,211171,Gaston,652,1302,74192,35226,5100,73101,36951,24855,32966,224529,851,115377,105561,5287,1325,39808,36651,38967,39808,25768,70980,107508,174276,1302,31871,872,191721,36459,68825,851,66419,1302,36951,113370,816
16817,16751,23230,22126,290,17927,8051,48532,Edgecombe,201,391,17920,5950,1058,17783,6114,6792,5463,51472,290,25015,23104,1126,403,6685,10509,6593,6685,6959,17334,23675,39904,391,8324,295,43948,6063,16821,290,16373,391,6114,24767,239
26778,26215,31082,29274,54,28236,7634,54308,Watauga,54,88,28199,4390,614,27424,4202,6966,4033,56177,54,32942,30457,648,123,4583,9229,4564,4583,7298,26461,30939,49022,88,8017,66,51530,4188,26814,54,25187,88,4202,32076,71
11131,11020,17790,16493,775,12392,4003,50664,Hoke,223,1122,12371,5496,535,12146,5860,3245,5186,55234,775,19818,17593,565,1147,6279,5854,6155,6279,3375,11528,18146,40282,1122,4181,780,44624,5798,11150,775,10532,1122,5860,19423,241
7898,7890,9662,9294,15,8619,3546,18126,Bertie,15,34,8614,1726,326,8576,1734,3205,1610,18947,15,10539,9638,344,42,1878,4479,1866,1878,3428,8341,10101,15647,34,3791,28,16854,1733,7900,15,7669,34,1734,10476,19
15750,15623,21225,20085,284,16449,7043,37405,Person,180,388,16436,5211,1027,16196,5175,5836,4854,39490,284,22435,21049,1062,388,5598,7938,5530,5597,5915,15491,21090,31361,388,7177,292,34239,5142,15758,284,14947,388,5175,22114,200
19569,19529,24582,23643,275,20508,10181,44735,Beaufort,224,385,20497,4584,853,20352,4707,9104,4216,46994,275,26087,24482,896,400,5179,11538,5133,5179,9355,19922,24891,37669,385,10520,298,41131,4678,19577,275,19152,385,4707,25870,269
16572,16398,22485,21125,2274,17281,6823,42001,Jackson,542,3491,17267,3122,506,16911,3193,5775,2863,43938,2560,24556,22133,537,3794,3481,8759,3444,3481,5885,16465,22721,36721,3731,7070,2709,39175,3175,16583,2676,15988,3134,3193,23846,648
52962,52492,81833,76553,512,55109,26325,150636,Catawba,349,704,55088,27675,3903,54302,28320,22073,25782,159551,512,86368,80982,4070,732,30527,29156,29999,30526,22415,51910,80289,124631,704,26867,533,137151,27978,52979,512,50259,704,28321,85005,382
511623,497470,772692,690430,6096,542750,135727,1044525,Wake,2706,8597,542365,224644,21721,519437,254732,111300,220142,1111761,6096,814848,750882,21481,8652,263446,133864,252688,263427,116294,484626,717867,849055,8597,140771,6109,941934,247316,511838,6096,464192,8597,254745,780722,2996
32925,32682,46801,44180,368,34808,15778,92365,Cleveland,285,498,34799,13508,2395,34266,13483,13098,12311,97947,368,50156,46492,2473,519,14829,18575,14740,14829,13388,32943,46949,76504,498,16182,386,84044,13442,32932,368,31501,498,13483,49504,321
22968,22913,30980,29367,303,24963,9069,59389,Sampson,202,416,24951,7587,1202,24809,7686,7665,7093,63531,303,33636,30873,1248,427,8246,11637,8190,8246,7881,23700,31703,48081,416,9363,317,53473,7657,22977,303,21971,416,7686,33415,234
16867,16788,23214,22082,272,17980,7597,52603,Columbus,199,341,17969,5771,1083,17845,6059,6315,5222,55508,272,25019,23088,1162,356,6683,11419,6601,6683,6496,17554,23666,44013,341,7885,278,48224,6028,16875,272,16588,341,6061,24787,227
8832,8814,10271,9941,69,9272,4003,21496,Caswell,58,91,9262,1557,267,9192,1361,3678,1281,22604,69,11036,10238,375,109,1655,5005,1645,1655,3758,8944,10592,18383,91,4202,71,19944,1355,8839,69,8591,91,1361,10928,69
7666,7615,8735,8389,103,8111,3723,17212,Yancey,103,133,8107,862,148,8008,937,3472,790,18069,103,9299,8654,142,173,1015,4744,1014,1015,3581,7856,8851,14782,133,3838,130,15969,936,7668,103,7496,133,937,9155,115
21188,20912,32170,29896,432,22937,9198,57893,Lee,213,628,22917,9708,1311,22495,10517,7674,9311,61779,432,34670,31776,1318,644,11089,10404,10911,11089,7903,21608,31944,47136,628,9465,458,52144,10432,21195,432,20153,628,10517,34034,244
7721,7708,10653,10146,10,8349,3835,22610,Hertford,10,25,8341,2762,596,8294,2903,3229,2558,23677,10,11571,10596,592,50,3172,4836,3134,3172,3410,8150,10937,19299,25,4014,23,20898,2878,7727,10,7578,25,2903,11453,12
30735,30649,44062,42150,338,32248,15856,86406,Rockingham,263,471,32231,12974,2635,31977,12959,12958,12144,91010,338,46619,43853,2639,490,13881,18996,13722,13881,13256,30910,44355,72695,471,16200,356,79246,12866,30747,338,29668,471,12959,46170,305
26232,26159,38610,36904,500,27733,15536,66672,Carteret,324,563,27726,11242,2351,27550,11855,12861,10744,69473,500,40863,38332,2294,603,12527,17867,12237,12527,13330,26990,38795,57537,563,15963,517,62070,11673,26236,500,25660,563,11857,40350,339
425184,418108,663944,605581,4907,460101,118973,1037049,Mecklenburg,2024,7611,459753,213316,21718,447001,233546,95231,204044,1110356,4907,713824,651246,21981,7700,246023,127686,238279,245973,99418,423131,644058,852079,7611,123903,4961,937616,228231,425424,4907,396630,7611,233559,692891,2504
3984,3943,7593,6924,2057,4170,2452,13403,Swain,401,3283,4169,1144,197,4090,1085,1854,1002,14271,2364,8966,7391,215,3560,1236,2803,1232,1236,1894,3991,8005,11137,3513,2600,2523,12138,1084,3985,2493,3865,2870,1085,8605,491
7530,7508,9039,8793,61,7978,3386,16905,Avery,50,78,7972,1403,278,7919,1438,3058,1314,17557,61,9609,9005,286,99,1532,4020,1529,1532,3184,7826,9307,14969,78,3528,65,15935,1436,7536,61,7418,78,1438,9526,58
16843,16686,23896,22253,297,18591,7530,41780,Vance,189,391,18566,6484,1116,18177,6733,6225,6147,44535,297,26128,23674,1103,403,7134,8487,7063,7133,6420,17127,24002,34092,391,7736,302,37671,6691,16859,297,15809,391,6735,25631,213
20680,20640,25464,24351,253,22041,9388,47245,Halifax,190,367,22022,4442,838,21846,4509,8360,4085,50010,253,27319,25386,883,371,4907,10690,4868,4907,8554,21089,25898,39391,367,9660,262,43237,4493,20693,253,20013,367,4509,27081,223
33848,33733,51578,48753,550,35843,15966,89023,Nash,362,766,35821,15984,2990,35542,17150,12614,15220,94298,550,54791,51247,3006,773,18175,17956,17847,18175,12953,34664,51414,73765,766,16381,563,81106,16964,33865,550,32983,766,17150,54155,422
21036,20916,26892,25718,525,22809,10217,63605,Rutherford,431,611,22790,5138,1348,22551,5299,8438,4912,67029,525,29014,26704,1369,645,5560,14855,5510,5560,8840,21847,27596,53422,611,10672,545,58398,5263,21046,525,20281,611,5301,28672,463
10922,10756,14167,13480,80,11613,5371,26129,Ashe,69,107,11603,2980,828,11342,3140,4474,2904,27203,80,14971,13970,761,124,3234,7249,3223,3233,4737,11062,14149,22479,107,5588,99,24214,3134,10928,80,10496,107,3140,14672,90
13498,13428,20531,19693,137,14209,7605,43536,Stokes,117,206,14201,6886,1524,14045,6852,5964,6392,45591,137,21882,20398,1629,249,7424,9917,7366,7424,6129,13732,20824,37145,206,7906,172,40306,6833,13507,137,13164,206,6852,21617,148
2729,2718,3813,3668,242,2905,1520,8040,Graham,37,361,2904,855,149,2876,777,1334,763,8441,277,4160,3772,161,388,867,2067,867,867,1367,2807,3983,6767,361,1580,305,7414,777,2731,277,2663,321,777,4104,52
20761,20552,30361,28454,340,22037,9405,59482,Pender,250,507,22026,8808,1337,21718,9238,7818,8174,63060,340,32578,29979,1381,518,10023,11716,9754,10022,8049,21023,30338,49058,507,9714,354,53967,9087,20769,340,19940,507,9238,31979,284
37562,37220,59276,56084,7316,39663,19482,95778,Craven,854,8191,39641,14016,2563,38887,14346,16065,13282,102139,7316,63250,58774,2526,8284,15303,20103,15095,15303,16363,36973,59164,80387,8217,19773,7352,87409,14238,37578,7316,35486,8175,14346,62173,884
209929,207804,311018,287219,2298,222964,77228,505896,Guilford,1493,3478,222851,90357,14588,218928,98697,61147,86320,537174,2298,330763,306368,14854,3508,104291,83442,100541,104269,63052,208596,302431,418240,3478,79660,2311,459608,96266,210010,2298,198601,3478,98697,322947,1754
10647,10557,12027,11531,119,10972,4429,20741,Madison,86,207,10966,1183,246,10798,1240,4097,1112,21755,119,12516,11910,263,222,1322,5034,1311,1321,4117,10511,11901,17939,207,4485,136,19327,1234,10651,119,10300,207,1240,12316,105
27121,26494,40129,36854,258,28445,13920,70897,Chatham,150,347,28415,11824,2458,27493,12716,11312,11218,74470,258,42135,38990,2431,383,13307,18634,12841,13304,11586,26251,38422,59661,347,14180,272,65198,12238,27139,258,25378,347,12718,40681,163
63885,63278,91681,85539,1007,66858,22144,170444,Pitt,504,1485,66812,25502,3069,65803,26729,18571,23434,180742,1007,97606,90520,3266,1507,29241,25045,28484,29239,18786,63368,90355,142466,1485,22649,1031,155511,26235,63921,1007,61098,1485,26729,95772,597
38826,38728,54388,51814,686,40979,22104,94937,Moore,413,887,40968,14195,3245,40782,14827,18446,13377,100880,686,57773,53959,3314,922,15872,24192,15447,15872,19375,39726,54808,79328,887,23132,729,86466,14545,38832,686,37751,887,14827,57116,443
153928,151451,223650,206170,2001,165753,56968,359934,Forsyth,1218,3130,165610,62947,10405,161135,67604,45345,60527,382295,2001,239608,219928,10338,3159,70696,62720,69000,70683,47042,152445,218522,295401,3130,58882,2014,325690,66476,154031,2001,143642,3130,67605,233265,1502
53274,52859,91189,84910,1157,56084,25261,171884,Iredell,845,1516,56045,34372,5236,55387,36707,19180,32729,181806,1157,96569,90124,5108,1534,38951,29513,37944,38951,19940,53400,89288,140623,1516,25952,1189,156060,36108,53292,1157,51024,1516,36708,94847,904
15200,15030,18511,17682,207,15515,7988,33015,Transylvania,194,278,15509,3096,1084,15218,3085,6710,2968,34385,207,19060,18307,1067,292,3253,10809,3222,3253,6757,14666,18040,29099,278,8051,224,30988,3070,15202,207,14507,278,3085,18718,227
8550,8532,10880,10434,124,9123,4197,21211,Martin,107,174,9117,2208,479,9048,2191,3611,2059,22440,124,11669,10838,499,183,2363,5372,2336,2363,3727,8713,11095,17917,174,4349,133,19455,2182,8556,124,8251,174,2191,11558,123
7895,7828,10335,9808,111,8402,3779,18843,Warren,83,136,8394,2178,501,8270,2313,3195,2086,19731,111,10987,10239,486,146,2439,5173,2410,2439,3275,8001,10315,16200,136,3851,117,17477,2300,7905,111,7611,136,2313,10816,90
3506,3490,4604,4385,41,3701,1814,8956,Jones,26,55,3700,1080,219,3659,1047,1569,973,9419,41,4939,4570,231,71,1167,2257,1155,1167,1599,3526,4661,7704,55,1860,51,8314,1039,3506,41,3371,55,1047,4869,30
16069,15906,23434,21888,236,16644,7985,40760,Davie,162,343,16630,6756,1596,16334,7103,6227,6428,42846,236,24526,23146,1625,351,7531,9279,7382,7531,6354,15611,22710,33901,343,8161,251,37262,7004,16080,236,15224,343,7103,24059,182
72336,71598,199967,187809,75075,77848,36463,310252,Cumberland,6062,93154,77733,47265,5950,76330,50192,24451,44395,335509,77313,225359,198396,6075,93526,53985,40937,52686,53982,25108,72672,210449,252655,93480,38254,77385,277878,49485,72389,77345,68339,90512,50193,222170,7071
19743,19586,22910,21800,337,20720,7914,43474,McDowell,218,496,20707,3053,525,20445,2813,7171,2691,45756,337,24434,22730,604,507,3207,9517,3190,3207,7315,19544,23093,36617,496,8182,349,39943,2807,19748,337,18772,496,2813,24131,263
9766,9731,12699,12320,423,10251,6204,27420,Cherokee,178,550,10246,2730,761,10173,2444,5265,2431,28612,423,13609,12598,820,611,2747,8723,2747,2747,5387,9878,13158,23877,550,6422,480,25640,2444,9775,423,9466,550,2444,13470,215
5761,5751,7380,7064,,6512,3002,13243,Chowan,,,6507,1583,418,6468,1618,2584,1516,13943,,8197,7368,391,,1685,3521,1684,1685,2890,6240,7823,11164,,3281,,12171,1617,5762,,5548,,1618,8152,
85567,80912,110726,97320,818,89056,22438,142010,Orange,343,1138,88971,21951,2991,83379,24256,19104,21815,148476,818,114775,105534,2922,1187,24532,21654,23997,24530,19800,76944,100033,119925,1138,23113,857,130842,23804,85613,818,74687,1138,24256,108514,391
13011,12932,15655,15010,71,13571,5480,35620,Alexander,59,89,13562,2541,311,13455,2531,5110,2346,37497,71,16455,15512,327,133,2751,7667,2724,2751,5236,13086,15716,30040,89,5628,109,32781,2509,13015,71,12593,89,2531,16268,65
158445,154108,217275,199245,4547,167781,41440,301307,Durham,1428,6060,167690,49936,5660,161400,54206,34352,48475,321488,4547,229974,211515,5731,6101,56092,43764,54477,56086,35627,153064,209060,255829,6060,42992,4570,275950,52860,158499,4547,146223,6060,54206,221937,1634
51937,51225,66416,62709,959,53688,26404,111764,Henderson,765,1429,53670,13125,3807,52620,13487,21832,12506,117417,959,69300,65477,3840,1436,14176,30961,13931,14176,22019,50437,64991,95451,1429,26732,979,103234,13293,51949,959,49244,1429,13488,67980,873
14752,14681,19636,18736,0,16574,6449,37393,Pasquotank,0,12,16545,5012,880,16331,4857,5569,4657,39824,0,21862,19530,947,30,5258,6841,5228,5258,6091,15685,20709,31068,12,7050,14,34029,4849,14765,0,14079,12,4857,21571,12
5810,5800,7007,6813,66,6070,3329,12261,Pamlico,49,77,6070,1102,255,6029,1119,3025,1037,12726,66,7360,6981,259,93,1197,3866,1189,1197,3092,5926,7105,10805,77,3403,78,11540,1115,5810,66,5710,77,1119,7295,52
5788,5756,6921,6654,52,6177,2790,14242,Mitchell,52,101,6175,1026,237,6107,1057,2501,926,14964,52,7458,6863,251,114,1167,3810,1164,1167,2566,6009,7136,12229,101,2889,75,13195,1055,5789,52,5676,101,1057,7372,72
9020,9001,10989,10624,13,10126,4001,26216,Currituck,13,34,10118,1962,354,10066,1937,3634,1826,27763,13,12253,10934,361,46,2081,4551,2060,2081,4156,9839,11835,21675,34,4536,28,23787,1920,9024,13,8785,34,1937,12160,19
62280,62022,86455,83429,1488,65007,42477,137478,Brunswick,1133,1815,64987,21982,6410,64578,22651,34934,21003,142820,1488,90726,85869,6204,1844,23875,46605,23401,23873,36124,63360,87157,121795,1815,43570,1505,129086,22359,62297,1488,60938,1815,22653,89794,1242
52663,52238,76666,72406,928,56579,24649,158409,Davidson,695,1244,56549,22878,4295,55758,23024,19659,21465,167609,928,82520,76014,4336,1273,24668,31089,24379,24666,20104,53260,77382,131285,1244,25221,961,144432,22848,52680,928,50013,1244,23025,81381,781
22215,22021,35260,32893,384,23448,10151,65799,Franklin,246,505,23434,11795,1911,23059,12624,7994,11256,69685,384,37327,34874,1889,524,13355,11935,13105,13354,8173,22199,34499,54524,505,10337,411,59978,12469,22225,384,21253,505,12624,36669,275
20874,20706,26018,24648,0,21478,9211,35367,Dare,0,10,21465,4977,575,21199,5121,8636,4610,37009,0,27046,25726,602,23,5545,8201,5387,5545,8789,20455,25442,30088,10,9401,17,32745,5020,20880,0,20038,10,5121,26596,10
94548,93526,142219,132651,1234,99421,40223,223363,New Hanover,852,1823,99391,42782,5960,97689,46393,33411,40884,234473,1234,150100,139936,6046,1840,48839,43147,47121,48819,34283,94210,138815,191812,1823,41322,1255,206724,45176,94570,1234,90533,1823,46394,146633,993
11347,11296,15549,14738,151,12266,5576,31131,Bladen,90,176,12259,3924,645,12138,4019,4841,3682,32722,151,16770,15450,680,217,4287,7459,4257,4287,5001,11685,15785,26077,176,5779,177,28574,4003,11353,151,10905,176,4019,16571,98
