At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
59422,175447,180974,180129,180992,67780,67519,65441,30032,113194,112610,110006,29390,113196,67796,281392,252591,Missing,,,,,,37910,47297,,54484,230008,243126,254124,73714,257782,271294,283601,37894,47297,39770,37753,9847,48570,47211,9781,,,,MISSING COUNTY,,83412,7306,95256,90223,95062,148575,148420,143177,56561,136617,84447,96906,96903,91877,8096,103952,108391,108648,36607,98350
10604,22692,23156,23118,23189,14979,14959,14782,7517,8107,8089,7840,3059,8107,14983,46154,43712,Wilson,70,70,70,28,99,590,365,76972,13249,40433,42689,43774,13569,42564,45012,46247,590,365,635,590,305,409,365,233,63224,15337,81801,WILSON COUNTY,69710,12396,1957,14234,13716,14226,31378,31338,30706,11307,29578,11697,13407,13404,12934,1946,29390,29943,29958,11070,28371
493,974,985,984,985,892,891,882,455,93,93,92,38,93,892,2072,1986,Tyrrell,,,,,,,,3827,683,1859,1945,1987,697,1939,2027,2075,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,174,40,183,180,183,1892,1889,1847,657,1765,150,155,155,154,39,1791,1831,1832,644,1709
13265,29333,29832,29781,29890,13767,13738,13535,6097,14751,14729,14484,6925,14751,13772,65893,61077,Wayne,1314,1314,1314,243,1367,6601,5223,115046,16470,56950,59808,61131,17131,61275,64435,65997,6549,5187,6632,6438,973,5250,5097,730,94031,20802,123131,WAYNE COUNTY,103693,18156,3329,20862,20113,20859,38503,38433,37773,12829,36681,17221,19668,19664,19008,3232,35613,36190,36213,12508,34632
3070,5837,5907,5894,5933,3014,3003,2970,1555,2883,2881,2857,1505,2883,3014,12597,11856,Montgomery,10,10,10,10,36,202,139,25757,4431,11362,11737,11914,4571,12048,12456,12700,202,139,290,202,110,196,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2892,557,3096,3051,3096,9314,9299,9203,3904,8954,2731,2920,2920,2881,529,8717,8797,8798,3807,8492
8379,16320,16548,16534,16562,9188,9183,9105,4720,7266,7257,7121,3603,7267,9188,33107,31075,Lenoir,94,94,94,56,107,458,286,52801,10625,29235,30578,31111,10882,31033,32502,33134,458,286,475,458,257,320,286,202,43423,11303,55949,LENOIR COUNTY,47933,9483,1815,10771,10443,10769,21888,21880,21601,8810,21092,8950,10151,10151,9868,1771,20424,20638,20640,8652,19999
4230,8697,8815,8799,8832,4993,4980,4946,2319,3786,3783,3715,1890,3786,4993,18580,17153,Scotland,36,36,36,21,53,240,165,32530,5830,16237,16936,17203,6138,17497,18299,18639,240,165,289,240,138,215,165,104,26793,6531,34823,SCOTLAND COUNTY,29381,4655,968,5325,5175,5324,13025,13016,12884,5032,12602,4278,4861,4861,4744,894,12027,12127,12127,4832,11794
22222,53933,55637,55364,55693,25514,25324,24584,10737,29984,29901,29210,11407,29984,25516,106288,101396,Alamance,139,139,139,78,193,1969,1216,159560,27134,92469,98097,101471,27975,96657,102629,106519,1969,1216,1999,1950,882,1273,1203,687,132145,29035,169509,ALAMANCE COUNTY,145046,25404,4654,28468,27367,28451,76052,75868,73293,22439,69303,24144,27053,27053,26041,4380,70840,73127,73145,22067,67122
1001,2349,2386,2383,2413,1425,1422,1394,708,753,753,747,293,753,1425,6731,5768,Camden,208,208,208,0,235,1989,1363,10327,1472,5391,5645,5779,1738,6305,6589,6778,1977,1363,2025,1906,193,1373,1309,39,8407,1833,10867,CAMDEN COUNTY,9354,832,135,897,870,895,3856,3847,3742,1410,3567,817,877,877,850,127,3432,3528,3529,1306,3265
2526,6473,6600,6591,6642,4126,4118,4092,1606,1703,1702,1650,653,1703,4126,15358,13892,Greene,771,771,731,267,813,3323,2474,20022,3579,12839,13564,13928,3938,14161,14973,15414,3171,2351,3372,2880,887,2508,2122,584,16884,3592,21069,GREENE COUNTY,18372,2593,425,3001,2933,3001,9041,9034,8869,2626,8688,2426,2823,2822,2764,407,8449,8596,8597,2588,8291
14378,30127,30638,30604,30656,12658,12644,12422,6462,17534,17514,17259,7653,17534,12663,67010,62359,Rowan,446,446,446,263,459,4104,3117,133830,19205,58439,61185,62465,19971,62710,65647,67136,4104,3117,4185,4104,1713,3207,3117,1498,110729,25371,142088,ROWAN COUNTY,122048,21025,3674,22766,22230,22762,40185,40144,39313,14584,37581,19660,21250,21249,20775,3567,37293,37993,38008,14140,35662
2670,4532,4568,4566,4568,3780,3778,3756,2350,788,788,776,320,788,3780,9350,8696,Northampton,,,,,,157,72,18570,3800,8269,8565,8724,3956,8841,9179,9389,157,72,191,157,101,97,72,59,16132,5256,19483,NORTHAMPTON COUNTY,17363,1405,344,1551,1529,1550,7647,7643,7493,3511,7279,1330,1456,1456,1441,315,7052,7168,7171,3426,6867
7642,15392,15699,15669,15722,6871,6845,6722,3277,8815,8811,8657,4352,8815,6872,34324,32043,Wilkes,13,13,13,13,35,293,191,64946,10896,30251,31541,32101,11313,32385,33749,34430,293,191,367,293,203,238,191,167,54628,15162,68412,WILKES COUNTY,59783,10289,2210,10919,10829,10917,23144,23114,22627,8900,21803,9769,10376,10376,10295,2107,21055,21476,21487,8622,20291
11042,23621,24140,24083,24164,8241,8220,8128,4095,15863,15827,15457,6937,15863,8242,45137,43060,Lincoln,36,36,36,10,59,392,246,81663,13616,40096,42052,43096,13873,41964,44067,45207,392,246,414,392,251,279,246,203,67981,15456,86111,LINCOLN COUNTY,74647,15431,2435,17493,16929,17483,27300,27262,26746,11187,26141,14520,16474,16474,15923,2417,25883,26340,26343,10996,25330
11059,20899,21237,21208,21251,11798,11779,11635,6920,9439,9429,9264,4139,9439,11798,41302,39247,Caldwell,0,0,0,0,14,332,203,78015,13905,37248,38717,39275,14185,39093,40694,41343,332,203,341,332,192,222,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10899,1582,11853,11628,11850,29149,29120,28734,12411,27862,10026,10847,10847,10667,1529,27847,28197,28206,12226,27019
1945,3727,3815,3806,3815,2444,2438,2394,1288,1371,1368,1333,657,1371,2444,9130,8658,Polk,,,,,,158,100,19940,3983,8196,8524,8691,4141,8629,8979,9191,158,100,207,158,123,128,100,88,17478,6644,20724,POLK COUNTY,18752,1716,783,1875,1828,1873,7109,7099,6993,3235,6755,1645,1798,1798,1752,766,6672,6760,6765,3129,6451
8988,18277,18569,18551,18587,9274,9258,9092,4606,9243,9241,9133,4344,9245,9276,38113,36186,Surry,52,52,52,38,66,333,233,67979,12390,34060,35610,36210,12751,35785,37435,38208,333,233,390,333,239,240,233,189,56811,14964,71783,SURRY COUNTY,62223,11408,2400,12085,11983,12083,25733,25697,25119,10112,24044,10738,11370,11368,11301,2301,24076,24585,24600,9900,23089
6818,11332,11466,11450,11485,8189,8173,8077,4896,3277,3277,3255,1922,3277,8194,22066,21087,Macon,0,0,0,0,14,463,354,34121,9192,20131,20796,21154,9401,21019,21750,22152,463,354,530,463,264,413,354,238,29260,10350,35858,MACON COUNTY,31614,3019,895,3167,3131,3166,18455,18437,18156,8242,17537,2833,2974,2974,2950,884,17492,17759,17767,8070,16944
2039,3150,3178,3175,3178,2595,2593,2569,1703,583,582,581,336,583,2595,5505,5183,Clay,,,,,,121,39,10740,2616,5010,5128,5282,2701,5308,5437,5632,121,39,246,121,51,137,39,23,9352,3581,11231,CLAY COUNTY,10050,1043,342,1049,1047,1048,4337,4336,4269,2308,4144,985,991,990,989,332,4100,4154,4154,2261,3986
4872,9428,9580,9570,9591,4347,4340,4278,2386,5223,5220,5140,2476,5223,4348,19614,18688,Yadkin,10,10,10,10,20,162,104,35700,6511,17620,18374,18716,6640,18439,19275,19655,162,104,186,162,112,125,104,89,29851,7711,37667,YADKIN COUNTY,32660,5111,900,5572,5496,5572,13897,13880,13617,5628,13166,4856,5290,5290,5214,922,13056,13294,13301,5500,12660
24268,55189,57168,56705,57177,52128,51686,50235,21649,5040,5019,4954,2619,5040,52137,119126,109446,Out of State,,,,,,,,,40938,103374,106409,109506,43588,112176,115558,119577,,,,,,,,,,,,OUT OF STATE,,732,132,778,755,778,118799,118348,114803,43456,111444,931,1029,1029,981,201,105428,108417,108477,40737,102443
15056,40805,41779,41681,41795,10027,9981,9763,4655,22691,22639,22182,9310,22691,10031,132624,119209,Onslow,9061,9061,8860,1091,9073,60875,51709,180787,19410,111493,116838,119265,20513,123567,129698,132770,60205,51316,60943,58223,2857,51740,49789,2138,149343,19026,197938,ONSLOW COUNTY,162055,27395,3286,31380,30123,31366,40447,40383,39370,14370,37949,25541,29201,29199,28121,3160,37401,38301,38324,14112,36163
4967,10175,10340,10329,10365,6697,6686,6606,3311,3597,3597,3523,1636,3597,6698,23528,21697,Richmond,46,46,46,20,70,441,286,42075,7155,20463,21356,21780,7354,22104,23114,23611,441,286,501,441,174,362,286,149,34516,8183,44829,RICHMOND COUNTY,38043,5034,753,5591,5500,5591,17519,17496,17173,6427,16629,4651,5164,5164,5086,715,15984,16247,16254,6291,15526
42718,108004,112068,111342,112185,63828,63327,61368,25300,48036,47811,46432,17332,48036,63856,181693,173147,Buncombe,204,204,204,86,293,7206,4283,248550,48869,158421,167072,173287,50301,166005,175154,182590,7188,4283,7274,7129,2801,4350,4246,2088,213777,53494,261191,BUNCOMBE COUNTY,230148,40624,8347,45354,43806,45270,129962,129217,124160,39153,118252,40149,44858,44855,43340,8608,119449,124009,124079,38173,114026
22710,69940,73956,73537,74010,22564,22450,21513,7238,51231,50926,48266,15378,51232,22573,138617,133149,Union,161,161,161,94,205,1353,696,226508,27212,116097,127408,133280,27760,120671,132422,138878,1353,696,1390,1309,635,780,678,429,176616,31234,239859,UNION COUNTY,202043,43740,4858,54615,51002,54538,82873,82726,80067,22267,75622,42367,52981,52975,49532,4932,77180,79478,79519,21851,73052
20956,63839,67022,66554,67078,24600,24405,23482,8626,41955,41682,39890,12174,41957,24602,128839,121657,Cabarrus,467,467,467,156,519,4051,2500,202607,25320,106388,115739,121728,26137,112479,122329,129152,4027,2500,4111,3921,1255,2532,2433,943,161462,29064,216453,CABARRUS COUNTY,181104,40803,4810,49083,46163,49036,75958,75752,72139,20072,67755,39484,47583,47579,44817,4790,68422,71578,71613,19587,64471
2047,3378,3405,3403,3420,2121,2119,2102,1351,1284,1284,1276,696,1284,2122,6519,5932,Washington,0,0,0,0,14,63,39,10985,2490,5585,5835,5943,2719,6138,6402,6533,63,39,64,63,39,40,39,27,9274,2932,11580,WASHINGTON COUNTY,10083,1778,508,1843,1839,1843,4626,4613,4500,2172,4297,1586,1653,1653,1647,440,4149,4240,4250,2023,3960
10611,26604,27410,27317,27448,12109,12058,11807,5579,14265,14223,13828,4889,14266,12111,63813,58532,Harnett,1036,1036,969,143,1071,7180,5092,126086,13840,52627,56624,58592,14516,57010,61547,64000,6870,4926,7267,6006,948,5131,4263,646,100990,17458,135976,HARNETT COUNTY,112079,18134,2122,21041,20100,21017,35692,35616,34577,11446,32870,17177,19818,19816,18971,2065,32727,33624,33643,11129,31187
10602,22094,22569,22525,22604,11559,11526,11291,5515,11010,10999,10803,5087,11010,11559,44459,42101,Burke,0,0,0,0,35,721,405,86176,13516,39390,41374,42187,13872,41542,43637,44596,721,405,798,721,354,477,405,262,73860,18720,90485,BURKE COUNTY,79893,10675,1842,11786,11552,11772,32012,31966,31364,11676,30146,9903,10921,10921,10745,1772,30224,30775,30789,11482,29082
7659,20495,21045,20970,21066,10159,10111,9856,4054,9155,9128,8908,3349,9155,10161,40262,37889,Granville,1731,1731,1731,256,1750,5314,4618,57336,9001,34951,36905,37980,9214,37016,39137,40403,5314,4618,5401,5314,607,4690,4618,530,48058,10674,60443,GRANVILLE COUNTY,52711,9655,1307,10909,10577,10900,24093,24048,23246,7300,22047,9299,10470,10467,10155,1372,22132,22804,22820,7099,21034
24005,57105,58596,58424,58650,25407,25316,24898,11487,32909,32828,31927,12358,32909,25419,121059,113124,Gaston,280,280,280,160,322,1912,1122,211171,31634,104404,110159,113220,32988,111470,117690,121275,1912,1122,1964,1882,997,1169,1099,684,174276,36651,224529,GASTON COUNTY,191721,37736,5742,43102,41658,43080,76209,76067,74120,26249,71852,35697,40748,40748,39423,5594,69614,71254,71303,25356,67608
6337,12238,12430,12414,12480,8300,8291,8215,4465,4055,4048,3948,1823,4055,8301,26755,24744,Edgecombe,75,75,75,49,124,855,496,48532,8217,23157,24280,24799,8608,24962,26195,26815,855,496,902,839,414,547,475,226,39904,10509,51472,EDGECOMBE COUNTY,43948,6606,1216,7512,7301,7510,18401,18390,18039,6978,17517,6171,6989,6989,6820,1168,16964,17259,17263,6823,16511
7022,18524,19158,19118,19159,13058,13019,12514,4912,6100,6099,6010,2110,6100,13059,33215,31345,Watauga,,,,,,133,55,54308,7762,29087,30369,31419,8156,30996,32190,33373,133,55,223,133,74,98,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4609,700,4803,4779,4800,28347,28282,27278,7382,26254,4267,4445,4445,4426,669,25888,26845,26876,7038,24765
3425,9717,9982,9953,10006,4804,4786,4701,2093,4195,4184,4068,1204,4195,4806,26508,23108,Hoke,983,983,948,128,1005,6235,4403,50664,4417,20597,22274,23151,4727,23490,25485,26616,6057,4300,6301,5484,579,4425,3862,425,40282,5854,55234,HOKE COUNTY,44624,6110,640,7115,6831,7113,13200,13160,12597,3508,11896,5833,6744,6744,6496,613,11478,11961,11982,3379,10902
2513,5137,5192,5188,5192,3754,3753,3721,1844,1438,1435,1416,669,1438,3754,10923,10140,Bertie,,,,,,63,15,18126,3677,9652,10011,10189,3900,10376,10772,10993,63,15,127,63,20,61,15,15,15647,4479,18947,BERTIE COUNTY,16854,1927,382,2122,2078,2122,8744,8738,8631,3498,8386,1804,1972,1972,1935,358,8061,8153,8156,3304,7833
6294,13233,13480,13446,13485,6676,6654,6549,2987,6760,6748,6640,3278,6760,6676,23548,22458,Person,44,44,44,29,49,432,291,37405,7386,20908,21939,22477,7513,21856,22946,23580,432,291,432,432,220,299,291,184,31361,7938,39490,PERSON COUNTY,34239,5668,1162,6203,6032,6202,16945,16914,16482,6131,15756,5364,5861,5861,5696,1143,15952,16306,16317,6059,15253
8302,14418,14576,14570,14578,9583,9578,9494,5563,4913,4912,4844,2683,4913,9583,27459,25864,Beaufort,80,80,80,56,82,655,354,44735,10599,24607,25521,25969,11041,26044,27073,27520,655,354,698,655,382,452,354,237,37669,11538,46994,BEAUFORT COUNTY,41131,5048,981,5706,5611,5706,21116,21098,20807,9678,20341,4717,5296,5296,5206,950,19961,20214,20221,9412,19536
5818,12533,12954,12917,12971,6949,6917,6793,3286,4838,4833,4708,2227,4838,6955,25458,23556,Jackson,1167,1167,1032,305,1178,4133,3106,42001,7035,21692,22792,23629,7274,23366,24563,25591,3790,2820,4220,3403,678,3161,2488,567,36721,8759,43938,JACKSON COUNTY,39175,3391,591,3797,3728,3792,17574,17533,17045,6005,16572,3153,3539,3539,3479,576,16493,16911,16929,5892,16051
20977,45335,46646,46484,46680,14094,13997,13538,6845,32516,32451,31761,14109,32516,14098,90832,86919,Catawba,36,36,36,23,66,1112,635,150636,27438,80194,84854,87016,27956,83677,88557,90989,1112,635,1161,1085,478,713,624,353,124631,29156,159551,CATAWBA COUNTY,137151,29727,4539,33075,32152,33064,56753,56656,55293,22939,52865,28137,31331,31330,30472,4445,53747,54954,54972,22640,51433
139616,500801,533833,526410,533987,194995,190530,178331,50579,337696,334738,321328,88680,337716,195089,853574,821739,Wake,1142,1142,1142,357,1182,11800,7865,1044525,141594,712481,774887,822081,144600,739384,803957,858777,11765,7855,11880,11623,3570,7892,7766,2903,849055,133864,1111761,WAKE COUNTY,941934,237323,23631,283950,266575,283281,562947,558493,525617,117399,490438,233355,278197,278168,261920,24117,505112,535706,535992,114574,471360
12705,25265,25756,25713,25793,13536,13502,13304,6845,12208,12199,11949,5848,12208,13537,52778,49690,Cleveland,12,12,12,12,48,652,387,92365,16487,46247,48720,49765,16979,49041,51703,52860,652,387,706,652,372,456,387,290,76504,18575,97947,CLEVELAND COUNTY,84044,14515,2691,15926,15775,15926,36228,36200,35276,13916,33874,13415,14722,14722,14588,2597,33745,34581,34587,13600,32445
7302,15568,15863,15852,15900,9123,9114,8954,4303,6695,6693,6569,2972,6695,9125,35797,33116,Sampson,45,45,45,27,80,616,379,59389,9470,30931,32548,33181,9800,33308,35098,35849,616,379,651,616,274,435,379,208,48081,11637,63531,SAMPSON COUNTY,53473,8297,1377,9120,8930,9120,26078,26061,25552,8149,24395,7859,8624,8624,8458,1339,23711,24113,24122,7923,22693
5349,11234,11371,11360,11389,7143,7135,7103,3263,4186,4183,4089,2068,4186,7143,25579,23931,Columbus,42,42,42,18,60,385,283,52603,7466,22473,23567,24001,7758,23933,25120,25681,385,283,468,385,233,339,283,204,44013,11419,55508,COLUMBUS COUNTY,48224,6277,1236,7352,7148,7351,17861,17843,17587,6289,17271,5853,6900,6898,6725,1170,16559,16750,16762,6092,16337
2980,5996,6070,6060,6084,4757,4748,4701,2404,1313,1312,1295,576,1313,4760,11461,10701,Caswell,0,0,0,0,11,175,73,21496,4120,10215,10534,10744,4341,10909,11264,11525,175,73,226,175,83,109,73,61,18383,5005,22604,CASWELL COUNTY,19944,1667,409,1776,1753,1776,9523,9510,9336,3849,9067,1414,1512,1512,1488,291,8973,9116,9123,3768,8728
2951,5359,5467,5450,5467,4920,4904,4847,2729,547,546,512,222,547,4920,9658,9156,Yancey,,,,,,136,107,17212,3845,8707,9010,9184,3970,9160,9493,9710,136,107,179,136,117,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,949,161,1105,1101,1103,8426,8419,8256,3692,8075,878,1024,1024,1022,160,7881,8025,8026,3578,7722
7592,17220,17821,17710,17850,7776,7688,7427,3569,9956,9933,9704,3983,9956,7778,36778,34330,Lee,89,89,89,40,116,693,465,57893,9401,31174,33296,34363,9689,33235,35552,36880,693,465,711,693,267,487,465,221,47136,10404,61779,LEE COUNTY,52144,10607,1467,12264,11889,12255,23905,23830,22970,7955,21935,10274,11802,11801,11483,1466,21348,22064,22074,7714,20435
