At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
11350,27202,27740,27737,27744,8954,8952,8789,4157,18560,18559,18187,7122,18560,8958,132660,119964,Onslow,226,226,226,71,226,62113,53775,180787,18824,112482,117796,120015,19944,123883,129893,132728,61571,53480,62162,59668,2759,53801,51911,2025,149343,19026,197938,ONSLOW COUNTY,162055,26809,3148,30738,29506,30738,39828,39809,38816,14037,37406,24922,28500,28498,27458,3007,36858,37691,37714,13792,35649
4491,9233,9341,9341,9347,6271,6271,6224,3130,3050,3050,2989,1351,3050,6272,23193,21367,Richmond,20,20,20,10,25,393,263,42075,6985,20160,21048,21440,7176,21786,22805,23270,393,263,456,393,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4900,730,5475,5390,5475,17339,17325,17022,6300,16493,4527,5053,5053,4983,688,15802,16051,16058,6166,15370
36194,96142,99064,99057,99141,59247,59241,57600,23762,39647,39646,38372,12346,39647,59274,179682,171809,Buncombe,170,170,170,86,220,6626,4217,248550,48191,157114,165848,171939,49054,163923,173197,179847,6614,4217,6701,6557,2559,4278,4184,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40187,8095,44907,43413,44897,128239,128159,123170,38400,117179,39688,44428,44426,42898,8354,118733,123166,123233,37787,113242
18958,61881,64929,64923,64946,20957,20952,20176,6739,43875,43874,41608,12158,43876,20966,137916,132254,Union,97,97,97,61,104,1237,660,226508,26996,115098,126550,132377,27537,119709,131642,138043,1237,660,1293,1195,573,737,641,412,176616,31234,239859,UNION COUNTY,202043,42756,4640,53634,50042,53623,83116,83056,80363,22324,75758,41320,51924,51919,48486,4683,77404,79675,79716,21901,73137
16216,54065,56260,56253,56286,20892,20889,20224,6889,35206,35202,33679,9258,35208,20894,126885,119622,Cabarrus,162,162,162,69,184,3848,2399,202607,24739,104686,114002,119706,25514,110761,120587,127023,3828,2399,3926,3728,1135,2449,2326,880,161462,29064,216453,CABARRUS COUNTY,181104,39959,4586,48154,45310,48144,74943,74893,71449,19793,67074,38608,46635,46631,43922,4560,67681,70592,70622,19299,63752
1797,2992,3012,3012,3013,1986,1986,1973,1281,1026,1026,1019,516,1026,1987,6425,5837,Washington,,,,,,58,28,10985,2419,5506,5751,5857,2652,6064,6324,6437,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1757,486,1820,1817,1820,4558,4547,4449,2131,4249,1565,1633,1633,1627,417,4096,4176,4186,1986,3913
9194,22800,23342,23340,23372,11240,11239,11043,5341,12039,12038,11694,3840,12040,11241,63627,58113,Harnett,63,63,63,13,91,7295,5121,126086,13779,52366,56417,58179,14433,56945,61471,63750,7042,4999,7382,6210,871,5167,4301,591,100990,17458,135976,HARNETT COUNTY,112079,17713,2047,20582,19685,20581,35786,35751,34744,11515,33022,16714,19299,19298,18527,1981,32891,33694,33713,11207,31351
9266,19604,19925,19924,19936,10890,10889,10732,5338,9035,9035,8872,3928,9035,10890,44104,41787,Burke,0,0,0,0,11,674,391,86176,13381,39120,41102,41874,13763,41232,43331,44188,674,391,735,674,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10438,1757,11560,11317,11551,31893,31879,31340,11675,30120,9664,10687,10687,10510,1650,30201,30709,30723,11469,29065
6549,17828,18237,18237,18267,9120,9120,8911,3811,7609,7609,7409,2526,7609,9122,39800,37488,Granville,1508,1508,1508,212,1536,5084,4499,57336,8986,34602,36564,37562,9177,36575,38716,39935,5084,4499,5200,5084,577,4554,4499,519,48058,10674,60443,GRANVILLE COUNTY,52711,9499,1255,10768,10432,10765,23967,23951,23200,7345,21992,9104,10286,10283,9969,1317,22096,22706,22722,7150,20999
20329,50084,51167,51166,51208,23227,23226,22905,10491,27789,27789,27028,9740,27789,23237,119721,111709,Gaston,151,151,151,98,182,1786,1085,211171,31128,103107,108882,111804,32369,110175,116460,119843,1786,1085,1848,1757,905,1132,1061,671,174276,36651,224529,GASTON COUNTY,191721,36964,5521,42343,40928,42342,75652,75593,73746,25943,71454,34876,39911,39911,38627,5380,69170,70713,70761,25077,67170
5381,10612,10761,10761,10772,7327,7327,7262,3903,3391,3391,3307,1453,3391,7327,26456,24449,Edgecombe,43,43,43,25,54,768,468,48532,8093,22892,24018,24492,8454,24680,25916,26525,768,468,828,753,357,507,447,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6435,1181,7334,7137,7333,18363,18355,18011,6916,17492,5994,6803,6803,6650,1130,16900,17178,17182,6747,16451
6222,16971,17543,17541,17544,12412,12410,11917,4651,5131,5131,5054,1571,5131,12413,33442,31405,Watauga,,,,,,132,55,54308,7758,29143,30406,31474,8158,31180,32377,33556,132,55,211,132,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4556,678,4758,4737,4758,28587,28552,27508,7406,26492,4198,4380,4380,4362,644,25989,26970,27003,7059,24890
2756,7665,7818,7816,7840,4264,4262,4198,1839,3441,3441,3354,905,3441,4266,26261,22812,Hoke,113,113,113,12,133,6330,4462,50664,4318,20422,22079,22864,4585,23370,25318,26349,6189,4384,6398,5640,526,4493,3940,409,40282,5854,55234,HOKE COUNTY,44624,5931,607,6908,6644,6908,13043,13023,12485,3452,11799,5666,6534,6534,6322,581,11373,11816,11837,3328,10816
2233,4552,4590,4590,4590,3427,3427,3403,1702,1163,1163,1149,531,1163,3427,10905,10103,Bertie,,,,,,60,25,18126,3639,9627,9991,10142,3861,10369,10765,10952,60,25,103,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1882,362,2067,2029,2067,8782,8778,8676,3480,8427,1760,1923,1923,1893,342,8073,8155,8158,3282,7842
5186,11272,11443,11443,11468,6067,6067,5985,2798,5376,5376,5287,2388,5376,6067,23336,22224,Person,0,0,0,0,25,401,288,37405,7224,20687,21730,22243,7333,21622,22744,23350,401,288,401,401,204,296,288,182,31361,7938,39490,PERSON COUNTY,34239,5550,1114,6093,5923,6093,16856,16842,16420,6015,15671,5245,5735,5735,5579,1095,15863,16201,16212,5947,15154
7257,12713,12825,12825,12825,8768,8768,8717,5132,3997,3997,3936,2083,3997,8768,27128,25522,Beaufort,60,60,60,42,60,590,337,44735,10360,24283,25202,25634,10792,25711,26749,27189,590,337,639,590,342,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4908,941,5575,5478,5575,20975,20963,20681,9509,20213,4581,5159,5159,5077,906,19788,20026,20034,9230,19365
4996,11108,11446,11446,11452,6489,6489,6373,3059,3966,3966,3852,1666,3966,6494,25322,23310,Jackson,991,991,883,271,992,4054,2969,42001,6937,21495,22579,23362,7190,23257,24437,25434,3723,2701,4149,3339,664,3004,2375,550,36721,8759,43938,JACKSON COUNTY,39175,3342,573,3738,3677,3738,17547,17530,17037,5953,16576,3090,3469,3469,3411,552,16467,16872,16889,5835,16030
17749,39654,40590,40588,40632,12965,12964,12638,6401,27625,27624,27016,11348,27625,12969,89872,85886,Catawba,0,0,0,0,38,1044,635,150636,26881,79214,83907,85969,27401,82710,87650,89943,1044,635,1091,1024,444,699,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29195,4333,32584,31651,32582,56268,56246,54955,22624,52491,27563,30778,30777,29913,4204,53359,54474,54492,22326,51028
105579,426692,448622,448570,448737,172757,172713,162252,44379,275452,275444,264027,61081,275472,172840,845027,812076,Wake,413,413,413,119,425,11206,7513,1044525,138477,703931,766404,812400,141451,731219,795971,845614,11186,7513,11298,11049,3292,7558,7419,2755,849055,133864,1111761,WAKE COUNTY,941934,233433,22584,279308,262569,279271,555008,554550,522216,115575,486737,228861,273077,273060,257204,22873,501687,531503,531765,112849,467651
10966,22311,22697,22697,22731,12291,12291,12136,6210,10406,10406,10175,4756,10406,12292,52195,49089,Cleveland,0,0,0,0,33,601,370,92365,16156,45691,48173,49170,16600,48452,51138,52274,601,370,671,601,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14216,2590,15654,15493,15654,35949,35940,35044,13680,33635,13128,14450,14450,14314,2503,33489,34269,34276,13367,32193
6307,13463,13698,13696,13724,8221,8221,8098,4033,5463,5461,5351,2274,5463,8223,35232,32513,Sampson,14,14,14,0,38,576,355,59389,9230,30375,32018,32581,9533,32743,34566,35301,576,355,631,576,247,414,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8131,1309,8974,8783,8974,25696,25682,25207,7977,24036,7670,8453,8453,8291,1267,23372,23705,23714,7759,22350
4741,10078,10178,10178,10191,6726,6726,6703,3098,3419,3419,3342,1630,3419,6726,25518,23829,Columbus,33,33,33,13,46,374,275,52603,7478,22363,23478,23894,7772,23846,25059,25606,374,275,449,374,229,326,275,199,44013,11419,55508,COLUMBUS COUNTY,48224,6133,1203,7241,7031,7241,17916,17903,17654,6340,17339,5690,6748,6746,6580,1135,16623,16808,16820,6144,16398
2723,5516,5575,5575,5577,4481,4481,4438,2279,1094,1094,1078,444,1094,4483,11379,10618,Caswell,,,,,,142,69,21496,4068,10155,10473,10652,4270,10839,11197,11448,142,69,201,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1645,394,1757,1735,1757,9490,9480,9320,3807,9052,1391,1489,1489,1467,281,8937,9060,9067,3729,8695
2780,5049,5129,5129,5129,4675,4675,4624,2610,454,454,425,170,454,4675,9585,9071,Yancey,,,,,,133,107,17212,3797,8636,8937,9099,3916,9085,9418,9629,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,924,156,1085,1082,1085,8369,8367,8203,3645,8028,852,1005,1005,1003,156,7827,7959,7960,3534,7677
6276,14702,15028,15028,15051,6945,6945,6798,3356,8045,8045,7866,2910,8045,6947,36251,33788,Lee,38,38,38,10,59,659,452,57893,9277,30751,32827,33821,9559,32794,35094,36290,659,452,677,659,253,474,452,215,47136,10404,61779,LEE COUNTY,52144,10390,1402,12041,11679,12040,23572,23552,22756,7904,21745,10026,11543,11542,11231,1387,21144,21794,21804,7675,20273
