At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
11514,24138,24609,24557,24654,16353,16307,16073,8025,8059,8053,7868,3396,8059,16353,61925,56042,Robeson,197,197,197,93,242,1456,916,122048,16174,51818,54884,56133,16950,57092,60528,62024,1456,916,1514,1456,583,990,916,405,98425,20565,130625,ROBESON COUNTY,109195,14484,2294,16161,15889,16158,44349,44311,43183,14073,41152,13465,14986,14985,14767,2165,39201,40141,40157,13604,37437
2269,3563,3600,3598,3600,2555,2553,2528,1646,1045,1045,1035,623,1045,2555,6631,6142,Perquimans,,,,,,0,0,12861,2915,5889,6061,6157,3108,6345,6533,6658,0,0,20,0,0,12,0,0,10957,3671,13463,PERQUIMANS COUNTY,11854,1128,244,1190,1179,1189,5448,5442,5354,2864,5217,1030,1091,1091,1083,226,4978,5051,5054,2689,4859
21156,56955,59044,58737,59117,25737,25561,24829,10571,32883,32752,31702,10464,32885,25745,121917,114165,Johnston,424,424,424,121,487,3572,2320,196283,25755,102774,110476,114231,26766,109301,117716,122237,3529,2303,3629,3346,1013,2343,2185,677,156585,28558,209339,JOHNSTON COUNTY,175612,34432,4101,40223,38543,40195,78385,78150,75644,21652,71523,32638,38171,38166,36581,4010,71592,73679,73717,21068,67951
15217,31752,32281,32227,32293,14440,14402,14195,7305,17730,17714,17446,7839,17730,14444,67092,63673,Randolph,111,111,111,73,119,874,569,135556,20347,59440,62383,63774,20759,62436,65612,67222,874,569,938,874,549,647,569,439,111702,26060,143667,RANDOLPH COUNTY,123257,21212,4119,23365,22803,23362,42919,42856,41935,16091,40350,20313,22325,22322,21806,4152,40008,40782,40802,15756,38558
772,1872,1931,1927,1931,1853,1851,1799,743,78,76,73,29,78,1853,3474,3362,Hyde,,,,,,0,,4753,1067,3123,3272,3363,1083,3232,3384,3491,0,,11,0,0,,,,4098,1114,4937,HYDE COUNTY,4410,166,51,180,177,180,3300,3294,3207,1032,3066,152,166,166,162,44,3110,3196,3197,1023,2971
2103,3945,3990,3979,3991,2194,2183,2152,1092,1796,1796,1793,1011,1796,2195,6933,6506,Alleghany,,,,,,34,0,10626,2703,6242,6414,6539,2791,6636,6814,6981,34,0,67,34,24,26,0,0,9249,3116,11137,ALLEGHANY COUNTY,9915,1364,371,1415,1409,1415,5499,5484,5371,2396,5238,1268,1312,1312,1305,354,5109,5194,5201,2349,4974
5780,11822,12038,12002,12085,6010,5987,5896,2953,5715,5702,5613,2741,5716,6012,29771,27312,Duplin,313,313,313,86,357,2166,1615,55126,8046,25111,26672,27363,8332,27242,29026,29870,2131,1598,2232,1915,458,1650,1428,329,44760,11405,58741,DUPLIN COUNTY,49644,7804,1588,8725,8587,8723,18913,18882,18308,6286,17523,7525,8382,8382,8255,1609,16819,17315,17331,6108,16158
1243,2260,2289,2288,2301,1953,1952,1937,1114,336,336,323,129,336,1954,4892,4598,Gates,0,0,0,0,11,77,41,11027,1825,4383,4538,4626,1910,4655,4826,4969,77,41,145,77,0,67,41,0,9230,2418,11562,GATES COUNTY,10120,527,129,579,572,579,4245,4236,4177,1781,4051,500,542,542,538,130,3959,4015,4017,1695,3842
11583,21890,22369,22304,22400,12765,12707,12426,6506,9508,9501,9368,5064,9508,12766,37780,35804,Haywood,96,96,96,13,126,1510,919,59266,13979,33681,34995,35896,14428,35565,36943,37908,1510,919,1578,1510,688,997,919,509,50968,15572,62317,HAYWOOD COUNTY,54941,8194,2088,8675,8617,8669,27655,27601,26816,11652,25861,7574,8047,8046,7992,1962,26084,26839,26852,11508,25188
7935,15400,15670,15632,15679,8495,8462,8314,4389,7088,7083,6999,3480,7088,8495,29894,28182,Stanly,87,87,87,66,96,698,493,59178,9881,26601,27705,28257,10262,28163,29347,29971,698,493,751,698,351,564,493,288,49282,12123,62806,STANLY COUNTY,54008,7088,1405,7565,7428,7562,21655,21634,21221,8506,20377,6703,7134,7134,7024,1386,20188,20555,20559,8207,19405
