Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
15146,14892,17596,15618,TRANSYLVANIA COUNTY,9680,194,15612,3149,15272,6682,,3026,207,9660,,29099,,9680,30988,14363,278,3155,18827,227,,5761,18527,207,7972,33015,TRANSYLVANIA,278,1096,3155,34385,,19223,18228,1079,292,3313,10809,3277,3313,6789,14720,18147,278,9680,8095,224,3129,15148,207
8463,8422,10351,9063,MARTIN COUNTY,3351,107,9057,2243,8964,3543,,2089,124,3344,,17917,,3351,19455,8138,174,2229,11511,123,,2008,10831,124,4135,21211,MARTIN,174,485,2229,22440,,11650,10760,511,183,2404,5372,2373,2404,3672,8631,11048,174,3351,4306,133,2214,8469,124
7945,7860,9852,8467,WARREN COUNTY,3966,83,8459,2203,8305,3182,,2106,111,3957,,16200,,3966,17477,7635,136,2342,10881,90,,2305,10414,111,3766,18843,WARREN,136,501,2342,19731,,11081,10293,488,146,2468,5173,2440,2468,3263,8030,10369,136,3966,3841,117,2322,7955,111
3522,3496,4403,3719,JONES COUNTY,1687,26,3717,1097,3670,1570,,985,41,1685,,7704,,1687,8314,3377,55,1067,4896,30,,1013,4640,41,1816,8956,JONES,55,220,1067,9419,,4974,4590,233,71,1184,2257,1171,1184,1605,3534,4686,55,1687,1868,51,1053,3522,41
16045,15810,21881,16771,DAVIE COUNTY,9961,162,16757,6834,16401,6224,,6519,236,9904,,33901,,9961,37262,15126,347,7226,24213,182,,5152,23533,236,7994,40760,DAVIE,347,1608,7226,42846,,24760,23149,1634,355,7634,9279,7465,7634,6376,15667,22848,347,9961,8192,251,7103,16056,236
72564,71612,188618,78279,CUMBERLAND COUNTY,41450,6070,78163,47946,76516,24387,0,45072,77488,41213,28,252655,28,41450,277878,68312,90741,51309,223383,7092,28,18383,201585,75234,36478,310252,CUMBERLAND,93401,6021,51308,335509,28,227251,199325,6154,93897,55075,40937,53466,55072,25041,72797,211484,93849,41450,38287,77657,50225,72619,77615
19744,19553,21819,20800,MCDOWELL COUNTY,7713,218,20787,3099,20508,7166,,2751,338,7692,,36617,,7714,39943,18730,497,2880,24244,263,,4122,22980,338,7917,43474,MCDOWELL,497,533,2880,45756,,24570,22759,610,508,3262,9517,3239,3262,7327,19597,23193,497,7713,8200,351,2868,19749,338
9823,9778,12400,10286,CHEROKEE COUNTY,5129,179,10281,2752,10203,5272,49,2463,424,5124,77,23877,77,5129,25640,9513,550,2475,13522,215,77,3405,12789,424,6224,27420,CHEROKEE,550,773,2475,28612,77,13667,12677,831,611,2770,8723,2769,2770,5401,9911,13213,550,5129,6447,481,2475,9833,424
5787,5755,7081,6554,CHOWAN COUNTY,3060,,6549,1598,6489,2583,,1536,,3051,,11164,,3061,12171,5545,,1638,8190,,,1902,7426,,3003,13243,CHOWAN,,420,1638,13943,,8257,7392,393,,1703,3521,1701,1703,2902,6261,7859,,3060,3295,,1637,5788,
84974,79871,96439,89122,ORANGE COUNTY,54475,343,89033,22121,83175,19111,,21930,818,53677,,119925,,54480,130842,73691,1153,24484,108500,391,,15976,110361,818,22461,142010,ORANGE,1153,3007,24484,148476,,115106,104615,2941,1203,24781,21654,24172,24779,19838,76784,100058,1153,54475,23170,857,23926,85020,818
13016,12920,15022,13658,ALEXANDER COUNTY,5970,59,13649,2569,13518,5098,,2378,71,5958,,30040,,5970,32781,12573,89,2570,16362,65,,3232,15699,71,5478,35620,ALEXANDER,89,321,2570,37497,,16580,15538,333,133,2789,7667,2755,2789,5238,13139,15797,89,5970,5636,109,2547,13020,71
159004,153674,198987,168848,DURHAM COUNTY,99462,1428,168752,50343,161768,34391,,48711,4548,98699,,255829,,99462,275950,145728,6119,54732,222817,1639,,28016,218362,4548,41510,301307,DURHAM,6119,5691,54732,321488,,231817,211344,5777,6160,56809,43764,54930,56802,35731,153338,209800,6119,99462,43147,4571,53122,159059,4548
52198,51253,62779,54336,HENDERSON COUNTY,31494,766,54316,13235,53086,21747,,12588,960,31349,,95451,,31495,103234,49231,1429,13622,68575,873,,17748,66812,960,26341,111764,HENDERSON,1429,3828,13621,117417,,70122,65600,3869,1436,14350,30961,14060,14350,22118,50859,65523,1429,31494,26860,980,13387,52210,960
14889,14724,18864,16736,PASQUOTANK COUNTY,6950,0,16706,5094,16405,5590,,4744,0,6936,,31068,,6950,34029,14120,12,4957,21730,12,,3621,19873,0,6478,37393,PASQUOTANK,12,888,4957,39824,,22119,19661,957,31,5352,6841,5313,5352,6109,15747,20853,12,6950,7078,14,4937,14902,0
5839,5814,6845,6101,PAMLICO COUNTY,2862,49,6101,1117,6052,3043,,1056,66,2857,,10805,,2862,11540,5723,77,1140,7333,52,,1884,7057,66,3349,12261,PAMLICO,77,257,1140,12726,,7413,7014,262,93,1219,3866,1204,1219,3110,5946,7140,77,2862,3424,78,1134,5839,66
5826,5779,6687,6221,MITCHELL COUNTY,2566,52,6219,1043,6147,2506,,938,52,2560,,12229,,2566,13195,5697,101,1071,7431,72,,1408,6973,52,2796,14242,MITCHELL,101,238,1071,14964,,7524,6900,255,114,1189,3810,1183,1189,2576,6047,7191,101,2566,2903,75,1069,5827,52
9097,9048,10682,10148,CURRITUCK COUNTY,3767,13,10140,1976,10074,3654,,1843,13,3759,,21675,,3767,23787,8826,34,1956,12184,19,,2035,11085,13,4024,26216,CURRITUCK,34,357,1956,27763,,12299,10997,364,46,2105,4551,2076,2105,4171,9842,11852,34,3767,4554,28,1936,9101,13
62330,62001,83605,65164,BRUNSWICK COUNTY,44574,1133,65143,22184,64677,34979,,21196,1488,44479,,121795,,44574,129086,60921,1815,22952,90122,1242,,29578,86804,1488,42561,137478,BRUNSWICK,1815,6449,22950,142820,,91191,86058,6251,1844,24183,46605,23630,24181,36205,63457,87456,1815,44574,43698,1505,22569,62347,1488
52966,52401,72837,57012,DAVIDSON COUNTY,28730,695,56982,23186,56047,19724,,21737,928,28624,,131285,,28730,144432,50172,1247,23370,81992,781,,14684,77314,928,24756,158409,DAVIDSON,1247,4337,23369,167609,,83333,76461,4384,1276,25045,31089,24698,25043,20192,53537,77970,1247,28730,25357,961,23132,52983,928
22315,22027,33000,23582,FRANKLIN COUNTY,13426,246,23568,11912,23115,8007,,11363,384,13366,,54524,,13428,59978,21253,506,12810,36854,275,,6275,35545,384,10181,65799,FRANKLIN,506,1928,12810,69685,,37637,35003,1906,525,13530,11935,13233,13529,8194,22243,34661,506,13426,10375,411,12592,22324,384
20788,20564,24563,21605,DARE COUNTY,11480,0,21592,5036,21277,8622,,4666,0,11427,,30088,,11481,32745,19897,10,5228,26741,10,,5983,26039,0,9205,35367,DARE,10,583,5228,37009,,27268,25648,608,23,5640,8201,5454,5640,8814,20531,25577,10,11480,9432,17,5084,20794,0
94610,93316,132702,99810,NEW HANOVER COUNTY,61954,852,99780,43127,97853,33424,0,41145,1234,61553,0,191812,0,61956,206724,90323,1825,47006,147182,993,0,27388,142893,1234,40281,223363,NEW HANOVER,1825,6005,47005,234473,0,151159,140015,6095,1842,49507,43147,47504,49486,34341,94367,139319,1825,61954,41429,1255,45465,94632,1234
11381,11307,14799,12329,BLADEN COUNTY,4963,90,12322,3977,12174,4843,,3738,151,4947,,26077,,4963,28574,10910,176,4085,16666,98,,3028,15649,151,5583,31131,BLADEN,176,650,4085,32722,,16900,15520,687,218,4353,7459,4316,4353,5005,11712,15865,176,4963,5790,177,4062,11387,151
8277,8203,10427,8830,ANSON COUNTY,3926,69,8829,2460,8718,3243,,2234,95,3918,,19608,,3926,21306,8098,119,2548,11620,77,,2111,10925,95,3685,23143,ANSON,119,373,2548,24446,,11763,10837,420,129,2804,4730,2783,2804,3328,8594,11173,119,3926,3825,99,2539,8278,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
