Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
31435,49560,47599,5955,34792,14952,Wayne,788,7841,12869,2439,34766,11725,10898,123131,6092,56960,49508,2641,7908,14260,20802,14239,12128,33861,54346,94031,15953,6129,103693,11981,31450,30746,7616,11981,56846,1184
7865,9832,9602,,8586,4042,Montgomery,,,2212,388,8586,3654,1860,27173,,10935,9832,433,,2349,5743,2347,3767,8393,10605,21266,4200,,23512,1967,7865,7742,,1967,10933,
17677,24265,23487,,19408,9310,Lenoir,,,7159,1339,19404,7971,6026,55949,,27329,24261,1415,,7921,11303,7911,8219,19092,26251,43423,9634,,47933,6584,17681,17461,,6584,27315,
10784,14242,13816,308,11636,5479,Scotland,118,310,3583,637,11635,4724,2808,34823,308,16002,14206,761,358,4008,6531,3996,4863,11465,15358,26793,5744,344,29381,3114,10784,10700,310,3114,15941,120
64334,82362,78235,,68060,24162,Alamance,,0,19828,3411,68041,20751,16848,169509,,89357,82348,3871,15,21282,29035,21253,21164,64469,84297,132145,25035,,145046,18014,64348,61387,0,18014,89294,0
2981,4222,4071,699,3386,1280,Camden,0,446,608,81,3381,1199,503,10867,699,4504,4200,101,478,640,1833,640,1309,3228,4282,8407,1410,721,9354,520,2981,2869,446,520,4467,0
7236,8951,8699,,7851,2680,Greene,,,1847,280,7848,2400,1514,21069,,9969,8950,303,,2118,3592,2115,2466,7784,9631,16884,2769,,18372,1714,7237,7185,,1714,9963,
34881,62824,60858,14021,37320,24002,Rowan,6832,14722,15903,2605,37314,14565,13142,142088,14021,68950,62799,2850,14747,16883,25371,16871,14928,35873,66498,110729,24838,14040,122048,13897,34886,33695,14722,13898,68907,7060
6891,7843,7659,,7501,3800,Northampton,,,1040,251,7499,3549,874,19483,,8655,7841,281,,1154,5256,1154,3675,7345,8385,16132,3956,,17363,950,6893,6785,,950,8653,
18452,25128,24285,,21028,10083,Wilkes,,,7894,1534,21020,8549,6334,68412,,29340,25121,1763,,8312,15162,8306,8899,20322,28216,54628,10662,,59783,6669,18459,17951,,6669,29326,
24126,35410,33966,,25323,12216,Lincoln,,,11809,1691,25317,10525,10191,86111,,38491,35403,1760,,13168,15456,13155,10738,24865,36674,67981,12498,,74647,11277,24131,23775,,11279,38472,
25274,32009,30996,,26698,12525,Caldwell,,,7940,994,26689,11531,6321,82178,,35251,32003,1134,,8553,16769,8548,11773,25961,33901,65842,12907,,71809,6729,25280,24675,,6729,35237,
6971,8379,8136,,7407,4194,Polk,,,1495,682,7405,3512,1337,20724,,8992,8376,715,,1585,6644,1582,3635,7191,8686,17478,4350,,18752,1405,6974,6799,,1405,8987,
22577,30620,29630,,23835,11716,Surry,,,9150,1755,23822,9961,7683,71783,,33469,30610,1944,,9634,14964,9628,10188,23059,32209,56811,12132,,62223,8033,22587,21947,,8033,33450,
15654,18262,17764,528,16876,8563,Macon,357,535,2394,672,16868,7534,1965,35858,528,19920,18242,739,553,2491,10350,2491,7776,16311,19240,29260,8879,545,31614,2060,15657,15271,535,2060,19894,364
3274,4103,4072,,3647,2297,Clay,,,920,282,3647,2015,826,11231,,4570,4103,289,,923,3581,923,2110,3583,4503,9352,2399,,10050,829,3274,3246,,829,4570,
11754,15041,14581,,12527,5845,Yadkin,,,3796,692,12522,5153,3078,37667,,16623,15036,726,,4096,7711,4093,5289,12148,15944,29851,6015,,32660,3282,11759,11503,,3282,16615,
32335,82470,79220,32646,35634,17624,Onslow,2404,40450,18412,2079,35623,13141,15046,197938,33462,96696,82436,2338,40502,20560,19026,20533,13473,34462,92292,149343,18494,33490,162055,16639,32341,31528,39418,16639,96606,2683
13697,16966,16426,,15433,6296,Richmond,,,3750,495,15421,5801,2990,44829,,19587,16962,561,,4154,8183,4151,5997,15023,18773,34516,6558,,38043,3265,13701,13436,,3265,19572,
107332,157088,150045,12720,113784,50235,Buncombe,7030,13385,35950,7414,113739,35791,34245,261191,12720,166138,157038,7288,13402,38952,53494,38837,36612,108593,157928,213777,51228,12734,230148,36986,107367,103080,13385,36987,165961,7328
72082,107723,98396,,75830,24959,Union,,,33565,3485,75798,21474,29943,239859,,116038,107704,3663,,40208,31234,40101,21906,71529,105094,176616,25569,,202043,35622,72101,68453,,35622,115899,
62768,95767,88692,,67588,23215,Cabarrus,,,31902,3591,67562,19624,28774,216453,,104259,95754,3726,,36671,29064,36569,20172,63927,95829,161462,23898,,181104,32986,62779,59918,,32988,104131,
3406,4604,4482,,3906,2193,Washington,,,1455,334,3896,1859,1156,11580,,5410,4596,416,,1504,2932,1504,2030,3765,5220,9274,2446,,10083,1190,3414,3326,,1190,5400,
31104,43585,41270,11,33657,12847,Harnett,0,23,13446,1512,33634,11335,11151,135976,11,48814,43523,1657,66,15091,17458,15062,11698,32252,45721,100990,13355,59,112079,12408,31118,30108,23,12408,48719,0
27920,34993,33632,,29733,12799,Burke,,,8037,1249,29720,11550,6458,90485,,38505,34983,1438,,8772,18720,8747,11817,28752,36789,73860,13255,,79893,7063,27930,27174,,7063,38467,
77194,77218,75658,,85477,30238,Out of State,,,,,85445,30238,,,,85477,77194,,,,,,32035,83437,83437,,32035,,,,77218,75658,,,85445,
20978,31933,30533,3545,22395,8458,Granville,295,3741,7845,1038,22384,7125,6806,60443,3545,34812,31916,1035,3750,8667,10674,8648,7338,21408,32994,48058,8674,3554,52711,7393,20984,20182,3741,7395,34773,301
61936,89534,85583,,67098,28094,Gaston,,,28958,4214,67063,23880,24823,224529,,99440,89508,4514,,32342,36651,32273,24596,65458,94416,174276,29110,,191721,27572,61962,60760,,27572,99336,
15317,19836,19231,,16685,7652,Edgecombe,,,4869,896,16680,6756,4103,51472,,22112,19834,976,,5427,10509,5412,6980,16377,21246,39904,7956,,43948,4517,15319,15128,,4517,22092,
24639,28067,27016,,26560,7292,Watauga,,,3710,509,26537,6783,3279,56177,,30434,28044,535,,3874,9229,3871,7133,25687,29397,49022,7668,,51530,3405,24662,23737,,3405,30408,
9593,24155,23375,10418,11207,7289,Hoke,3677,11475,4315,435,11191,3177,3682,55234,10418,27587,24137,466,11476,4904,5854,4899,3354,10690,26480,40282,7791,10424,44624,4126,9605,9275,11475,4126,27565,3971
7187,8345,8144,,8082,3356,Bertie,,,1333,270,8080,3086,1098,18947,,9509,8345,296,,1427,4479,1427,3340,7873,9206,15647,3636,,16854,1158,7187,7046,,1158,9507,
14305,18086,17404,,15266,6449,Person,,,4265,831,15259,5618,3568,39490,,19801,18080,902,,4535,7938,4530,5727,14644,18909,31361,6629,,34239,3775,14311,13836,,3775,19789,
17954,21367,20828,,19345,9489,Beaufort,,,3676,700,19335,8789,3091,46994,,23482,21361,743,,4137,11538,4131,9128,18990,22666,37669,9871,,41131,3407,17960,17737,,3407,23466,
49503,70808,67362,627,51790,24896,Catawba,383,638,22257,2935,51775,21578,19028,159551,627,76763,70771,3266,659,24314,29156,24280,21979,49647,72542,124631,25632,649,137151,20641,49517,47707,638,20642,76693,387
15361,22737,21667,4449,16273,6981,Jackson,927,6639,2652,401,16263,5653,2189,43938,4938,25878,22718,448,6671,2934,8759,2932,5796,15852,24408,36721,7350,4949,39175,2419,15369,15029,5904,2419,25834,1106
473323,686669,632500,3235,497663,129517,Wake,1101,3670,199416,18411,497374,110005,186544,1111761,3235,727560,686522,18512,3705,226192,133864,225489,112289,464665,667751,849055,131936,3235,941934,209964,473464,442721,3670,209970,726533,1135
28873,38335,36810,,31251,14379,Cleveland,,,10676,1933,31245,12446,8668,97947,,42974,38330,2113,,11723,18575,11692,12780,30290,40966,76504,14893,,84044,9457,28878,28142,,9457,42937,
20017,25593,24637,,22457,8358,Sampson,,,6322,951,22453,7407,5177,63531,,29306,25589,1056,,6849,11637,6848,7666,21579,27901,48081,8722,,53473,5572,20021,19460,,5572,29301,
15576,19615,18999,,17021,7212,Columbus,,,4646,838,17014,6374,3556,55508,,22340,19607,979,,5319,11419,5314,6609,16767,21413,44013,7588,,48224,4031,15584,15443,,4031,22328,
8169,9145,8945,,8684,3771,Caswell,,,1315,225,8679,3546,921,22604,,10074,9140,338,,1390,5005,1390,3650,8481,9796,18383,3988,,19944,971,8174,8024,,971,10069,
6772,7497,7305,,7420,3415,Yancey,,,711,122,7420,3293,587,18069,,8290,7497,128,,870,4744,867,3460,7313,8024,14782,3588,,15969,725,6772,6718,,725,8287,
19677,28353,26971,913,21191,8987,Lee,259,981,8092,1057,21187,7671,6906,61779,913,31378,28314,1132,1021,9166,10404,9147,7933,20501,29574,47136,9336,950,52144,7724,19679,19152,981,7724,31315,271
7040,8978,8738,,7763,3556,Hertford,,,2146,500,7759,3056,1753,23677,,10197,8975,510,,2434,4836,2432,3268,7687,9833,19299,3778,,20898,1935,7043,6985,,1935,10191,
28577,37713,36526,,30593,14621,Rockingham,,,10539,2148,30580,12473,8717,91010,,41716,37706,2248,,11123,18996,11117,12865,29642,40181,72695,15113,,79246,9129,28584,27809,,9129,41697,
389214,585673,546970,9859,419410,116626,Mecklenburg,4201,10779,182600,18384,419121,94041,165939,1110356,9859,636620,585495,18721,10821,206389,127686,205783,96514,397560,590939,852079,119637,9877,937616,186422,389368,371172,10779,186428,635683,4402
24951,34248,33189,678,26398,14799,Carteret,301,683,9292,1931,26392,12567,7922,69473,678,37262,34228,1953,718,10146,17867,10130,12872,25894,35869,57537,15124,695,62070,8599,24954,24589,683,8599,37205,299
3741,4923,4816,325,3984,2100,Swain,108,486,977,160,3983,1832,774,14271,325,5541,4914,184,499,1058,2803,1058,1875,3899,5362,11137,2270,333,12138,848,3742,3717,486,848,5527,211
6913,7996,7825,,7513,3186,Avery,,,1141,230,7509,2956,987,17557,,8769,7993,243,,1256,4020,1251,3109,7424,8565,14969,3352,,15935,1080,6916,6838,,1080,8760,
15167,20403,19415,,16662,6947,Vance,,,5486,939,16646,6008,4815,44535,,22667,20390,964,,6005,8487,5996,6238,15869,21355,34092,7202,,37671,5223,15179,14600,,5224,22642,
18508,21760,21086,,20124,8704,Halifax,,,3583,700,20112,8004,2950,50010,,24081,21748,775,,3957,10690,3952,8302,19539,23122,39391,9077,,43237,3240,18520,18136,,3240,24064,
18187,22107,21431,20,20474,9113,Rutherford,10,21,4209,1159,20464,7944,3602,67029,20,25057,22074,1236,49,4534,14855,4528,8446,19910,24140,53422,9692,48,58398,3867,18192,17809,21,3867,25013,10
31678,44701,42818,,34045,15216,Nash,,,13199,2557,34032,12659,11643,94298,,48939,44690,2623,,14894,17956,14872,13048,33342,46541,73765,15671,,81106,13012,31688,31175,,13013,48904,
9627,12102,11718,,10658,4920,Ashe,,,2487,701,10652,4219,2263,27203,,13374,12098,659,,2716,7249,2710,4556,10444,12931,22479,5215,,24214,2471,9631,9455,,2471,13362,
12374,17466,16920,,13215,6946,Stokes,,,5712,1246,13208,5700,4755,45591,,19373,17460,1408,,6158,9917,6151,5905,12942,18654,37145,7313,,40306,5086,12380,12165,,5086,19359,
2475,2963,2924,,2733,1398,Graham,,,701,107,2732,1291,478,8441,,3445,2961,132,,712,2067,712,1335,2678,3379,6767,1467,,7414,486,2477,2446,,486,3444,
19600,26150,25056,,21189,9031,Pender,,,7043,1064,21179,7967,5858,63060,,29111,26142,1166,,7922,11716,7908,8189,20612,27655,49058,9355,,53967,6542,19608,19198,,6542,29087,
34336,48442,46470,3839,36219,18187,Craven,339,4235,10979,2177,36202,15671,9513,102139,3839,52470,48397,2209,4287,11964,20103,11948,15908,34655,49869,80387,18393,3876,87409,10222,34344,33118,4235,10222,52385,276
199750,281985,266176,7330,210977,76476,Guilford,4031,7807,75993,12319,210884,60126,67418,537174,7330,303866,281910,13046,7820,85069,83442,84823,61412,201134,284934,418240,78643,7343,459608,74830,199812,191428,7807,74830,303514,4185
9587,10550,10237,,10078,4132,Madison,,,983,205,10073,3927,855,21755,,11176,10546,228,,1098,5034,1093,3988,9829,10812,17939,4216,,19327,959,9591,9382,,959,11166,
27233,37517,35750,,28660,14548,Chatham,,0,10600,2183,28641,12365,9452,74470,,40249,37503,2148,23,11566,18634,11533,12628,27561,38161,59661,14776,,65198,10270,27245,26298,0,10272,40174,0
59625,84027,80254,4946,63164,23377,Pitt,2608,5265,20481,2423,63129,18346,17368,180742,4946,91541,83987,2625,5291,23086,25045,22970,18608,61042,86788,142466,23954,4960,155511,19416,59651,57940,5265,19416,91364,2721
37461,48969,47094,44,38988,21195,Moore,0,68,12302,2872,38978,18323,10528,100880,44,52539,48944,3001,91,13460,24192,13406,18684,37932,50302,79328,21685,63,86466,11439,37467,36522,68,11439,52452,0
141021,194624,183306,342,152303,53310,Forsyth,25,433,54030,8916,152191,44369,48409,382295,342,212424,194522,9140,450,59671,62720,59465,45956,144465,198928,295401,55124,358,325690,53159,141106,134555,433,53160,212089,28
49416,76698,72611,,50668,23016,Iredell,,,27932,4201,50648,18815,24631,181806,,81781,76683,4237,,31113,29513,31078,19255,48997,76929,140623,23492,,156060,27267,49431,47980,,27267,81726,
13844,16470,15934,,14446,7296,Transylvania,,,2760,953,14444,6343,2535,34385,,17323,16469,956,,2877,10809,2872,6473,13923,16683,29099,7429,,30988,2625,13845,13399,,2625,17316,
8006,9548,9300,,8868,4062,Martin,,,1783,379,8864,3683,1465,22440,,10751,9545,427,,1883,5372,1883,3857,8592,10375,17917,4284,,19455,1539,8009,7835,,1539,10747,
7380,9156,8895,,7871,3619,Warren,,,1821,421,7867,3198,1617,19731,,9887,9152,420,,2016,5173,2011,3281,7713,9534,16200,3701,,17477,1772,7384,7278,,1772,9878,
3194,3919,3803,,3439,1681,Jones,,,831,159,3438,1522,685,9419,,4336,3919,187,,897,2257,897,1561,3335,4166,7704,1748,,8314,725,3194,3118,,725,4335,
14712,20185,19208,,15532,7372,Davie,,,5741,1413,15523,5959,5023,42846,,21828,20179,1468,,6296,9279,6285,6143,14893,20634,33901,7611,,37262,5467,14718,14185,,5467,21808,
68542,170874,162713,64830,74317,35983,Cumberland,5419,76971,37981,4709,74217,25855,31904,335509,66641,194077,170809,5115,77020,42740,40937,42683,26572,70984,183608,252655,37397,66673,277878,35626,68575,65979,74643,35626,193871,5710
16829,18812,18251,,18520,7202,McDowell,,,2426,414,18513,6788,1909,45756,,21055,18809,509,,2535,9517,2535,6994,17830,20256,36617,7503,,39943,1980,16832,16342,,1980,21048,
8680,10320,10185,,9420,5593,Cherokee,,,2143,571,9417,5022,1634,28612,,11573,10317,667,,2153,8723,2153,5236,9220,11363,23877,5903,,25640,1637,8683,8551,,1637,11570,
5118,6311,6137,,6046,2793,Chowan,,,1302,342,6042,2451,1115,13943,,7442,6310,340,,1396,3521,1396,2802,5879,7181,11164,3142,,12171,1192,5119,5022,,1192,7438,
77617,115476,108135,16623,80781,29695,Orange,8114,17317,20235,2576,80728,19005,19444,148476,16623,120402,115435,2588,17359,22262,21654,22188,19249,74848,112390,119925,30149,16641,130842,21195,77640,72068,17307,21195,120233,8312
11936,13667,13309,,12758,5276,Alexander,,,1937,231,12755,5045,1614,37497,,14857,13665,247,,2099,7667,2097,5210,12426,14363,30040,5457,,32781,1729,11938,11695,,1729,14852,
145731,193509,183180,3715,153957,38986,Durham,216,3967,44188,4893,153901,33877,40648,321488,3715,206241,193449,5039,4000,48284,43764,48182,34432,146224,194379,255829,39693,3742,275950,44003,145764,138817,3967,44003,206050,222
45446,56737,54550,,48484,23782,Henderson,,,11433,3368,48471,20414,10593,117417,,60672,56729,3396,,12188,30961,12175,20938,46543,57976,95451,24334,,103234,11283,45454,43957,,11283,60646,
13105,16453,15997,37,14874,6037,Pasquotank,14,37,3979,705,14855,5318,3200,39824,37,19069,16429,835,53,4142,6841,4142,5830,14404,18420,31068,6679,53,34029,3287,13113,12760,37,3287,19034,14
5527,6311,6197,,5825,3163,Pamlico,,,854,195,5825,2968,731,12726,,6755,6311,215,,930,3866,929,3051,5746,6600,10805,3266,,11540,784,5527,5466,,784,6754,
5044,5758,5640,,5597,2521,Mitchell,,,819,186,5596,2335,625,14964,,6543,5758,217,,946,3810,944,2451,5534,6353,12229,2668,,13195,714,5044,5015,,714,6540,
8207,9673,9485,,9253,3723,Currituck,,,1650,290,9244,3433,1407,27763,,10979,9669,307,,1726,4551,1724,3833,9064,10714,21675,4140,,23787,1462,8211,8078,,1462,10968,
59487,77468,75692,156,62569,39714,Brunswick,0,161,19289,5588,62555,34126,16910,142820,156,83257,77451,5489,185,20503,46605,20469,35098,61442,80892,121795,40587,166,129086,17808,59494,58626,161,17808,83185,0
46932,63977,61400,,50605,22294,Davidson,,,19057,3538,50587,18756,16090,167609,,70973,63965,3732,,20368,31089,20344,19289,48479,67536,131285,23021,,144432,17033,46944,45310,,17033,70931,
20755,30401,28875,,22024,9412,Franklin,,,9992,1575,22015,7837,8730,69685,,33169,30395,1632,,11145,11935,11121,7985,21259,31251,54524,9617,,59978,9640,20761,20145,,9640,33136,
19758,23712,22829,,20660,8886,Dare,,,4326,453,20652,8433,3680,37009,,25311,23706,482,,4651,8201,4647,8630,19925,24251,30088,9112,,32745,3948,19764,19149,,3948,25299,
10119,12932,12499,,11497,5273,Bladen,,,3178,491,11492,4782,2579,32722,,14980,12930,569,,3483,7459,3475,5022,11155,14333,26077,5591,,28574,2811,10121,9920,,2811,14967,
88866,130272,124284,5148,94149,40791,New Hanover,2884,5505,37028,5018,94133,32889,32878,234473,5148,140722,130252,5226,5512,41061,43147,40944,33567,90819,133352,191812,41807,5155,206724,36238,88878,86258,5505,36239,140582,3014
7334,8947,8714,,7889,3369,Anson,,,1786,285,7888,3084,1438,24446,,9925,8946,350,,2036,4730,2033,3175,7798,9584,19608,3525,,21306,1612,7335,7276,,1612,9921,
