At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
54895,166351,170740,170654,170756,62538,62503,60570,27190,108202,108151,105781,27705,108204,62552,273940,248176,Missing,,,,,,40257,47394,,51638,225663,238672,249827,66976,250352,263797,275898,40242,47394,42095,40079,9854,48786,47283,9757,,,,MISSING COUNTY,,82974,7165,94590,89737,94580,139213,139103,133818,49957,127299,83983,96342,96340,91316,7943,99962,104442,104699,33938,94397
10181,21650,22047,22043,22076,14288,14285,14122,7274,7691,7690,7460,2880,7691,14292,45917,43475,Wilson,68,68,68,27,93,565,363,76972,13126,40200,42446,43538,13441,42331,44777,45986,565,363,614,565,296,408,363,229,63224,15337,81801,WILSON COUNTY,69710,12273,1918,14105,13596,14102,31267,31250,30616,11227,29493,11575,13285,13282,12809,1905,29274,29830,29845,10992,28262
480,944,953,953,953,863,863,855,444,90,90,89,36,90,863,2067,1979,Tyrrell,,,,,,,,3827,681,1847,1935,1980,693,1927,2019,2070,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,173,39,183,180,183,1887,1884,1839,654,1754,149,155,155,154,39,1781,1824,1825,642,1698
12499,27093,27504,27499,27523,13275,13272,13082,5870,14105,14103,13887,6573,14105,13279,65630,60891,Wayne,124,124,124,56,139,6590,5325,115046,16262,56775,59640,60950,16948,60999,64171,65707,6541,5292,6627,6430,952,5356,5198,682,94031,20802,123131,WAYNE COUNTY,103693,17983,3274,20702,19941,20700,38378,38340,37689,12722,36586,17050,19497,19493,18832,3180,35516,36073,36097,12400,34527
2946,5625,5670,5670,5686,2906,2906,2885,1513,2764,2764,2740,1433,2764,2906,12541,11804,Montgomery,0,0,0,0,16,185,139,25757,4412,11321,11694,11850,4545,12002,12410,12641,185,139,281,185,108,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2869,541,3081,3036,3081,9279,9275,9189,3896,8948,2710,2903,2903,2865,516,8690,8762,8763,3801,8472
7956,15608,15808,15807,15820,8931,8931,8856,4564,6795,6794,6670,3343,6796,8932,32946,30918,Lenoir,82,82,82,49,92,445,281,52801,10520,29083,30426,30954,10769,30878,32345,32966,445,281,462,445,252,315,281,198,43423,11303,55949,LENOIR COUNTY,47933,9396,1783,10676,10347,10676,21828,21825,21553,8734,21037,8862,10059,10059,9772,1747,20373,20578,20580,8575,19940
3999,8320,8410,8410,8443,4792,4792,4767,2221,3604,3604,3539,1778,3604,4792,18274,17025,Scotland,14,14,14,0,47,230,173,32530,5776,16126,16816,17070,5994,17213,18007,18324,230,173,276,230,132,217,173,103,26793,6531,34823,SCOTLAND COUNTY,29381,4609,951,5280,5128,5280,12768,12764,12649,4911,12374,4246,4828,4828,4708,878,11935,12024,12025,4795,11707
21118,51714,53012,52981,53038,24418,24406,23781,10355,28480,28461,27819,10705,28480,24420,105826,100939,Alamance,114,114,114,58,138,1917,1170,159560,26868,92021,97639,101024,27709,96193,102153,105905,1917,1170,1967,1899,864,1237,1157,670,132145,29035,169509,ALAMANCE COUNTY,145046,25226,4590,28280,27167,28279,75658,75630,73069,22255,69068,23981,26885,26885,25863,4319,70606,72884,72902,21879,66883
969,2082,2115,2114,2115,1398,1397,1371,698,717,717,711,271,717,1398,6696,5803,Camden,,,,,,1968,1418,10327,1440,5421,5680,5833,1700,6260,6553,6753,1956,1418,2017,1885,172,1447,1362,24,8407,1833,10867,CAMDEN COUNTY,9354,824,132,890,865,890,3846,3838,3732,1396,3551,810,873,873,846,124,3416,3512,3513,1292,3249
2196,5583,5646,5646,5659,4012,4012,3998,1579,1634,1634,1585,617,1634,4012,15392,13745,Greene,0,0,0,0,13,3410,2377,20022,3487,12705,13426,13772,3916,14211,15016,15461,3271,2269,3475,2986,889,2403,2038,516,16884,3592,21069,GREENE COUNTY,18372,2559,418,2970,2903,2970,9016,9012,8842,2609,8666,2400,2794,2794,2738,400,8419,8574,8575,2571,8267
13723,28925,29373,29370,29378,12485,12485,12286,6405,16555,16552,16306,7092,16555,12490,67008,62449,Rowan,333,333,333,226,333,4006,3071,133830,19330,58502,61277,62559,20063,62700,65664,67118,4006,3071,4096,4006,1685,3166,3071,1495,110729,25371,142088,ROWAN COUNTY,122048,20863,3610,22605,22077,22605,40417,40397,39581,14768,37831,19490,21094,21093,20616,3499,37590,38285,38299,14336,35941
2602,4433,4466,4466,4466,3706,3706,3686,2296,760,760,747,306,760,3706,9357,8696,Northampton,,,,,,153,71,18570,3788,8258,8562,8724,3948,8835,9183,9390,153,71,183,153,101,96,71,58,16132,5256,19483,NORTHAMPTON COUNTY,17363,1390,342,1541,1522,1541,7666,7663,7508,3505,7292,1314,1446,1446,1431,313,7060,7179,7182,3417,6873
7318,14797,15039,15035,15049,6678,6674,6571,3220,8350,8350,8215,4087,8350,6678,34233,31967,Wilkes,11,11,11,11,21,280,188,64946,10827,30150,31457,32015,11237,32277,33653,34312,280,188,348,280,194,225,188,164,54628,15162,68412,WILKES COUNTY,59783,10214,2167,10850,10760,10850,23114,23103,22613,8876,21783,9688,10306,10306,10226,2065,21043,21473,21484,8598,20274
10451,22598,23029,23024,23066,7986,7984,7907,3952,15031,15028,14679,6499,15031,7987,45007,42947,Lincoln,12,12,12,0,48,386,244,81663,13493,39977,41928,42983,13735,41815,43926,45038,386,244,408,386,247,277,244,202,67981,15456,86111,LINCOLN COUNTY,74647,15322,2382,17397,16837,17397,27233,27224,26703,11106,26107,14427,16388,16388,15836,2367,25848,26315,26318,10924,25306
10509,20120,20408,20405,20422,11456,11454,11322,6668,8952,8951,8798,3841,8952,11456,41144,39100,Caldwell,0,0,0,0,14,329,203,78015,13790,37100,38563,39127,14064,38921,40531,41167,329,203,338,329,190,222,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10826,1554,11785,11564,11784,29044,29031,28638,12320,27766,9960,10784,10784,10600,1500,27760,28113,28121,12140,26937
1885,3640,3716,3715,3716,2406,2406,2365,1265,1310,1309,1275,620,1310,2406,9175,8707,Polk,,,,,,155,100,19940,3999,8241,8570,8741,4151,8667,9019,9228,155,100,202,155,120,129,100,88,17478,6644,20724,POLK COUNTY,18752,1711,773,1866,1820,1866,7160,7154,7044,3258,6801,1641,1794,1794,1746,762,6724,6813,6818,3149,6500
8595,17581,17850,17849,17855,9122,9121,8957,4524,8681,8681,8577,4035,8681,9124,37997,36111,Surry,47,47,47,36,50,318,230,67979,12333,33965,35537,36136,12671,35657,37327,38076,318,230,370,318,227,237,230,186,56811,14964,71783,SURRY COUNTY,62223,11349,2362,12034,11938,12033,25672,25646,25071,10082,23990,10682,11326,11324,11256,2270,24051,24557,24573,9877,23053
6674,11050,11158,11157,11177,8019,8018,7934,4851,3139,3139,3116,1823,3139,8024,22041,21057,Macon,0,0,0,0,14,452,353,34121,9144,20091,20765,21134,9349,20985,21723,22127,452,353,526,452,263,422,353,238,29260,10350,35858,MACON COUNTY,31614,3000,877,3149,3114,3149,18452,18440,18157,8209,17533,2808,2951,2951,2928,870,17484,17753,17761,8036,16930
1988,3073,3099,3098,3099,2557,2556,2532,1680,542,542,541,308,542,2557,5472,5170,Clay,,,,,,98,41,10740,2600,4998,5114,5264,2671,5273,5404,5613,98,41,237,98,38,134,41,23,9352,3581,11231,CLAY COUNTY,10050,1038,337,1044,1042,1043,4332,4331,4264,2296,4137,983,989,988,987,328,4086,4141,4141,2249,3974
4652,9052,9184,9181,9204,4250,4249,4191,2342,4934,4932,4861,2310,4934,4251,19523,18628,Yadkin,0,0,0,0,19,159,103,35700,6454,17571,18306,18656,6581,18368,19186,19554,159,103,182,159,110,124,103,88,29851,7711,37667,YADKIN COUNTY,32660,5064,881,5521,5442,5521,13851,13843,13585,5590,13145,4823,5249,5249,5167,904,13036,13276,13283,5462,12645
22129,51048,52320,52295,52328,47506,47482,46299,19647,4814,4813,4749,2482,4814,47514,116295,106881,Out of State,,,,,,,,,39840,101292,104165,106939,42365,109880,113112,116375,,,,,,,,,,,,OUT OF STATE,,722,128,752,741,752,115623,115543,112371,42237,109158,911,998,998,960,197,103205,105883,105941,39643,100381
13374,30994,31624,31611,31629,9739,9736,9547,4528,21571,21561,21133,8746,21571,9743,134051,121235,Onslow,314,314,314,100,315,62651,54080,180787,19131,113532,118925,121288,20359,125112,131197,134121,62058,53741,62703,60113,2895,54109,52141,2049,149343,19026,197938,ONSLOW COUNTY,162055,27182,3220,31153,29904,31153,40265,40247,39235,14244,37817,25349,29000,28998,27924,3099,37260,38157,38179,13983,36042
4822,9881,10021,10021,10042,6536,6536,6466,3238,3446,3446,3376,1566,3446,6537,23373,21566,Richmond,39,39,39,18,59,424,277,42075,7079,20333,21231,21643,7263,21961,22974,23445,424,277,483,424,164,347,277,144,34516,8183,44829,RICHMOND COUNTY,38043,4982,741,5548,5457,5548,17414,17401,17093,6358,16555,4601,5124,5124,5047,705,15907,16165,16172,6230,15455
41027,104544,107773,107694,107853,61647,61601,59782,24516,45956,45923,44592,16425,45956,61675,180767,172441,Buncombe,170,170,170,86,222,6964,4242,248550,48400,157712,166373,172570,49704,165041,174243,180939,6952,4242,7041,6895,2743,4301,4208,2063,213777,53494,261191,BUNCOMBE COUNTY,230148,40475,8240,45157,43673,45146,128741,128657,123618,38721,117671,40018,44745,44743,43217,8512,118914,123456,123524,37825,113486
21812,67681,71094,71060,71123,22194,22182,21293,7194,48760,48738,46248,14543,48761,22203,138449,132961,Union,140,140,140,75,159,1310,668,226508,27145,115777,127157,133089,27686,120328,132173,138571,1310,668,1360,1266,613,748,649,413,176616,31234,239859,UNION COUNTY,202043,43379,4769,54228,50642,54215,82983,82924,80221,22304,75683,42010,52629,52623,49150,4843,77339,79670,79712,21889,73118
19552,60639,63151,63111,63164,23216,23211,22414,8008,39669,39634,37959,11418,39671,23218,128287,121086,Cabarrus,266,266,266,126,275,4016,2435,202607,25132,105857,115230,121176,25969,111996,121852,128420,3995,2435,4088,3891,1217,2488,2361,893,161462,29064,216453,CABARRUS COUNTY,181104,40502,4715,48754,45863,48744,75578,75527,71994,20037,67603,39183,47281,47277,44509,4694,68286,71374,71407,19545,64313
1974,3262,3286,3286,3298,2076,2076,2059,1331,1210,1210,1203,643,1210,2077,6482,5907,Washington,0,0,0,0,11,60,39,10985,2473,5569,5817,5918,2698,6111,6372,6494,60,39,61,60,37,40,39,27,9274,2932,11580,WASHINGTON COUNTY,10083,1770,503,1834,1830,1834,4599,4588,4482,2158,4281,1582,1648,1648,1642,434,4136,4220,4230,2012,3948
10174,24938,25559,25547,25581,11792,11790,11561,5482,13647,13637,13257,4649,13648,11793,64060,58565,Harnett,120,120,120,43,140,7492,5219,126086,13787,52647,56707,58633,14486,57296,61815,64187,7209,5074,7581,6364,935,5267,4365,610,100990,17458,135976,HARNETT COUNTY,112079,17977,2083,20880,19953,20877,35726,35691,34653,11468,32955,17019,19671,19670,18836,2029,32797,33676,33695,11148,31263
10264,21436,21830,21823,21842,11344,11337,11138,5447,10486,10486,10298,4817,10486,11344,44323,42013,Burke,0,0,0,0,12,690,393,86176,13456,39315,41305,42103,13803,41427,43527,44424,690,393,767,690,337,469,393,262,73860,18720,90485,BURKE COUNTY,79893,10585,1804,11700,11463,11691,31957,31942,31374,11662,30152,9826,10855,10855,10675,1731,30237,30765,30779,11463,29096
7320,19706,20140,20140,20167,9778,9778,9547,3956,8705,8705,8502,3128,8705,9780,40072,37728,Granville,1657,1657,1657,236,1682,5247,4573,57336,8936,34787,36749,37805,9143,36828,38961,40186,5247,4573,5341,5247,597,4631,4573,528,48058,10674,60443,GRANVILLE COUNTY,52711,9590,1283,10847,10513,10844,23998,23981,23201,7263,21991,9234,10415,10412,10092,1347,22084,22743,22759,7061,20980
22910,55031,56275,56253,56304,24701,24687,24307,11132,31334,31326,30484,11632,31334,24713,120577,112660,Gaston,240,240,240,146,257,1874,1094,211171,31399,103956,109713,112754,32686,110993,117236,120698,1874,1094,1931,1845,960,1141,1070,674,174276,36651,224529,GASTON COUNTY,191721,37466,5644,42825,41404,42823,75942,75880,73958,26082,71682,35434,40478,40478,39166,5510,69453,71088,71135,25215,67452
6047,11734,11902,11902,11917,7990,7990,7918,4286,3855,3855,3759,1729,3855,7991,26665,24660,Edgecombe,57,57,57,32,71,826,477,48532,8158,23077,24208,24708,8549,24877,26112,26734,826,477,887,811,397,521,456,217,39904,10509,51472,EDGECOMBE COUNTY,43948,6551,1203,7450,7247,7449,18397,18390,18039,6949,17515,6119,6937,6937,6774,1155,16957,17246,17250,6786,16502
6799,18087,18679,18676,18680,12835,12832,12331,4812,5844,5844,5756,1987,5844,12836,33290,31372,Watauga,,,,,,133,55,54308,7707,29100,30376,31442,8107,31049,32241,33413,133,55,221,133,74,92,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4586,689,4784,4762,4784,28408,28373,27346,7344,26330,4249,4428,4428,4411,658,25910,26889,26922,6994,24796
3198,8643,8824,8822,8834,4640,4639,4569,2021,4007,4006,3897,1135,4007,4642,26644,23128,Hoke,177,177,177,42,185,6498,4527,50664,4385,20644,22325,23181,4690,23693,25665,26733,6341,4439,6567,5785,574,4559,3989,420,40282,5854,55234,HOKE COUNTY,44624,6039,629,7040,6760,7040,13126,13106,12564,3487,11869,5774,6676,6676,6435,604,11451,11925,11946,3361,10881
2433,4957,5004,5004,5004,3645,3645,3614,1803,1359,1359,1343,630,1359,3645,10927,10155,Bertie,,,,,,63,25,18126,3662,9664,10031,10196,3879,10375,10775,10992,63,25,123,63,20,63,25,15,15647,4479,18947,BERTIE COUNTY,16854,1911,369,2107,2062,2107,8762,8757,8650,3490,8401,1791,1959,1959,1925,349,8081,8171,8174,3298,7848
6001,12673,12864,12864,12877,6437,6437,6345,2907,6400,6400,6301,3081,6400,6437,23501,22396,Person,27,27,27,13,40,425,290,37405,7313,20834,21869,22415,7435,21790,22889,23515,425,290,425,425,215,298,290,184,31361,7938,39490,PERSON COUNTY,34239,5631,1143,6173,6001,6173,16917,16903,16463,6077,15734,5321,5817,5817,5655,1124,15924,16289,16300,6005,15223
8015,13977,14111,14111,14112,9383,9383,9314,5437,4655,4655,4590,2528,4655,9383,27338,25752,Beaufort,73,73,73,50,74,617,341,44735,10491,24491,25415,25865,10926,25912,26951,27400,617,341,668,617,362,447,341,226,37669,11538,46994,BEAUFORT COUNTY,41131,4994,966,5654,5559,5654,21078,21067,20775,9598,20301,4668,5244,5244,5162,938,19912,20167,20174,9327,19482
5629,12199,12568,12568,12585,6786,6786,6671,3208,4655,4655,4532,2122,4655,6792,25414,23474,Jackson,1127,1127,996,299,1138,4112,3068,42001,6986,21623,22717,23526,7232,23331,24521,25517,3775,2784,4198,3389,677,3103,2453,562,36721,8759,43938,JACKSON COUNTY,39175,3370,581,3774,3708,3774,17545,17528,17038,5974,16572,3131,3518,3518,3458,567,16475,16888,16905,5857,16039
20079,43680,44751,44739,44770,13673,13671,13268,6684,31042,31032,30376,13372,31042,13677,90475,86576,Catawba,36,36,36,23,51,1078,637,150636,27199,79842,84530,86661,27703,83306,88225,90553,1078,637,1133,1056,460,704,625,353,124631,29156,159551,CATAWBA COUNTY,137151,29544,4456,32914,31988,32912,56506,56485,55159,22787,52706,27960,31185,31184,30309,4361,53584,54755,54772,22485,51257
131652,479485,503865,503182,503984,184732,184424,173208,48760,318407,318032,305551,82605,318427,184819,850586,818627,Wake,726,726,726,287,738,11620,7674,1044525,140279,709331,771899,818948,143264,736449,801174,851206,11600,7674,11699,11459,3485,7710,7576,2833,849055,133864,1111761,WAKE COUNTY,941934,235923,23185,281885,265123,281829,557622,557137,524451,116594,489067,231866,276611,276589,260366,23662,503859,534364,534627,113784,469889
12176,24359,24796,24793,24830,13082,13079,12893,6603,11704,11704,11456,5563,11704,13083,52612,49519,Cleveland,10,10,10,10,43,626,372,92365,16386,46074,48567,49603,16852,48849,51530,52686,626,372,692,626,346,449,372,287,76504,18575,97947,CLEVELAND COUNTY,84044,14402,2655,15829,15671,15829,36165,36157,35233,13851,33821,13318,14645,14645,14506,2565,33689,34502,34509,13534,32384
7026,15022,15296,15292,15316,8878,8876,8731,4198,6376,6374,6249,2804,6376,8880,35656,32973,Sampson,42,42,42,24,60,605,357,59389,9371,30792,32411,33047,9696,33167,34970,35719,605,357,653,605,271,422,357,205,48081,11637,63531,SAMPSON COUNTY,53473,8240,1354,9071,8880,9071,25995,25980,25485,8071,24322,7811,8579,8579,8415,1317,23639,24037,24046,7849,22624
5192,10874,10986,10985,11001,7000,7000,6976,3224,3947,3946,3859,1951,3947,7000,25527,23845,Columbus,39,39,39,17,54,383,281,52603,7432,22373,23481,23912,7720,23857,25066,25617,383,281,460,383,232,334,281,204,44013,11419,55508,COLUMBUS COUNTY,48224,6218,1228,7314,7108,7314,17843,17830,17575,6260,17256,5790,6847,6845,6672,1159,16528,16719,16731,6069,16302
2885,5834,5898,5898,5900,4660,4660,4613,2357,1238,1238,1221,528,1238,4662,11414,10684,Caswell,,,,,,148,72,21496,4091,10199,10520,10721,4298,10869,11223,11493,148,72,217,148,71,102,72,61,18383,5005,22604,CASWELL COUNTY,19944,1660,401,1770,1748,1770,9506,9496,9327,3826,9061,1408,1508,1508,1484,286,8964,9104,9111,3744,8719
2906,5255,5348,5346,5348,4833,4831,4773,2697,515,515,482,209,515,4833,9633,9125,Yancey,,,,,,135,107,17212,3827,8681,8986,9153,3950,9130,9463,9678,135,107,177,135,117,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,939,158,1097,1094,1097,8404,8401,8234,3675,8056,867,1016,1016,1014,158,7865,8002,8003,3562,7707
7224,16452,16885,16876,16918,7417,7414,7204,3490,9396,9390,9176,3707,9396,7419,36586,34151,Lee,72,72,72,27,103,686,460,57893,9337,31014,33129,34184,9619,33053,35377,36625,686,460,704,686,262,482,460,218,47136,10404,61779,LEE COUNTY,52144,10527,1440,12185,11819,12184,23736,23716,22872,7917,21840,10192,11724,11723,11400,1439,21269,21968,21978,7680,20362
