Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
35845,48381,45780,646,40553,14937,Robeson,360,878,12010,1710,40538,12867,10716,130625,646,54781,48354,1843,888,13340,20565,13339,13366,38778,51666,98425,15623,663,109195,11863,35855,34418,878,11863,54755,414
4732,5622,5465,0,5177,2760,Perquimans,0,0,969,189,5176,2571,829,13463,0,6207,5609,204,15,1015,3671,1015,2754,5060,6029,10957,2958,11,11854,877,4734,4636,0,877,6191,0
67955,99678,92661,1109,72701,23936,Johnston,502,1363,29430,3238,72673,20196,26843,209339,1109,107546,99638,3374,1375,33470,28558,33469,20857,68855,99648,156585,24781,1120,175612,30574,67983,64709,1363,30575,107505,550
38674,57317,54624,550,40741,19296,Randolph,425,744,18051,3377,40710,15494,16707,143667,550,61057,57283,3344,744,19572,26060,19571,15835,39270,58065,111702,19673,565,123257,18059,38692,37367,744,18060,61025,494
2889,3035,2917,,3041,1002,Hyde,,,151,38,3041,964,140,4937,,3201,3035,44,,160,1114,160,981,2917,3068,4098,1025,,4410,146,2889,2777,,146,3201,
4766,5955,5791,0,5057,2497,Alleghany,0,0,1201,290,5051,2207,1121,11137,0,6340,5924,300,34,1249,3116,1249,2300,4950,6151,9249,2600,26,9915,1158,4771,4670,0,1158,6300,0
15796,22812,21617,216,17285,7285,Duplin,161,267,6602,1306,17277,5818,6100,58741,216,24930,22795,1310,283,7362,11405,7362,5999,16662,23531,44760,7490,228,49644,6783,15801,15301,267,6783,24906,181
3724,4174,4060,,4032,1691,Gates,,0,442,112,4027,1579,412,11562,,4529,4173,113,12,485,2418,485,1693,3927,4369,9230,1806,,10120,449,3725,3648,0,449,4512,0
24866,33000,31710,850,25748,13215,Haywood,507,1223,7499,1656,25741,11052,6802,62317,850,34949,32947,1788,1263,7938,15572,7938,11233,24868,33590,50968,13613,897,54941,7231,24872,24058,1223,7231,34902,592
18780,24940,23960,358,20046,9231,Stanly,284,461,6095,1169,20043,7778,5484,62806,358,26930,24906,1202,473,6411,12123,6411,8088,19314,25870,49282,9617,390,54008,5768,18782,18118,461,5768,26915,327
35458,154605,144147,36848,41670,23821,Missing,8791,22058,77596,6874,41615,8156,74515,,36871,149026,153564,6286,23204,84152,,84139,9541,38078,137684,,21994,37709,,81235,35659,32784,22010,81237,147812,6167
27138,37872,35935,330,28757,12283,Wilson,221,491,10292,1566,28753,10496,9271,81801,330,40792,37839,1595,495,11540,15337,11538,10774,27828,38611,63224,12629,354,69710,10371,27145,26334,491,10373,40782,260
1671,1804,1725,,1777,639,Tyrrell,,,155,34,1776,605,128,4016,,1938,1803,33,,161,810,161,623,1691,1846,3288,656,,3533,132,1672,1597,,132,1937,
33771,56678,54070,7596,36332,15686,Wayne,1047,10285,15020,2676,36308,11963,13568,123131,7751,63421,56624,2789,10313,16776,20802,16776,12298,35295,60344,94031,16638,7789,103693,15102,33787,32906,10029,15102,63369,1551
8430,10949,10596,122,8923,4272,Montgomery,94,150,2481,432,8923,3746,2231,27173,122,11751,10927,463,184,2644,5743,2644,3837,8714,11345,21266,4405,144,23512,2375,8430,8243,150,2375,11717,105
19063,27541,26357,273,20449,9805,Lenoir,194,405,8080,1446,20445,8165,7335,55949,273,29884,27509,1487,420,9015,11303,9015,8375,20057,28542,43423,10095,301,47933,8173,19067,18749,405,8173,29865,233
11456,15632,14998,158,12236,5647,Scotland,99,203,3996,722,12234,4826,3559,34823,158,16971,15596,803,239,4496,6531,4496,4959,12016,16215,26793,5885,194,29381,3982,11456,11281,203,3982,16933,123
67549,90393,85296,1033,70491,25446,Alamance,654,1377,22048,3707,70477,21085,20175,169509,1033,95668,90372,4052,1402,23775,29035,23774,21642,66693,90118,132145,26423,1041,145046,21790,67562,64088,1377,21790,95628,729
3220,4895,4705,1017,3569,1323,Camden,0,827,691,91,3564,1232,618,10867,1017,5158,4883,112,862,727,1833,727,1341,3401,4919,8407,1453,1029,9354,646,3220,3070,827,646,5118,0
7747,10023,9619,66,8237,2826,Greene,53,84,2149,312,8235,2461,1907,21069,66,10807,10008,330,101,2469,3592,2469,2513,8118,10351,16884,2903,80,18372,2195,7748,7646,84,2195,10788,60
37066,57115,54567,2843,39168,19096,Rowan,1478,3269,18126,2896,39157,14722,16168,142088,2843,61737,57069,3045,3317,19252,25371,19252,15068,37502,58897,110729,19729,2880,122048,17160,37074,35556,3269,17161,61678,1616
7242,8504,8228,70,7776,3933,Northampton,57,107,1160,265,7774,3611,1065,19483,70,9189,8489,292,122,1291,5256,1291,3716,7589,8856,16132,4075,83,17363,1177,7244,7093,107,1177,9172,67
20841,29783,28589,184,22663,10821,Wilkes,160,232,9054,1752,22656,8909,8257,68412,184,32485,29755,1895,258,9564,15162,9564,9182,21864,31150,54628,11257,206,59783,8730,20847,20148,232,8730,32452,180
25041,39046,37220,239,26073,12705,Lincoln,199,363,13626,1885,26067,10621,12380,86111,239,41603,39012,1933,382,15148,15456,15148,10823,25563,39552,67981,12990,269,74647,13732,25045,24601,363,13732,41578,234
26590,35491,34124,202,27601,13039,Caldwell,149,315,9131,1145,27594,11745,8089,82178,202,37756,35469,1218,321,9834,16769,9834,11961,26789,36235,65842,13361,219,71809,8677,26595,25833,315,8677,37743,182
7220,8939,8615,100,7601,4375,Polk,88,116,1597,710,7600,3577,1500,20724,100,9446,8919,734,144,1701,6644,1701,3692,7360,9073,17478,4523,118,18752,1599,7222,7015,116,1599,9417,97
23971,33929,32533,220,25078,12274,Surry,178,284,10234,1921,25064,10175,9212,71783,220,36179,33912,2065,301,10800,14964,10799,10382,24095,34613,56811,12647,227,62223,9721,23981,23101,284,9721,36147,200
16719,19639,18924,337,17579,8700,Macon,238,411,2692,745,17572,7717,2401,35858,337,20839,19575,780,457,2803,10350,2803,7915,16952,20055,29260,8953,397,31614,2519,16723,16186,411,2519,20786,258
3765,4767,4638,23,4020,2461,Clay,23,25,989,297,4020,2141,930,11231,23,5104,4721,299,92,992,3581,992,2206,3920,4934,9352,2530,69,10050,933,3765,3685,25,933,5037,25
12645,17084,16389,102,13224,6179,Yadkin,87,147,4378,772,13219,5320,4011,37667,102,18117,17063,770,167,4726,7711,4726,5429,12801,17326,29851,6304,118,32660,4316,12650,12276,147,4316,18092,105
34375,100859,96511,43311,37325,18195,Onslow,2411,54985,22697,2408,37316,13376,19870,197938,44309,117576,100831,2566,55039,25212,19026,25212,13698,36039,112523,149343,19175,44331,162055,22147,34381,33330,53787,22147,117513,2911
14855,19316,18489,247,16176,6662,Richmond,129,281,4227,568,16167,5965,3745,44829,247,21195,19278,604,318,4701,8183,4701,6117,15716,20224,34516,6859,281,38043,4176,14859,14497,281,4176,21149,138
113045,157258,149034,3762,117963,46141,Buncombe,2022,5039,38061,7673,117925,36446,37220,261191,3762,164319,157154,7469,5094,41262,53494,41256,37149,112373,155473,213777,46926,3835,230148,40347,113075,108052,5039,40348,164220,2308
75783,119338,108115,567,79349,26098,Union,411,889,38184,3916,79314,21771,35916,239859,567,125809,119295,3938,906,45554,31234,45543,22427,74805,113878,176616,26871,588,202043,42945,75805,71632,889,42945,125746,506
66607,107140,98523,1446,70821,24627,Cabarrus,860,2007,35988,3911,70792,19856,34006,216453,1446,114052,107108,3958,2021,41210,29064,41203,20397,66729,104724,161462,25288,1458,181104,39055,66624,63071,2007,39058,114002,933
3769,5249,5035,28,4234,2290,Washington,16,55,1611,357,4225,1917,1369,11580,28,5968,5230,434,56,1678,2932,1678,2073,4056,5722,9274,2540,38,10083,1433,3778,3638,55,1433,5958,33
33038,49447,46382,864,35117,13547,Harnett,348,1228,15366,1673,35096,11526,13812,135976,864,53656,49372,1748,1287,17252,17458,17252,11853,33515,50099,100990,13991,928,112079,15470,33049,31706,1218,15470,53576,390
29627,39050,37264,344,31018,13261,Burke,261,470,9266,1413,31007,11587,8260,90485,344,41615,39020,1551,488,10109,18720,10108,11818,29886,39622,73860,13679,364,79893,9049,29637,28660,470,9049,41585,310
85776,85802,83914,,97010,33812,Out of State,,,,,96979,33812,,,,97010,85776,,,,,,38304,94785,94785,,38304,,,,85802,83914,,,96979,
22019,35061,33229,4147,23108,8884,Granville,511,4453,8627,1124,23099,7249,8059,60443,4147,37146,35038,1072,4497,9541,10674,9538,7446,21993,35073,48058,9061,4162,52711,8872,22025,21023,4453,8874,37090,543
65739,100193,95223,851,70623,29668,Gaston,652,1283,33196,4604,70591,24412,30095,224529,851,108917,100148,4823,1306,36988,36651,36988,25240,68787,103266,174276,30878,872,191721,33558,65763,64277,1283,33558,108862,815
16483,22226,21307,290,17707,8063,Edgecombe,201,390,5441,949,17701,6913,4877,51472,290,24191,22219,1017,402,6082,10509,6082,7104,17278,23109,39904,8359,295,43948,5446,16485,16140,390,5446,24173,238
25585,29659,28476,54,27304,7483,Watauga,54,87,4205,557,27282,6872,3831,56177,54,31809,29627,583,122,4383,9229,4383,7229,26345,30637,49022,7882,66,51530,3988,25605,24591,87,3988,31752,70
10646,16600,15515,769,11864,3911,Hoke,223,1072,4996,480,11849,3208,4564,55234,769,18630,16582,501,1097,5669,5854,5669,3351,11250,17318,40282,4089,774,44624,5167,10659,10182,1072,5167,18590,237
7671,9232,8900,15,8473,3480,Bertie,15,34,1571,297,8470,3168,1425,18947,15,10222,9218,318,42,1707,4479,1707,3408,8237,9842,15647,3745,28,16854,1532,7672,7460,34,1532,10211,19
15182,20141,19234,283,15926,6842,Person,180,379,4846,927,15918,5735,4382,39490,283,21470,20128,965,379,5165,7938,5164,5828,15231,20456,31361,6992,290,34239,4663,15188,14569,379,4663,21461,199
18890,23430,22633,275,20035,9960,Beaufort,224,380,4233,756,20026,8980,3789,46994,275,25221,23401,792,395,4791,11538,4791,9278,19628,24241,37669,10339,298,41131,4236,18896,18569,380,4236,25197,269
51599,77954,73605,511,53550,25657,Catawba,349,692,25916,3405,53536,21903,23633,159551,511,82578,77920,3597,718,28310,29156,28309,22261,51224,77832,124631,26239,532,137151,25810,51611,49461,692,25811,82537,381
16152,21475,20472,2075,16822,6704,Jackson,518,2985,2942,440,16813,5746,2649,43938,2339,23131,21439,476,3053,3256,8759,3256,5879,16365,21952,36721,6934,2368,39175,2948,16159,15748,2645,2948,23054,579
490634,732512,672035,6038,515054,133009,Wake,2706,8372,214605,19506,514780,110797,208100,1111761,6038,767214,732357,19146,8425,243735,133864,243720,115549,480405,703382,849055,137681,6051,941934,235685,490770,457897,8372,235691,766872,2986
