First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
0.007422680412371134,0.0006737535559215452,Missing or Undisclosed,0.004123711340206186,Orange ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005583161185863435
0.13176051635878033,0.5900612273956998,Female,0.06982289911290579,Stanly ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6319424460431655
0.06896849374190764,0.15734541157936197,Missing or Undisclosed,0.0523090202848511,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.20376597175521183
0.0188953488372093,0.016112117456382878,Missing or Undisclosed,0.012354651162790697,Alamance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01995305164319249
0.5287694246115078,0.32452635648923833,Missing or Undisclosed,0.3357832843343133,Lenoir ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3787304594978683
0.14704921094406573,0.9860676268002505,Missing or Undisclosed,0.0737230366981044,Mcdowell ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9862585883822611
,0.0404040404040404,Missing or Undisclosed,,Greene ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0320962888665998
,,Missing or Undisclosed,,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0030144375694113913,Missing or Undisclosed,,Rutherford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013747594171020072
0.03732503888024884,0.00780995769606248,Missing or Undisclosed,0.01866251944012442,Ashe ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.006160164271047228
0.01889763779527559,0.01082613738883877,Missing or Undisclosed,0.012598425196850394,Lenoir ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.013263855992420652
0.07967313585291114,0.14975315414152496,Missing or Undisclosed,0.033707865168539325,Hertford ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14638783269961977
0.07034220532319392,0.009576808593244467,Missing or Undisclosed,0.045627376425855515,Lee ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.011707317073170732
0.3616287094547964,0.34832705517394197,Missing or Undisclosed,0.19484702093397746,Yadkin ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.25925925925925924
,,Missing or Undisclosed,,Cherokee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.06957257072570726,0.1288623095543215,Missing or Undisclosed,0.046509840098400985,Stanly ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.17410071942446043
,,Missing or Undisclosed,,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.012304822648094106,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011119347664936989
,0.0005899705014749262,Missing or Undisclosed,,Martin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0006559958016268695,Missing or Undisclosed,,Wilkes ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00022904260192395785
0.010745891276864728,0.009766373037150517,Missing or Undisclosed,0.005267593763168985,Duplin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011096316023080338
0.026981450252951095,0.0019405700424499697,Missing or Undisclosed,0.01517706576728499,Granville ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.0017271157167530224
0.091737419755643,0.12807169702226076,Missing or Undisclosed,0.06564506108925243,Watauga ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13961682448799823
,,Missing or Undisclosed,,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.0022048098775482514,0.000663522590392193,Missing or Undisclosed,0.0017638479020386012,Mecklenburg ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000945110868774991
0.041841442953020135,0.0029851639595693583,Missing or Undisclosed,0.01950503355704698,Wake ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.00255270092226614
0.041381858488823205,0.09926877908265012,Missing or Undisclosed,0.031128764086458524,Yadkin ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10315273951637588
,,Missing or Undisclosed,,Yadkin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.10142708197575916,0.3775621588841722,Male,0.06268734523654372,Granville ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.369218959892535
,0.0016140189070786258,Missing or Undisclosed,,Johnston ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0017402309761113746
0.14563587932850153,0.5971551943103885,Female,0.07216750294245183,Sampson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6055093555093556
0.4181395348837209,0.33432502789140944,Missing or Undisclosed,0.13534883720930233,Warren ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3395565927654609
0.10475873544093178,0.6028341631558789,Female,0.044891846921797006,Duplin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.598757212605415
0.0023723666729929776,0.0007592322643343052,Missing or Undisclosed,0.0020876826722338203,Cumberland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0009999545475205672
0.32276988870003837,0.3678915135608049,Missing or Undisclosed,0.15439442951916224,Davidson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2616614012265378
0.725673794761483,0.21466536906722564,Missing or Undisclosed,0.5576363406301404,Orange ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.24604991346100163
,0.0014223686180565953,Missing or Undisclosed,,Orange ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010049690134554185
,0.0027514806696824143,Missing or Undisclosed,,Gaston ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.003456221198156682
0.049423295284766626,0.06406631289460434,Missing or Undisclosed,0.03747086595350505,Brunswick ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09296463785306547
0.10864417725022295,0.9065948165255324,Missing or Undisclosed,0.06685322426888896,Transylvania ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9551845342706502
0.5367868513897255,0.32388369678089307,Missing or Undisclosed,0.4009981929265984,Iredell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3949487244681753
0.1559721997737191,0.6354955548238393,Missing or Undisclosed,0.08089542589300146,Anson ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.778988326848249
0.12167632351773951,0.3221941992433796,Missing or Undisclosed,0.06405270259544409,Bladen ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.2697192513368984
,0.0003299241174529858,Missing or Undisclosed,,Caswell ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,,Missing or Undisclosed,,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.06724604644536258,0.09920134510298445,Missing or Undisclosed,0.03718478415728736,Bladen ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.08723262032085563
0.06502998500749625,0.018016614745586707,Missing or Undisclosed,0.035794602698650674,Iredell ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.016187812526485296
0.012539894520020824,0.0168245869776482,Missing or Undisclosed,0.007695964145861156,Cumberland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.015453843007136038
,0.0005040322580645161,Missing or Undisclosed,,Gates ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.01815118327333997,0.0300990601981204,Missing or Undisclosed,0.00850118710270353,Sampson ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.028846153846153848
0.1369841980261417,0.7182302461417243,Missing or Undisclosed,0.07470736782957259,Guilford ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7679752829364945
,0.0007150347983601868,Missing or Undisclosed,,Alamance ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00018057060310581435
0.05340202813215571,0.12242219722534683,Missing or Undisclosed,0.04031730454694145,Davidson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1374279873629437
,,Missing or Undisclosed,,Transylvania ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.05768229166666667,0.09570101533808598,Missing or Undisclosed,0.036458333333333336,Macon ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12544802867383514
,,Missing or Undisclosed,,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.20139442231075697,0.9844206426484907,Missing or Undisclosed,0.11414342629482072,Alleghany ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9589958158995816
0.2542955326460481,0.344988344988345,Missing or Undisclosed,0.09564719358533791,Polk ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.1929520508376661
,0.000819672131147541,Missing or Undisclosed,,Clay ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013605442176870747
,0.0011236637512147716,Missing or Undisclosed,,Cumberland ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0014090268624153447
,,Missing or Undisclosed,,Edgecombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.08615039281705948,0.10993669617026151,Missing or Undisclosed,0.06365881032547699,New Hanover ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11815682026497791
,0.0004859480035636187,Missing or Undisclosed,,Robeson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00024903498941601296
0.009009009009009009,0.001011853136744724,Missing or Undisclosed,0.009009009009009009,Watauga ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0015415106804668574
,,Missing or Undisclosed,,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.517115804806992,0.2656191545080434,Missing or Undisclosed,0.258557902403496,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3560682046138415
0.06,0.011568123393316195,Missing or Undisclosed,0.032916666666666664,Harnett ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.010604026845637583
0.06035407725321888,0.12173128944995491,Missing or Undisclosed,0.035497138769670956,Columbus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13978873239436618
0.15351269848749,0.9932926829268294,Missing or Undisclosed,0.08358855958158601,Madison ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9943946188340808
0.02135374697824335,0.0108450992428893,Missing or Undisclosed,0.016384636046199302,Henderson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012996697560455949
,0.038953811908736785,Missing or Undisclosed,,Chowan ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.02564102564102564
,0.0008474576271186442,Missing or Undisclosed,,Dare ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0013290298082399847
,,Missing or Undisclosed,,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.04096274010645684,0.09789823008849557,Missing or Undisclosed,0.0333256190696598,Swain ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.18701298701298702
0.11700596339708,0.46818431157432805,Missing or Undisclosed,0.04414284735074371,Hertford ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.4081115335868188
0.07625966099446048,0.44580182276517355,Missing or Undisclosed,0.02202540883006601,Edgecombe ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.3266109198229218
0.04539898725336127,0.11550422034651266,Missing or Undisclosed,0.032687270822420116,Cleveland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.17407476287892878
,,Missing or Undisclosed,,Hoke ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.01686940555428047,0.015079242960455454,Missing or Undisclosed,0.010213449621299059,Cabarrus ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.013719747186681055
,0.0016313213703099511,Missing or Undisclosed,,Tyrrell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.08204025195882624,0.11218487394957984,Missing or Undisclosed,0.041941926563220155,Scotland ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.17213114754098363
0.04789919859174503,0.14010840108401085,Missing or Undisclosed,0.03145411590308982,Franklin ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15965201034563836
,,Missing or Undisclosed,,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.1534461557699923,0.6073417199422562,Female,0.11310727162835289,Pitt ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.610839101806517
,0.003919738684087727,Missing or Undisclosed,,Nash ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0016838166510757717
,0.0007489033914625013,Missing or Undisclosed,,Wilson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.5010016025641025,0.4188578127616815,Missing or Undisclosed,0.2822516025641026,Vance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.37344288364696526
,,Missing or Undisclosed,,Mcdowell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.07312362030905077,0.19827908716797604,Missing or Undisclosed,0.0266280353200883,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.19358074222668004
,0.034699150978220746,Missing or Undisclosed,,Pamlico ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.023462783171521034
0.058520749861082674,0.07750706898555215,Missing or Undisclosed,0.037727020150323164,Brunswick ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.0956334791311439
,,Missing or Undisclosed,,Rockingham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0011061946902654867,Missing or Undisclosed,,Swain ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0003110742430526752,Missing or Undisclosed,,Surry ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00036016567621105706
0.08829045082889506,0.3830133420110641,Male,0.055359687945390444,Ashe ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.37885010266940455
0.3155860636825104,0.37316690539526637,Missing or Undisclosed,0.14911167512690354,Henderson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2753808458506445
,,Missing or Undisclosed,,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.40141557128412536,0.39293962388650616,Missing or Undisclosed,0.11863835524098416,Caswell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.23081967213114754
,0.9650410662173953,Missing or Undisclosed,,Missing  / Out of State,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9690368934253293
,0.00015832805573147565,Missing or Undisclosed,,Richmond ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0010384215991692627,Missing or Undisclosed,,Iredell ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0002542588354945334
0.057477778440613254,0.1016350210970464,Missing or Undisclosed,0.04140070393127722,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10159566681305812
0.019834710743801654,0.009937888198757764,Missing or Undisclosed,0.015702479338842976,Yancey ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011867582760774518
0.0743199481865285,0.14599236641221375,Missing or Undisclosed,0.021211139896373056,Montgomery ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.10100231303006939
,,Missing or Undisclosed,,Granville ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.14220688725049452,0.6031556869100964,Female,0.07715563747527424,Alamance ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6198085951607079
0.13552316728301067,0.55625,Female,0.08951490102240592,Alexander ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5755244755244755
0.16251334994660022,0.4444985394352483,Female,0.09451762192951228,Alleghany ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.44435146443514645
0.14915225784791003,0.5851168916694106,Female,0.06563706563706563,Anson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6085603112840466
0.12153979238754326,0.5486495281483892,Female,0.07735005767012687,Ashe ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5508213552361396
0.18821481849825958,0.5246015246015246,Female,0.1384883142715067,Avery ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5399903053805138
0.19747081712062256,0.5719652500586992,Female,0.08240110246433204,Beaufort ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5816881258941344
0.2489017464909461,0.5601639739570774,Female,0.10061073609771777,Bertie ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5828677839851024
0.16062598173250334,0.580285834384195,Female,0.10006399441503287,Bladen ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5748663101604278
0.1900207621726609,0.5494828988650889,Female,0.09931016006965374,Brunswick ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5496330343242641
0.13867662957542418,0.600873139797967,Female,0.08011267108427532,Buncombe ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6086835046937864
0.10706941337758857,0.6088629019849208,Female,0.0723717439930731,Cabarrus ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6184677046400493
0.15876149660519093,0.5810203542162306,Female,0.12134636683199307,Caldwell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5900257550924842
0.2034552471972064,0.5756630265210608,Female,0.10623047233964344,Camden ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.578
0.1589043414482778,0.5825835143241287,Female,0.11405117210640639,Carteret ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5889293517844136
0.1486911936673563,0.5453645661497856,Female,0.07861833228388954,Caswell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5731147540983607
0.2173062569170978,0.5922418630751964,Female,0.1350474866805652,Chatham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5972000910539494
0.11985274065994,0.5478342162667498,Female,0.07185710389964549,Cherokee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5444214876033058
0.11763686763686763,0.5565573770491803,Female,0.07137907137907137,Clay ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5605442176870747
0.1319463562354977,0.5961794757885385,Female,0.06459668855940535,Cleveland ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6109354658731635
0.1481115285742535,0.5806651678424684,Female,0.08888669171445521,Craven ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5862023995826813
0.2394993635977938,0.5467312348668281,Female,0.15459270258803565,Dare ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5534459844313651
0.11328225373169193,0.6061117360329958,Female,0.076771239692588,Davidson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6107600817691878
0.17492245940521803,0.5839805086036242,Female,0.12525086663017698,Davie ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5871285011759675
0.14010582640895058,0.6012439824479189,Female,0.0869196175953778,Forsyth ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5990148120275032
0.11220158922837195,0.6077974164062865,Female,0.07359866387733843,Gaston ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6155673963133641
0.1851978756210382,0.544858870967742,Female,0.10587630632174062,Gates ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.57703081232493
0.17602463871120588,0.5607547169811321,Female,0.08173418621179815,Graham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5609756097560976
0.16886827333535007,0.6093389933292904,Female,0.107727471345501,Granville ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6150450969103819
0.12362262566901039,0.44070332959221853,Female,0.057403714975338443,Greene ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5486459378134403
0.12462450788445091,0.6040321337421422,Female,0.06496278652257194,Guilford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6173220942338046
0.14711898421519817,0.5788914198936977,Female,0.06283045810659565,Halifax ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5870897944464479
0.10805186489514967,0.5964813624678663,Female,0.06500574821368803,Harnett ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5995973154362416
0.14289226129994428,0.5947070459040993,Female,0.09157953390802714,Henderson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5952913603920316
0.17989240080699395,0.5869445968184311,Female,0.0792703429724277,Hertford ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5975918884664132
0.09009073372865614,0.6181372549019608,Female,0.04697435164678145,Hoke ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6130536130536131
0.2466289691170074,0.5173357664233577,Female,0.137016093953893,Hyde ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5412371134020619
0.12341038584024784,0.5915368639667705,Female,0.0773196993002448,Iredell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6049665225866598
0.12118632677747412,0.5682773109243697,Female,0.05954034317458895,Jackson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5841758241758241
0.1216256720556003,0.5988010145261702,Female,0.07248833854742325,Johnston ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6121657965511786
0.15913312693498452,0.5899005355776588,Female,0.08648090815273478,Jones ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5985714285714285
0.1459953220810418,0.5977740390837324,Female,0.08003034325810734,Lee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6175609756097561
0.11662822878228782,0.5776127926898915,Female,0.07737546125461255,Lincoln ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5897345754965724
0.16659113568385753,0.5603658536585366,Female,0.09417202936644611,Madison ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5823991031390134
0.16669468728984532,0.5849557522123894,Female,0.08111970410221923,Martin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6057752667922159
0.14469901559369283,0.5200375704445835,Female,0.07017161773673665,Mcdowell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5031230480949407
0.11397253037506604,0.5360248447204969,Female,0.057712625462229265,Mitchell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5415117719950434
0.12215335831651773,0.5391221374045801,Female,0.05599596425482848,Montgomery ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5990747879722437
0.1936294732802456,0.5795428440156214,Female,0.12232562601938021,Moore ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5895135934899205
0.16960377512000652,0.597118386754891,Female,0.11686599951183793,New Hanover ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5984501291559037
0.1625779207721697,0.577706323687031,Female,0.06816810778202292,Northampton ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5824742268041238
0.08865995560836715,0.6013991331457684,Female,0.05395376992578974,Onslow ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6098580841358338
0.2033703956607444,0.5908444377900883,Female,0.13659378744347245,Orange ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5919267489252414
0.23307187449975988,0.537467700258398,Female,0.11077317112213862,Pamlico ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5598705501618123
0.2419235875497861,0.5658424381828637,Female,0.13689334710134238,Pasquotank ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5909573338993844
0.13480732785849653,0.584097440810182,Female,0.07378395451674037,Pender ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6009776177000258
0.22542034767740096,0.5466482377332412,Female,0.10986035907666002,Perquimans ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5872048743335871
0.15056135706231308,0.6047656557699882,Female,0.08947394224640878,Person ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6136516476126429
0.13767243773724655,0.5777000777000777,Female,0.09147301175817053,Polk ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5707683419988446
0.09697577322419382,0.5947607816711591,Female,0.05934461352524309,Randolph ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6049279014419712
0.1620805809527976,0.5866054464851171,Female,0.076250054683057,Richmond ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6092275428171968
0.10887418392366548,0.5969871223779056,Female,0.07116481049304305,Robeson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5999252895031753
0.11511096952320272,0.5902853408843389,Female,0.0489540193267495,Rockingham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.6207918125504983
