At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
44930,149392,153442,153434,153458,53344,53337,51557,21700,100098,100097,97835,23230,100100,53358,257349,240368,Missing,,,,,,40250,47360,,46735,218035,230881,241988,55764,234136,247271,259294,40235,47360,42081,40075,9873,48731,47250,9752,,,,MISSING COUNTY,,82774,7016,94363,89487,94355,122850,122744,117549,38875,111287,83656,96085,96083,90980,7760,92541,96925,97172,29223,87129
9248,19731,20090,20088,20102,13283,13281,13136,6896,6754,6754,6542,2333,6754,13287,45570,43059,Wilson,53,53,53,19,61,537,347,76972,12978,39787,42045,43127,13307,41957,44410,45638,537,347,585,537,275,398,347,224,63224,15337,81801,WILSON COUNTY,69710,12086,1888,13925,13417,13922,31128,31111,30456,11144,29334,11367,13062,13060,12608,1865,29090,29652,29667,10889,28073
466,898,905,905,905,824,824,818,434,81,81,80,32,81,824,2052,1961,Tyrrell,,,,,,,,3827,678,1833,1922,1962,690,1914,2007,2055,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,171,38,181,179,181,1874,1871,1828,652,1743,147,154,154,153,38,1769,1807,1808,640,1686
11026,24492,24853,24853,24875,12543,12543,12367,5562,12235,12235,12050,5425,12235,12546,65088,60305,Wayne,75,75,75,39,94,6491,5256,115046,16064,56247,59094,60370,16725,60493,63657,65162,6447,5223,6527,6337,903,5293,5130,663,94031,20802,123131,WAYNE COUNTY,103693,17711,3219,20425,19660,20423,38210,38174,37550,12603,36445,16768,19196,19192,18536,3124,35335,35857,35881,12277,34349
2637,5133,5164,5164,5164,2746,2746,2735,1444,2418,2418,2398,1193,2418,2746,12499,11782,Montgomery,,,,,,170,139,25757,4410,11312,11679,11828,4545,11969,12371,12599,170,139,267,170,106,184,139,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2839,529,3048,3001,3048,9284,9281,9200,3910,8960,2683,2878,2878,2837,501,8703,8765,8766,3814,8490
7116,14188,14343,14343,14353,8534,8534,8477,4391,5751,5751,5653,2693,5752,8535,32718,30698,Lenoir,58,58,58,32,66,425,280,52801,10410,28898,30230,30732,10646,30662,32119,32738,425,280,442,425,241,312,280,198,43423,11303,55949,LENOIR COUNTY,47933,9274,1740,10560,10230,10560,21736,21733,21464,8665,20963,8757,9950,9950,9671,1713,20279,20468,20470,8499,19861
3458,7466,7550,7550,7569,4629,4629,4610,2158,2921,2921,2856,1300,2921,4629,18312,17053,Scotland,0,0,0,0,19,224,168,32530,5845,16179,16861,17096,6072,17281,18061,18360,224,168,268,224,129,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4549,927,5207,5065,5207,12885,12881,12772,5016,12508,4177,4743,4743,4634,857,12059,12142,12143,4889,11834
18409,46827,47969,47967,47987,22781,22779,22241,9668,25104,25104,24502,8703,25104,22783,105114,100156,Alamance,84,84,84,38,100,1820,1151,159560,26499,91336,96951,100234,27306,95505,101469,105195,1820,1151,1873,1802,806,1212,1139,656,132145,29035,169509,ALAMANCE COUNTY,145046,24950,4505,27967,26861,27966,75355,75328,72788,21995,68753,23653,26507,26507,25507,4217,70293,72498,72515,21626,66544
899,1950,1979,1978,1979,1353,1352,1330,679,626,626,620,220,626,1353,6577,5749,Camden,,,,,,1876,1393,10327,1417,5383,5632,5786,1641,6151,6435,6632,1864,1393,1924,1794,123,1429,1338,13,8407,1833,10867,CAMDEN COUNTY,9354,819,129,882,857,882,3826,3819,3714,1389,3538,802,863,863,836,119,3403,3493,3494,1285,3243
2027,5116,5175,5175,5175,3732,3732,3718,1514,1443,1443,1398,513,1443,3732,15202,13573,Greene,,,,,,3339,2355,20022,3441,12539,13255,13600,3832,14034,14826,15270,3201,2250,3403,2923,843,2381,2022,510,16884,3592,21069,GREENE COUNTY,18372,2517,402,2932,2866,2932,8935,8931,8759,2587,8594,2357,2757,2757,2700,385,8305,8461,8462,2546,8160
12029,25955,26340,26340,26361,11860,11860,11694,6190,14297,14297,14078,5706,14297,11864,66583,62000,Rowan,183,183,183,133,200,3905,3052,133830,19317,58111,60887,62103,20015,62287,65270,66684,3905,3052,3986,3905,1652,3140,3052,1488,110729,25371,142088,ROWAN COUNTY,122048,20616,3552,22341,21829,22341,40357,40337,39536,14811,37766,19202,20775,20774,20320,3425,37515,38174,38188,14404,35857
2479,4215,4247,4247,4247,3588,3588,3566,2221,659,659,649,258,659,3588,9394,8724,Northampton,,,,,,145,70,18570,3801,8298,8596,8751,3959,8869,9215,9426,145,70,174,145,95,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1379,341,1531,1511,1531,7721,7718,7559,3523,7345,1301,1432,1432,1418,311,7108,7222,7225,3433,6927
6639,13701,13916,13916,13931,6418,6418,6323,3123,7498,7498,7378,3516,7498,6418,34105,31819,Wilkes,0,0,0,0,15,271,184,64946,10770,30001,31314,31863,11156,32129,33515,34175,271,184,330,271,185,218,184,160,54628,15162,68412,WILKES COUNTY,59783,10109,2132,10755,10660,10755,23090,23079,22584,8839,21749,9573,10200,10200,10116,2021,21014,21435,21445,8589,20244
8975,20307,20689,20687,20722,7525,7523,7468,3682,13164,13164,12839,5293,13164,7526,44825,42709,Lincoln,0,0,0,0,32,377,241,81663,13329,39768,41721,42745,13584,41638,43758,44855,377,241,398,377,241,274,241,199,67981,15456,86111,LINCOLN COUNTY,74647,15162,2312,17249,16692,17249,27208,27199,26689,11031,26099,14247,16202,16202,15666,2283,25814,26266,26269,10847,25280
9419,18516,18775,18774,18789,10890,10889,10769,6311,7885,7885,7747,3108,7885,10890,40934,38900,Caldwell,0,0,0,0,14,324,203,78015,13689,36924,38378,38926,13973,38721,40321,40956,324,203,333,324,187,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10695,1515,11654,11431,11654,28969,28956,28566,12271,27702,9842,10655,10655,10477,1454,27698,28042,28050,12085,26879
1814,3519,3585,3585,3585,2398,2398,2359,1272,1187,1187,1160,542,1187,2398,9284,8852,Polk,,,,,,128,100,19940,4109,8393,8719,8875,4233,8783,9136,9344,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1700,767,1854,1807,1854,7307,7302,7201,3368,6955,1633,1782,1782,1736,756,6883,6970,6975,3265,6660
7773,16294,16540,16539,16555,8887,8886,8738,4397,7638,7638,7541,3361,7638,8889,37673,35835,Surry,15,15,15,15,28,305,222,67979,12215,33689,35271,35860,12545,35338,37011,37742,305,222,349,305,217,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11269,2316,11962,11866,11961,25431,25407,24840,10012,23764,10576,11221,11219,11157,2217,23892,24394,24410,9819,22891
6200,10326,10425,10424,10440,7785,7784,7710,4746,2640,2640,2616,1454,2640,7788,22010,20993,Macon,0,0,0,0,12,448,352,34121,9082,20018,20702,21059,9311,20943,21693,22093,448,352,520,448,262,411,352,238,29260,10350,35858,MACON COUNTY,31614,2975,869,3124,3093,3124,18449,18438,18152,8180,17520,2775,2918,2918,2896,840,17454,17723,17730,8004,16891
1882,2923,2948,2948,2948,2490,2490,2467,1635,458,458,456,247,458,2490,5437,5150,Clay,,,,,,84,39,10740,2581,4978,5092,5242,2638,5239,5367,5582,84,39,227,84,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1036,333,1042,1040,1041,4313,4312,4243,2280,4119,983,989,988,987,325,4066,4123,4123,2233,3956
4226,8363,8486,8486,8497,4102,4102,4045,2264,4384,4384,4318,1962,4384,4102,19437,18533,Yadkin,0,0,0,0,11,153,102,35700,6398,17464,18222,18560,6529,18272,19100,19468,153,102,176,153,108,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,5020,868,5480,5397,5480,13812,13804,13550,5553,13099,4761,5192,5192,5109,884,13011,13239,13246,5427,12601
18058,44146,45265,45256,45273,41093,41084,40038,16035,4172,4172,4108,2023,4172,41101,112840,103573,Out of State,,,,,,,,,38132,98191,100928,103629,40496,106637,109728,112917,,,,,,,,,,,,OUT OF STATE,,694,123,718,710,718,112199,112122,109018,40373,105943,867,941,941,906,190,100022,102632,102688,37942,97324
11428,27490,28044,28040,28049,9049,9047,8877,4179,18762,18760,18380,7175,18762,9053,132807,120136,Onslow,233,233,233,74,234,62177,53810,180787,18857,112606,117932,120187,19975,123996,130021,132876,61625,53511,62227,59712,2764,53836,51938,2028,149343,19026,197938,ONSLOW COUNTY,162055,26856,3157,30787,29556,30787,39862,39843,38840,14054,37428,24985,28574,28572,27525,3019,36896,37754,37777,13810,35683
4524,9306,9418,9418,9424,6316,6316,6268,3144,3080,3080,3016,1368,3080,6317,23224,21397,Richmond,22,22,22,12,27,404,263,42075,7000,20190,21079,21472,7189,21818,22834,23292,404,263,458,404,147,331,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4908,731,5483,5397,5483,17351,17337,17033,6311,16506,4533,5059,5059,4989,690,15827,16075,16082,6179,15394
36457,96814,99784,99777,99861,59732,59726,58049,23918,39882,39881,38595,12453,39882,59759,179855,171985,Buncombe,170,170,170,86,220,6628,4219,248550,48258,157250,165982,172115,49132,164067,173330,180020,6616,4219,6703,6559,2560,4280,4186,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40232,8120,44946,43449,44936,128371,128291,123265,38452,117276,39722,44466,44464,42931,8371,118832,123302,123369,37837,113342
19063,62249,65369,65362,65398,21090,21084,20283,6768,44181,44180,41868,12234,44182,21099,138034,132450,Union,98,98,98,61,117,1239,660,226508,27046,115228,126693,132573,27589,119812,131745,138161,1239,660,1295,1197,574,737,641,412,176616,31234,239859,UNION COUNTY,202043,42820,4662,53704,50113,53693,83162,83102,80393,22353,75795,41401,52036,52031,48581,4704,77452,79759,79800,21930,73186
16313,54481,56728,56721,56754,21105,21102,20404,6932,35455,35451,33909,9311,35457,21107,127066,119900,Cabarrus,168,168,168,70,190,3854,2401,202607,24782,104860,114205,119985,25552,110900,120741,127207,3834,2401,3933,3734,1135,2451,2328,880,161462,29064,216453,CABARRUS COUNTY,181104,40025,4596,48236,45385,48225,75038,74987,71522,19821,67141,38696,46755,46751,44024,4570,67780,70748,70779,19332,63836
1806,3009,3031,3031,3032,1993,1993,1979,1285,1038,1038,1030,521,1038,1994,6439,5853,Washington,,,,,,58,28,10985,2425,5521,5765,5873,2657,6077,6336,6451,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1761,488,1824,1821,1824,4568,4557,4457,2134,4258,1567,1635,1635,1629,418,4108,4190,4200,1991,3926
9251,23006,23561,23559,23583,11327,11326,11127,5363,12159,12158,11804,3865,12160,11328,63707,58227,Harnett,75,75,75,23,95,7312,5131,126086,13787,52425,56484,58293,14440,56993,61525,63830,7055,5005,7399,6221,871,5177,4306,591,100990,17458,135976,HARNETT COUNTY,112079,17747,2050,20629,19725,20628,35802,35767,34745,11519,33025,16761,19366,19365,18578,1987,32901,33731,33750,11209,31358
9324,19770,20101,20100,20112,10976,10975,10811,5368,9125,9125,8959,3956,9125,10976,44148,41835,Burke,0,0,0,0,11,674,391,86176,13396,39163,41141,41922,13778,41274,43372,44233,674,391,735,674,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10459,1765,11576,11336,11567,31922,31907,31362,11682,30141,9688,10709,10709,10531,1658,30219,30735,30749,11476,29084
6582,17973,18388,18388,18418,9218,9218,9002,3832,7662,7662,7463,2538,7662,9220,39859,37537,Granville,1508,1508,1508,212,1536,5096,4499,57336,8997,34645,36607,37612,9189,36630,38770,39985,5096,4499,5203,5096,577,4555,4499,519,48058,10674,60443,GRANVILLE COUNTY,52711,9513,1258,10784,10448,10781,23998,23982,23226,7354,22021,9121,10304,10301,9988,1321,22120,22737,22753,7157,21025
20464,50466,51591,51590,51633,23438,23437,23086,10565,27997,27997,27224,9800,27997,23448,119842,111871,Gaston,156,156,156,99,188,1789,1086,211171,31176,103243,109023,111966,32419,110293,116566,119965,1789,1086,1851,1760,907,1133,1062,672,174276,36651,224529,GASTON COUNTY,191721,37022,5530,42397,40977,42396,75717,75657,73800,25982,71511,34963,40007,40007,38716,5389,69221,70778,70826,25115,67218
5410,10675,10827,10827,10839,7366,7366,7301,3922,3417,3417,3330,1462,3417,7366,26484,24504,Edgecombe,44,44,44,26,56,771,468,48532,8104,22936,24066,24547,8465,24711,25947,26553,771,468,831,756,359,507,447,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6453,1184,7350,7154,7349,18372,18364,18022,6922,17502,6019,6835,6835,6677,1132,16921,17201,17205,6756,16470
6240,17062,17639,17638,17640,12474,12473,11976,4661,5165,5165,5086,1579,5165,12475,33470,31446,Watauga,,,,,,132,55,54308,7769,29180,30445,31515,8170,31209,32408,33585,132,55,212,132,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4564,680,4766,4745,4766,28607,28572,27531,7416,26513,4205,4387,4387,4369,646,26021,27004,27037,7068,24920
2779,7762,7917,7915,7941,4312,4310,4245,1853,3488,3488,3400,914,3488,4314,26308,22877,Hoke,117,117,117,12,139,6338,4472,50664,4328,20465,22127,22929,4597,23409,25360,26397,6195,4393,6407,5646,526,4503,3945,409,40282,5854,55234,HOKE COUNTY,44624,5947,612,6926,6659,6926,13064,13044,12506,3459,11816,5693,6561,6561,6346,585,11388,11844,11865,3334,10827
2259,4632,4674,4674,4674,3503,3503,3476,1727,1171,1171,1156,532,1171,3503,10916,10123,Bertie,,,,,,60,25,18126,3645,9643,10007,10162,3863,10370,10772,10974,60,25,114,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1884,362,2074,2034,2074,8786,8782,8678,3482,8426,1764,1927,1927,1897,342,8085,8171,8174,3288,7854
5217,11366,11538,11538,11563,6105,6105,6022,2810,5433,5433,5344,2407,5433,6105,23359,22260,Person,0,0,0,0,25,402,288,37405,7237,20710,21754,22279,7348,21644,22762,23373,402,288,402,402,204,296,288,182,31361,7938,39490,PERSON COUNTY,34239,5559,1118,6101,5930,6101,16870,16856,16430,6026,15683,5262,5754,5754,5595,1101,15871,16218,16229,5954,15160
7307,12822,12938,12938,12938,8850,8850,8797,5168,4027,4027,3964,2096,4027,8850,27153,25546,Beaufort,61,61,61,43,61,590,337,44735,10376,24303,25225,25658,10807,25729,26767,27214,590,337,639,590,342,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4921,944,5589,5492,5589,20986,20974,20685,9521,20218,4592,5170,5170,5088,911,19800,20039,20047,9241,19374
5009,11167,11513,11513,11519,6520,6520,6406,3067,3987,3987,3870,1671,3987,6525,25336,23335,Jackson,1006,1006,891,271,1007,4058,2971,42001,6941,21519,22599,23387,7193,23272,24448,25448,3726,2703,4153,3342,664,3006,2375,550,36721,8759,43938,JACKSON COUNTY,39175,3349,574,3744,3683,3744,17551,17534,17039,5955,16581,3101,3479,3479,3420,553,16476,16885,16902,5838,16043
17837,39938,40882,40880,40915,13046,13045,12714,6430,27826,27825,27214,11407,27826,13050,89938,85983,Catawba,10,10,10,0,39,1046,635,150636,26917,79278,83983,86066,27434,82774,87719,90009,1046,635,1093,1026,444,699,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29233,4350,32624,31695,32622,56292,56270,54978,22640,52515,27609,30837,30836,29972,4225,53376,54512,54530,22341,51046
106275,429568,451943,451887,452059,174040,173993,163337,44618,277475,277466,265803,61532,277495,174124,845870,813260,Wake,428,428,428,125,440,11216,7522,1044525,138680,704667,767195,813585,141650,731878,796625,846467,11196,7522,11310,11059,3293,7567,7425,2756,849055,133864,1111761,WAKE COUNTY,941934,233737,22650,279651,262888,279609,555506,555045,522541,115707,487082,229265,273684,273665,257671,22946,502002,532073,532334,112978,467977
11024,22464,22863,22863,22898,12384,12384,12220,6249,10479,10479,10244,4775,10479,12385,52280,49176,Cleveland,0,0,0,0,34,601,370,92365,16188,45758,48249,49257,16631,48527,51216,52359,601,370,671,601,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14247,2599,15684,15523,15684,36004,35995,35092,13702,33679,13151,14475,14475,14338,2510,33541,34331,34338,13392,32237
6347,13571,13817,13815,13843,8282,8282,8150,4051,5521,5519,5407,2296,5521,8284,35257,32572,Sampson,14,14,14,0,38,577,355,59389,9245,30403,32055,32640,9546,32762,34586,35326,577,355,632,577,248,414,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8139,1313,8984,8791,8984,25710,25696,25218,7985,24046,7691,8479,8479,8314,1273,23386,23738,23747,7768,22357
4766,10151,10251,10251,10264,6773,6773,6750,3115,3445,3445,3368,1638,3445,6773,25418,23727,Columbus,33,33,33,13,46,375,276,52603,7399,22259,23375,23793,7693,23748,24957,25506,375,276,450,375,229,328,276,199,44013,11419,55508,COLUMBUS COUNTY,48224,6148,1207,7253,7043,7253,17803,17790,17539,6257,17225,5703,6764,6762,6594,1138,16505,16689,16701,6062,16280
2733,5540,5600,5600,5602,4495,4495,4451,2285,1105,1105,1089,448,1105,4497,11384,10641,Caswell,,,,,,142,69,21496,4067,10167,10489,10675,4271,10840,11198,11453,142,69,201,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1645,397,1757,1736,1757,9495,9485,9320,3805,9053,1393,1492,1492,1470,283,8950,9080,9087,3726,8705
2791,5072,5155,5155,5155,4695,4695,4642,2620,460,460,430,171,460,4695,9590,9080,Yancey,,,,,,133,107,17212,3799,8644,8946,9108,3918,9088,9424,9634,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,925,156,1087,1084,1087,8372,8370,8207,3647,8030,853,1006,1006,1004,156,7835,7967,7968,3536,7684
6303,14805,15158,15158,15181,7005,7005,6840,3364,8115,8115,7927,2929,8115,7007,36322,33860,Lee,38,38,38,10,59,659,452,57893,9289,30799,32887,33893,9570,32839,35149,36361,659,452,677,659,253,474,452,215,47136,10404,61779,LEE COUNTY,52144,10412,1406,12069,11703,12068,23615,23595,22787,7911,21768,10052,11570,11569,11256,1391,21179,21839,21849,7683,20295
