"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8412.0,7,841.0,27006,1251
10534.0,3,1053.0,27865,211
9558.0,8,956.0,28119,290
9366.0,44,937.0,27021,1684
11885.0,32,1188.0,28621,1236
9612.0,3,961.0,27846,295
8657.0,20,866.0,27962,644
6295.0,3,630.0,28768,497
5582.0,6,558.0,27539,1483
9097.0,5,910.0,27596,1697
6289.0,28,629.0,27712,1387
6465.0,20,647.0,28739,1422
6452.0,32,645.0,28786,1409
,0,,28561,0
9499.0,1,950.0,27009,279
5716.0,1,572.0,28772,111
11211.0,17,1121.0,28023,1664
10568.0,2,1057.0,27875,54
12402.0,98,1240.0,28601,6182
10114.0,41,1011.0,28262,4418
8889.0,34,889.0,27292,3686
6822.0,3,682.0,27242,182
11261.0,79,1126.0,28054,4525
6246.0,6,625.0,27850,463
0.0,0,0.0,28629,0
9847.0,10,985.0,28073,552
10467.0,3,1047.0,27840,56
9140.0,15,914.0,28574,1618
9994.0,53,999.0,28472,1999
4995.0,3,499.0,28785,415
,0,,27969,0
10133.0,4,1013.0,28318,464
8971.0,3,897.0,28523,204
9092.0,46,909.0,27604,4332
8619.0,30,862.0,28173,5502
7842.0,3,784.0,27883,342
7320.0,37,732.0,27612,2870
8079.0,35,808.0,28501,1576
5075.0,0,507.0,27941,34
9277.0,43,928.0,28562,3526
13002.0,45,1300.0,28658,3362
8387.0,60,839.0,27262,2077
9485.0,4,948.0,27544,407
11062.0,0,1106.0,28347,202
5041.0,19,504.0,28801,846
9563.0,10,956.0,28572,610
8807.0,1,881.0,28395,234
6768.0,18,677.0,27403,1440
8301.0,26,830.0,27332,2785
4822.0,24,482.0,27513,2363
10052.0,21,1005.0,27932,1271
7065.0,0,707.0,27343,130
10146.0,71,1015.0,27886,2191
7923.0,6,792.0,28391,422
19481.0,0,1948.0,27411,165
8288.0,3,829.0,28429,708
7330.0,12,733.0,28420,375
9383.0,11,938.0,28518,826
11650.0,29,1165.0,28630,2373
6992.0,43,699.0,28716,1304
10523.0,51,1052.0,28146,3197
7036.0,6,704.0,28751,263
9706.0,9,971.0,28128,786
0.0,0,0.0,28672,0
7353.0,10,735.0,28722,504
8789.0,7,879.0,28439,135
5501.0,0,550.0,27842,79
8511.0,0,851.0,28649,88
9167.0,2,917.0,27042,66
11436.0,61,1144.0,28215,6891
0.0,0,0.0,27821,0
6555.0,3,655.0,27806,160
7067.0,7,707.0,27408,1230
7954.0,14,795.0,27409,1428
0.0,0,0.0,28587,0
7981.0,4,798.0,27808,198
0.0,0,0.0,27881,0
8699.0,17,870.0,28403,3649
9315.0,7,931.0,27013,605
8461.0,32,846.0,27104,2486
6953.0,0,695.0,28611,68
9302.0,51,930.0,28269,7578
7493.0,3,749.0,27050,306
10228.0,0,1023.0,28444,233
8881.0,5,888.0,28673,588
8097.0,6,810.0,27810,342
0.0,0,0.0,27157,0
12498.0,10,1250.0,28366,644
24110.0,37,2411.0,27509,1672
8692.0,13,869.0,27239,837
7437.0,7,744.0,28544,417
2757.0,0,276.0,27964,18
7182.0,15,718.0,28409,2512
6181.0,19,618.0,27278,1680
4909.0,0,491.0,27979,89
10857.0,19,1086.0,28217,3352
10620.0,5,1062.0,28369,238
0.0,0,0.0,28735,0
9755.0,50,975.0,27330,3856
11233.0,73,1123.0,28043,2412
10987.0,7,1099.0,28638,1380
4978.0,17,498.0,27516,2196
7929.0,3,793.0,27608,920
12675.0,55,1267.0,28328,3416
8444.0,0,844.0,27047,108
10004.0,36,1000.0,27537,2533
9263.0,26,926.0,27401,1873
7521.0,9,752.0,27040,989
8836.0,50,884.0,28078,5839
7493.0,1,749.0,27541,303
3259.0,0,326.0,27966,48
11138.0,12,1114.0,27017,1058
10045.0,60,1005.0,27360,4855
12016.0,67,1202.0,28086,3243
12218.0,5,1222.0,28203,2330
8795.0,0,879.0,28622,232
7148.0,2,715.0,27849,106
4341.0,0,434.0,28449,85
7373.0,7,737.0,27601,895
11436.0,26,1144.0,28340,1228
5570.0,14,557.0,28462,797
10878.0,5,1088.0,27020,664
9149.0,6,915.0,28508,273
11569.0,44,1157.0,28213,5245
7660.0,22,766.0,28311,2761
9423.0,9,942.0,28124,661
10546.0,55,1055.0,28677,3756
12783.0,17,1278.0,27869,277
8591.0,46,859.0,27405,4511
8564.0,8,856.0,27214,1006
4241.0,0,424.0,27927,26
7715.0,1,771.0,28428,551
8686.0,64,869.0,27407,4329
10357.0,6,1036.0,28344,395
9394.0,20,939.0,27379,569
5018.0,0,502.0,27974,69
8085.0,8,808.0,27350,607
6751.0,11,675.0,28390,1586
12527.0,22,1253.0,28360,1872
5082.0,16,508.0,27518,1157
6663.0,2,666.0,27814,120
10122.0,3,1012.0,28430,208
6332.0,3,633.0,27935,106
7385.0,7,739.0,28326,1653
3928.0,0,393.0,27965,24
8703.0,4,870.0,28305,436
8884.0,2,888.0,28423,203
0.0,0,0.0,28581,0
11063.0,0,1106.0,27813,76
7611.0,6,761.0,28773,267
8429.0,14,843.0,28090,717
6602.0,1,660.0,27981,123
9108.0,25,911.0,28031,2828
0.0,0,0.0,28733,0
7858.0,4,786.0,28478,391
7568.0,28,757.0,27288,1785
10175.0,6,1018.0,28080,830
9369.0,1,937.0,28729,279
6015.0,26,602.0,27713,3248
10066.0,4,1007.0,28726,350
7560.0,0,756.0,27953,75
10360.0,1,1036.0,28392,161
4624.0,2,462.0,28543,306
8322.0,0,832.0,27291,128
9344.0,14,934.0,28657,898
4768.0,6,477.0,28465,395
8135.0,8,813.0,28578,573
11599.0,66,1160.0,28681,3127
11098.0,39,1110.0,28752,3496
10369.0,36,1037.0,27704,4082
6492.0,2,649.0,28618,161
,0,,27710,0
11507.0,14,1151.0,28168,1201
4908.0,1,491.0,28774,77
8241.0,6,824.0,27522,1125
9912.0,76,991.0,28625,3852
9645.0,1,965.0,28682,106
9972.0,0,997.0,27007,213
8465.0,22,847.0,27282,1405
7699.0,6,770.0,27855,470
1432.0,0,143.0,27412,27
9044.0,3,904.0,28678,475
12012.0,23,1201.0,27244,1953
8997.0,2,900.0,28399,174
0.0,0,0.0,27872,0
8422.0,7,842.0,27589,700
7798.0,80,780.0,27909,3194
10603.0,31,1060.0,27834,6097
10058.0,30,1006.0,27616,5558
10388.0,1,1039.0,28125,276
11203.0,89,1120.0,28150,3282
10404.0,8,1040.0,27045,997
7866.0,15,787.0,27302,2541
10517.0,6,1052.0,27917,114
8573.0,73,857.0,27534,2728
4628.0,1,463.0,27559,133
7880.0,5,788.0,27248,381
12968.0,11,1297.0,27807,900
7504.0,6,750.0,27048,668
5092.0,3,509.0,28783,97
8540.0,35,854.0,27603,4738
8230.0,67,823.0,28211,2572
8974.0,5,897.0,28356,441
10550.0,15,1055.0,28590,2801
5733.0,21,573.0,28804,1336
8294.0,1,829.0,28351,437
9581.0,8,958.0,28479,467
2353.0,0,235.0,28577,14
8741.0,7,874.0,27938,125
7886.0,1,789.0,28323,361
8608.0,10,861.0,28104,2795
3582.0,0,358.0,28708,48
9714.0,3,971.0,27837,632
10055.0,23,1006.0,27317,1795
10288.0,4,1029.0,28071,329
6775.0,4,678.0,28746,175
9815.0,70,981.0,27215,4406
9737.0,15,974.0,28573,241
10273.0,39,1027.0,28081,2902
9533.0,25,953.0,27801,2055
0.0,0,0.0,28350,0
6627.0,1,663.0,27976,236
9211.0,27,921.0,28115,3826
5287.0,0,529.0,28644,83
13453.0,17,1345.0,27229,540
0.0,0,0.0,28101,0
6108.0,3,611.0,28701,295
10082.0,30,1008.0,28466,1046
0.0,0,0.0,28646,0
11737.0,15,1174.0,28384,1457
9460.0,3,946.0,28163,550
7997.0,1,800.0,27959,196
10480.0,41,1048.0,28152,2733
8875.0,10,888.0,28040,734
6390.0,4,639.0,28643,220
0.0,0,0.0,27556,0
7274.0,32,727.0,27101,1769
11038.0,45,1104.0,27253,3473
7680.0,17,768.0,28467,875
11449.0,8,1145.0,28107,940
9861.0,51,986.0,27573,1140
9298.0,25,930.0,27803,2077
5817.0,1,582.0,28692,262
9384.0,33,938.0,28580,1129
8190.0,38,819.0,28546,4256
9140.0,3,914.0,28167,221
0.0,0,0.0,28039,0
10714.0,1,1071.0,27866,72
10075.0,2,1007.0,28098,404
4807.0,1,481.0,28679,102
10266.0,19,1027.0,28166,1013
8149.0,3,815.0,27283,243
3825.0,1,383.0,28571,120
10354.0,24,1035.0,28016,1504
9768.0,22,977.0,27892,1403
,0,,27982,0
5761.0,2,576.0,27937,245
9410.0,20,941.0,28117,4480
11984.0,1,1198.0,28202,2008
9557.0,35,956.0,28170,1194
18699.0,5,1870.0,28637,296
12383.0,6,1238.0,28204,1082
,0,,28608,0
9587.0,2,959.0,28515,332
10643.0,34,1064.0,28021,1430
8974.0,0,897.0,28623,154
7406.0,4,741.0,27617,1445
9597.0,0,960.0,27888,269
9748.0,38,975.0,28612,1453
7569.0,3,757.0,28665,226
11788.0,1,1179.0,28032,383
8253.0,32,825.0,28306,3513
9805.0,14,980.0,28075,1880
7912.0,31,791.0,28791,1251
6868.0,27,687.0,28270,2387
5533.0,3,553.0,27551,122
6422.0,4,642.0,28421,131
11099.0,76,1110.0,28602,3465
8779.0,48,878.0,27587,6504
6314.0,18,631.0,28904,602
0.0,0,0.0,28524,0
12046.0,4,1205.0,28033,405
7346.0,3,735.0,27310,629
8381.0,32,838.0,28314,4496
9183.0,60,918.0,28301,1627
9875.0,5,988.0,28675,672
11182.0,96,1118.0,27030,4209
9750.0,9,975.0,27521,697
5996.0,2,600.0,27805,226
11386.0,47,1139.0,27536,1874
4303.0,1,430.0,27939,145
11159.0,33,1116.0,27896,2367
0.0,0,0.0,27340,0
9632.0,14,963.0,28690,908
5475.0,30,548.0,28711,835
5109.0,24,511.0,27514,1678
8663.0,18,866.0,27027,348
9508.0,6,951.0,27851,532
7026.0,25,703.0,28787,1453
9779.0,4,978.0,27525,1519
10506.0,14,1051.0,27822,958
10322.0,42,1032.0,28659,2169
5503.0,2,550.0,28709,127
11180.0,1,1118.0,28006,127
6364.0,0,636.0,27824,98
7630.0,3,763.0,28357,246
6259.0,2,626.0,27243,292
10410.0,79,1041.0,28139,2096
