At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42902,143466,147165,147159,147177,48476,48470,46922,19929,98689,98689,96544,22973,98691,48486,249736,236507,Missing,,,,,,40210,47325,,45914,214886,227270,238132,53510,227134,239818,251634,40195,47325,41998,40036,9873,48701,47216,9752,,,,MISSING COUNTY,,82578,6975,94130,89262,94124,115506,115402,110361,36662,104520,83315,95603,95601,90580,7713,89365,93581,93828,28449,84355
9136,19335,19681,19679,19694,13005,13003,12865,6815,6625,6625,6419,2303,6625,13010,45400,42832,Wilson,51,51,51,18,59,532,346,76972,12927,39620,41851,42900,13257,41810,44256,45467,532,346,579,532,273,397,346,223,63224,15337,81801,WILSON COUNTY,69710,12010,1876,13842,13344,13839,31046,31029,30380,11108,29268,11297,12975,12973,12530,1855,28975,29513,29528,10849,27977
459,878,882,882,882,802,802,799,428,80,80,79,31,80,802,2048,1957,Tyrrell,,,,,,,,3827,676,1830,1920,1958,689,1913,2007,2050,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,169,38,179,177,179,1871,1869,1830,651,1744,146,153,153,152,38,1768,1804,1805,638,1684
10875,23947,24264,24264,24283,12197,12197,12049,5481,11997,11997,11828,5356,11997,12199,64907,60007,Wayne,70,70,70,38,87,6478,5241,115046,15999,56036,58867,60073,16671,60335,63496,64982,6434,5211,6514,6326,899,5278,5120,661,94031,20802,123131,WAYNE COUNTY,103693,17622,3211,20330,19573,20328,38138,38101,37489,12561,36387,16656,19049,19045,18413,3111,35243,35721,35746,12227,34260
2573,4977,5001,5001,5001,2617,2617,2611,1391,2384,2384,2366,1182,2384,2617,12454,11736,Montgomery,,,,,,170,138,25757,4407,11277,11635,11782,4545,11934,12329,12553,170,138,266,170,106,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2830,526,3036,2988,3036,9251,9248,9171,3913,8934,2666,2858,2858,2817,497,8680,8740,8741,3815,8473
7033,13960,14100,14100,14110,8392,8392,8345,4344,5654,5654,5561,2658,5655,8393,32634,30563,Lenoir,54,54,54,31,62,422,278,52801,10375,28793,30114,30597,10612,30599,32043,32654,422,278,439,422,240,310,278,197,43423,11303,55949,LENOIR COUNTY,47933,9230,1731,10513,10182,10513,21702,21699,21439,8641,20947,8698,9882,9882,9611,1705,20225,20403,20405,8473,19817
3424,7338,7420,7420,7436,4549,4549,4532,2142,2871,2871,2806,1282,2871,4549,18264,16989,Scotland,0,0,0,0,16,221,168,32530,5831,16120,16799,17032,6058,17249,18022,18312,221,168,265,221,127,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4527,923,5178,5040,5178,12869,12865,12761,5008,12501,4145,4708,4708,4601,852,12030,12113,12114,4880,11807
18153,45910,46979,46978,46996,22267,22266,21777,9533,24646,24646,24067,8595,24646,22269,104815,99770,Alamance,66,66,66,25,81,1806,1149,159560,26402,91078,96679,99848,27215,95269,101238,104896,1806,1149,1859,1788,802,1210,1137,656,132145,29035,169509,ALAMANCE COUNTY,145046,24854,4491,27848,26750,27847,75189,75162,72682,21922,68627,23536,26350,26350,25376,4199,70154,72271,72288,21547,66405
892,1926,1956,1955,1956,1338,1337,1315,674,618,618,611,218,618,1338,6559,5730,Camden,,,,,,1868,1392,10327,1410,5370,5619,5767,1634,6134,6417,6614,1856,1392,1916,1788,121,1428,1337,13,8407,1833,10867,CAMDEN COUNTY,9354,814,128,877,852,877,3821,3814,3709,1385,3532,797,858,858,832,117,3395,3480,3481,1280,3236
2003,5036,5092,5092,5092,3680,3680,3668,1499,1412,1412,1368,504,1412,3680,15157,13490,Greene,,,,,,3320,2343,20022,3422,12481,13189,13517,3809,13991,14784,15223,3184,2243,3382,2909,839,2369,2016,509,16884,3592,21069,GREENE COUNTY,18372,2502,398,2918,2852,2918,8923,8919,8748,2572,8580,2337,2732,2732,2677,382,8269,8415,8416,2531,8128
11755,25224,25569,25569,25587,11381,11381,11238,6007,14014,14014,13812,5624,14014,11385,66242,61650,Rowan,174,174,174,124,188,3897,3050,133830,19249,57847,60583,61751,19950,61994,64970,66343,3897,3050,3978,3897,1651,3136,3050,1487,110729,25371,142088,ROWAN COUNTY,122048,20519,3532,22244,21740,22244,40121,40101,39333,14767,37578,19083,20643,20642,20197,3400,37336,37958,37972,14362,35714
2455,4156,4187,4187,4187,3538,3538,3517,2197,649,649,639,258,649,3538,9429,8755,Northampton,,,,,,145,70,18570,3824,8335,8633,8782,3982,8905,9256,9460,145,70,173,145,95,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1374,340,1526,1507,1526,7761,7758,7604,3547,7386,1295,1426,1426,1412,310,7151,7259,7262,3457,6970
6529,13392,13599,13599,13613,6223,6223,6131,3060,7376,7376,7261,3469,7376,6223,33997,31692,Wilkes,0,0,0,0,14,271,184,64946,10741,29897,31203,31736,11126,32035,33421,34067,271,184,330,271,185,218,184,160,54628,15162,68412,WILKES COUNTY,59783,10072,2122,10716,10623,10716,23021,23010,22527,8819,21692,9529,10154,10154,10072,2009,20947,21354,21364,8572,20184
8878,19994,20350,20349,20380,7354,7353,7309,3636,12996,12996,12685,5242,12996,7355,44727,42560,Lincoln,0,0,0,0,29,377,241,81663,13270,39660,41604,42596,13530,41545,43672,44757,377,241,398,377,241,274,241,199,67981,15456,86111,LINCOLN COUNTY,74647,15111,2303,17203,16646,17203,27156,27147,26649,10986,26057,14191,16131,16131,15607,2270,25756,26188,26191,10801,25228
9321,18222,18465,18464,18479,10742,10741,10624,6259,7723,7723,7598,3062,7723,10742,40839,38753,Caldwell,0,0,0,0,14,324,203,78015,13652,36809,38254,38779,13942,38629,40231,40861,324,203,333,324,187,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10652,1508,11611,11388,11611,28917,28904,28519,12247,27653,9787,10592,10592,10415,1443,27636,27958,27966,12059,26819
1798,3485,3549,3549,3549,2367,2367,2330,1260,1182,1182,1155,538,1182,2367,9288,8850,Polk,,,,,,128,100,19940,4108,8393,8718,8872,4231,8785,9139,9347,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1695,765,1849,1802,1849,7315,7311,7209,3368,6962,1630,1777,1777,1732,755,6886,6973,6977,3265,6663
7681,16050,16282,16281,16297,8757,8756,8618,4353,7512,7512,7419,3315,7512,8759,37642,35759,Surry,13,13,13,13,26,304,222,67979,12192,33626,35209,35784,12525,35307,36989,37711,304,222,348,304,216,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11251,2305,11940,11847,11939,25423,25399,24838,10004,23752,10534,11175,11173,11112,2204,23875,24364,24380,9809,22870
6159,10209,10305,10304,10320,7703,7702,7631,4717,2602,2602,2578,1442,2602,7706,21990,20964,Macon,0,0,0,0,12,447,352,34121,9067,19996,20683,21029,9293,20920,21673,22073,447,352,519,447,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2966,866,3114,3084,3114,18440,18429,18142,8165,17507,2771,2913,2913,2893,839,17438,17699,17706,7990,16873
1853,2888,2910,2910,2910,2459,2459,2439,1611,451,451,449,242,451,2459,5434,5144,Clay,,,,,,84,39,10740,2572,4971,5086,5236,2628,5234,5363,5579,84,39,227,84,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1036,331,1042,1040,1041,4310,4309,4239,2272,4114,982,988,987,986,323,4061,4118,4118,2226,3950
4171,8226,8345,8345,8356,4028,4028,3974,2235,4317,4317,4252,1936,4317,4028,19374,18461,Yadkin,0,0,0,0,11,152,102,35700,6377,17405,18156,18488,6505,18219,19041,19405,152,102,175,152,107,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,4992,864,5453,5370,5453,13777,13769,13519,5534,13075,4728,5157,5157,5074,880,12980,13202,13209,5410,12575
17820,43438,44502,44493,44510,40379,40370,39380,15816,4123,4123,4058,2004,4123,40387,112466,103138,Out of State,,,,,,,,,38010,97854,100553,103194,40355,106275,109353,112541,,,,,,,,,,,,OUT OF STATE,,685,122,709,701,709,111832,111757,108652,40233,105590,855,925,925,892,188,99661,102213,102269,37822,96999
11272,26846,27361,27358,27365,8835,8833,8681,4127,18305,18304,17944,7075,18305,8839,132402,119673,Onslow,221,221,221,70,221,62025,53706,180787,18785,112275,117557,119723,19900,123686,129674,132469,61496,53430,62074,59603,2753,53731,51869,2021,149343,19026,197938,ONSLOW COUNTY,162055,26732,3133,30647,29421,30647,39748,39730,38757,14014,37351,24817,28373,28371,27341,2994,36786,37596,37619,13770,35589
4443,9129,9235,9235,9250,6200,6200,6154,3101,3025,3025,2965,1342,3025,6201,23148,21324,Richmond,10,10,10,0,24,392,263,42075,6960,20123,21009,21397,7147,21741,22763,23224,392,263,454,392,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4883,722,5463,5377,5463,17307,17293,16994,6279,16466,4517,5043,5043,4974,681,15772,16018,16025,6148,15343
36015,95485,98331,98324,98408,58796,58790,57181,23643,39367,39366,38136,12287,39367,58823,179501,171590,Buncombe,168,168,168,85,218,6618,4216,248550,48115,156951,165681,171719,48974,163772,173049,179665,6606,4216,6693,6550,2556,4277,4183,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40131,8075,44834,43351,44825,128138,128058,123092,38343,117091,39640,44362,44361,42843,8334,118622,123013,123080,37731,113128
18860,61395,64309,64304,64325,20748,20743,20006,6693,43467,43467,41295,12109,43468,20757,137723,131972,Union,94,94,94,58,100,1231,659,226508,26954,114924,126367,132094,27490,119541,131486,137847,1231,659,1286,1189,570,735,640,412,176616,31234,239859,UNION COUNTY,202043,42653,4627,53528,49951,53519,83033,82973,80304,22293,75699,41194,51745,51740,48350,4671,77358,79573,79614,21871,73090
16009,53232,55291,55284,55317,20265,20262,19680,6729,34870,34866,33396,9214,34872,20267,126520,119056,Cabarrus,156,156,156,66,178,3837,2395,202607,24669,104370,113615,119140,25446,110518,120312,126655,3817,2395,3914,3718,1133,2445,2323,880,161462,29064,216453,CABARRUS COUNTY,181104,39870,4569,48052,45226,48044,74689,74639,71269,19744,66930,38502,46479,46475,43799,4544,67421,70186,70216,19245,63545
1784,2962,2982,2982,2983,1965,1965,1952,1269,1017,1017,1010,515,1017,1966,6417,5820,Washington,,,,,,58,28,10985,2413,5490,5735,5840,2646,6059,6318,6429,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1756,484,1819,1816,1819,4551,4540,4444,2127,4245,1562,1630,1630,1624,415,4083,4162,4172,1982,3900
9119,22524,23042,23040,23078,11112,11111,10928,5297,11882,11881,11548,3810,11883,11113,63496,57925,Harnett,48,48,48,12,82,7264,5103,126086,13762,52265,56293,57991,14410,56855,61366,63619,7022,4988,7351,6194,869,5149,4294,591,100990,17458,135976,HARNETT COUNTY,112079,17669,2039,20528,19636,20527,35740,35705,34708,11502,32992,16657,19216,19215,18462,1976,32843,33607,33626,11195,31314
9228,19480,19792,19791,19802,10830,10829,10678,5320,8962,8962,8802,3908,8962,10830,44074,41719,Burke,0,0,0,0,10,670,391,86176,13360,39079,41060,41806,13747,41204,43306,44158,670,391,731,670,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10420,1755,11544,11302,11535,31883,31869,31334,11661,30114,9641,10661,10661,10485,1648,30184,30667,30681,11450,29047
6504,17629,18018,18018,18065,8999,8999,8801,3788,7531,7531,7340,2514,7531,9001,39743,37420,Granville,1488,1488,1488,202,1533,5083,4499,57336,8974,34563,36519,37494,9162,36532,38674,39878,5083,4499,5199,5083,577,4554,4499,519,48058,10674,60443,GRANVILLE COUNTY,52711,9481,1252,10745,10415,10742,23934,23918,23176,7333,21968,9087,10260,10257,9948,1315,22072,22664,22680,7140,20977
20118,49398,50418,50418,50456,22750,22750,22454,10341,27523,27523,26799,9685,27523,22759,119495,111376,Gaston,145,145,145,92,174,1784,1084,211171,31065,102907,108627,111469,32311,110028,116271,119613,1784,1084,1844,1755,905,1130,1060,671,174276,36651,224529,GASTON COUNTY,191721,36902,5503,42253,40841,42252,75516,75459,73646,25903,71371,34797,39791,39791,38523,5358,69020,70501,70548,25036,67050
5340,10486,10618,10618,10629,7231,7231,7176,3879,3346,3346,3269,1438,3346,7231,26192,24175,Edgecombe,41,41,41,23,52,766,467,48532,8054,22657,23761,24218,8410,24438,25655,26261,766,467,826,751,357,506,446,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6415,1180,7314,7117,7313,18121,18113,17772,6873,17272,5968,6771,6771,6623,1130,16671,16937,16941,6708,16243
6204,16878,17432,17430,17433,12336,12334,11854,4638,5096,5096,5024,1566,5096,12337,33425,31370,Watauga,,,,,,131,55,54308,7740,29118,30378,31439,8146,31168,32366,33539,131,55,210,131,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4551,678,4753,4732,4753,28576,28541,27503,7394,26486,4189,4370,4370,4352,643,25971,26945,26978,7042,24874
2736,7575,7719,7718,7741,4209,4208,4146,1825,3401,3401,3320,899,3401,4211,26210,22722,Hoke,109,109,109,12,129,6318,4453,50664,4308,20375,22025,22774,4577,23336,25277,26298,6177,4381,6385,5631,526,4484,3937,409,40282,5854,55234,HOKE COUNTY,44624,5915,605,6883,6625,6883,13030,13009,12475,3446,11790,5634,6490,6490,6290,577,11354,11779,11800,3322,10804
2217,4509,4543,4543,4543,3388,3388,3367,1686,1155,1155,1142,531,1155,3388,10900,10083,Bertie,,,,,,60,25,18126,3629,9615,9977,10122,3853,10362,10759,10947,60,25,103,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1879,361,2064,2026,2064,8780,8776,8673,3473,8423,1754,1916,1916,1886,339,8066,8142,8145,3275,7836
5138,11101,11265,11265,11289,5955,5955,5879,2764,5310,5310,5222,2374,5310,5955,23292,22160,Person,0,0,0,0,24,399,287,37405,7209,20647,21678,22177,7322,21595,22710,23306,399,287,399,399,203,295,287,182,31361,7938,39490,PERSON COUNTY,34239,5536,1113,6077,5907,6077,16830,16816,16404,6006,15660,5224,5708,5708,5554,1091,15837,16165,16174,5936,15136
7223,12611,12722,12722,12722,8701,8701,8650,5106,3963,3963,3903,2076,3963,8701,27085,25465,Beaufort,58,58,58,41,58,589,337,44735,10343,24244,25152,25577,10767,25675,26708,27146,589,337,638,589,341,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4893,934,5557,5462,5557,20951,20939,20657,9492,20193,4571,5147,5147,5065,903,19750,19981,19989,9216,19336
4955,11020,11346,11346,11352,6416,6416,6309,3022,3947,3947,3833,1662,3947,6421,25291,23266,Jackson,983,983,878,271,984,4044,2961,42001,6917,21465,22553,23317,7175,23234,24417,25402,3717,2700,4138,3333,664,2995,2374,550,36721,8759,43938,JACKSON COUNTY,39175,3334,571,3730,3669,3730,17534,17517,17031,5940,16567,3079,3458,3458,3401,547,16452,16847,16864,5820,16012
17664,39374,40281,40279,40321,12883,12882,12561,6375,27398,27397,26813,11289,27398,12887,89748,85718,Catawba,0,0,0,0,36,1041,633,150636,26847,79101,83781,85801,27362,82612,87550,89818,1041,633,1088,1021,444,697,621,351,124631,29156,159551,CATAWBA COUNTY,137151,29131,4315,32506,31582,32504,56224,56203,54927,22603,52460,27489,30682,30681,29832,4189,53316,54404,54422,22307,50991
104989,423330,444641,444593,444755,171374,171333,161053,44134,272870,272863,261880,60739,272890,171456,843976,810673,Wake,397,397,397,116,409,11184,7501,1044525,138244,703044,765432,810994,141201,730451,795175,844551,11168,7501,11272,11033,3290,7545,7407,2754,849055,133864,1111761,WAKE COUNTY,941934,232990,22499,278747,262117,278713,554532,554079,521890,115412,486428,228324,272344,272327,256620,22781,501311,530845,531105,112709,467313
10861,22023,22387,22387,22420,12068,12068,11934,6134,10319,10319,10089,4727,10319,12069,52050,48888,Cleveland,0,0,0,0,32,600,370,92365,16125,45555,48014,48969,16562,48344,51015,52129,600,370,670,600,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14179,2584,15619,15460,15619,35840,35831,34955,13648,33565,13080,14402,14402,14268,2496,33376,34116,34123,13343,32105
6266,13342,13565,13563,13591,8148,8148,8028,4010,5403,5401,5300,2256,5403,8150,35181,32423,Sampson,14,14,14,0,38,576,355,59389,9210,30313,31949,32490,9515,32710,34524,35246,576,355,627,576,247,413,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8112,1304,8951,8761,8951,25668,25654,25187,7964,24022,7640,8416,8416,8260,1262,23334,23652,23661,7744,22318
4706,9957,10053,10053,10064,6636,6636,6615,3069,3384,3384,3309,1624,3384,6636,25507,23788,Columbus,33,33,33,13,44,374,275,52603,7479,22341,23451,23851,7774,23845,25055,25595,374,275,449,374,229,325,275,199,44013,11419,55508,COLUMBUS COUNTY,48224,6128,1201,7230,7023,7230,17916,17903,17658,6344,17343,5668,6722,6720,6558,1132,16618,16793,16804,6148,16398
2711,5483,5539,5539,5541,4460,4460,4419,2270,1079,1079,1064,441,1079,4462,11376,10610,Caswell,,,,,,142,69,21496,4059,10147,10466,10644,4262,10836,11194,11445,142,69,201,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1644,394,1755,1733,1755,9489,9479,9319,3799,9050,1386,1485,1485,1463,280,8934,9056,9063,3721,8692
2741,4992,5070,5070,5070,4649,4649,4599,2600,421,421,393,141,421,4649,9575,9059,Yancey,,,,,,133,107,17212,3792,8629,8924,9087,3907,9080,9411,9619,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,922,154,1081,1079,1081,8363,8361,8199,3638,8025,850,1000,1000,998,155,7819,7952,7953,3530,7672
6243,14544,14857,14857,14880,6858,6858,6721,3334,7961,7961,7785,2899,7961,6860,36210,33695,Lee,38,38,38,10,59,657,452,57893,9263,30690,32764,33727,9543,32760,35054,36249,657,452,675,657,252,473,452,215,47136,10404,61779,LEE COUNTY,52144,10371,1400,12025,11661,12024,23549,23529,22736,7891,21732,9987,11501,11500,11194,1385,21118,21743,21753,7663,20251
