"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8055.0,6,806.0,27006,1198
10334.0,5,1033.0,27865,207
9196.0,8,920.0,28119,279
9016.0,44,902.0,27021,1621
10769.0,32,1077.0,28621,1120
9189.0,3,919.0,27846,282
5624.0,2,562.0,28768,444
8321.0,20,832.0,27962,619
5048.0,6,505.0,27539,1341
8341.0,5,834.0,27596,1556
5872.0,28,587.0,27712,1295
6143.0,19,614.0,28739,1351
6017.0,31,602.0,28786,1314
,0,,28561,0
8648.0,1,865.0,27009,254
5149.0,1,515.0,28772,100
10591.0,17,1059.0,28023,1572
8023.0,2,802.0,27875,41
11906.0,94,1191.0,28601,5935
9026.0,41,903.0,28262,3943
8371.0,33,837.0,27292,3471
6559.0,4,656.0,27242,175
10681.0,76,1068.0,28054,4292
5814.0,6,581.0,27850,431
0.0,0,0.0,28629,0
9240.0,10,924.0,28073,518
10280.0,3,1028.0,27840,55
8513.0,14,851.0,28574,1507
9709.0,52,971.0,28472,1942
4682.0,2,468.0,28785,389
9391.0,4,939.0,28318,430
,0,,27969,0
8795.0,3,880.0,28523,200
8465.0,45,846.0,27604,4033
7785.0,30,779.0,28173,4970
7452.0,3,745.0,27883,325
6795.0,37,679.0,27612,2664
7618.0,33,762.0,28501,1486
5075.0,0,507.0,27941,34
8974.0,42,897.0,28562,3411
12518.0,44,1252.0,28658,3237
7790.0,55,779.0,27262,1929
8879.0,3,888.0,27544,381
11172.0,0,1117.0,28347,204
4827.0,17,483.0,28801,810
9280.0,9,928.0,28572,592
8318.0,1,832.0,28395,221
5903.0,17,590.0,27403,1256
7815.0,25,782.0,27332,2622
4420.0,23,442.0,27513,2166
9625.0,21,963.0,27932,1217
6576.0,0,658.0,27343,121
9535.0,70,953.0,27886,2059
4604.0,0,460.0,27411,39
7154.0,6,715.0,28391,381
6978.0,11,698.0,28420,357
7516.0,3,752.0,28429,642
8917.0,11,892.0,28518,785
11243.0,26,1124.0,28630,2290
6574.0,43,657.0,28716,1226
9855.0,49,985.0,28146,2994
6715.0,5,671.0,28751,251
9360.0,9,936.0,28128,758
0.0,0,0.0,28672,0
7207.0,9,721.0,28722,494
8659.0,7,866.0,28439,133
4875.0,0,487.0,27842,70
8221.0,0,822.0,28649,85
8889.0,2,889.0,27042,64
10689.0,56,1069.0,28215,6441
0.0,0,0.0,27821,0
6555.0,2,655.0,27806,160
6561.0,6,656.0,27408,1142
7213.0,14,721.0,27409,1295
0.0,0,0.0,28587,0
7779.0,3,778.0,27808,193
0.0,0,0.0,27881,0
7887.0,16,789.0,28403,3308
