At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
2565,4953,4977,4977,4977,2605,2605,2599,1386,2372,2372,2354,1179,2372,2605,12429,11709,Montgomery,,,,,,170,138,25757,4407,11258,11611,11755,4542,11919,12310,12526,170,138,264,170,106,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2817,523,3022,2975,3022,9240,9237,9165,3913,8932,2655,2847,2847,2806,497,8667,8724,8725,3815,8465
7002,13874,14013,14013,14023,8333,8333,8287,4325,5627,5627,5534,2647,5628,8334,32596,30515,Lenoir,53,53,53,30,61,421,277,52801,10364,28753,30068,30549,10602,30563,32008,32616,421,277,438,421,240,309,277,196,43423,11303,55949,LENOIR COUNTY,47933,9212,1731,10496,10170,10496,21682,21679,21417,8631,20930,8688,9871,9871,9597,1706,20194,20367,20369,8462,19788
3411,7285,7365,7365,7381,4521,4521,4504,2137,2844,2844,2781,1274,2844,4521,18256,16937,Scotland,0,0,0,0,16,221,168,32530,5829,16072,16750,16980,6056,17244,18015,18304,221,168,265,221,127,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4524,922,5172,5035,5172,12867,12863,12759,5007,12499,4133,4693,4693,4589,851,11993,12076,12077,4879,11771
18072,45581,46613,46613,46629,22089,22089,21622,9496,24460,24460,23895,8553,24460,22091,104691,99585,Alamance,64,64,64,23,78,1798,1148,159560,26384,90966,96555,99663,27192,95189,101148,104772,1798,1148,1851,1781,800,1209,1136,656,132145,29035,169509,ALAMANCE COUNTY,145046,24833,4483,27806,26719,27805,75115,75088,72631,21909,68575,23501,26284,26284,25330,4193,70077,72153,72170,21535,66329
887,1916,1946,1945,1946,1333,1332,1310,671,613,613,606,216,613,1333,6549,5717,Camden,,,,,,1866,1390,10327,1407,5362,5610,5754,1633,6127,6408,6604,1854,1390,1914,1786,121,1426,1335,13,8407,1833,10867,CAMDEN COUNTY,9354,813,128,876,851,876,3814,3807,3703,1384,3528,797,856,856,832,117,3388,3471,3472,1277,3230
1993,4969,5023,5023,5023,3629,3629,3618,1493,1394,1394,1351,500,1394,3629,15133,13437,Greene,,,,,,3314,2330,20022,3419,12444,13152,13464,3805,13969,14764,15198,3179,2235,3375,2905,839,2356,2009,509,16884,3592,21069,GREENE COUNTY,18372,2494,396,2911,2846,2911,8912,8908,8739,2570,8570,2319,2710,2710,2660,380,8257,8397,8398,2530,8116
11701,25056,25393,25393,25411,11331,11331,11190,5991,13895,13895,13699,5589,13895,11335,66176,61562,Rowan,167,167,167,121,181,3891,3046,133830,19234,57767,60503,61663,19938,61935,64916,66277,3891,3046,3972,3891,1651,3132,3046,1486,110729,25371,142088,ROWAN COUNTY,122048,20466,3523,22184,21689,22184,40121,40101,39336,14764,37578,19015,20568,20567,20126,3391,37331,37949,37963,14357,35706
2452,4142,4174,4174,4174,3527,3527,3505,2195,647,647,637,257,647,3527,9429,8744,Northampton,,,,,,145,70,18570,3826,8332,8629,8771,3986,8905,9257,9460,145,70,173,145,95,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1374,340,1525,1506,1525,7762,7759,7606,3551,7386,1295,1424,1424,1411,310,7148,7250,7253,3459,6967
6501,13283,13480,13480,13493,6168,6168,6080,3052,7312,7312,7203,3449,7312,6168,33976,31660,Wilkes,0,0,0,0,13,270,184,64946,10727,29881,31183,31704,11112,32017,33401,34046,270,184,329,270,184,218,184,160,54628,15162,68412,WILKES COUNTY,59783,10056,2115,10697,10605,10697,23020,23009,22526,8813,21691,9516,10138,10138,10058,2002,20941,21338,21348,8565,20181
8846,19901,20253,20252,20281,7318,7317,7274,3625,12935,12935,12627,5221,12935,7319,44692,42521,Lincoln,0,0,0,0,27,377,240,81663,13249,39633,41572,42557,13504,41518,43643,44722,377,240,398,377,241,273,240,199,67981,15456,86111,LINCOLN COUNTY,74647,15098,2295,17183,16632,17183,27141,27132,26634,10968,26043,14175,16103,16103,15587,2262,25745,26178,26181,10788,25218
9295,18135,18373,18372,18386,10704,10703,10588,6248,7669,7669,7547,3047,7669,10704,40789,38686,Caldwell,0,0,0,0,13,324,203,78015,13644,36757,38195,38712,13933,38594,40189,40811,324,203,333,324,187,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10637,1505,11583,11366,11583,28895,28882,28499,12241,27633,9766,10566,10566,10389,1440,27603,27917,27925,12054,26788
1795,3480,3544,3544,3544,2362,2362,2325,1258,1182,1182,1155,537,1182,2362,9282,8846,Polk,,,,,,128,100,19940,4104,8391,8714,8868,4225,8779,9132,9341,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1693,763,1847,1800,1847,7311,7307,7204,3364,6958,1630,1776,1776,1732,753,6882,6970,6974,3263,6661
7659,15981,16210,16209,16225,8714,8713,8579,4342,7483,7483,7389,3304,7483,8716,37665,35798,Surry,13,13,13,13,26,302,222,67979,12196,33663,35250,35823,12524,35325,37013,37734,302,222,346,302,215,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11231,2301,11921,11830,11920,25467,25443,24881,10008,23792,10529,11166,11164,11106,2200,23922,24412,24428,9817,22912
6138,10169,10263,10262,10278,7666,7665,7595,4700,2597,2597,2574,1438,2597,7669,21980,20942,Macon,0,0,0,0,12,446,352,34121,9054,19973,20660,21007,9279,20908,21664,22062,446,352,518,446,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2964,865,3113,3083,3113,18431,18421,18135,8152,17498,2762,2904,2904,2884,837,17424,17686,17693,7979,16859
1840,2863,2885,2885,2885,2434,2434,2414,1598,451,451,449,242,451,2434,5431,5133,Clay,,,,,,83,39,10740,2568,4960,5075,5225,2628,5231,5360,5576,83,39,226,83,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1036,331,1042,1040,1041,4308,4307,4237,2272,4112,981,987,986,985,323,4051,4108,4108,2222,3940
4159,8177,8294,8294,8305,4001,4001,3948,2227,4293,4293,4229,1932,4293,4001,19364,18436,Yadkin,0,0,0,0,11,152,102,35700,6370,17384,18134,18463,6499,18212,19034,19395,152,102,175,152,107,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,4993,862,5453,5372,5453,13767,13759,13510,5530,13067,4716,5146,5146,5063,877,12969,13188,13195,5406,12566
17734,43162,44226,44217,44234,40115,40106,39116,15731,4111,4111,4046,2003,4111,40123,112335,102978,Out of State,,,,,,,,,37967,97720,100408,103034,40315,106155,109221,112409,,,,,,,,,,,,OUT OF STATE,,682,121,705,697,705,111704,111630,108524,40194,105473,850,919,919,886,187,99522,102059,102115,37780,96870
11208,26586,27080,27079,27082,8742,8742,8594,4099,18124,18123,17778,7042,18124,8744,132204,119425,Onslow,214,214,214,67,214,61941,53649,180787,18757,112103,117363,119473,19871,123513,129500,132271,61424,53387,61989,59534,2748,53673,51830,2019,149343,19026,197938,ONSLOW COUNTY,162055,26681,3125,30594,29373,30594,39688,39669,38703,13998,37298,24737,28255,28253,27250,2985,36726,37523,37545,13753,35536
4435,8999,9097,9097,9120,6094,6094,6056,3095,3003,3003,2943,1340,3003,6095,23119,21277,Richmond,0,0,0,0,22,391,263,42075,6954,20086,20974,21350,7142,21721,22743,23195,391,263,453,391,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4877,720,5454,5370,5454,17288,17274,16982,6276,16453,4503,5026,5026,4960,678,15751,15988,15995,6145,15320
35891,95082,97893,97886,97970,58496,58490,56894,23558,39233,39232,38024,12250,39233,58523,179872,171857,Buncombe,164,164,164,83,214,6614,4214,248550,48219,157243,165978,171986,49088,164120,173421,180035,6602,4214,6688,6546,2554,4275,4181,2050,213777,53494,261191,BUNCOMBE COUNTY,230148,40096,8059,44803,43324,44794,128544,128464,123495,38475,117478,39599,44316,44315,42804,8320,118960,123328,123395,37849,113463
18763,61034,63917,63912,63933,20598,20593,19864,6639,43233,43233,41084,12072,43234,20607,137600,131795,Union,86,86,86,52,92,1228,659,226508,26929,114800,126261,131917,27467,119430,131394,137725,1228,659,1283,1186,569,735,640,412,176616,31234,239859,UNION COUNTY,202043,42588,4619,53457,49896,53448,82985,82924,80270,22279,75656,41113,51630,51625,48274,4661,77328,79511,79552,21856,73047
15923,52867,54879,54873,54912,20160,20157,19584,6711,34581,34578,33145,9152,34583,20162,126398,118907,Cabarrus,138,138,138,60,167,3835,2393,202607,24636,104280,113516,118989,25411,110438,120229,126532,3815,2393,3912,3716,1132,2442,2321,880,161462,29064,216453,CABARRUS COUNTY,181104,39819,4558,47971,45174,47963,74649,74600,71240,19721,66903,38443,46382,46378,43736,4532,67387,70136,70165,19224,63516
1780,2951,2969,2969,2970,1957,1957,1946,1266,1012,1012,1005,514,1012,1958,6410,5810,Washington,,,,,,55,28,10985,2412,5482,5728,5830,2644,6051,6311,6422,55,28,56,55,33,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1753,484,1817,1814,1817,4549,4538,4442,2127,4243,1559,1628,1628,1622,414,4078,4154,4164,1982,3895
9068,22294,22794,22790,22837,11029,11028,10854,5276,11730,11727,11405,3792,11731,11030,63377,57735,Harnett,35,35,35,0,76,7240,5081,126086,13755,52158,56168,57801,14406,56780,61282,63500,7003,4976,7327,6176,869,5127,4288,591,100990,17458,135976,HARNETT COUNTY,112079,17614,2033,20449,19577,20448,35724,35689,34702,11504,32990,16566,19087,19086,18364,1967,32828,33568,33587,11197,31304
9168,19269,19570,19569,19580,10688,10687,10540,5283,8882,8882,8729,3885,8882,10688,43807,41348,Burke,0,0,0,0,10,670,391,86176,13281,38744,40705,41435,13682,40953,43046,43891,670,391,731,670,331,464,391,262,73860,18720,90485,BURKE COUNTY,79893,10401,1749,11515,11277,11506,31645,31631,31099,11602,29882,9604,10614,10614,10444,1641,29870,30343,30357,11378,28749
6466,17363,17735,17735,17780,8935,8935,8740,3775,7445,7445,7268,2503,7445,8937,39604,37319,Granville,1355,1355,1355,188,1398,5006,4456,57336,8964,34479,36432,37391,9151,36414,38551,39736,5006,4456,5119,5006,574,4509,4456,517,48058,10674,60443,GRANVILLE COUNTY,52711,9456,1250,10712,10390,10709,23905,23889,23155,7327,21952,9060,10227,10224,9921,1311,22055,22639,22655,7136,20963
19990,49042,50046,50046,50083,22590,22590,22300,10280,27315,27315,26601,9620,27315,22599,119343,111195,Gaston,141,141,141,90,169,1783,1083,211171,31022,102785,108488,111286,32263,109925,116151,119458,1783,1083,1840,1754,904,1127,1059,671,174276,36651,224529,GASTON COUNTY,191721,36852,5491,42184,40784,42183,75434,75377,73584,25868,71319,34737,39717,39717,38459,5348,68946,70395,70442,25003,66989
5308,10414,10537,10537,10548,7174,7174,7122,3852,3323,3323,3252,1433,3323,7174,26171,24123,Edgecombe,40,40,40,23,51,766,465,48532,8044,22623,23719,24166,8404,24420,25635,26239,766,465,826,751,357,504,445,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6400,1177,7295,7099,7295,18118,18110,17770,6870,17269,5941,6734,6734,6590,1125,16664,16924,16928,6703,16237
6195,16755,17289,17287,17290,12228,12226,11763,4633,5061,5061,4992,1562,5061,12229,33402,31346,Watauga,,,,,,130,55,54308,7737,29102,30360,31415,8145,31153,32347,33516,130,55,209,130,73,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4543,678,4744,4723,4744,28563,28528,27494,7394,26480,4183,4363,4363,4344,643,25961,26928,26961,7039,24864
2724,7503,7640,7639,7662,4180,4179,4119,1822,3355,3355,3279,891,3355,4182,26145,22645,Hoke,105,105,105,11,125,6307,4440,50664,4301,20327,21968,22697,4570,23294,25232,26233,6169,4375,6374,5623,525,4471,3932,407,40282,5854,55234,HOKE COUNTY,44624,5890,603,6848,6596,6848,13011,12990,12467,3442,11781,5613,6467,6467,6268,576,11325,11738,11759,3318,10782
2207,4481,4513,4513,4513,3373,3373,3352,1681,1140,1140,1129,526,1140,3373,10898,10042,Bertie,,,,,,60,25,18126,3608,9576,9940,10081,3851,10358,10757,10945,60,25,103,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1876,362,2061,2023,2061,8781,8777,8674,3470,8422,1746,1905,1905,1878,340,8037,8112,8115,3253,7805
5108,11000,11156,11156,11178,5911,5911,5836,2748,5245,5245,5164,2360,5245,5911,23263,22116,Person,0,0,0,0,22,399,286,37405,7199,20623,21648,22133,7313,21581,22693,23277,399,286,399,399,203,294,286,181,31361,7938,39490,PERSON COUNTY,34239,5524,1108,6060,5893,6060,16818,16804,16401,6002,15658,5206,5677,5677,5530,1086,15832,16153,16162,5932,15131
7187,12504,12609,12609,12609,8615,8615,8568,5080,3938,3938,3880,2067,3938,8615,27059,25427,Beaufort,56,56,56,40,56,586,337,44735,10338,24225,25126,25539,10760,25653,26682,27120,586,337,635,586,340,441,337,224,37669,11538,46994,BEAUFORT COUNTY,41131,4887,933,5549,5454,5549,20936,20924,20642,9487,20180,4565,5138,5138,5059,902,19730,19952,19960,9212,19323
4937,10971,11291,11291,11297,6385,6385,6278,3011,3932,3932,3820,1656,3932,6390,25273,23244,Jackson,974,974,873,270,975,4039,2950,42001,6912,21450,22531,23295,7170,23217,24398,25384,3712,2691,4133,3328,664,2984,2369,549,36721,8759,43938,JACKSON COUNTY,39175,3326,570,3720,3661,3720,17531,17514,17025,5936,16563,3073,3452,3452,3395,546,16445,16842,16859,5817,16008
17597,39167,40058,40056,40097,12764,12763,12457,6350,27294,27293,26710,11247,27294,12768,89657,85567,Catawba,0,0,0,0,35,1032,632,150636,26816,78988,83655,85649,27330,82523,87464,89727,1032,632,1079,1012,442,695,620,351,124631,29156,159551,CATAWBA COUNTY,137151,29088,4304,32467,31542,32465,56181,56160,54890,22584,52423,27425,30605,30604,29765,4177,53258,54331,54349,22288,50943
104661,421344,442297,442249,442411,170294,170253,160116,43975,271621,271614,260846,60577,271641,170376,843316,809759,Wake,382,382,382,109,394,11161,7489,1044525,138087,702427,764797,810080,141036,729923,794655,843884,11146,7489,11247,11011,3288,7533,7395,2754,849055,133864,1111761,WAKE COUNTY,941934,232760,22447,278451,261874,278418,554186,553737,521635,115301,486152,228060,271990,271973,256334,22725,500974,530297,530557,112608,466972
10842,21960,22318,22318,22348,12005,12005,11872,6109,10313,10313,10088,4733,10313,12006,52014,48828,Cleveland,0,0,0,0,29,599,369,92365,16091,45498,47956,48909,16539,48304,50976,52093,599,369,669,599,329,443,369,285,76504,18575,97947,CLEVELAND COUNTY,84044,14164,2581,15602,15443,15602,35822,35813,34934,13629,33541,13057,14375,14375,14244,2489,33343,34084,34091,13317,32072
6247,13237,13447,13447,13472,8073,8073,7960,4005,5360,5360,5263,2242,5360,8075,35158,32367,Sampson,14,14,14,0,37,575,355,59389,9212,30286,31919,32434,9517,32703,34518,35221,575,355,624,575,247,413,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8098,1302,8934,8747,8934,25663,25649,25196,7968,24030,7612,8376,8376,8226,1259,23338,23636,23645,7749,22319
4686,9886,9982,9982,10002,6590,6590,6569,3059,3369,3369,3294,1614,3369,6590,25499,23756,Columbus,23,23,23,13,43,374,274,52603,7469,22313,23421,23819,7763,23839,25049,25587,374,274,449,374,229,324,274,199,44013,11419,55508,COLUMBUS COUNTY,48224,6116,1200,7218,7011,7218,17920,17907,17664,6334,17349,5645,6695,6693,6533,1131,16614,16789,16800,6139,16394
2702,5441,5494,5494,5496,4440,4440,4399,2263,1054,1054,1042,439,1054,4442,11358,10586,Caswell,,,,,,142,69,21496,4055,10124,10442,10620,4258,10821,11178,11426,142,69,200,142,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1634,392,1746,1723,1746,9480,9470,9313,3797,9045,1364,1464,1464,1441,278,8932,9053,9060,3719,8691
2729,4969,5046,5046,5046,4629,4629,4580,2589,417,417,389,140,417,4629,9564,9044,Yancey,,,,,,133,107,17212,3792,8618,8913,9072,3907,9073,9402,9608,133,107,175,133,115,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,921,154,1079,1077,1079,8354,8352,8192,3638,8019,846,997,997,995,155,7811,7940,7941,3530,7665
6226,14485,14791,14791,14823,6800,6800,6668,3319,7964,7964,7790,2897,7964,6802,36214,33678,Lee,27,27,27,10,57,656,452,57893,9257,30677,32752,33710,9541,32762,35060,36253,656,452,674,656,252,473,452,215,47136,10404,61779,LEE COUNTY,52144,10371,1398,12033,11664,12032,23546,23526,22740,7891,21735,9989,11511,11510,11203,1383,21097,21716,21726,7659,20236
