First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
0.1179354094579008,0.18709972552607504,Missing or Undisclosed,0.06487889273356401,Camden ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2
0.07026476578411406,0.014553891584053997,Missing or Undisclosed,0.023421588594704685,Hertford ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.010772833723653397
0.11129130346645044,0.16758241758241757,Missing or Undisclosed,0.04226636934928036,Lincoln ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11014263074484944
,0.000645091925599398,Missing or Undisclosed,,Macon ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,,Missing or Undisclosed,,Pitt ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.04568527918781726,0.02082529888160432,Missing or Undisclosed,0.008460236886632826,Swain ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.006901311249137336
0.12138442521631644,0.15805568968292288,Missing or Undisclosed,0.04412855377008652,Alexander ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10208750357449242
0.1995535694072796,0.9554095944159026,Missing or Undisclosed,0.141386289238125,New Hanover ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9816107129385138
,0.0646964856230032,Missing or Undisclosed,,Yancey ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0009546539379474941
0.09042264968843132,0.1547198238396013,Missing or Undisclosed,0.04531292332701165,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11076158940397351
0.5037906137184116,0.37087236728456585,Missing or Undisclosed,0.22915162454873647,Rockingham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.36791769308795824
0.1410355486862442,0.13778784446961118,Missing or Undisclosed,0.07380216383307574,Alleghany ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10357917570498915
,0.0009729992702505473,Missing or Undisclosed,,Jackson ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0006633499170812604
0.042527821939586645,0.019447473645946928,Missing or Undisclosed,0.015699523052464227,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012589641434262947
0.06179594464113292,0.02281639928698752,Missing or Undisclosed,0.03250724171226263,Davie ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.016479034100179472
,,Missing or Undisclosed,,Cumberland ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0004642833454931352,Missing or Undisclosed,,Carteret ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004658746797111577
,0.0009565716472163765,Missing or Undisclosed,,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007437156031533541
0.0009033423667570009,0.00013265238442661007,Missing or Undisclosed,0.00045167118337850043,Carteret ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00011646866992778943
0.5367114788004137,0.2886540600667408,Missing or Undisclosed,0.46845915201654603,Graham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.4062780269058296
,,Missing or Undisclosed,,Harnett ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0027359781121751026,Missing or Undisclosed,,Currituck ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0026493965263467765
0.7285203098580473,0.1893872794553595,Missing or Undisclosed,0.5753804411938186,Wake ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.2676611546059852
,,Missing or Undisclosed,,Transylvania ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.001967535661583866,0.00031340593904254484,Missing or Undisclosed,0.0014756517461878996,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003842213114754099
,0.00859469240048251,Missing or Undisclosed,,Yadkin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00025290844714213456
0.19415666417370622,0.5851531611425194,Female,0.11649890268871915,Catawba ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5771730547287858
0.1864172600701456,0.05322490099986345,Missing or Undisclosed,0.12440216813689021,Durham ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.05613235823042801
0.094162806088683,0.20333847824844223,Missing or Undisclosed,0.031237590999338188,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14607576132706115
,0.008460586050350806,Missing or Undisclosed,,Martin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0036258158085569255
0.5163923213715745,0.34868684380676745,Missing or Undisclosed,0.34458073047284665,Gaston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.38174378662356034
,0.03162055335968379,Missing or Undisclosed,,Ashe ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.029535864978902954
0.026929982046678635,0.012273524254821741,Missing or Undisclosed,0.009746088740702744,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.007459756576364351
0.5058587727412889,0.2972997462848858,Missing or Undisclosed,0.38621646623496764,Wilkes ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.4097824308849992
0.0036427415002698326,0.0005852897184106132,Missing or Undisclosed,0.00040474905558553697,New Hanover ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,9.43040362127499e-05
,0.0004578754578754579,Missing or Undisclosed,,Lincoln ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005282620179609086
,,Missing or Undisclosed,,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.04016477857878476,0.016402635637179308,Missing or Undisclosed,0.015104703055269482,Person ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009779951100244499
,3.912669222943892e-05,Missing or Undisclosed,,Moore ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.01539179104477612,Missing or Undisclosed,,Mcdowell ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005923000987166831
,0.019307081807081808,Missing or Undisclosed,,Lincoln ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000792393026941363
0.10868412681582017,0.2434101163619093,Missing or Undisclosed,0.04491835436327007,Union ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.17776029373196958
0.6019216555801922,0.23787825680570163,Missing or Undisclosed,0.4892830746489283,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.32349491790461293
0.21131726687662605,0.5904916778266692,Female,0.13641654114747365,Lenoir ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5927413357132233
0.4585445625511038,0.2782022025994642,Missing or Undisclosed,0.2583810302534751,Rutherford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3130572617396473
0.18008003557136504,0.20694941236586611,Missing or Undisclosed,0.04535349044019564,Jones ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10200000000000001
,0.37856946877440323,Missing or Undisclosed,,Missing  / Out of State,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4228210246174318
,,Missing or Undisclosed,,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Pamlico ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.05226345443947931,0.023528382751683723,Missing or Undisclosed,0.020011657276083155,Granville ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.015080527086383601
0.01769555600241303,0.03393752410335519,Missing or Undisclosed,0.004021717273275689,Swain ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.013802622498274672
0.07057780030410542,0.1368214197985753,Missing or Undisclosed,0.026609224531170806,Anson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.0847115772488907
0.0016987542468856172,0.00026037146328762367,Missing or Undisclosed,0.0,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0013947779513501452,Missing or Undisclosed,,Chatham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0009031940224977421
,0.001971561715856136,Missing or Undisclosed,,Nash ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0004697040864255519
,,Missing or Undisclosed,,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.09463616264539075,0.1526001705029838,Missing or Undisclosed,0.05017783331731231,Surry ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11677852348993288
0.08876863532110092,0.4616961789375582,Missing or Undisclosed,0.05952551605504587,Hoke ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.5073304825901038
0.164525332718992,0.27879042671391246,Missing or Undisclosed,0.08982969749596839,Pitt ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2224025974025974
,5.9744294419882906e-05,Missing or Undisclosed,,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00011742602160638798
,0.018521694392042532,Missing or Undisclosed,,Wayne ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0032186184699182965
0.031425364758698095,0.016307513104251603,Missing or Undisclosed,0.017957351290684626,Greene ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012573673870333988
,0.24347312213756567,Missing or Undisclosed,,Missing  / Out of State,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3379537221852591
0.05613126079447323,0.013976991721320288,Missing or Undisclosed,0.0069084628670120895,Macon ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005004691898654989
0.0880394416698681,0.1125665165779779,Missing or Undisclosed,0.014470482776283775,Watauga ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.03726912928759894
0.20082831325301204,0.916652345763877,Missing or Undisclosed,0.09036144578313253,Ashe ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9205983889528193
0.09050977111097831,0.08419267865580787,Missing or Undisclosed,0.04359648598577661,Brunswick ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.06504971242587722
0.1414911781445646,0.41292937346355724,Male,0.06338076266363118,Rockingham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.4034197942327199
,9.599692809830084e-05,Missing or Undisclosed,,Franklin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.0018587360594795538,0.00026422073755331596,Missing or Undisclosed,0.0015932023366967605,Iredell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003722546221615585
0.0007996801279488205,0.0002025931928687196,Missing or Undisclosed,0.0,Pasquotank ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.00026576307222111485,Missing or Undisclosed,,Rockingham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
0.45036194415718717,0.3246971109040075,Missing or Undisclosed,0.3167011375387797,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.37416004886988397
,0.037243667068757536,Missing or Undisclosed,,Yadkin ,Ethnicity,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005058168942842691
0.07413684376478007,0.16782655246252676,Missing or Undisclosed,0.03691076777550055,Davidson ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1305681422098292
0.20533629794330183,0.21909845788849347,Missing or Undisclosed,0.07370761534185659,Vance ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13318601848131778
0.1351374719003977,0.19779802581624903,Missing or Undisclosed,0.03380598305377831,Duplin ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.08972005507113355
0.1478777840037931,0.6669767958563038,Missing or Undisclosed,0.09204068940462189,Mecklenburg ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7043481334008741
0.49781871061560834,0.21662096604091963,Missing or Undisclosed,0.2840523509452254,Hertford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.27447306791569087
0.001201923076923077,0.00025471217524197657,Missing or Undisclosed,0.0,Chowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0005913660555884093,Missing or Undisclosed,,Cherokee ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007005253940455341
0.26248945147679326,0.6301661264181524,Missing or Undisclosed,0.17856540084388187,Pasquotank ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.6377335744424352
0.6143958868894601,0.21866422689844467,Missing or Undisclosed,0.38174807197943444,Camden ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.264
0.3274437161584497,0.7379576107899808,Missing or Undisclosed,0.19920205186662868,Hyde ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.7597826086956522
0.10893262125978491,0.14925821972734563,Missing or Undisclosed,0.046528641451459504,Pender ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10063291139240507
0.22719734660033167,0.35002554931016866,Missing or Undisclosed,0.09983416252072969,Jones ,Race,Missing or Undisclosed,County,Suppressed,Missing or Undisclosed,0.301
0.025594149908592323,0.01608139153265507,Missing or Undisclosed,0.009488987551144773,Randolph ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010255927738050433
,,Missing or Undisclosed,,Cleveland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.005775577557755775,0.0006122627481850784,Missing or Undisclosed,0.004125412541254125,Granville ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0007320644216691069
,9.23673758428523e-05,Missing or Undisclosed,,Gaston ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00010103051121438674
0.03152832205201282,0.013717740060451056,Missing or Undisclosed,0.015140719629497684,Surry ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009507829977628635
0.0008206811653672548,0.0001817520901490367,Missing or Undisclosed,0.0,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,,Missing or Undisclosed,,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Suppressed,
,0.026532479414455627,Missing or Undisclosed,,Camden ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.03111111111111111
0.054553264604811,0.014170943985717475,Missing or Undisclosed,0.025128865979381444,Chatham ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009606700057475983
,0.00022170491076377343,Missing or Undisclosed,,Catawba ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00012148454109214601
,,Missing or Undisclosed,,Duplin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.00023378141437755697,Missing or Undisclosed,,Richmond ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00039261876717707107
,0.00016095284081764043,Missing or Undisclosed,,Alexander ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00028595939376608524
,0.07649667405764966,Missing or Undisclosed,,Tyrrell ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.023722627737226276
0.11645210818471714,0.13457076566125292,Missing or Undisclosed,0.043580961379473246,Transylvania ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12003903708523098
,0.013161225006327514,Missing or Undisclosed,,Duplin ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0009178522257916476
0.519603424966201,0.33576004659289455,Missing or Undisclosed,0.4033348355114917,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3516699410609037
0.01332675222112537,0.00712401055408971,Missing or Undisclosed,0.004195459032576505,Edgecombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.004153432689958466
0.11439114391143912,0.017203107658157604,Missing or Undisclosed,0.02214022140221402,Pamlico ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.005612722170252573
,0.0033259423503325942,Missing or Undisclosed,,Tyrrell ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0
,0.0015861299998429573,Missing or Undisclosed,,Forsyth ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0010806562530700462
0.6684218016223139,0.3115341248258937,Missing or Undisclosed,0.5231250889426498,Carteret ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.42813883065455394
0.5162308385933273,0.36858200547239656,Missing or Undisclosed,0.2355725879170424,Alexander ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.298827566485559
0.13807802725338691,0.954983043430697,Missing or Undisclosed,0.0821397783981715,Randolph ,Ethnicity,Non-Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.9772299585999247
0.03794380702863854,0.02493469484682973,Missing or Undisclosed,0.014228927635739453,Union ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.016522423288749016
0.7043010752688172,0.29193679092382496,Missing or Undisclosed,0.49364613880742914,Pasquotank ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.30440024110910185
,,Missing or Undisclosed,,Hertford ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.4761817009121902,0.22480805620201405,Missing or Undisclosed,0.31254031143462635,Buncombe ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.26433915211970077
0.17037947457366723,0.1818629058707773,Missing or Undisclosed,0.06529420801966508,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11961722488038277
0.03625269203158651,0.010846219931271477,Missing or Undisclosed,0.015793251974156496,Stanly ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.008582016773941877
,,Missing or Undisclosed,,Gaston ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.011181988742964354,Missing or Undisclosed,,Wilson ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005415651232060655
0.030013642564802184,0.0061043285238623745,Missing or Undisclosed,0.010914051841746248,Pamlico ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.0037418147801683817
,0.04428692202640307,Missing or Undisclosed,,New Hanover ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.04966679240538161
,0.000839278220730172,Missing or Undisclosed,,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0008223684210526315
0.21582821339497538,0.9725877192982456,Missing or Undisclosed,0.15280734837885515,Avery ,Race,Missing or Undisclosed,County,White,Missing or Undisclosed,0.9774319066147861
,0.007317562149157979,Missing or Undisclosed,,Pender ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.002689873417721519
0.14081717566780394,0.3892063459611964,Male,0.07776021007276729,Wake ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.38459427818833686
,0.00021344717182497332,Missing or Undisclosed,,Caswell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0003849114703618168
0.35778985507246375,0.25369299935773926,Missing or Undisclosed,0.13043478260869565,Hyde ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1565217391304348
0.5288971041281577,0.26840097554874615,Missing or Undisclosed,0.4112138016019717,Burke ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.3234153905795697
0.17637692285819898,0.5954689449937602,Female,0.10856151724530126,Franklin ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5877463054187192
0.16053376465830974,0.18038894947291895,Missing or Undisclosed,0.05612616255560048,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11059760956175299
,,Missing or Undisclosed,,Caswell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.2637547249055019,0.28728270814272644,Missing or Undisclosed,0.11633767324653507,Camden ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.24622222222222223
,,Missing or Undisclosed,,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.00729594163246694,0.0006936767033014675,Missing or Undisclosed,0.006839945280437756,New Hanover ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.000943040362127499
,,Missing or Undisclosed,,Columbus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.14578692888574998,0.18251997959530694,Missing or Undisclosed,0.0761938393002662,Alamance ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.16103105804007117
,0.0011086474501108647,Missing or Undisclosed,,Tyrrell ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0018248175182481751
,,Missing or Undisclosed,,Stokes ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Halifax ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.565959952885748,0.4014202172096909,Missing or Undisclosed,0.33568904593639576,Washington ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3904109589041096
0.6022178501162583,0.392607276119403,Missing or Undisclosed,0.36147379717402967,Mcdowell ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.39901283316880554
0.03370013755158184,0.009749950255355841,Missing or Undisclosed,0.014672168729940394,Carteret ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.007453994875378523
0.18257542738147126,0.21122814881219185,Missing or Undisclosed,0.0495907792144898,Cleveland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11573236889692586
,,Missing or Undisclosed,,Yancey ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,0.0066833751044277365,Missing or Undisclosed,,Washington ,Race,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0027397260273972603
0.2428136373765134,0.9825668770664262,Missing or Undisclosed,0.108668201738097,Perquimans ,Ethnicity,Suppressed,County,Missing or Undisclosed,Missing or Undisclosed,0.984522207267833
,0.00022170491076377343,Missing or Undisclosed,,Catawba ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.00030371135273036506
0.16100207435774694,0.20441653160453807,Missing or Undisclosed,0.0986915589596298,Pasquotank ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.18640747438215793
0.143598432701472,0.04025172168131085,Missing or Undisclosed,0.0841893466059515,Union ,Race,Missing or Undisclosed,County,Asian or Pacific Islander,Missing or Undisclosed,0.041699449252557044
0.03532665053577601,0.019288113841392066,Missing or Undisclosed,0.013273418596612513,Iredell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011912147909169873
,,Missing or Undisclosed,,Stanly ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
,,Missing or Undisclosed,,Cherokee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.2301961758132605,0.5810546109848782,Female,0.14312763844052645,Haywood ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.5905481557377049
0.10700389105058365,0.006571872386187118,Missing or Undisclosed,0.054474708171206226,Nash ,Race,Missing or Undisclosed,County,American Indian or Alaskan Native,Missing or Undisclosed,0.006575857209957727
0.20299295280343657,0.40336978353046193,Male,0.13765898306988236,Chatham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.40257820839149355
,,Missing or Undisclosed,,Randolph ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.17291550083939564,0.4244505494505495,Male,0.10650997948144003,Madison ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.43029389600602863
0.040060380863910824,0.03774204135214966,Missing or Undisclosed,0.0132954017649791,Randolph ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.02154685735792247
0.08525424113732882,0.13910401304331715,Missing or Undisclosed,0.03949310744214567,Cabarrus ,Race,Missing or Undisclosed,County,Black or African-American,Missing or Undisclosed,0.10580433195424678
0.11027297740130461,0.16404525386313468,Missing or Undisclosed,0.05521377562061397,Henderson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14507351149378606
0.09907120743034056,0.018338108882521492,Missing or Undisclosed,0.02830605926581159,Watauga ,Ethnicity,Hispanic,County,Missing or Undisclosed,Missing or Undisclosed,0.010554089709762533
,,Missing or Undisclosed,,Harnett ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,
0.18180823716020347,0.16771784651092386,Missing or Undisclosed,0.07088552206968222,Craven ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11590055446252906
0.5066422018348624,0.3174668874172185,Missing or Undisclosed,0.34825688073394495,Henderson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.38542766631467795
0.160273627664932,0.19855464282000623,Missing or Undisclosed,0.07617089138828269,Onslow ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16619357201721452
,0.0005484603933244535,Missing or Undisclosed,,Haywood ,Age Group,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0005122950819672131
,0.003671729202385107,Missing or Undisclosed,,Durham ,Gender,Missing or Undisclosed,County,Missing or Undisclosed,Missing or Undisclosed,0.0034528234024697275
,0.019915486344784412,Missing or Undisclosed,,Moore ,Race,Missing or Undisclosed,County,Other,Missing or Undisclosed,0.01667444807576869
0.177455257768676,0.9890818858560795,Missing or Undisclosed,0.09625144688807764,Clay ,Ethnicity,Suppressed,County,Missing or Undisclosed,Missing or Undisclosed,1.0
0.6274906150736356,0.20699838059251263,Missing or Undisclosed,0.45557801520839347,Johnston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,75+,0.27769302980521005
