At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
43929,142289,145478,145478,145489,44658,44658,43285,18518,100820,100820,99004,25411,100821,44668,247744,233973,Missing,,,,,,40168,47285,,45699,213849,225815,235594,51795,225338,238097,249633,40153,47285,41941,39994,9873,48658,47176,9752,,,,MISSING COUNTY,,86303,7525,98033,93252,98017,109659,109559,104692,34397,99041,85055,96450,96447,92257,8198,86273,90241,90486,27749,81618
9029,18884,19179,19179,19192,12835,12835,12706,6767,6296,6296,6130,2244,6296,12840,45195,42403,Wilson,48,48,48,18,56,530,345,76972,12883,39333,41537,42461,13220,41652,44083,45261,530,345,576,530,271,386,345,222,63224,15337,81801,WILSON COUNTY,69710,11896,1863,13688,13215,13685,30997,30980,30338,11086,29226,11068,12638,12636,12278,1839,28914,29422,29437,10822,27920
455,869,872,872,872,795,795,792,426,77,77,77,29,77,795,2045,1949,Tyrrell,,,,,,,,3827,672,1826,1914,1950,686,1910,2004,2047,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,167,37,177,175,177,1870,1868,1829,649,1743,142,147,147,147,37,1767,1802,1803,635,1684
10696,23271,23552,23552,23573,11963,11963,11830,5417,11536,11536,11388,5246,11536,11965,64574,59456,Wayne,53,53,53,33,72,6467,5227,115046,15932,55624,58414,59522,16613,60089,63223,64648,6423,5198,6503,6316,895,5264,5108,660,94031,20802,123131,WAYNE COUNTY,103693,17440,3184,20087,19367,20086,38058,38021,37433,12534,36333,16323,18615,18611,18043,3073,35173,35618,35643,12199,34193
2543,4873,4894,4894,4894,2592,2592,2587,1382,2302,2302,2286,1161,2302,2592,12402,11661,Montgomery,,,,,,170,138,25757,4404,11221,11572,11707,4542,11899,12288,12499,170,138,264,170,106,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2794,527,2994,2952,2994,9241,9238,9166,3909,8935,2616,2796,2796,2764,497,8670,8727,8728,3812,8467
6919,13653,13782,13782,13792,8262,8262,8217,4292,5469,5469,5385,2599,5470,8263,32526,30368,Lenoir,51,51,51,28,59,420,277,52801,10330,28636,29948,30403,10576,30505,31950,32547,420,277,437,420,239,309,277,196,43423,11303,55949,LENOIR COUNTY,47933,9169,1716,10445,10127,10445,21665,21661,21403,8621,20916,8592,9750,9750,9499,1680,20172,20341,20344,8454,19767
3356,7126,7201,7201,7214,4481,4481,4464,2124,2720,2720,2662,1232,2720,4481,18255,16911,Scotland,0,0,0,0,13,220,168,32530,5824,16056,16734,16953,6060,17251,18018,18303,220,168,264,220,127,210,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4538,930,5178,5045,5178,12861,12857,12753,5003,12493,4130,4680,4680,4586,852,11980,12063,12063,4873,11758
17802,44219,45101,45101,45116,21925,21925,21471,9458,23119,23119,22691,8324,23119,21927,104272,98851,Alamance,57,57,57,20,70,1798,1146,159560,26348,90441,95951,98929,27177,94872,100794,104353,1798,1146,1850,1781,800,1207,1134,655,132145,29035,169509,ALAMANCE COUNTY,145046,24551,4477,27439,26395,27437,75064,75037,72601,21900,68540,23017,25626,25626,24772,4169,70033,72079,72096,21524,66290
877,1881,1906,1906,1906,1326,1326,1305,667,580,580,576,210,580,1326,6526,5689,Camden,,,,,,1862,1389,10327,1405,5344,5586,5726,1632,6108,6391,6581,1851,1389,1910,1783,121,1425,1334,13,8407,1833,10867,CAMDEN COUNTY,9354,800,129,862,838,862,3809,3802,3702,1382,3525,783,835,835,814,117,3383,3465,3466,1275,3227
1978,4919,4970,4970,4970,3612,3612,3603,1489,1358,1358,1316,489,1358,3612,15100,13380,Greene,,,,,,3302,2322,20022,3413,12412,13109,13407,3801,13947,14735,15165,3173,2229,3363,2901,839,2348,2005,509,16884,3592,21069,GREENE COUNTY,18372,2486,396,2897,2832,2897,8905,8901,8730,2566,8560,2299,2676,2676,2632,378,8248,8382,8383,2526,8108
11585,24576,24886,24886,24900,11262,11262,11122,5980,13462,13462,13292,5489,13462,11264,65979,61209,Rowan,162,162,162,116,174,3885,3041,133830,19207,57497,60193,61311,19907,61769,64735,66079,3885,3041,3965,3885,1650,3127,3041,1484,110729,25371,142088,ROWAN COUNTY,122048,20317,3503,22007,21520,22007,40107,40087,39330,14754,37567,18767,20247,20245,19836,3375,37316,37923,37937,14348,35689
2426,4087,4117,4117,4117,3511,3511,3490,2185,606,606,597,241,606,3511,9430,8726,Northampton,,,,,,144,70,18570,3827,8321,8615,8753,3985,8906,9259,9461,144,70,172,144,94,94,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1362,336,1516,1497,1516,7773,7770,7618,3555,7400,1278,1404,1404,1393,309,7152,7252,7255,3461,6973
6376,12946,13113,13113,13125,6069,6069,5983,3007,7044,7044,6963,3369,7044,6069,33892,31521,Wilkes,0,0,0,0,12,270,184,64946,10712,29777,31057,31565,11109,31951,33323,33962,270,184,329,270,184,218,184,160,54628,15162,68412,WILKES COUNTY,59783,9993,2115,10619,10533,10619,23014,23003,22520,8810,21688,9419,10011,10011,9942,1991,20931,21326,21336,8561,20174
8764,19654,19999,19999,20027,7268,7268,7224,3595,12731,12731,12430,5169,12731,7270,44571,42302,Lincoln,0,0,0,0,26,376,240,81663,13215,39457,41375,42338,13467,41402,43524,44600,376,240,397,376,240,273,240,199,67981,15456,86111,LINCOLN COUNTY,74647,15001,2271,17080,16530,17080,27123,27115,26618,10956,26025,14018,15910,15910,15410,2241,25725,26152,26155,10775,25199
9231,17888,18108,18108,18120,10677,10677,10565,6236,7431,7431,7323,2995,7431,10677,40681,38533,Caldwell,0,0,0,0,12,323,203,78015,13612,36620,38058,38559,13905,38497,40090,40703,323,203,332,323,186,221,203,150,65842,16769,82178,CALDWELL COUNTY,71809,10558,1492,11491,11282,11491,28880,28867,28485,12227,27616,9646,10433,10433,10267,1422,27588,27897,27905,12040,26771
1776,3408,3464,3464,3464,2350,2350,2315,1258,1114,1114,1093,518,1114,2350,9264,8813,Polk,,,,,,128,100,19940,4102,8361,8688,8835,4228,8762,9118,9323,128,100,183,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1678,765,1830,1787,1830,7310,7306,7203,3365,6956,1601,1748,1748,1706,751,6882,6965,6969,3263,6660
7555,15716,15919,15919,15933,8672,8672,8539,4325,7235,7235,7165,3218,7235,8674,37704,35723,Surry,12,12,12,12,24,302,222,67979,12201,33608,35183,35747,12571,35373,37059,37773,302,222,346,302,215,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11232,2338,11909,11821,11908,25518,25494,24936,10018,23839,10426,11041,11040,10984,2195,23977,24461,24477,9827,22960
6101,10077,10164,10164,10178,7608,7608,7544,4674,2556,2556,2533,1427,2556,7610,21961,20903,Macon,0,0,0,0,12,446,352,34121,9053,19940,20624,20968,9280,20896,21649,22043,446,352,518,446,262,410,352,238,29260,10350,35858,MACON COUNTY,31614,2962,869,3104,3077,3104,18421,18411,18126,8149,17488,2742,2881,2881,2861,838,17411,17670,17677,7977,16846
1833,2841,2863,2863,2863,2425,2425,2405,1595,438,438,436,238,438,2425,5410,5128,Clay,,,,,,83,39,10740,2568,4955,5070,5219,2622,5214,5341,5553,83,39,226,83,25,130,39,23,9352,3581,11231,CLAY COUNTY,10050,1020,326,1024,1023,1024,4303,4303,4235,2271,4111,978,982,982,981,324,4050,4107,4107,2221,3938
4117,8025,8133,8133,8133,3983,3983,3931,2221,4150,4150,4094,1896,4150,3983,19302,18324,Yadkin,,,,,,152,102,35700,6357,17300,18039,18351,6491,18165,18979,19333,152,102,175,152,107,122,102,87,29851,7711,37667,YADKIN COUNTY,32660,4954,857,5401,5326,5401,13757,13749,13501,5527,13059,4637,5048,5048,4974,867,12963,13174,13181,5403,12561
15684,38946,39919,39919,39929,39919,39919,38946,15684,,,,,,39929,111623,101992,Out of State,,,,,,,,,37745,96819,99465,102048,40160,105455,108506,111697,,,,,,,,,,,,OUT OF STATE,,,,,,,111697,111623,108506,40160,105455,,,,,,99465,101992,102048,37745,96819
11065,25974,26435,26435,26437,8687,8687,8541,4075,17540,17540,17225,6924,17540,8689,131806,118877,Onslow,208,208,208,66,208,61861,53582,180787,18715,111713,116922,118923,19831,123198,129153,131871,61359,53337,61907,59478,2744,53604,51792,2016,149343,19026,197938,ONSLOW COUNTY,162055,26431,3103,30289,29102,30289,39675,39656,38692,13984,37289,24418,27815,27813,26893,2961,36692,37482,37504,13738,35503
4397,8830,8919,8919,8942,6064,6064,6030,3086,2855,2855,2800,1311,2855,6065,23068,21166,Richmond,0,0,0,0,22,391,263,42075,6950,19988,20874,21239,7135,21671,22694,23144,391,263,453,391,146,329,263,131,34516,8183,44829,RICHMOND COUNTY,38043,4836,717,5411,5330,5411,17280,17266,16973,6272,16444,4420,4932,4932,4875,676,15736,15971,15978,6143,15305
35648,93915,96529,96529,96599,58166,58166,56601,23482,38202,38202,37153,12084,38203,58185,179640,171321,Buncombe,161,161,161,82,211,6605,4211,248550,48207,156894,165594,171450,49146,163968,173262,179802,6593,4211,6679,6537,2550,4272,4178,2049,213777,53494,261191,BUNCOMBE COUNTY,230148,39980,8150,44623,43191,44615,128500,128420,123478,38446,117451,39320,43896,43895,42491,8342,118892,123215,123282,37816,113396
18536,59628,62162,62162,62180,20500,20500,19773,6617,41581,41581,39774,11868,41582,20512,137043,130846,Union,81,81,81,51,86,1225,659,226508,26858,114271,125625,130962,27425,119075,130943,137173,1225,659,1280,1184,569,735,640,412,176616,31234,239859,UNION COUNTY,202043,42282,4596,52954,49485,52939,82939,82879,80233,22260,75609,40634,50733,50732,47677,4611,77289,79455,79494,21835,72997
15765,51631,53462,53462,53512,20044,20044,19475,6662,33306,33306,32044,9056,33308,20049,125898,118066,Cabarrus,112,112,112,47,155,3820,2393,202607,24589,103746,112893,118148,25398,110043,119780,126035,3801,2393,3897,3702,1129,2442,2321,880,161462,29064,216453,CABARRUS COUNTY,181104,39476,4563,47543,44782,47532,74595,74546,71197,19706,66865,37949,45621,45617,43158,4500,67342,70056,70085,19209,63476
1769,2929,2947,2947,2948,1950,1950,1939,1261,997,997,990,508,997,1951,6398,5801,Washington,,,,,,55,28,10985,2410,5475,5720,5821,2642,6044,6303,6410,55,28,56,55,33,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1748,485,1812,1809,1812,4542,4531,4439,2124,4241,1556,1624,1624,1618,414,4074,4149,4159,1980,3891
8982,21913,22370,22370,22410,10956,10956,10789,5238,11381,11381,11091,3744,11382,10958,63265,57444,Harnett,33,33,33,0,70,7224,5056,126086,13724,51970,55944,57510,14382,56705,61189,63388,6990,4966,7311,6165,865,5102,4282,591,100990,17458,135976,HARNETT COUNTY,112079,17562,2034,20375,19507,20374,35702,35667,34692,11483,32978,16410,18859,18858,18174,1959,32804,33530,33549,11174,31278
9075,18915,19201,19201,19202,10591,10591,10449,5263,8610,8610,8466,3812,8610,10592,43639,41116,Burke,,,,,,670,390,86176,13247,38547,40496,41203,13653,40794,42886,43723,670,390,731,670,331,463,390,261,73860,18720,90485,BURKE COUNTY,79893,10319,1742,11428,11193,11419,31564,31550,31023,11580,29805,9485,10478,10478,10312,1632,29794,30248,30262,11354,28672
6417,17144,17473,17473,17517,8885,8885,8695,3759,7234,7234,7095,2470,7234,8886,39541,37157,Granville,1354,1354,1354,188,1397,5005,4456,57336,8957,34387,36324,37229,9145,36371,38499,39671,5005,4456,5116,5005,574,4509,4456,517,48058,10674,60443,GRANVILLE COUNTY,52711,9439,1252,10682,10364,10679,23873,23857,23130,7319,21927,8987,10096,10093,9830,1313,22038,22608,22624,7127,20944
19711,47942,48840,48840,48873,22491,22491,22206,10232,26210,26210,25597,9391,26210,22497,119085,110586,Gaston,139,139,139,88,166,1781,1082,211171,30958,102374,108005,110676,32255,109743,115939,119201,1781,1082,1838,1752,903,1126,1058,670,174276,36651,224529,GASTON COUNTY,191721,36689,5501,41945,40590,41944,75418,75360,73568,25851,71302,34368,39152,39152,38015,5308,68908,70352,70398,24980,66948
5262,10244,10358,10358,10369,7090,7090,7042,3824,3229,3229,3163,1415,3229,7090,26099,24016,Edgecombe,39,39,39,23,50,764,463,48532,8032,22537,23631,24058,8400,24359,25575,26167,764,463,824,749,355,501,443,215,39904,10509,51472,EDGECOMBE COUNTY,43948,6361,1180,7251,7061,7251,18092,18084,17750,6865,17249,5871,6652,6652,6517,1120,16651,16901,16905,6697,16223
6130,16490,17004,17004,17007,12116,12116,11668,4614,4888,4888,4822,1516,4888,12119,33351,31249,Watauga,,,,,,130,54,54308,7717,29053,30300,31318,8135,31133,32317,33464,130,54,208,130,73,90,54,54,49022,9229,56177,WATAUGA COUNTY,51530,4505,675,4705,4684,4705,28551,28516,27503,7387,26498,4129,4305,4305,4287,636,25959,26890,26923,7027,24870
2678,7347,7469,7469,7490,4143,4143,4084,1805,3230,3230,3167,863,3230,4145,26006,22429,Hoke,96,96,96,10,115,6276,4426,50664,4278,20185,21803,22481,4551,23198,25126,26094,6147,4366,6343,5606,524,4457,3923,406,40282,5854,55234,HOKE COUNTY,44624,5837,595,6776,6542,6776,12975,12954,12437,3432,11755,5515,6323,6323,6155,565,11282,11680,11701,3307,10747
2198,4457,4489,4489,4489,3361,3361,3340,1675,1128,1128,1117,523,1128,3361,10870,10003,Bertie,,,,,,60,25,18126,3594,9540,9903,10042,3839,10333,10733,10917,60,25,103,60,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1856,355,2040,2005,2040,8774,8770,8668,3465,8417,1740,1899,1899,1872,338,8006,8079,8082,3241,7775
5041,10821,10942,10942,10963,5893,5893,5824,2742,5049,5049,4997,2299,5049,5893,23193,21998,Person,0,0,0,0,21,399,284,37405,7180,20558,21559,22015,7303,21554,22639,23208,399,284,399,399,203,292,284,180,31361,7938,39490,PERSON COUNTY,34239,5505,1109,6005,5851,6004,16804,16790,16389,5991,15650,5149,5570,5570,5451,1078,15824,16144,16153,5922,15125
7144,12375,12469,12469,12469,8577,8577,8533,5066,3836,3836,3786,2038,3836,8577,26989,25302,Beaufort,56,56,56,40,56,585,335,44735,10322,24124,25008,25413,10746,25594,26613,27050,585,335,634,585,339,438,335,224,37669,11538,46994,BEAUFORT COUNTY,41131,4838,926,5490,5398,5490,20926,20914,20630,9481,20171,4475,5023,5023,4952,888,19721,19944,19952,9210,19314
4875,10798,11095,11095,11100,6341,6341,6236,2996,3798,3798,3699,1610,3798,6345,25185,23138,Jackson,956,956,863,269,957,4029,2933,42001,6897,21367,22444,23189,7160,23139,24319,25296,3702,2680,4123,3321,663,2967,2362,549,36721,8759,43938,JACKSON COUNTY,39175,3265,562,3655,3601,3655,17518,17501,17016,5935,16553,3010,3380,3380,3332,534,16432,16825,16842,5814,15995
17332,38137,38934,38934,38971,12675,12675,12373,6319,26259,26259,25764,11013,26259,12679,89314,84915,Catawba,0,0,0,0,33,1010,630,150636,26763,78498,83105,84997,27320,82289,87182,89402,1010,630,1075,1010,442,693,618,351,124631,29156,159551,CATAWBA COUNTY,137151,28896,4302,32186,31316,32184,56141,56120,54856,22576,52383,26980,30001,30000,29255,4135,53220,54285,54303,22277,50900
103635,413395,432795,432795,432915,169204,169204,159237,43832,263227,263227,253794,59699,263241,169298,840712,805401,Wake,364,364,364,104,376,11132,7481,1044525,137803,699998,761943,805716,140822,728127,792614,841265,11120,7481,11208,10989,3286,7525,7387,2753,849055,133864,1111761,WAKE COUNTY,941934,231342,22367,276355,260201,276323,553702,553257,521293,115169,485796,226047,268341,268328,253906,22577,500556,529592,529850,112473,466564
10731,21600,21947,21947,21974,11950,11950,11818,6088,9997,9997,9782,4643,9997,11950,51903,48642,Cleveland,0,0,0,0,27,598,369,92365,16072,45338,47791,48723,16513,48188,50863,51982,598,369,668,598,329,443,369,285,76504,18575,97947,CLEVELAND COUNTY,84044,14079,2572,15519,15357,15519,35795,35786,34908,13612,33511,12926,14220,14220,14105,2485,33317,34053,34060,13302,32043
6215,13050,13232,13232,13256,8025,8025,7918,4002,5193,5193,5118,2213,5193,8026,35065,32206,Sampson,14,14,14,0,37,573,355,59389,9203,30193,31801,32273,9517,32639,34440,35127,573,355,621,573,247,413,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8040,1304,8860,8677,8860,25646,25632,25190,7966,24026,7531,8241,8241,8125,1252,23321,23610,23619,7747,22307
4652,9768,9853,9853,9872,6567,6567,6547,3053,3263,3263,3198,1586,3263,6567,25454,23627,Columbus,23,23,23,13,42,374,274,52603,7457,22212,23310,23690,7758,23803,25005,25542,374,274,449,374,229,324,274,199,44013,11419,55508,COLUMBUS COUNTY,48224,6095,1200,7190,6984,7190,17903,17890,17647,6329,17334,5567,6595,6593,6445,1123,16591,16760,16771,6135,16371
2684,5404,5452,5452,5454,4421,4421,4384,2259,1031,1031,1020,425,1031,4423,11344,10564,Caswell,,,,,,142,69,21496,4053,10114,10429,10597,4255,10816,11171,11412,142,69,200,142,69,95,69,58,18383,5005,22604,CASWELL COUNTY,19944,1624,389,1733,1712,1733,9479,9469,9317,3797,9050,1354,1448,1448,1428,276,8932,9047,9054,3719,8691
2716,4927,4998,4998,4998,4618,4618,4569,2584,380,380,358,132,380,4618,9535,9006,Yancey,,,,,,133,106,17212,3787,8583,8877,9034,3898,9047,9374,9579,133,106,175,133,115,133,106,106,14782,4744,18069,YANCEY COUNTY,15969,895,150,1051,1050,1051,8353,8351,8191,3633,8019,820,970,970,969,156,7802,7930,7931,3525,7657
6147,14148,14427,14427,14464,6761,6761,6634,3312,7649,7649,7497,2835,7649,6762,36003,33409,Lee,17,17,17,0,53,656,452,57893,9241,30488,32544,33440,9508,32612,34890,36041,656,452,674,656,252,473,452,215,47136,10404,61779,LEE COUNTY,52144,10248,1373,11862,11525,11862,23505,23485,22709,7883,21708,9826,11292,11292,11023,1375,21069,21665,21675,7651,20210
2671,5134,5178,5178,5189,3684,3684,3673,2007,1494,1494,1461,664,1494,3685,11954,11065,Hertford,0,0,0,0,10,25,10,22610,3945,10453,10924,11099,4117,11224,11771,12020,25,10,81,25,12,36,10,10,19299,4836,23677,HERTFORD COUNTY,20898,2936,621,3406,3333,3406,8533,8523,8413,3484,8263,2735,3127,3127,3069,628,7845,7928,7936,3307,7708
