Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
10922,10690,13465,11698,ASHE COUNTY,6807,69,11688,3028,11402,4476,,2961,80,6785,,22479,,6807,24214,10424,108,3209,14781,91,,3647,14237,80,5386,26129,ASHE,108,841,3209,27203,,15114,13966,767,126,3290,7249,3271,3289,4763,11113,14249,108,6807,5621,99,3196,10929,80
13581,13447,19850,14323,STOKES COUNTY,8541,117,14315,7018,14116,5981,,6529,137,8506,,37145,,8541,40306,13184,207,7041,21828,149,,4510,20805,137,7640,43536,STOKES,207,1542,7041,45591,,22170,20564,1647,251,7596,9917,7505,7596,6151,13796,21021,207,8541,7947,172,6980,13592,137
2743,2721,3679,2915,GRAHAM COUNTY,1325,37,2914,864,2881,1334,10,773,277,1323,54,6767,54,1325,7414,2664,332,787,4132,62,54,822,3837,242,1521,8040,GRAHAM,374,150,787,8441,54,4194,3785,163,402,877,2067,877,877,1368,2810,4006,374,1325,1593,305,787,2745,277
20799,20465,28515,22133,PENDER COUNTY,11924,250,22122,8971,21689,7779,,8336,340,11841,,49058,,11925,53967,19839,507,9534,32124,284,,5805,30696,340,9380,59482,PENDER,507,1351,9534,63060,,32934,30070,1397,518,10283,11716,9928,10282,8031,20965,30443,507,11924,9712,355,9265,20807,340
38053,37439,56676,40087,CRAVEN COUNTY,21837,868,40065,14345,39105,16127,0,13615,7411,21754,0,80387,0,21838,87409,35663,8280,14799,62869,906,0,12347,60324,7398,19602,95778,CRAVEN,8311,2607,14799,102139,0,64217,59445,2571,8413,15717,20103,15453,15717,16429,37141,59766,8354,21837,19906,7456,14595,38069,7427
210976,207843,289077,224581,GUILFORD COUNTY,129595,1495,224466,92318,219537,61331,48,88157,2308,128202,78,418240,78,129598,459608,198612,3508,102168,325878,1760,78,49460,315547,2308,77625,505896,GUILFORD,3508,14799,102168,537174,78,335950,308475,15076,3539,107830,83442,102833,107807,63345,209163,304989,3508,129595,80181,2321,98324,211058,2308
10614,10454,11429,11010,MADISON COUNTY,5353,86,11004,1188,10797,4086,,1124,119,5323,,17939,,5354,19327,10186,209,1263,12321,106,,2670,12017,119,4419,20741,MADISON,209,247,1263,21755,,12567,11821,262,224,1333,5034,1315,1332,4126,10494,11891,209,5353,4494,136,1248,10618,119
26947,26182,36630,28298,CHATHAM COUNTY,21427,150,28266,11980,27234,11205,,11321,258,21166,,59661,,21429,65198,25051,347,12838,40599,163,,9890,40075,258,13840,70897,CHATHAM,347,2485,12836,74470,,42218,38793,2457,383,13537,18634,13018,13534,11482,25979,38306,347,21427,14102,272,12353,26965,258
63738,62853,85687,67132,PITT COUNTY,33395,504,67086,26143,65758,18519,20,24031,1008,33165,45,142466,45,33396,155511,60648,1510,27664,96480,600,45,13190,92470,1008,22168,170444,PITT,1510,3145,27664,180742,45,98969,90761,3359,1532,30305,25045,29212,30303,18770,63274,90927,1510,33395,22729,1032,26900,63774,1008
38717,38560,51920,40933,MOORE COUNTY,26339,414,40922,14437,40691,18444,,13627,689,26181,,79328,,26339,86466,37604,892,15236,57300,443,,14517,54691,689,22141,94937,MOORE,892,3283,15236,100880,,58167,54058,3355,927,16307,24192,15717,16307,19381,39652,54981,892,26339,23179,732,14809,38723,689
155225,151403,207032,167308,FORSYTH COUNTY,92753,1220,167167,64172,161834,45425,37,61505,2010,91822,91,295401,91,92755,325690,143517,3191,69281,235370,1512,91,35367,226629,2010,57182,359934,FORSYTH,3191,10537,69280,382295,91,243145,220970,10496,3220,72617,62720,70345,72603,47210,153070,220433,3191,92753,59218,2023,67557,155325,2010
53638,53024,85693,56536,IREDELL COUNTY,38336,846,56496,34997,55620,19216,0,33365,1159,37998,0,140623,0,38336,156060,51169,1522,37851,95822,906,0,15874,92709,1159,25375,171884,IREDELL,1522,5313,37850,181806,0,98217,90989,5198,1540,40141,29513,38680,40140,19987,53594,90113,1522,38336,26091,1191,36806,53667,1159
15176,14896,17616,15658,TRANSYLVANIA COUNTY,10227,194,15652,3166,15281,6687,,3049,207,10191,,29099,,10227,30988,14360,279,3184,18856,228,,5951,18586,207,7981,33015,TRANSYLVANIA,279,1100,3184,34385,,19289,18257,1083,293,3338,10809,3296,3338,6798,14724,18169,279,10227,8109,224,3154,15178,207
8447,8395,10350,9049,MARTIN COUNTY,3749,107,9043,2277,8941,3536,,2115,124,3743,,17917,,3749,19455,8111,175,2263,11527,124,,2153,10849,124,4130,21211,MARTIN,175,487,2263,22440,,11682,10761,514,184,2449,5372,2411,2449,3666,8604,11056,175,3749,4304,133,2242,8453,124
7964,7867,9882,8525,WARREN COUNTY,4216,83,8516,2221,8325,3185,,2129,111,4201,,16200,,4216,17477,7642,139,2368,10923,93,,2403,10459,111,3770,18843,WARREN,139,502,2368,19731,,11168,10323,488,149,2494,5173,2459,2494,3271,8047,10407,139,4216,3852,117,2345,7974,111
3540,3508,4418,3728,JONES COUNTY,1832,26,3726,1110,3675,1573,,990,41,1826,,7704,,1832,8314,3387,56,1074,4917,30,,1070,4665,41,1819,8956,JONES,56,220,1074,9419,,4999,4608,235,72,1199,2257,1186,1199,1606,3538,4704,56,1832,1871,51,1059,3540,41
16118,15851,21958,16844,DAVIE COUNTY,10637,163,16830,6899,16436,6240,,6570,237,10554,,33901,,10637,37262,15151,347,7311,24315,182,,5325,23692,237,8017,40760,DAVIE,347,1614,7311,42846,,24921,23253,1639,355,7722,9279,7532,7722,6390,15699,22945,347,10637,8211,252,7165,16129,237
72755,71656,189185,78491,CUMBERLAND COUNTY,45207,6082,78375,48524,76519,24368,80,45536,77573,44839,284,252655,284,45207,277878,68333,90886,52007,224226,7119,284,19067,202619,75316,36519,310252,CUMBERLAND,93559,6069,52006,335509,284,228615,199970,6209,94089,56035,40937,54148,56032,25014,72773,212183,94041,45207,38342,77802,50741,72810,77759
19778,19549,21842,20812,MCDOWELL COUNTY,8183,218,20799,3131,20499,7159,,2777,338,8150,,36617,,8184,39943,18727,500,2912,24270,266,,4244,23046,338,7913,43474,MCDOWELL,500,536,2912,45756,,24618,22781,615,511,3295,9517,3271,3295,7320,19584,23215,500,8183,8201,351,2894,19783,338
9847,9788,12429,10306,CHEROKEE COUNTY,5418,179,10301,2770,10209,5266,49,2485,424,5413,77,23877,77,5418,25640,9520,551,2497,13547,216,77,3552,12835,424,6228,27420,CHEROKEE,551,783,2497,28612,77,13706,12709,837,612,2788,8723,2787,2788,5401,9918,13239,551,5418,6454,481,2497,9857,424
5799,5763,7099,6572,CHOWAN COUNTY,3234,,6567,1615,6498,2587,,1546,,3223,,11164,,3235,12171,5553,,1648,8218,,,1975,7448,,3010,13243,CHOWAN,,423,1648,13943,,8294,7410,396,,1722,3521,1720,1722,2907,6268,7883,,3234,3303,,1647,5800,
85126,79874,96539,89212,ORANGE COUNTY,58050,343,89124,22246,83159,19125,,22041,818,56966,,119925,,58056,130842,73680,1158,24681,108635,391,,16329,110711,818,22491,142010,ORANGE,1158,3023,24681,148476,,115414,104745,2957,1208,24994,21654,24318,24991,19846,76751,100155,1158,58050,23194,857,24053,85173,818
13065,12954,15079,13716,ALEXANDER COUNTY,6443,59,13707,2594,13553,5105,,2407,71,6421,,30040,,6443,32781,12601,89,2601,16425,65,,3385,15780,71,5487,35620,ALEXANDER,89,323,2601,37497,,16673,15605,335,134,2823,7667,2783,2823,5243,13169,15852,89,6443,5643,110,2580,13069,71
159579,153839,199361,169383,DURHAM COUNTY,105902,1428,169285,50682,161931,34419,11,48964,4552,104807,37,255829,37,105902,275950,145845,6158,55122,223393,1644,37,28731,219333,4552,41577,301307,DURHAM,6158,5730,55122,321488,37,232922,211795,5811,6201,57338,43764,55304,57332,35756,153444,210284,6158,105902,43211,4576,53404,159635,4552
52322,51261,62841,54453,HENDERSON COUNTY,33863,766,54433,13312,53106,21721,0,12664,961,33653,0,95451,0,33866,103234,49216,1434,13729,68683,874,0,18513,67044,961,26334,111764,HENDERSON,1434,3847,13728,117417,0,70360,65693,3890,1441,14466,30961,14143,14466,22091,50852,65598,1434,33863,26855,981,13471,52334,961
14921,14745,18928,16765,PASQUOTANK COUNTY,7406,0,16735,5145,16424,5603,,4791,0,7388,,31068,,7406,34029,14137,15,5010,21806,15,,3747,19959,0,6500,37393,PASQUOTANK,15,897,5010,39824,,22221,19728,963,36,5420,6841,5367,5420,6121,15756,20916,15,7406,7099,15,4983,14934,0
5857,5819,6858,6113,PAMLICO COUNTY,2989,49,6113,1129,6061,3048,,1067,66,2984,,10805,,2989,11540,5725,77,1152,7354,52,,1937,7087,66,3358,12261,PAMLICO,77,261,1152,12726,,7442,7030,265,93,1236,3866,1216,1236,3114,5951,7157,77,2989,3431,78,1145,5857,66
5838,5785,6704,6236,MITCHELL COUNTY,2773,52,6234,1049,6151,2503,,950,52,2763,,12229,,2773,13195,5702,101,1085,7441,72,,1478,6999,52,2794,14242,MITCHELL,101,239,1085,14964,,7546,6919,256,114,1196,3810,1189,1196,2573,6047,7197,101,2773,2901,75,1082,5839,52
9157,9102,10748,10206,CURRITUCK COUNTY,3998,13,10196,1997,10124,3669,,1857,13,3985,,21675,,3998,23787,8878,34,1972,12256,19,,2094,11163,13,4039,26216,CURRITUCK,34,357,1972,27763,,12386,11066,366,46,2134,4551,2098,2134,4186,9892,11923,34,3998,4571,28,1951,9163,13
62419,62039,83786,65264,BRUNSWICK COUNTY,46573,1133,65243,22342,64727,35015,0,21348,1488,46454,0,121795,0,46573,129086,60950,1815,23207,90362,1242,0,30316,87148,1488,42634,137478,BRUNSWICK,1815,6486,23205,142820,0,91549,86268,6277,1844,24441,46605,23820,24439,36244,63493,87650,1815,46573,43763,1505,22741,62436,1488
53187,52534,73199,57318,DAVIDSON COUNTY,31159,696,57287,23427,56232,19761,10,21964,941,30992,10,131285,10,31159,144432,50294,1252,23644,82448,782,10,15330,77813,941,24828,158409,DAVIDSON,1252,4371,23643,167609,10,83963,76842,4423,1282,25363,31089,24964,25361,20239,53700,78379,1252,31159,25444,965,23367,53204,941
22383,22061,33117,23686,FRANKLIN COUNTY,14470,246,23670,12014,23178,8022,,11452,384,14387,,54524,,14472,59978,21281,507,12941,37025,276,,6513,35744,384,10204,65799,FRANKLIN,507,1936,12941,69685,,37906,35140,1919,526,13694,11935,13340,13693,8214,22288,34809,507,14470,10409,411,12695,22392,384
20814,20578,24610,21632,DARE COUNTY,12210,0,21620,5073,21296,8627,,4698,0,12139,,30088,,12212,32745,19912,10,5289,26800,10,,6158,26125,0,9217,35367,DARE,10,590,5289,37009,,27363,25697,613,23,5708,8201,5494,5708,8819,20552,25635,10,12210,9442,17,5119,20819,0
94883,93397,133011,100114,NEW HANOVER COUNTY,66047,853,100083,43356,98001,33452,0,41382,1236,65481,0,191812,0,66051,206724,90393,1831,47487,147614,995,0,28126,143649,1236,40345,223363,NEW HANOVER,1831,6040,47486,234473,0,151915,140361,6116,1848,49953,43147,47782,49932,34370,94483,139670,1831,66047,41481,1257,45728,94905,1236
11441,11332,14856,12377,BLADEN COUNTY,5399,90,12370,4023,12192,4847,,3775,151,5373,,26077,,5399,28574,10930,178,4133,16736,98,,3166,15757,151,5593,31131,BLADEN,178,656,4133,32722,,17012,15585,690,220,4415,7459,4366,4415,5011,11726,15927,178,5399,5799,177,4102,11447,151
8298,8220,10463,8890,ANSON COUNTY,4218,69,8889,2483,8757,3247,,2254,95,4205,,19608,,4218,21306,8114,119,2575,11692,77,,2214,10973,95,3691,23143,ANSON,119,375,2575,24446,,11859,10877,424,129,2840,4730,2816,2840,3333,8629,11231,119,4218,3834,99,2562,8299,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
