At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
9518,20003,20276,20275,20286,13806,13805,13661,6926,6364,6364,6236,2534,6364,13806,60797,54763,Robeson,106,106,106,58,116,1363,890,122048,15795,50766,53785,54845,16507,56101,59497,60878,1363,890,1422,1363,518,955,890,392,98425,20565,130625,ROBESON COUNTY,109195,14007,2186,15660,15409,15659,43796,43775,42725,13803,40731,12959,14436,14435,14251,2054,38644,39438,39454,13349,36917
1981,3138,3164,3163,3164,2402,2401,2382,1562,762,762,756,419,762,2402,6589,6076,Perquimans,,,,,,0,0,12861,2886,5845,6012,6091,3075,6311,6498,6612,0,0,20,0,0,12,0,0,10957,3671,13463,PERQUIMANS COUNTY,11854,1101,234,1157,1149,1157,5435,5432,5349,2841,5210,1003,1061,1061,1055,217,4957,5015,5018,2669,4842
17606,48773,50160,50158,50207,23026,23024,22510,9689,27099,27099,26228,7917,27101,23032,120071,112047,Johnston,35,35,35,0,74,3335,2215,196283,25124,100993,108719,112117,26117,107557,116011,120183,3306,2204,3402,3133,891,2247,2082,614,156585,28558,209339,JOHNSTON COUNTY,175612,33439,3920,39165,37538,39164,77616,77572,75167,21306,70985,31554,36930,36926,35470,3811,71045,72906,72940,20699,67357
12891,27564,27928,27928,27955,13287,13287,13139,6773,14609,14609,14393,6098,14609,13291,66132,62620,Randolph,32,32,32,20,55,788,557,135556,19872,58540,61473,62713,20245,61524,64712,66251,788,557,870,788,512,629,557,429,111702,26060,143667,RANDOLPH COUNTY,123257,20670,3917,22824,22265,22824,42557,42520,41659,15816,40066,19692,21648,21646,21180,3946,39736,40417,40436,15497,38291
713,1764,1813,1813,1813,1754,1754,1708,696,59,59,56,17,59,1754,3418,3302,Hyde,,,,,,,,4753,1042,3071,3209,3302,1060,3180,3322,3421,,,,,,,,,4098,1114,4937,HYDE COUNTY,4410,164,50,177,174,177,3244,3241,3148,1010,3016,148,161,161,157,42,3052,3141,3141,1000,2923
1752,3196,3224,3224,3225,1821,1821,1797,1033,1403,1403,1399,719,1403,1822,6867,6414,Alleghany,,,,,,20,0,10626,2647,6168,6328,6447,2738,6572,6751,6911,20,0,55,20,20,26,0,0,9249,3116,11137,ALLEGHANY COUNTY,9915,1343,356,1395,1389,1395,5461,5452,5342,2362,5209,1241,1286,1286,1277,339,5051,5128,5135,2308,4927
4833,9965,10068,10068,10095,5468,5468,5420,2729,4600,4600,4545,2104,4601,5470,29397,26837,Duplin,0,0,0,0,24,2105,1557,55126,7804,24694,26259,26890,8085,26867,28652,29471,2074,1557,2163,1865,428,1598,1382,302,44760,11405,58741,DUPLIN COUNTY,49644,7589,1518,8530,8391,8530,18778,18762,18187,6139,17413,7279,8135,8135,8021,1537,16681,17145,17157,5965,16033
1109,2009,2029,2028,2030,1758,1757,1749,1015,271,271,260,94,271,1759,4832,4523,Gates,,,,,,67,49,11027,1769,4333,4479,4553,1861,4599,4770,4897,67,49,124,67,0,77,49,0,9230,2418,11562,GATES COUNTY,10120,510,124,562,558,562,4211,4203,4145,1737,4022,485,526,526,524,127,3906,3948,3950,1642,3799
9722,19108,19432,19432,19467,12033,12033,11827,6193,7326,7326,7208,3517,7326,12034,37396,35400,Haywood,73,73,73,12,107,1415,897,59266,13708,33331,34652,35492,14123,35204,36589,37482,1415,897,1491,1415,629,975,897,509,50968,15572,62317,HAYWOOD COUNTY,54941,8084,2014,8588,8536,8588,27403,27393,26638,11480,25705,7447,7939,7938,7891,1873,25864,26565,26578,11326,24987
6364,12814,12985,12985,12995,7174,7174,7073,3673,5789,5789,5719,2680,5789,7174,29315,27548,Stanly,22,22,22,11,32,667,473,59178,9598,26059,27149,27629,9956,27655,28826,29374,667,473,720,667,329,550,473,284,49282,12123,62806,STANLY COUNTY,54008,6913,1353,7387,7255,7387,21267,21261,20904,8274,20075,6517,6946,6946,6839,1334,19837,20129,20133,7980,19069
