"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8102.0,7,810.0,27006,1205
10384.0,5,1038.0,27865,208
9229.0,8,923.0,28119,280
9044.0,44,904.0,27021,1626
10798.0,32,1080.0,28621,1123
9254.0,3,925.0,27846,284
8375.0,20,837.0,27962,623
5776.0,2,578.0,28768,456
5123.0,6,512.0,27539,1361
8486.0,5,849.0,27596,1583
5917.0,28,592.0,27712,1305
6179.0,19,618.0,28739,1359
6086.0,31,609.0,28786,1329
,0,,28561,0
8716.0,1,872.0,27009,256
5149.0,1,515.0,28772,100
10699.0,17,1070.0,28023,1588
8023.0,2,802.0,27875,41
11994.0,94,1199.0,28601,5979
9143.0,41,914.0,28262,3994
8426.0,33,843.0,27292,3494
6634.0,4,663.0,27242,177
10761.0,76,1076.0,28054,4324
5868.0,6,587.0,27850,435
0.0,0,0.0,28629,0
9347.0,10,935.0,28073,524
10280.0,3,1028.0,27840,55
8558.0,14,856.0,28574,1515
9719.0,52,972.0,28472,1944
4754.0,2,475.0,28785,395
9522.0,4,952.0,28318,436
,0,,27969,0
8839.0,3,884.0,28523,201
8532.0,45,853.0,27604,4065
7917.0,30,792.0,28173,5054
7475.0,3,748.0,27883,326
6871.0,37,687.0,27612,2694
7623.0,33,762.0,28501,1487
5075.0,0,507.0,27941,34
9053.0,42,905.0,28562,3441
12557.0,44,1256.0,28658,3247
7862.0,57,786.0,27262,1947
9089.0,4,909.0,27544,390
11172.0,0,1117.0,28347,204
4868.0,17,487.0,28801,817
9312.0,9,931.0,28572,594
8543.0,1,854.0,28395,227
6039.0,17,604.0,27403,1285
7875.0,26,788.0,27332,2642
4479.0,23,448.0,27513,2195
9617.0,21,962.0,27932,1216
6739.0,0,674.0,27343,124
9595.0,70,959.0,27886,2072
4604.0,0,460.0,27411,39
7191.0,6,719.0,28391,383
7037.0,11,704.0,28420,360
7680.0,3,768.0,28429,656
8940.0,11,894.0,28518,787
11282.0,27,1128.0,28630,2298
6654.0,43,665.0,28716,1241
9943.0,50,994.0,28146,3021
6742.0,5,674.0,28751,252
9397.0,9,940.0,28128,761
0.0,0,0.0,28672,0
7222.0,9,722.0,28722,495
5014.0,0,501.0,27842,72
8659.0,7,866.0,28439,133
8221.0,0,822.0,28649,85
8889.0,2,889.0,27042,64
10786.0,56,1079.0,28215,6499
0.0,0,0.0,27821,0
6601.0,6,660.0,27408,1149
6596.0,3,660.0,27806,161
7358.0,14,736.0,27409,1321
0.0,0,0.0,28587,0
7779.0,3,778.0,27808,193
0.0,0,0.0,27881,0
8053.0,16,805.0,28403,3378
8868.0,6,887.0,27013,576
8114.0,31,811.0,27104,2384
6851.0,0,685.0,28611,67
8605.0,48,861.0,28269,7010
6978.0,3,698.0,27050,285
10009.0,0,1001.0,28444,228
8458.0,5,846.0,28673,560
7860.0,4,786.0,27810,332
0.0,0,0.0,27157,0
11547.0,10,1155.0,28366,595
23475.0,37,2348.0,27509,1628
8256.0,12,826.0,27239,795
6742.0,7,674.0,28544,378
2603.0,0,260.0,27964,17
6794.0,14,679.0,28409,2376
5993.0,19,599.0,27278,1629
4799.0,0,480.0,27979,87
10280.0,18,1028.0,28217,3174
10085.0,5,1008.0,28369,226
0.0,0,0.0,28735,0
10954.0,72,1095.0,28043,2352
9360.0,48,936.0,27330,3700
10549.0,7,1055.0,28638,1325
4790.0,17,479.0,27516,2113
7472.0,3,747.0,27608,867
12163.0,50,1216.0,28328,3278
8053.0,0,805.0,27047,103
9545.0,36,955.0,27537,2417
8471.0,21,847.0,27401,1713
7247.0,8,725.0,27040,953
8258.0,48,826.0,28078,5457
7097.0,1,710.0,27541,287
3259.0,0,326.0,27966,48
10770.0,11,1077.0,27017,1023
11542.0,63,1154.0,28086,3115
9456.0,57,946.0,27360,4570
8415.0,0,842.0,28622,222
11395.0,5,1139.0,28203,2173
6676.0,2,668.0,27849,99
3984.0,0,398.0,28449,78
6994.0,7,699.0,27601,849
11091.0,26,1109.0,28340,1191
5220.0,13,522.0,28462,747
10469.0,5,1047.0,27020,639
8814.0,6,881.0,28508,263
10737.0,44,1074.0,28213,4868
7088.0,22,709.0,28311,2555
8795.0,8,880.0,28124,617
10097.0,55,1010.0,28677,3596
12367.0,14,1237.0,27869,268
7972.0,42,797.0,27405,4186
3915.0,0,392.0,27927,24
7977.0,6,798.0,27214,937
7281.0,1,728.0,28428,520
8026.0,54,803.0,27407,4000
9675.0,6,967.0,28344,369
9080.0,20,908.0,27379,550
4364.0,0,436.0,27974,60
7619.0,6,762.0,27350,572
6312.0,11,631.0,28390,1483
12132.0,22,1213.0,28360,1813
4788.0,16,479.0,27518,1090
6607.0,2,661.0,27814,119
5974.0,3,597.0,27935,100
9586.0,3,959.0,28430,197
3928.0,0,393.0,27965,24
6876.0,6,688.0,28326,1539
8204.0,4,820.0,28305,411
8490.0,2,849.0,28423,194
0.0,0,0.0,28581,0
9025.0,0,902.0,27813,62
7127.0,6,713.0,28773,250
8053.0,12,805.0,28090,685
6119.0,1,612.0,27981,114
8622.0,24,862.0,28031,2677
7295.0,4,730.0,28478,363
0.0,0,0.0,28733,0
9611.0,4,961.0,28080,784
7356.0,27,736.0,27288,1735
8294.0,1,829.0,28729,247
5626.0,26,563.0,27713,3038
7359.0,0,736.0,27953,73
9405.0,4,940.0,28726,327
10167.0,1,1017.0,28392,158
4050.0,2,405.0,28543,268
7997.0,0,800.0,27291,123
8918.0,14,892.0,28657,857
8021.0,8,802.0,28578,565
4599.0,6,460.0,28465,381
11117.0,65,1112.0,28681,2997
10838.0,39,1084.0,28752,3414
9815.0,36,981.0,27704,3864
,0,,27710,0
5927.0,2,593.0,28618,147
10913.0,13,1091.0,28168,1139
4653.0,1,465.0,28774,73
7523.0,5,752.0,27522,1027
9418.0,75,942.0,28625,3660
9372.0,1,937.0,28682,103
9831.0,0,983.0,27007,210
7935.0,22,794.0,27282,1317
7207.0,6,721.0,27855,440
1220.0,0,122.0,27412,23
8625.0,3,863.0,28678,453
11311.0,18,1131.0,27244,1839
8480.0,2,848.0,28399,164
0.0,0,0.0,27872,0
7916.0,6,792.0,27589,658
7530.0,79,753.0,27909,3084
10017.0,31,1002.0,27834,5760
9354.0,27,935.0,27616,5169
