Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
97434,IREDELL COUNTY,13724,13853,7370,13391,13853,3512,3470,3408,2251,3512,10341,10341,10254,9983,5119,23371,17037,39495,17031,16936,16561,7976,39494,39277,38268,15230,39495,17037,55078,56462,56774,56838,102085,26832,89561,94912,97652,27371,93627,99324,102438,Iredell,249,249,249,165,306,56525,56213,54829,23206,2106,1467,171884,2106,1467,2149,2056,1051,1535,1431,882,140623,29513,181806,156060,IREDELL COUNTY,56532,37388,5892,42957,41163,42850,57332,57129,56055,20428,54183,35990,41165,41128,39575,6006,53870,54839,54952,19944,52140
19318,TRANSYLVANIA COUNTY,5044,5076,3538,4999,5076,3209,3179,3144,2284,3209,1867,1867,1865,1855,1254,7645,7261,5927,7260,7211,7073,3972,5927,5920,5871,3673,5927,7261,12944,13131,13187,13200,19850,8452,18253,18891,19423,8566,18716,19396,19973,Transylvania,0,0,0,0,12,13187,13131,12944,7645,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13188,3322,1156,3505,3451,3497,16075,16015,15607,7143,15056,3214,3369,3364,3321,1174,15361,15745,15796,7083,14830
10996,MARTIN COUNTY,1021,1026,669,1012,1026,694,689,682,466,694,332,332,332,330,203,2975,3073,2394,3071,3058,3013,1652,2394,2391,2375,1295,2394,3073,5436,5497,5513,5519,11778,4103,10379,10812,11050,4317,11077,11568,11854,Martin,48,48,48,28,52,5465,5449,5388,2947,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5467,2510,590,2715,2655,2715,8892,8869,8719,3590,8373,2357,2544,2544,2492,555,8184,8316,8328,3433,7886
10977,WARREN COUNTY,1794,1807,1088,1765,1809,1140,1128,1106,682,1142,667,667,666,659,406,3330,4111,2526,4111,4075,4014,2031,2526,2524,2490,1299,2526,4111,6504,6599,6637,6660,11630,3937,10265,10712,10999,4038,10783,11302,11685,Warren,0,0,0,0,23,6637,6599,6504,3330,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6637,2409,528,2661,2616,2660,8857,8813,8529,3406,8217,2342,2578,2577,2530,552,8066,8284,8299,3300,7807
5274,JONES COUNTY,717,725,442,698,725,556,548,529,331,556,169,169,169,169,111,1570,1842,992,1842,1831,1797,1028,992,992,977,528,992,1842,2825,2874,2885,2939,5759,2001,4972,5179,5341,2138,5399,5658,5803,Jones,51,51,51,14,105,2834,2823,2774,1556,554,362,8956,554,362,582,528,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2834,1198,258,1300,1282,1299,3921,3906,3822,1723,3673,1084,1181,1181,1157,244,3660,3731,3736,1685,3526
24938,DAVIE COUNTY,4660,4693,2853,4568,4694,2248,2220,2168,1460,2249,2445,2445,2440,2400,1393,7546,6303,9135,6302,6220,6042,3151,9135,9106,8897,4385,9135,6303,14949,15336,15447,15495,25950,8546,22998,24299,25075,8744,23932,25276,26106,Davie,10,10,10,10,57,15437,15326,14939,7536,464,257,40760,464,257,526,464,220,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15438,7286,1808,8128,7928,8118,17452,17368,16884,6716,16182,7027,7850,7845,7645,1789,16397,16836,16896,6587,15714
206302,CUMBERLAND COUNTY,15587,15678,8057,15204,15684,5521,5484,5369,3198,5527,10157,10157,10103,9835,4859,33690,31068,45675,31060,30825,30180,14434,45671,45438,44202,17264,45675,31068,91365,93495,93999,94032,233715,38955,189831,200868,206666,42080,215018,227256,234413,Cumberland,17268,17232,16983,1992,17289,76731,76263,74382,31698,89608,70567,310252,88562,69936,89809,86187,8264,70684,68027,5924,252655,40937,335509,277878,CUMBERLAND COUNTY,76743,53066,7109,61817,59000,61717,82787,82390,79694,26707,75765,50479,58690,58636,56085,6999,74847,77099,77292,26032,71325
23840,MCDOWELL COUNTY,3269,3296,1918,3215,3296,2585,2559,2512,1510,2585,711,711,710,703,408,5733,8405,3451,8400,8341,8183,3891,3451,3446,3419,1842,3451,8405,11602,11787,11851,11884,25293,8240,22535,23472,23912,8585,23850,24875,25411,Mcdowell,0,0,0,0,28,11851,11787,11602,5733,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11856,3311,687,3489,3453,3488,21297,21241,20858,7601,19975,2974,3123,3123,3095,610,20038,20378,20406,7412,19222
13180,CHEROKEE COUNTY,2350,2355,1587,2338,2355,1752,1747,1738,1228,1752,603,603,603,600,359,4705,5013,2309,5010,5002,4958,3282,2309,2309,2304,1368,2309,5013,7366,7415,7423,7465,14027,6558,12801,13082,13302,6799,13617,13912,14149,Cherokee,104,104,104,55,143,7319,7311,7262,4650,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7322,2899,928,2918,2916,2918,10512,10496,10383,5637,10105,2617,2633,2633,2633,868,10010,10108,10127,5505,9745
7925,CHOWAN COUNTY,1370,1372,937,1361,1373,923,921,915,649,924,449,449,449,446,288,2734,3084,1676,3080,3072,3037,1839,1676,1676,1654,895,1676,3084,4691,4748,4756,4786,8763,3241,7504,7830,7984,3586,8310,8650,8852,Chowan,0,0,0,0,26,4756,4748,4691,2734,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4760,1741,433,1844,1840,1844,6762,6745,6636,3086,6395,1689,1789,1789,1787,463,5976,6069,6070,2768,5748
115123,ORANGE COUNTY,35036,36198,11799,32847,36216,15198,14260,13016,4336,15214,21002,21000,20776,19831,7463,27045,41266,48554,41243,39018,36258,11229,48551,47991,46163,15787,48554,41266,82473,87061,89846,89901,118596,24464,99949,108119,116795,24926,102881,111267,120937,Orange,52,52,52,29,81,89794,87009,82421,27016,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,89820,23638,3436,26653,25637,26498,92819,90724,84256,21046,77869,23554,26620,26514,25560,3553,81700,87750,89230,20560,75536
17037,ALEXANDER COUNTY,2257,2262,1373,2221,2262,1474,1471,1448,907,1474,788,788,786,773,466,4383,6347,2805,6347,6313,6221,3040,2805,2801,2753,1343,2805,6347,8986,9126,9164,9204,18008,6118,16258,16798,17150,6382,17187,17763,18117,Alexander,12,12,12,0,52,9152,9114,8974,4383,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9152,2812,425,3065,3011,3061,14577,14555,14360,5795,13983,2621,2865,2864,2804,402,13773,13952,13964,5642,13416
233109,DURHAM COUNTY,59944,61087,19226,57710,61102,28052,27265,26138,7905,28066,33036,33035,32679,31572,11321,45307,79792,82037,79783,77219,74016,20034,82037,81060,78788,25095,82037,79792,153310,158785,162326,162380,244941,44440,208740,221950,236181,45775,218833,232737,249752,Durham,506,506,506,178,551,161820,158279,152804,45129,8078,5567,301307,8053,5554,8119,7979,2096,5617,5504,1558,255829,43764,321488,275950,DURHAM COUNTY,161829,53950,6498,61502,58601,61172,180131,175691,166083,37181,156904,52695,60090,59913,57286,6506,159110,167629,170474,36376,150541
70092,HENDERSON COUNTY,16668,16800,10895,16385,16803,10334,10231,10030,6788,10337,6466,6466,6437,6355,4107,24260,27823,17759,27797,27520,26870,14673,17759,17701,17426,9561,17759,27823,44338,45263,45598,45655,73023,27790,65364,68309,70329,28336,67970,71089,73390,Henderson,42,42,42,26,73,45556,45221,44296,24234,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45582,13913,4226,15129,14739,15119,56499,56189,54635,23072,52342,13349,14528,14520,14162,4191,53151,54576,54729,22831,51019
21242,PASQUOTANK COUNTY,2745,2767,1550,2680,2768,1144,1127,1081,560,1145,1623,1623,1618,1599,990,5294,6565,4533,6563,6502,6351,3093,4533,4531,4485,2201,4533,6565,10836,11033,11096,11113,23171,6959,19812,20706,21293,7515,21603,22559,23275,Pasquotank,0,0,0,0,15,11096,11033,10836,5294,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11098,5534,1057,5841,5760,5838,17382,17297,16763,6434,16033,5237,5513,5511,5442,999,15264,15731,15759,5960,14575
6964,PAMLICO COUNTY,1033,1036,753,1028,1036,715,713,709,517,715,321,321,320,319,236,2722,2901,1483,2901,2888,2849,1788,1483,1481,1478,934,1483,2901,4327,4369,4384,4433,7317,3307,6727,6892,7020,3395,7040,7227,7390,Pamlico,0,0,0,0,49,4384,4369,4327,2722,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4384,1235,304,1328,1307,1328,5823,5808,5739,2998,5624,1172,1251,1251,1234,299,5530,5585,5592,2933,5427
7310,MITCHELL COUNTY,1147,1160,674,1133,1161,1021,1008,998,603,1022,139,139,139,135,71,1909,3103,819,3103,3092,3054,1505,819,819,801,404,819,3103,3855,3911,3922,3922,7842,2912,7005,7221,7340,3050,7499,7732,7876,Mitchell,,,,,,3922,3911,3855,1909,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3922,1168,298,1301,1291,1301,6451,6432,6332,2675,6222,1045,1169,1169,1162,256,6007,6089,6096,2604,5908
12220,CURRITUCK COUNTY,1443,1452,911,1429,1452,810,803,791,528,810,642,642,640,638,383,2807,3604,1962,3604,3588,3545,1830,1962,1960,1938,977,1962,3604,5572,5637,5655,5685,13704,4425,11647,12038,12288,5037,13084,13501,13768,Currituck,89,89,89,0,119,5566,5548,5483,2807,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5566,2102,416,2251,2205,2250,10427,10404,10290,4477,10080,1986,2127,2126,2081,414,9326,9435,9449,3970,9113
90812,BRUNSWICK COUNTY,20929,20960,15395,20822,20960,8577,8556,8512,6610,8577,12383,12383,12373,12310,8785,44708,25039,42739,25036,24966,24746,16847,42737,42644,42275,27749,42739,25039,67277,67866,68029,68084,95063,45136,86952,89529,90932,46320,90836,93651,95233,Brunswick,256,256,256,112,306,67773,67610,67021,44596,3006,2041,137478,2995,2041,3030,2969,1719,2075,2031,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67778,23664,7121,25981,25230,25966,66222,66091,65426,37480,64203,22795,24973,24970,24282,7311,63206,63801,63884,36551,62126
82788,DAVIDSON COUNTY,11532,11594,6630,11288,11600,5338,5288,5158,3250,5344,6256,6256,6244,6130,3380,21479,22077,23127,22074,21892,21385,11099,23127,23080,22729,10212,23127,22077,44401,45259,45488,45556,88830,26608,77284,81057,82939,27386,82543,86762,89135,Davidson,287,287,287,168,352,45201,44972,44114,21311,2196,1435,158409,2184,1435,2237,2130,1054,1476,1397,761,131285,31089,167609,144432,DAVIDSON COUNTY,45204,25050,4994,27106,26588,27094,59792,59540,57990,21338,55363,23813,25678,25676,25221,4996,54401,55677,55785,20851,52074
38470,FRANKLIN COUNTY,5758,5792,2932,5608,5794,2143,2127,2061,1119,2145,3649,3649,3631,3547,1813,9479,8814,13305,8810,8707,8491,3784,13304,13257,12967,5660,13305,8814,21554,22060,22210,22301,40838,11078,35308,37401,38603,11416,37325,39607,41105,Franklin,96,96,96,35,182,22114,21964,21458,9444,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22119,12854,2198,14634,14137,14605,25055,24854,24109,8732,23192,12297,13974,13962,13529,2210,23013,23649,23718,8569,22207
27141,DARE COUNTY,5030,5059,3212,4983,5062,2119,2111,2092,1468,2122,2940,2940,2919,2891,1744,8173,7257,8870,7254,7222,7105,4119,8870,8860,8723,4054,8870,7257,15828,16082,16124,16158,28313,9812,25514,26570,27257,10130,26576,27694,28443,Dare,0,0,0,0,31,16124,16082,15828,8173,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16127,5348,747,6072,5807,6061,21987,21936,21571,9261,20912,5024,5749,5744,5496,726,20957,21280,21306,9086,20373
150737,NEW HANOVER COUNTY,27776,27996,15437,27215,28000,11293,11187,11048,6969,11296,16704,16703,16589,16167,8468,42206,37033,59609,37017,36729,35938,17363,59608,59218,57796,24671,59609,37033,94174,96387,97065,97122,158106,42882,138880,146328,151234,43971,145282,153290,158857,New Hanover,440,440,440,172,480,96625,95947,93734,42034,3333,2155,223363,3308,2144,3388,3227,1407,2197,2090,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96642,45815,6923,52886,50370,52783,102583,101990,99612,35641,96240,44023,50944,50916,48567,6894,95617,97666,98093,34993,92767
21350,BLADEN COUNTY,1458,1459,981,1442,1459,910,909,904,640,910,549,549,549,538,341,4620,5561,2754,5558,5546,5490,3179,2754,2751,2693,1278,2754,5561,9267,9464,9492,9525,24205,6286,19461,20863,21388,6816,21870,23557,24291,Bladen,1180,1167,1084,163,1210,8312,8297,8183,4457,6620,4889,31131,6342,4737,6687,5467,783,4918,4082,473,26077,7459,32722,28574,BLADEN COUNTY,8315,4337,794,4742,4658,4741,12862,12844,12557,5239,12066,4120,4514,4514,4436,746,11690,11947,11956,5067,11259
11596,ANSON COUNTY,1377,1381,711,1363,1383,1083,1080,1075,579,1085,298,298,297,288,132,2747,4455,1472,4453,4441,4397,2142,1472,1472,1438,605,1472,4455,5845,5923,5935,5958,12433,3862,10952,11383,11645,4002,11733,12199,12502,Anson,10,10,10,0,31,5925,5913,5835,2747,172,102,23143,172,102,228,172,100,145,102,75,19608,4730,24446,21306,ANSON COUNTY,5927,2770,477,3114,3073,3113,9160,9148,8954,3425,8791,2537,2856,2855,2821,433,8460,8639,8644,3354,8313
