Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
36647,49675,46988,646,40995,15156,Robeson,360,879,12377,1847,40978,12949,11197,130625,646,55552,49647,1989,889,13668,20565,13667,13424,39180,52436,98425,15827,663,109195,12354,36658,35145,879,12354,55524,414
4794,5734,5573,0,5217,2787,Perquimans,0,0,997,204,5214,2583,878,13463,0,6275,5721,217,15,1043,3671,1043,2762,5094,6091,10957,2979,11,11854,927,4796,4695,0,927,6257,0
68536,101209,94282,1109,73098,24262,Johnston,502,1366,30377,3473,73061,20287,27941,209339,1109,108663,101167,3609,1378,34187,28558,34186,20933,69218,100961,156585,25092,1120,175612,31522,68566,65232,1366,31523,108613,550
38995,58257,55564,550,40970,19554,Randolph,425,744,18467,3625,40935,15504,17333,143667,550,61640,58221,3572,744,19926,26060,19925,15832,39498,58709,111702,19898,565,123257,18676,39015,37681,744,18677,61604,494
2906,3055,2934,,3049,1011,Hyde,,,155,44,3048,967,141,4937,,3212,3055,52,,163,1114,163,984,2924,3079,4098,1036,,4410,149,2906,2793,,149,3211,
4809,6007,5839,0,5120,2524,Alleghany,0,0,1211,313,5112,2211,1129,11137,0,6413,5975,329,34,1259,3116,1259,2301,5009,6220,9249,2630,26,9915,1166,4815,4710,0,1166,6371,0
15959,23186,21977,216,17399,7416,Duplin,161,267,6800,1403,17386,5852,6328,58741,216,25221,23166,1399,284,7538,11405,7538,6021,16753,23820,44760,7601,228,49644,6991,15967,15433,267,6991,25191,181
3765,4227,4110,,4056,1709,Gates,,0,460,119,4051,1590,424,11562,,4569,4226,118,12,501,2418,501,1697,3950,4410,9230,1815,,10120,461,3766,3686,0,461,4552,0
25167,33437,32141,861,25968,13401,Haywood,508,1236,7596,1748,25960,11145,6936,62317,861,35259,33383,1890,1277,8014,15572,8014,11295,25076,33908,50968,13779,908,54941,7355,25174,24344,1236,7355,35210,594
19012,25432,24442,358,20178,9324,Stanly,284,464,6245,1228,20174,7812,5749,62806,358,27203,25398,1260,476,6549,12123,6549,8107,19424,26133,49282,9695,390,54008,6028,19014,18335,464,6028,27187,328
42617,165115,154611,37375,49911,28193,Missing,8934,23127,79726,7485,49849,11774,77426,,37398,160292,164048,6887,24289,86092,,86079,13834,46136,148940,,27417,38260,,84033,42820,39810,23078,84035,159055,6696
27601,38747,36796,330,29083,12446,Wilson,221,491,10632,1676,29075,10549,9709,81801,330,41399,38710,1705,495,11821,15337,11819,10815,28124,39247,63224,12780,354,69710,10779,27612,26757,491,10781,41385,260
1705,1840,1753,,1790,651,Tyrrell,,,156,36,1788,615,130,4016,,1952,1839,36,,162,810,162,628,1703,1859,3288,664,,3533,134,1706,1623,,134,1950,
34093,57851,55232,7756,36565,15856,Wayne,1051,10396,15518,2837,36529,11968,14270,123131,7912,64189,57800,2962,10415,17209,20802,17209,12323,35495,61151,94031,16840,7941,103693,15795,34115,33206,10138,15795,64134,1555
8494,11125,10770,122,8986,4309,Montgomery,94,150,2534,460,8986,3755,2342,27173,122,11859,11103,488,184,2689,5743,2689,3843,8767,11451,21266,4436,144,23512,2487,8494,8306,150,2487,11825,105
19331,28057,26864,273,20609,9943,Lenoir,194,405,8314,1538,20605,8211,7596,55949,273,30243,28026,1597,420,9214,11303,9214,8413,20207,28926,43423,10243,301,47933,8422,19334,18995,405,8422,30224,233
11596,15918,15277,158,12317,5717,Scotland,99,203,4100,777,12314,4841,3704,34823,158,17132,15882,856,239,4576,6531,4576,4967,12094,16397,26793,5946,194,29381,4128,11596,11415,203,4128,17093,123
68431,92011,86822,1033,71307,25749,Alamance,654,1382,22520,3926,71286,21169,20900,169509,1033,96915,91986,4256,1407,24201,29035,24200,21730,67421,91323,132145,26715,1041,145046,22522,68448,64889,1382,22522,96868,729
3266,5018,4827,1044,3605,1343,Camden,0,834,724,106,3596,1237,665,10867,1044,5233,5004,118,869,759,1833,759,1344,3435,4993,8407,1462,1056,9354,694,3268,3118,834,694,5189,0
7845,10224,9820,66,8274,2862,Greene,53,84,2219,341,8271,2468,2015,21069,66,10902,10209,363,101,2527,3592,2527,2516,8149,10452,16884,2939,80,18372,2298,7846,7739,84,2298,10882,60
37164,57915,55340,2862,39140,19185,Rowan,1479,3362,18488,3136,39125,14570,16862,142088,2862,62125,57867,3281,3410,19575,25371,19575,14927,37445,59295,110729,19830,2899,122048,17841,37174,35616,3362,17842,62062,1622
7234,8533,8261,70,7757,3918,Northampton,57,107,1207,284,7754,3577,1109,19483,70,9209,8517,315,122,1330,5256,1330,3674,7563,8877,16132,4056,83,17363,1213,7237,7082,107,1213,9191,67
20908,30162,28944,184,22656,10850,Wilkes,160,232,9211,1864,22644,8826,8563,68412,184,32628,30131,1992,258,9714,15162,9714,9085,21850,31293,54628,11257,206,59783,9039,20917,20197,232,9039,32590,180
