"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8506.0,7,851.0,27006,1265
10684.0,3,1068.0,27865,214
9624.0,8,962.0,28119,292
9645.0,45,964.0,27021,1734
12029.0,33,1203.0,28621,1251
9710.0,3,971.0,27846,298
6422.0,3,642.0,28768,507
8818.0,20,882.0,27962,656
5714.0,6,571.0,27539,1518
9445.0,6,945.0,27596,1762
6389.0,28,639.0,27712,1409
6638.0,20,664.0,28739,1460
6512.0,32,651.0,28786,1422
,0,,28561,0
9772.0,1,977.0,27009,287
5870.0,1,587.0,28772,114
11393.0,17,1139.0,28023,1691
10763.0,2,1076.0,27875,55
12675.0,100,1267.0,28601,6318
10388.0,41,1039.0,28262,4538
9080.0,34,908.0,27292,3765
6897.0,3,690.0,27242,184
11442.0,81,1144.0,28054,4598
6327.0,6,633.0,27850,469
0.0,0,0.0,28629,0
10025.0,10,1002.0,28073,562
10280.0,3,1028.0,27840,55
9332.0,15,933.0,28574,1652
10054.0,53,1005.0,28472,2011
5103.0,3,510.0,28785,424
10221.0,4,1022.0,28318,468
,0,,27969,0
9191.0,3,919.0,28523,209
9271.0,46,927.0,27604,4417
8780.0,30,878.0,28173,5605
7865.0,3,787.0,27883,343
7453.0,38,745.0,27612,2922
8315.0,37,831.0,28501,1622
9374.0,45,937.0,28562,3563
5075.0,0,507.0,27941,34
13334.0,44,1333.0,28658,3448
8565.0,60,856.0,27262,2121
9648.0,4,965.0,27544,414
11336.0,0,1134.0,28347,207
5327.0,19,533.0,28801,894
9876.0,11,988.0,28572,630
6909.0,18,691.0,27403,1470
8995.0,1,900.0,28395,239
8477.0,26,848.0,27332,2844
4934.0,24,493.0,27513,2418
10123.0,22,1012.0,27932,1280
7120.0,0,712.0,27343,131
10396.0,71,1040.0,27886,2245
19953.0,0,1995.0,27411,169
8224.0,6,822.0,28391,438
7349.0,12,735.0,28420,376
8476.0,3,848.0,28429,724
9440.0,11,944.0,28518,831
11832.0,29,1183.0,28630,2410
7072.0,43,707.0,28716,1319
10802.0,53,1080.0,28146,3282
7116.0,6,712.0,28751,266
9867.0,9,987.0,28128,799
0.0,0,0.0,28672,0
7426.0,10,743.0,28722,509
5501.0,0,550.0,27842,79
8984.0,7,898.0,28439,138
8801.0,0,880.0,28649,91
9444.0,2,944.0,27042,68
11692.0,62,1169.0,28215,7045
0.0,0,0.0,27821,0
6678.0,3,668.0,27806,163
7141.0,7,714.0,27408,1243
8116.0,14,812.0,27409,1457
0.0,0,0.0,28587,0
7981.0,4,798.0,27808,198
0.0,0,0.0,27881,0
8850.0,17,885.0,28403,3712
8542.0,32,854.0,27104,2510
9515.0,7,952.0,27013,618
7055.0,0,706.0,28611,69
9512.0,52,951.0,28269,7749
7591.0,3,759.0,27050,310
10360.0,0,1036.0,28444,236
9122.0,5,912.0,28673,604
8144.0,6,814.0,27810,344
0.0,0,0.0,27157,0
24196.0,38,2420.0,27509,1678
12789.0,10,1279.0,28366,659
8879.0,13,888.0,27239,855
7812.0,7,781.0,28544,438
2757.0,0,276.0,27964,18
7325.0,15,733.0,28409,2562
6240.0,19,624.0,27278,1696
4909.0,0,491.0,27979,89
11054.0,19,1105.0,28217,3413
11022.0,5,1102.0,28369,247
0.0,0,0.0,28735,0
11480.0,78,1148.0,28043,2465
9927.0,52,993.0,27330,3924
5018.0,17,502.0,27516,2214
11178.0,7,1118.0,28638,1404
8119.0,3,812.0,27608,942
12801.0,56,1280.0,28328,3450
8679.0,0,868.0,27047,111
10154.0,36,1015.0,27537,2571
9520.0,25,952.0,27401,1925
7597.0,9,760.0,27040,999
9013.0,50,901.0,28078,5956
7567.0,1,757.0,27541,306
3259.0,0,326.0,27966,48
11275.0,13,1127.0,27017,1071
12198.0,67,1220.0,28086,3292
10341.0,62,1034.0,27360,4998
8870.0,0,887.0,28622,234
12360.0,6,1236.0,28203,2357
4494.0,0,449.0,28449,88
7148.0,2,715.0,27849,106
11520.0,27,1152.0,28340,1237
7579.0,7,758.0,27601,920
5661.0,14,566.0,28462,810
11042.0,5,1104.0,27020,674
11820.0,44,1182.0,28213,5359
9216.0,6,922.0,28508,275
7887.0,22,789.0,28311,2843
9594.0,9,959.0,28124,673
10765.0,55,1077.0,28677,3834
12783.0,17,1278.0,27869,277
8861.0,47,886.0,27405,4653
4405.0,0,440.0,27927,27
8794.0,10,879.0,27214,1033
7799.0,1,780.0,28428,557
8871.0,68,887.0,27407,4421
10488.0,6,1049.0,28344,400
9609.0,20,961.0,27379,582
5382.0,0,538.0,27974,74
8231.0,8,823.0,27350,618
12607.0,22,1261.0,28360,1884
6989.0,12,699.0,28390,1642
5131.0,18,513.0,27518,1168
6663.0,2,666.0,27814,120
6392.0,3,639.0,27935,107
10170.0,3,1017.0,28430,209
4255.0,0,426.0,27965,26
7582.0,7,758.0,28326,1697
8942.0,5,894.0,28305,448
9059.0,2,906.0,28423,207
0.0,0,0.0,28581,0
11208.0,0,1121.0,27813,77
7811.0,6,781.0,28773,274
8570.0,14,857.0,28090,729
6602.0,1,660.0,27981,123
9205.0,25,920.0,28031,2858
8099.0,4,810.0,28478,403
0.0,0,0.0,28733,0
10224.0,6,1022.0,28080,834
7891.0,28,789.0,27288,1861
9637.0,1,964.0,28729,287
6152.0,26,615.0,27713,3322
7762.0,0,776.0,27953,77
10181.0,4,1018.0,28726,354
10489.0,1,1049.0,28392,163
4745.0,2,474.0,28543,314
8518.0,0,852.0,27291,131
9480.0,13,948.0,28657,911
8149.0,8,815.0,28578,574
4864.0,6,486.0,28465,403
11785.0,66,1178.0,28681,3177
11152.0,39,1115.0,28752,3513
10595.0,36,1059.0,27704,4171
,0,,27710,0
6653.0,2,665.0,28618,165
11699.0,14,1170.0,28168,1221
5099.0,1,510.0,28774,80
8416.0,7,842.0,27522,1149
10100.0,1,1010.0,28682,111
10172.0,76,1017.0,28625,3953
10066.0,0,1007.0,27007,215
8610.0,22,861.0,27282,1429
7813.0,6,781.0,27855,477
1538.0,0,154.0,27412,29
9101.0,3,910.0,28678,478
12295.0,25,1229.0,27244,1999
9204.0,2,920.0,28399,178
0.0,0,0.0,27872,0
8482.0,7,848.0,27589,705
7967.0,80,797.0,27909,3263
10923.0,35,1092.0,27834,6281
