"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8445.0,7,845.0,27006,1256
10484.0,3,1048.0,27865,210
9591.0,8,959.0,28119,291
9433.0,44,943.0,27021,1696
11962.0,32,1196.0,28621,1244
9612.0,3,961.0,27846,295
8684.0,20,868.0,27962,646
6346.0,3,635.0,28768,501
5635.0,6,563.0,27539,1497
9199.0,5,920.0,27596,1716
6311.0,28,631.0,27712,1392
6538.0,20,654.0,28739,1438
6503.0,32,650.0,28786,1420
,0,,28561,0
9602.0,1,960.0,27009,282
5716.0,1,572.0,28772,111
11278.0,17,1128.0,28023,1674
10568.0,2,1057.0,27875,54
12584.0,99,1258.0,28601,6273
10219.0,41,1022.0,28262,4464
8952.0,34,895.0,27292,3712
6859.0,3,686.0,27242,183
11325.0,79,1133.0,28054,4551
6286.0,6,629.0,27850,466
9971.0,10,997.0,28073,559
0.0,0,0.0,28629,0
10467.0,3,1047.0,27840,56
9214.0,15,921.0,28574,1631
10019.0,53,1002.0,28472,2004
5031.0,3,503.0,28785,418
,0,,27969,0
10221.0,4,1022.0,28318,468
9015.0,3,901.0,28523,205
9136.0,46,914.0,27604,4353
8667.0,30,867.0,28173,5533
7842.0,3,784.0,27883,342
7379.0,37,738.0,27612,2893
8223.0,36,822.0,28501,1604
9300.0,44,930.0,28562,3535
5075.0,0,507.0,27941,34
13218.0,44,1322.0,28658,3418
8476.0,60,848.0,27262,2099
9601.0,4,960.0,27544,412
11117.0,0,1112.0,28347,203
5279.0,19,528.0,28801,886
9641.0,10,964.0,28572,615
6810.0,18,681.0,27403,1449
8920.0,1,892.0,28395,237
8337.0,26,834.0,27332,2797
4863.0,24,486.0,27513,2383
10092.0,21,1009.0,27932,1276
7120.0,0,712.0,27343,131
10238.0,71,1024.0,27886,2211
7961.0,6,796.0,28391,424
19717.0,0,1972.0,27411,167
8335.0,3,834.0,28429,712
7349.0,12,735.0,28420,376
9372.0,11,937.0,28518,825
11714.0,30,1171.0,28630,2386
7019.0,43,702.0,28716,1309
10608.0,51,1061.0,28146,3223
7063.0,6,706.0,28751,264
9805.0,9,980.0,28128,794
0.0,0,0.0,28672,0
7339.0,10,734.0,28722,503
8789.0,7,879.0,28439,135
5501.0,0,550.0,27842,79
8607.0,0,861.0,28649,89
9167.0,2,917.0,27042,66
11531.0,61,1153.0,28215,6948
6596.0,3,660.0,27806,161
7101.0,7,710.0,27408,1236
0.0,0,0.0,27821,0
8015.0,14,802.0,27409,1439
0.0,0,0.0,28587,0
7981.0,4,798.0,27808,198
0.0,0,0.0,27881,0
8759.0,17,876.0,28403,3674
8474.0,32,847.0,27104,2490
9330.0,7,933.0,27013,606
6953.0,0,695.0,28611,68
9388.0,51,939.0,28269,7648
7493.0,3,749.0,27050,306
10272.0,0,1027.0,28444,234
8987.0,5,899.0,28673,595
8168.0,6,817.0,27810,345
0.0,0,0.0,27157,0
12614.0,10,1261.0,28366,650
24124.0,37,2412.0,27509,1673
8703.0,13,870.0,27239,838
7544.0,7,754.0,28544,423
2757.0,0,276.0,27964,18
7234.0,15,723.0,28409,2530
6199.0,19,620.0,27278,1685
4909.0,0,491.0,27979,89
10912.0,19,1091.0,28217,3369
10843.0,5,1084.0,28369,243
0.0,0,0.0,28735,0
9811.0,50,981.0,27330,3878
11308.0,74,1131.0,28043,2428
4996.0,17,500.0,27516,2204
11107.0,7,1111.0,28638,1395
7998.0,3,800.0,27608,928
12716.0,55,1272.0,28328,3427
8522.0,0,852.0,27047,109
10083.0,36,1008.0,27537,2553
9376.0,26,938.0,27401,1896
7574.0,9,757.0,27040,996
8918.0,50,892.0,28078,5893
7468.0,1,747.0,27541,302
3259.0,0,326.0,27966,48
