Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42228,BURKE COUNTY,5872,5903,3478,5776,5903,3219,3190,3136,1981,3219,2684,2684,2682,2640,1497,10966,11597,11531,11597,11519,11250,5559,11531,11514,11319,5407,11531,11597,22579,23043,23138,23183,44579,13731,39560,41466,42393,14133,41697,43717,44778,Burke,10,10,10,0,55,23128,23033,22569,10966,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23128,10841,1944,11890,11664,11873,32087,31962,31309,11821,30112,10061,11017,11013,10850,1869,30139,30738,30836,11598,29022
38183,GRANVILLE COUNTY,5481,5542,2546,5341,5544,3306,3262,3164,1619,3308,2236,2236,2219,2177,927,8108,10599,9566,10597,10475,10140,4237,9565,9524,9310,3605,9566,10599,21241,21790,21953,21985,40641,9209,35257,37182,38338,9448,37357,39464,40937,Granville,1791,1791,1791,266,1820,20162,19999,19450,7842,5497,4762,57336,5497,4762,5584,5497,631,4822,4762,535,48058,10674,60443,52711,GRANVILLE COUNTY,20165,9770,1385,10990,10663,10974,24363,24170,23304,7432,22090,9414,10554,10550,10248,1445,22172,22871,22962,7229,21081
113845,GASTON COUNTY,14769,14855,7430,14503,14857,6208,6162,6092,3689,6210,8647,8647,8607,8411,3741,25111,25809,34258,25794,25618,25161,11819,34258,34103,33241,13114,34258,25809,58717,60036,60367,60449,121817,32292,105346,110945,114077,33720,112452,118528,122222,Gaston,315,315,315,178,382,60052,59721,58402,24933,1963,1224,211171,1963,1224,2006,1930,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,60067,38349,6038,43536,42105,43479,76680,76375,74460,26660,72173,36272,41132,41117,39835,5871,69886,71504,71677,25725,67878
24795,EDGECOMBE COUNTY,2548,2554,1576,2521,2554,1711,1707,1699,1156,1711,843,843,841,822,420,6658,8536,4317,8535,8510,8428,4623,4317,4303,4202,1981,4317,8536,12727,12910,12949,13001,26836,8277,23245,24332,24864,8695,25085,26286,26955,Edgecombe,97,97,97,54,148,12852,12813,12630,6604,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12853,6819,1283,7688,7492,7681,18338,18273,17912,6986,17400,6332,7119,7119,6957,1223,16838,17139,17153,6821,16398
31066,WATAUGA COUNTY,5452,5582,2608,5253,5588,3771,3645,3473,1809,3777,1811,1811,1807,1780,799,7284,13147,6382,13144,12837,12279,4952,6382,6379,6300,2332,6382,13147,18579,19216,19526,19529,32796,7807,28797,30095,31253,8175,30562,31770,33151,Watauga,,,,,,19526,19216,18579,7284,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19529,4638,743,4818,4797,4816,28110,27847,26840,7358,25791,4285,4455,4455,4435,710,25595,26546,26682,7042,24447
23623,HOKE COUNTY,1903,1933,890,1825,1934,1048,1023,972,551,1049,885,885,880,853,339,3670,5094,4397,5092,5020,4896,2232,4397,4375,4257,1298,4397,5094,10181,10480,10574,10603,26896,4574,21024,22726,23702,4888,23814,25824,27059,Hoke,1085,1085,1028,140,1112,9489,9395,9153,3530,6344,4632,50664,6133,4493,6386,5547,597,4647,4039,444,40282,5854,55234,44624,HOKE COUNTY,9491,6231,682,7203,6924,7195,13470,13357,12767,3609,12036,5937,6826,6819,6581,650,11652,12172,12229,3480,11048
10158,BERTIE COUNTY,1070,1070,633,1063,1070,834,834,830,486,834,236,236,236,233,147,2661,3858,1502,3858,3856,3816,1940,1502,1499,1478,721,1502,3858,5294,5355,5360,5370,10938,3786,9682,10026,10208,4011,10401,10783,11016,Bertie,0,0,0,0,10,5360,5355,5294,2661,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5360,1962,401,2147,2103,2147,8734,8722,8611,3590,8370,1829,1994,1994,1954,380,8046,8138,8144,3390,7827
22597,PERSON COUNTY,3321,3346,1773,3254,3346,1768,1752,1705,909,1768,1578,1578,1569,1549,864,6640,6809,7058,6804,6754,6626,3100,7058,7035,6929,3507,7058,6809,13611,13845,13918,13928,23725,7571,21069,22094,22660,7719,22055,23137,23836,Person,56,56,56,33,61,13862,13789,13555,6607,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13867,5777,1220,6297,6129,6292,17098,16992,16567,6274,15837,5439,5925,5923,5767,1192,16033,16380,16433,6193,15336
26117,BEAUFORT COUNTY,4410,4417,2985,4365,4417,3146,3140,3120,2219,3146,1271,1271,1270,1245,766,8654,9804,5093,9804,9777,9682,5765,5093,5089,5022,2830,5093,9804,14792,14954,14985,14998,27682,10882,24899,25781,26230,11327,26309,27304,27774,Beaufort,88,88,88,59,101,14897,14866,14704,8595,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14897,5183,1039,5801,5711,5799,21258,21211,20921,9897,20454,4831,5369,5369,5286,997,20111,20364,20381,9642,19684
23681,JACKSON COUNTY,3435,3463,1954,3364,3466,1906,1881,1850,1238,1909,1557,1557,1554,1514,716,5992,7047,5032,7038,6963,6832,3328,5032,5025,4901,2350,5032,7047,12810,13208,13326,13346,25575,7146,21807,22908,23810,7399,23464,24667,25790,Jackson,1256,1220,1077,314,1267,12070,11988,11733,5678,4187,3184,42001,3823,2878,4310,3432,678,3261,2541,570,36721,8759,43938,39175,JACKSON COUNTY,12079,3450,625,3844,3776,3837,17636,17551,17068,6096,16582,3196,3572,3570,3514,594,16516,16927,16977,5982,16070
87634,CATAWBA COUNTY,12553,12676,7173,12272,12677,4118,4029,3900,2581,4119,8558,8558,8524,8372,4592,22159,14603,33810,14599,14371,13856,7089,33810,33713,33050,15043,33810,14603,46961,48139,48464,48507,91535,28064,81042,85565,87844,28627,84529,89265,91875,Catawba,55,55,55,27,94,48409,48084,46906,22132,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48413,30178,4832,33419,32515,33388,57261,56992,55595,23287,53224,28553,31635,31626,30805,4721,54054,55302,55438,22989,51794
827624,WAKE COUNTY,175820,179952,58674,166766,180036,56518,53803,50155,19889,56600,123436,123434,122017,116611,38785,147845,201635,350778,201525,193263,180275,52666,350749,346506,333400,94755,350778,201635,515136,541240,553745,553913,859491,145486,719023,780670,834537,148900,745870,809716,872607,Wake,1471,1471,1461,424,1500,552274,539769,513675,147421,12007,8323,1044525,11961,8306,12068,11814,3684,8342,8205,2953,849055,133864,1111761,941934,WAKE COUNTY,552413,240563,24968,286962,269425,285694,573577,561790,528330,120248,493493,236481,281270,280603,264660,25433,507704,538698,544925,117100,474337
49408,CLEVELAND COUNTY,6493,6523,4051,6412,6526,3979,3952,3907,2566,3981,2545,2544,2541,2505,1485,13171,13639,12708,13638,13554,13329,6924,12707,12686,12455,6221,12708,13639,25820,26276,26381,26414,52474,16559,46126,48507,49499,17049,48912,51478,52584,Cleveland,36,36,36,26,67,26345,26240,25784,13145,663,402,92365,663,402,727,663,388,476,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26347,14708,2806,16042,15897,16040,35815,35771,34918,13855,33541,13606,14837,14837,14711,2709,33394,34169,34186,13558,32118
33209,SAMPSON COUNTY,3390,3397,1838,3360,3397,2028,2025,2016,1080,2028,1369,1369,1365,1344,758,7513,9296,6975,9293,9258,9058,4323,6975,6969,6843,3162,6975,9296,15948,16274,16315,16374,35848,9561,31018,32614,33297,9908,33374,35135,35932,Sampson,47,47,47,28,103,16268,16227,15901,7485,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16271,8419,1463,9209,9024,9209,26048,26005,25477,8155,24321,7954,8683,8683,8529,1423,23672,24113,24131,7930,22651
24119,COLUMBUS COUNTY,2349,2351,1358,2326,2352,1540,1538,1533,874,1541,811,811,811,793,484,5607,7261,4419,7260,7246,7213,3377,4419,4408,4316,2211,4419,7261,11572,11697,11722,11743,25757,7657,22745,23778,24187,7975,24189,25327,25878,Columbus,43,43,43,19,63,11679,11654,11529,5588,389,313,52603,389,313,479,389,233,358,313,205,44013,11419,55508,48224,COLUMBUS COUNTY,11680,6437,1286,7457,7276,7455,17942,17913,17662,6456,17363,5993,6982,6980,6825,1209,16640,16826,16847,6243,16439
10789,CASWELL COUNTY,1692,1701,1003,1675,1701,1405,1396,1388,870,1405,296,296,296,287,133,3091,4836,1392,4833,4818,4763,2473,1392,1388,1371,618,1392,4836,6134,6206,6225,6243,11516,4197,10288,10608,10846,4417,10950,11306,11614,Caswell,0,0,0,0,15,6225,6206,6134,3091,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6228,1678,417,1788,1767,1788,9592,9558,9369,3913,9102,1423,1522,1522,1502,301,9010,9171,9185,3835,8769
9199,YANCEY COUNTY,2186,2189,1397,2163,2189,1990,1987,1973,1309,1990,199,199,199,190,88,3028,4983,576,4982,4953,4901,2790,576,575,540,238,576,4983,5441,5528,5558,5559,9695,3916,8774,9050,9242,4042,9214,9521,9779,Yancey,,,,,,5558,5528,5441,3028,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5559,967,177,1114,1110,1112,8485,8446,8274,3747,8110,893,1033,1032,1027,175,7916,8060,8075,3634,7774
34932,LEE COUNTY,5280,5379,2810,5045,5382,2349,2253,2082,1215,2352,3030,3030,3027,2963,1595,8100,8127,10507,8124,7941,7637,3719,10507,10455,10233,4329,10507,8127,17983,18509,18744,18776,37475,9750,31736,33853,35067,10113,33886,36209,37746,Lee,113,113,113,52,142,18631,18396,17870,8048,707,474,57893,707,474,725,707,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18634,10809,1560,12437,12057,12423,24584,24345,23445,8277,22370,10465,11962,11959,11639,1543,21740,22499,22609,7980,20797
11442,HERTFORD COUNTY,1898,1900,1177,1881,1900,1538,1536,1523,968,1538,362,362,362,358,209,3301,4378,2091,4376,4371,4350,2355,2090,2087,2026,946,2091,4378,6376,6458,6466,6482,12264,4202,10808,11276,11491,4406,11530,12065,12346,Hertford,0,0,0,0,13,6466,6458,6376,3301,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6469,3134,695,3602,3510,3597,8647,8624,8512,3682,8353,2929,3331,3331,3255,684,8009,8099,8118,3506,7867
46834,ROCKINGHAM COUNTY,6369,6381,3916,6287,6381,2782,2779,2747,1870,2782,3599,3599,3590,3540,2046,14339,11302,15366,11299,11253,11122,6521,15363,15337,15186,7756,15366,11302,26411,26693,26765,26789,49298,16989,44275,46030,46925,17437,46528,48390,49470,Rockingham,103,103,103,62,121,26662,26590,26308,14277,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26668,14421,3043,15605,15245,15594,33232,33110,32551,14020,31513,13668,14784,14782,14460,3003,31195,31677,31735,13708,30232
45551,CARTERET COUNTY,6835,6880,4561,6757,6880,1892,1856,1840,1326,1892,4988,4988,4979,4917,3235,14194,7997,16556,7996,7956,7872,4768,16554,16517,16281,9069,16556,7997,25304,25686,25763,25786,48824,17328,42882,44740,45621,18098,45858,47906,48952,Carteret,1213,1213,1151,357,1233,24550,24473,24153,13837,7059,5348,66672,6889,5242,7114,6411,1549,5380,4857,1028,57537,17867,69473,62070,CARTERET COUNTY,24553,12156,2650,13578,13195,13572,28260,28193,27822,13899,27291,11737,13078,13074,12724,2722,26774,27129,27163,13578,26288
706497,MECKLENBURG COUNTY,109301,110632,40692,105325,110713,22954,22459,21759,9397,23035,87678,87678,86842,83566,31295,118166,145719,273303,145652,143676,138268,38760,273294,270813,261394,78765,273303,145719,401509,416348,420805,420941,748737,124001,629904,676565,708742,128019,666072,715603,753283,Mecklenburg,1859,1859,1847,641,1919,418946,414489,399662,117525,9749,6080,1037049,9716,6067,9814,9591,3233,6136,5975,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,419022,231341,25482,270731,256928,269855,472738,469133,448959,99304,425140,222904,261301,260956,248010,25338,422488,439461,441305,96369,401025
8283,SWAIN COUNTY,929,930,608,923,930,432,432,429,304,432,498,498,497,494,304,2101,2097,1237,2097,2087,2057,1211,1237,1237,1210,556,1237,2097,4373,4592,4663,4674,9567,2533,7276,7840,8356,2681,8399,9062,9696,Swain,1329,1268,1106,334,1340,3334,3324,3267,1767,4089,3094,13403,3686,2746,4206,3225,525,3161,2363,430,11137,2803,14271,12138,SWAIN COUNTY,3334,1245,260,1345,1331,1343,4145,4135,4045,1896,3929,1113,1205,1203,1191,242,3903,3986,3990,1861,3800
9603,AVERY COUNTY,1503,1507,956,1492,1507,889,886,878,576,889,618,618,617,614,380,2873,3860,1886,3858,3843,3806,1879,1886,1886,1862,994,1886,3860,5668,5729,5744,5746,10188,3668,9258,9492,9654,3873,9830,10057,10268,Avery,,,,,,5744,5729,5668,2873,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5746,1525,331,1666,1655,1666,8409,8387,8267,3445,8170,1422,1551,1551,1546,318,7874,7980,7997,3299,7764
26210,VANCE COUNTY,3470,3506,1963,3375,3507,2348,2313,2233,1337,2349,1158,1158,1157,1142,626,6317,7891,5710,7890,7791,7547,3678,5710,5697,5591,2613,5710,7891,13186,13536,13648,13662,28539,8179,23892,25488,26282,8401,25713,27556,28717,Vance,48,48,48,26,61,13600,13488,13138,6291,457,316,41780,457,316,497,457,244,344,316,204,34092,8487,44535,37671,VANCE COUNTY,13601,7180,1266,7881,7736,7874,20339,20208,19363,6891,18076,6830,7477,7474,7362,1282,17810,18420,18461,6693,16746
27026,HALIFAX COUNTY,3802,3824,2393,3748,3825,3236,3214,3174,2083,3237,588,588,588,574,310,7078,11260,2984,11258,11234,11095,5819,2984,2981,2924,1248,2984,11260,14041,14237,14264,14303,28932,9653,25476,26580,27113,9968,27054,28354,29050,Halifax,22,22,22,11,59,14242,14215,14019,7067,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14244,5022,1003,5536,5447,5536,22922,22842,22353,8666,21478,4669,5140,5140,5067,953,21153,21526,21571,8482,20447
54654,NASH COUNTY,6548,6566,3716,6417,6567,2955,2942,2897,1687,2956,3611,3611,3606,3520,2029,14010,15984,14209,15981,15924,15719,7699,14208,14145,13783,6237,14209,15984,29647,30214,30334,30377,57847,16558,50720,53466,54768,17070,53446,56405,58039,Nash,145,145,145,74,184,30189,30069,29502,13936,949,617,89023,949,617,1018,938,498,692,617,376,73765,17956,94298,81106,NASH COUNTY,30193,17768,3413,20414,19680,20395,36607,36503,35776,13159,34740,17112,19550,19548,18929,3391,33920,34489,34526,12791,32991
28416,RUTHERFORD COUNTY,4276,4296,2715,4224,4298,3071,3055,3019,1999,3073,1225,1225,1221,1205,716,8117,10797,4549,10793,10749,10618,5852,4549,4544,4477,2253,4549,10797,15107,15305,15354,15386,30304,10868,27002,28020,28497,11348,28735,29836,30427,Rutherford,12,12,12,12,40,15342,15293,15095,8105,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15346,5585,1513,6062,5958,6057,23606,23564,23195,9344,22467,5421,5858,5853,5769,1489,21713,22025,22048,8947,21043
15303,ASHE COUNTY,2497,2517,1448,2452,2517,1583,1564,1529,954,1583,934,934,933,923,494,4877,5763,3715,5763,5705,5604,2911,3715,3714,3667,1966,3715,5763,9271,9419,9478,9488,16280,5975,14469,14992,15413,6308,15361,15929,16425,Ashe,0,0,0,0,10,9478,9419,9271,4877,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9478,3238,874,3471,3447,3469,12718,12653,12324,5322,11965,3105,3322,3322,3303,900,11609,11901,11940,5006,11284
21856,STOKES COUNTY,3589,3599,2175,3535,3599,1646,1638,1611,1084,1646,1953,1953,1951,1924,1091,6367,5742,6612,5742,5706,5637,3260,6612,6603,6507,3082,6612,5742,12180,12345,12390,12397,23069,8244,20778,21515,21958,8549,21889,22690,23195,Stokes,36,36,36,25,43,12354,12309,12144,6342,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12354,7432,1833,7984,7868,7980,14854,14814,14547,6537,14182,7006,7527,7527,7426,1746,13944,14184,14208,6373,13627
3904,GRAHAM COUNTY,529,530,382,528,530,264,263,263,204,264,266,266,266,265,178,1144,1053,871,1052,1047,1033,580,871,871,867,541,871,1053,1998,2016,2021,2059,4265,1576,3733,3850,3936,1649,4067,4199,4300,Graham,98,98,98,23,135,1923,1918,1900,1121,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1924,898,177,909,909,909,2934,2930,2885,1410,2807,808,822,822,821,165,2735,2773,2775,1374,2670
32726,PENDER COUNTY,4433,4467,2522,4344,4468,2346,2322,2295,1493,2347,2121,2121,2111,2049,1029,8106,8034,9439,8031,7955,7832,3945,9438,9381,9143,4095,9439,8034,17160,17521,17654,17715,34955,9827,30073,31784,32879,10257,32093,33946,35146,Pender,185,185,185,66,242,17469,17336,16975,8040,1494,978,59482,1457,959,1530,1327,403,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17473,9577,1601,10939,10523,10923,22677,22538,21966,8253,21189,8950,10246,10242,9868,1538,20957,21506,21604,7993,20251
64884,CRAVEN COUNTY,9226,9333,5746,8959,9337,5642,5538,5314,3554,5646,3691,3691,3688,3645,2192,17833,18002,15264,17999,17794,17214,10111,15264,15251,15020,7521,15264,18002,33485,34308,34539,34592,68553,20736,60274,63290,65026,21224,63386,66723,68855,Craven,1276,1263,1251,201,1326,33263,33045,32234,17632,9970,8644,95778,9878,8581,10010,9713,1090,8664,8457,793,80387,20103,102139,87409,CRAVEN COUNTY,33266,15460,2912,16839,16517,16834,42006,41749,40328,17222,38213,14787,16027,16025,15731,2936,38978,40215,40335,17007,37030
335465,GUILFORD COUNTY,55235,55885,26092,53419,55897,11334,11098,10746,6048,11346,44551,44551,44137,42673,20044,76763,58656,141296,58634,57991,56273,23373,141291,140206,136096,52983,141296,58656,193344,199172,200900,200956,352711,83062,303736,323637,336345,85272,318566,339754,354695,Guilford,975,975,975,407,1004,199925,198197,192369,76356,5544,3545,505896,5525,3545,5575,5458,2264,3575,3499,1627,418240,83442,537174,459608,GUILFORD COUNTY,199952,99769,16751,117890,111124,117482,231230,229685,223105,66257,213339,96506,114119,113977,107745,16610,212347,217943,218651,64825,203731
12326,MADISON COUNTY,2431,2453,1437,2394,2453,2064,2048,2016,1255,2064,389,389,383,378,182,3285,5818,980,5818,5786,5695,2936,980,973,948,349,980,5818,6643,6759,6798,6798,12798,4626,11679,12075,12382,4689,12086,12517,12883,Madison,,,,,,6798,6759,6643,3285,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6798,1257,284,1407,1384,1404,11229,11173,10912,4296,10608,1195,1334,1334,1313,267,10643,10873,10910,4273,10365
45577,CHATHAM COUNTY,11740,11956,6196,11349,11967,3621,3492,3360,2006,3631,8336,8335,8248,7989,4190,16153,11917,21992,11906,11570,11142,5912,21991,21792,21200,10164,21992,11917,33079,34149,34684,34728,48770,14346,40976,43739,45871,15041,43701,46732,49229,Chatham,787,787,737,77,819,33897,33362,32342,16076,4915,3401,70897,4771,3328,4963,4264,845,3416,2966,443,59661,18634,74470,65198,CHATHAM COUNTY,33909,12412,2652,14115,13449,14053,30151,29802,28512,11544,27025,11926,13625,13588,12954,2647,27457,28588,28830,11256,26084
98527,PITT COUNTY,13586,13713,5990,13155,13717,5832,5726,5511,2209,5836,7881,7881,7860,7644,3781,19546,19249,31883,19241,18855,18248,6121,31881,31727,30941,13289,31883,19249,49564,50957,51497,51568,104378,23491,89966,95364,98847,24080,95023,100846,105073,Pitt,375,375,375,136,436,51122,50582,49189,19410,2249,1443,170444,2249,1443,2288,2222,806,1503,1432,582,142466,25045,180742,155511,PITT COUNTY,51132,28557,3837,33024,31680,32988,69761,69141,66917,19437,64244,26721,30972,30965,29716,3706,64205,66119,66372,19203,61813
59517,MOORE COUNTY,11584,11720,7194,11254,11724,4516,4391,4179,2764,4520,7204,7204,7193,7075,4430,21660,16058,23550,16056,15739,15377,8708,23550,23465,23082,12846,23550,16058,39136,39956,40358,40389,63614,23407,55776,58256,59831,24264,59370,62129,64177,Moore,752,752,677,106,781,39606,39204,38459,21554,4972,3404,94937,4803,3322,5019,4288,940,3435,2932,648,79328,24192,100880,86466,MOORE COUNTY,39608,15369,3673,17379,16644,17360,41779,41282,40682,19651,39713,14615,16491,16486,15816,3625,39118,39627,39905,19134,38229
240983,FORSYTH COUNTY,45174,45656,21198,43676,45664,13828,13493,12913,6464,13836,31828,31828,31681,30763,14734,54572,50006,91853,49995,48879,46934,19948,91851,91255,88668,34286,91853,50006,136309,140841,142553,142617,256302,60964,217493,231973,242100,62968,230481,246004,258347,Forsyth,707,707,707,338,758,141846,140134,135602,54234,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141859,68763,11750,77864,74989,77709,176248,174384,166806,49408,157543,66646,75440,75391,72802,11867,156597,163018,164053,47775,148300
97438,IREDELL COUNTY,14330,14467,7693,13989,14467,3721,3679,3618,2386,3721,10746,10746,10651,10371,5307,23382,17034,39496,17028,16933,16562,7982,39494,39278,38273,15235,39496,17034,55084,56460,56771,56836,102080,26853,89583,94928,97661,27393,93643,99334,102433,Iredell,249,249,249,165,306,56522,56211,54835,23217,2107,1469,171884,2107,1469,2150,2057,1051,1537,1433,882,140623,29513,181806,156060,IREDELL COUNTY,56530,37402,5897,42963,41173,42856,57320,57117,56054,20445,54184,36005,41174,41135,39586,6012,53873,54834,54950,19959,52145
19310,TRANSYLVANIA COUNTY,5213,5248,3644,5165,5248,3327,3294,3256,2355,3327,1921,1921,1919,1909,1289,7649,7255,5925,7254,7205,7067,3974,5925,5918,5869,3675,5925,7255,12936,13123,13179,13192,19842,8462,18246,18884,19416,8575,18709,19389,19966,Transylvania,0,0,0,0,12,13179,13123,12936,7649,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13180,3322,1158,3505,3451,3497,16068,16007,15600,7150,15049,3214,3369,3364,3321,1176,15354,15737,15789,7091,14823
10991,MARTIN COUNTY,1086,1094,710,1076,1094,757,749,741,503,757,337,337,337,335,207,2975,3071,2395,3069,3056,3011,1652,2395,2392,2376,1295,2395,3071,5435,5496,5512,5518,11775,4102,10375,10808,11045,4316,11075,11565,11850,Martin,48,48,48,28,52,5464,5448,5387,2947,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5466,2512,590,2715,2655,2715,8888,8866,8716,3589,8369,2358,2544,2544,2492,555,8180,8311,8323,3432,7881
10976,WARREN COUNTY,1846,1861,1113,1815,1863,1174,1161,1137,695,1176,687,687,685,678,418,3332,4110,2526,4110,4075,4013,2031,2526,2524,2490,1301,2526,4110,6503,6599,6636,6659,11622,3940,10266,10713,10998,4040,10777,11296,11678,Warren,0,0,0,0,23,6636,6599,6503,3332,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6636,2411,530,2661,2616,2660,8850,8805,8523,3406,8209,2344,2578,2577,2530,554,8067,8283,8298,3301,7806
5275,JONES COUNTY,756,764,469,736,764,588,580,560,355,588,176,176,176,176,114,1573,1842,992,1842,1831,1797,1031,992,992,977,528,992,1842,2825,2874,2885,2939,5764,2005,4975,5180,5342,2142,5404,5661,5809,Jones,51,51,51,14,105,2834,2823,2774,1559,555,362,8956,555,362,583,529,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2834,1202,258,1302,1284,1301,3924,3908,3822,1727,3673,1086,1181,1181,1157,244,3661,3732,3737,1689,3527
