Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
35321,47430,44946,646,40190,14816,Robeson,360,878,11831,1679,40176,12777,10352,130625,646,54215,47404,1832,888,13137,20565,13136,13307,38458,51167,98425,15553,663,109195,11437,35330,33948,878,11437,54190,414
4680,5530,5382,0,5150,2746,Perquimans,0,0,949,187,5149,2559,794,13463,0,6159,5517,204,15,994,3671,994,2747,5034,5983,10957,2951,11,11854,837,4682,4588,0,837,6143,0
67453,97968,91119,1109,72392,23808,Johnston,502,1361,28481,3171,72365,20135,25742,209339,1109,106229,97929,3334,1373,32464,28558,32463,20803,68597,98439,156585,24687,1120,175612,29367,67480,64268,1361,29368,106189,550
38386,56521,53911,550,40563,19196,Randolph,425,743,17754,3335,40532,15436,16244,143667,550,60563,56487,3316,743,19257,26060,19256,15792,39108,57605,111702,19602,565,123257,17551,38404,37117,743,17552,60531,494
2870,3011,2894,,3031,996,Hyde,,,150,38,3031,958,135,4937,,3190,3011,44,,159,1114,159,978,2910,3060,4098,1022,,4410,141,2870,2759,,141,3190,
4702,5878,5718,0,4996,2492,Alleghany,0,0,1188,290,4989,2202,1108,11137,0,6266,5847,300,34,1236,3116,1236,2296,4889,6077,9249,2596,26,9915,1145,4707,4610,0,1145,6225,0
15693,22495,21337,216,17216,7247,Duplin,161,267,6511,1286,17208,5800,5914,58741,216,24755,22478,1300,283,7256,11405,7256,5987,16594,23372,44760,7468,228,49644,6569,15698,15207,267,6569,24731,181
3673,4108,3999,,3998,1677,Gates,,0,435,112,3993,1565,398,11562,,4485,4107,112,12,475,2418,475,1689,3895,4330,9230,1801,,10120,434,3674,3601,0,434,4468,0
24726,32440,31156,850,25657,13106,Haywood,507,1218,7002,1580,25650,11019,6384,62317,850,34355,32387,1708,1258,7440,15572,7440,11213,24778,32998,50968,13513,897,54941,6811,24732,23922,1218,6811,34308,592
18598,24546,23603,358,19892,9174,Stanly,284,461,5979,1140,19889,7750,5286,62806,358,26651,24513,1192,473,6286,12123,6286,8066,19170,25610,49282,9585,389,54008,5557,18600,17959,461,5557,26636,327
32541,148909,138910,36551,38214,22326,Missing,8725,21589,75709,6689,38159,6912,72178,,36573,143128,147878,6151,22716,82198,,82185,8019,35040,132290,,20140,37401,,78764,32742,30181,21541,78766,141933,5970
26796,37238,35382,330,28544,12220,Wilson,221,491,10130,1548,28540,10451,9020,81801,330,40393,37205,1587,495,11354,15337,11352,10740,27634,38255,63224,12587,354,69710,10079,26803,26032,491,10081,40383,260
1651,1781,1709,,1771,636,Tyrrell,,,152,34,1770,602,125,4016,,1929,1780,33,,158,810,158,620,1686,1838,3288,653,,3533,129,1652,1584,,129,1928,
33531,55002,52530,6882,36196,15610,Wayne,1039,10072,14721,2635,36172,11936,12965,123131,7034,62727,54949,2776,10099,16432,20802,16432,12290,35169,59710,94031,16604,7071,103693,14384,33547,32683,9820,14384,62676,1538
8365,10814,10464,122,8892,4243,Montgomery,94,149,2435,421,8892,3728,2164,27173,122,11667,10792,457,183,2592,5743,2592,3823,8683,11267,21266,4385,144,23512,2305,8365,8178,149,2305,11633,105
18876,27072,25957,273,20324,9754,Lenoir,194,405,7972,1423,20320,8137,7106,55949,273,29641,27040,1476,420,8897,11303,8897,8355,19944,28321,43423,10064,301,47933,7891,18880,18578,405,7891,29622,233
11336,15394,14779,157,12151,5631,Scotland,99,203,3961,716,12149,4816,3454,34823,157,16846,15358,798,239,4456,6531,4456,4952,11939,16103,26793,5873,193,29381,3865,11336,11168,203,3865,16808,123
67187,89546,84564,1033,70149,25356,Alamance,654,1359,21798,3668,70135,21034,19753,169509,1033,95026,89525,4033,1384,23493,29035,23492,21565,66369,89526,132145,26326,1041,145046,21305,67200,63778,1359,21305,94986,728
3167,4683,4492,870,3526,1314,Camden,0,792,672,89,3521,1225,599,10867,870,5059,4663,111,827,706,1833,706,1334,3360,4824,8407,1445,890,9354,626,3167,3023,792,626,5019,0
7698,9906,9519,66,8202,2811,Greene,53,84,2119,306,8200,2452,1853,21069,66,10736,9891,329,101,2433,3592,2433,2504,8083,10286,16884,2893,80,18372,2127,7699,7600,84,2127,10717,60
36776,56326,53864,2831,38979,19027,Rowan,1478,3197,17849,2856,38970,14693,15715,142088,2831,61186,56283,3023,3244,18963,25371,18963,15049,37336,58382,110729,19677,2867,122048,16676,36782,35318,3197,16677,61130,1605
7196,8420,8150,70,7742,3919,Northampton,57,107,1139,263,7740,3599,1031,19483,70,9133,8405,290,122,1269,5256,1269,3703,7560,8806,16132,4060,83,17363,1139,7198,7049,107,1139,9116,67
20480,29151,28000,184,22561,10743,Wilkes,160,232,8952,1718,22554,8865,8005,68412,184,32273,29123,1882,258,9454,15162,9454,9155,21762,30946,54628,11217,206,59783,8459,20486,19811,232,8459,32240,180
24914,38261,36478,239,26012,12618,Lincoln,199,361,13095,1817,26006,10602,11754,86111,239,40999,38226,1869,380,14607,15456,14607,10809,25506,38962,67981,12911,269,74647,13073,24919,24485,361,13073,40974,233
26427,35001,33676,202,27519,12986,Caldwell,149,315,8967,1123,27512,11714,7794,82178,202,37502,34979,1203,321,9662,16769,9662,11939,26706,35988,65842,13324,219,71809,8350,26432,25680,315,8350,37489,182
7179,8870,8550,100,7580,4350,Polk,88,116,1577,702,7579,3560,1472,20724,100,9405,8850,729,144,1681,6644,1681,3682,7339,9032,17478,4508,118,18752,1571,7181,6978,116,1571,9376,97
23874,33599,32233,220,25003,12238,Surry,178,284,10113,1905,24988,10155,8998,71783,220,35972,33581,2051,301,10668,14964,10667,10363,24022,34419,56811,12614,227,62223,9487,23885,23015,284,9487,35939,200
16606,19456,18754,336,17512,8652,Macon,238,408,2675,727,17505,7687,2334,35858,336,20751,19392,777,454,2785,10350,2785,7892,16886,19969,29260,8927,396,31614,2450,16610,16084,408,2450,20698,258
3692,4681,4563,23,4005,2433,Clay,23,25,981,293,4004,2117,917,11231,23,5081,4635,297,92,984,3581,984,2202,3907,4913,9352,2524,69,10050,920,3692,3623,25,920,5013,25
12559,16865,16185,102,13181,6147,Yadkin,87,147,4326,759,13176,5301,3887,37667,102,18016,16844,766,166,4669,7711,4669,5418,12756,17229,29851,6289,118,32660,4183,12564,12196,147,4183,17992,105
34117,93634,89423,37749,37096,18062,Onslow,2394,53247,21148,2334,37087,13334,18584,197938,38706,114019,93606,2480,53301,23622,19026,23622,13665,35816,109055,149343,19000,38728,162055,20783,34123,33090,52091,20783,113956,2855
14659,19008,18207,247,16067,6616,Richmond,129,281,4163,557,16058,5930,3650,44829,247,21015,18968,598,318,4630,8183,4630,6087,15617,20061,34516,6823,281,38043,4062,14665,14310,281,4062,20969,138
112418,155843,147726,3758,117608,45992,Buncombe,2022,5018,37334,7614,117571,36356,36469,261191,3758,163197,155741,7396,5071,40518,53494,40512,37094,112030,154382,213777,46796,3830,230148,39565,112447,107499,5018,39566,163101,2306
75384,117326,106256,567,79087,25951,Union,411,889,36790,3796,79053,21744,34423,239859,567,124100,117283,3851,906,44107,31234,44096,22385,74568,112247,176616,26742,588,202043,41332,75406,71266,889,41332,124038,506
66168,105244,96812,1444,70531,24538,Cabarrus,860,1975,34602,3827,70502,19851,32661,216453,1444,112289,105212,3873,1989,39769,29064,39762,20380,66477,103054,161462,25185,1456,181104,37600,66185,62707,1975,37603,112239,932
3708,5147,4947,28,4194,2281,Washington,16,55,1591,353,4185,1912,1337,11580,28,5908,5128,431,56,1658,2932,1658,2065,4021,5667,9274,2529,38,10083,1392,3717,3582,55,1392,5898,33
32761,48635,45693,863,34981,13491,Harnett,348,1205,15073,1646,34959,11497,13349,135976,863,53185,48562,1742,1281,16923,17458,16923,11841,33398,49676,100990,13973,924,112079,14938,32773,31481,1205,14938,53087,390
29306,38381,36679,344,30886,13206,Burke,261,470,9137,1387,30874,11558,7937,90485,344,41347,38351,1542,488,9973,18720,9972,11813,29769,39376,73860,13665,364,79893,8701,29316,28398,470,8701,41316,310
84290,84316,82473,,94610,33104,Out of State,,,,,94579,33104,,,,94610,84290,,,,,,36945,92410,92410,,36945,,,,84316,82473,,,94579,
21920,34774,32990,4141,23041,8869,Granville,511,4419,8520,1121,23032,7237,7903,60443,4141,36924,34751,1067,4462,9421,10674,9418,7434,21938,34877,48058,9043,4156,52711,8690,21926,20946,4419,8692,36869,542
65250,98600,93754,850,70072,29535,Gaston,652,1282,32314,4529,70041,24354,29080,224529,850,107440,98555,4752,1305,36063,36651,36063,25134,68279,101875,174276,30701,871,191721,32455,65274,63824,1282,32455,107386,815
16169,21754,20909,290,17515,8020,Edgecombe,201,390,5357,941,17509,6878,4744,51472,290,23893,21747,1011,402,5976,10509,5976,7089,17118,22865,39904,8338,295,43948,5288,16171,15875,390,5288,23875,238
25522,29336,28157,54,27281,7452,Watauga,54,87,3940,538,27259,6860,3573,56177,54,31520,29304,559,122,4117,9229,4117,7221,26321,30348,49022,7850,66,51530,3728,25542,24530,87,3728,31463,70
10564,16325,15284,769,11824,3903,Hoke,223,1071,4852,467,11808,3213,4400,55234,769,18430,16307,495,1096,5510,5854,5510,3362,11217,17140,40282,4094,774,44624,4974,10577,10115,1071,4974,18389,237
7594,9068,8749,15,8430,3456,Bertie,15,34,1528,289,8427,3152,1345,18947,15,10127,9054,314,42,1655,4479,1655,3396,8197,9759,15647,3729,28,16854,1445,7595,7389,34,1445,10116,19
15105,19931,19039,283,15846,6819,Person,180,377,4776,919,15838,5720,4259,39490,283,21306,19918,952,377,5083,7938,5082,5817,15158,20311,31361,6968,290,34239,4530,15111,14497,377,4530,21297,199
18723,23087,22316,275,19925,9905,Beaufort,224,380,4149,740,19916,8941,3632,46994,275,25006,23058,788,395,4686,11538,4686,9254,19533,24062,37669,10311,298,41131,4060,18729,18409,380,4060,24982,269
51381,76601,72347,510,53422,25499,Catawba,349,689,24908,3265,53408,21885,22559,159551,510,81412,76567,3497,715,27275,29156,27274,22241,51109,76706,124631,26119,531,137151,24676,51393,49278,689,24677,81371,381
16066,21279,20303,2028,16764,6682,Jackson,512,2935,2905,433,16755,5737,2599,43938,2284,22985,21243,473,3003,3218,8759,3218,5870,16310,21813,36721,6919,2313,39175,2893,16073,15676,2598,2893,22908,576
488969,726118,666250,6036,512681,132767,Wake,2706,8324,210651,19321,512408,110740,203829,1111761,6036,760537,725964,18970,8377,239479,133864,239464,114756,478110,697085,849055,136711,6049,941934,230959,489104,456385,8324,230965,760196,2985
30833,42958,40918,368,32841,15111,Cleveland,285,496,12462,2123,32836,12703,10669,97947,368,47066,42937,2255,515,13710,18575,13710,13000,31646,44604,76504,15576,385,84044,11736,30837,29881,496,11736,47042,321
22030,29166,27721,303,24209,8800,Sampson,202,400,6988,1049,24205,7549,6276,63531,303,32225,29147,1107,419,7597,11637,7597,7806,23152,30540,48081,9147,317,53473,6814,22035,21142,400,6814,32202,234
16671,22293,21353,272,17826,7702,Columbus,199,340,5207,944,17817,6559,4598,55508,272,24194,22279,1026,355,6013,11419,6013,6770,17545,23092,44013,8023,278,48224,5336,16679,16483,340,5336,24170,227
8541,9809,9535,69,9023,3910,Caswell,58,91,1449,243,9019,3609,1121,22604,69,10666,9803,351,109,1534,5005,1534,3705,8786,10326,18383,4125,71,19944,1193,8545,8345,91,1193,10644,69
7273,8258,7971,103,7784,3643,Yancey,103,131,785,136,7784,3404,699,18069,103,8903,8230,133,167,952,4744,952,3549,7654,8570,14782,3796,130,15969,854,7274,7169,131,854,8867,114
20595,30354,28575,432,22175,9144,Lee,213,624,8959,1161,22161,7770,8234,61779,432,32969,30326,1194,640,10154,10404,10154,8032,21351,30934,47136,9470,458,52144,9299,20597,19909,624,9299,32939,244
7396,9910,9504,10,8124,3682,Hertford,10,25,2484,538,8119,3134,2201,23677,10,11028,9894,542,50,2854,4836,2854,3339,7982,10491,19299,3893,23,20898,2488,7399,7293,25,2488,10998,12
29832,41444,39885,338,31510,15316,Rockingham,263,471,11864,2346,31499,12707,10613,91010,338,44590,41417,2371,490,12590,18996,12590,13067,30469,42804,72695,15743,356,79246,11247,29841,28934,471,11247,44560,305
407057,620130,575355,4431,437686,116108,Mecklenburg,2024,6963,195788,19337,437406,94747,184304,1110356,4431,666259,619908,19336,7055,221518,127686,221475,98543,414485,617236,852079,120366,4490,937616,208420,407213,386620,6963,208427,665844,2487
25632,36409,35060,500,27105,15108,Carteret,324,557,10359,2104,27100,12680,9391,69473,500,39028,36390,2063,595,11328,17867,11328,13102,26547,37463,57537,15504,517,62070,10258,25634,25169,557,10258,38985,339
3902,7031,6570,1838,4066,2403,Swain,374,2775,1081,178,4065,1851,906,14271,2114,8055,7004,193,2818,1171,2803,1171,1896,3975,7449,11137,2535,2140,12138,988,3903,3826,2393,988,8011,446
7296,8672,8455,61,7845,3320,Avery,50,78,1306,256,7841,3014,1183,17557,61,9379,8664,261,99,1435,4020,1435,3167,7749,9133,14969,3486,65,15935,1307,7300,7211,78,1307,9354,58
15947,22298,20987,296,17354,7308,Vance,189,386,5980,1007,17337,6112,5497,44535,296,24334,22279,1006,398,6582,8487,6581,6324,16415,22781,34092,7543,301,37671,6036,15960,15194,386,6037,24304,213
19807,24017,23061,253,21170,9182,Halifax,190,367,3981,740,21159,8252,3553,50010,253,25943,23997,792,371,4402,10690,4402,8490,20474,24822,39391,9505,262,43237,3937,19818,19255,367,3937,25928,223
19986,25178,24233,523,21988,9879,Rutherford,431,606,4765,1239,21978,8209,4306,67029,523,27765,25153,1298,638,5139,14855,5139,8692,21291,26662,53422,10453,542,58398,4644,19992,19404,606,4644,27723,463
33043,48759,46402,550,35296,15883,Nash,362,762,14562,2704,35283,12817,13450,94298,550,52513,48739,2736,769,16448,17956,16448,13196,34489,49813,73765,16354,563,81106,15146,33050,32402,762,15146,52493,422
10249,13161,12660,80,11050,5136,Ashe,69,107,2731,746,11044,4321,2568,27203,80,14155,13137,687,124,2981,7249,2980,4633,10800,13638,22479,5410,99,24214,2808,10254,10012,107,2808,14131,90
12905,19188,18455,137,13635,7279,Stokes,117,206,6368,1353,13629,5809,5658,45591,137,20752,19147,1481,249,6868,9917,6868,5998,13329,19903,37145,7627,172,40306,6105,12911,12660,206,6105,20703,148
2649,3620,3496,205,2842,1485,Graham,33,321,828,128,2841,1324,689,8441,235,4030,3584,149,347,841,2067,841,1365,2781,3891,6767,1565,269,7414,700,2651,2602,282,700,4003,51
20627,28960,27480,340,21975,9510,Pender,250,499,7888,1165,21966,8095,7072,63060,340,31346,28939,1236,510,8861,11716,8860,8342,21316,29703,49058,9862,354,53967,7972,20634,20068,499,7972,31325,284
35874,53008,50485,5092,37633,18950,Craven,794,7215,12274,2291,37619,15865,11063,102139,5092,58302,52965,2279,7275,13394,20103,13394,16135,35852,55341,80387,19211,5127,87409,11999,35882,34330,7215,11999,58228,797
205181,294232,275823,2293,216599,75331,Guilford,1493,3441,83096,13148,216517,60690,77270,537174,2293,313275,294158,13562,3470,93206,83442,93186,62445,206354,292891,418240,77760,2306,459608,86684,205242,196260,3441,86684,313144,1753
10101,11396,11013,119,10515,4330,Madison,86,174,1082,223,10511,4021,1037,21755,119,11929,11376,240,204,1210,5034,1209,4065,10238,11494,17939,4409,136,19327,1156,10104,9857,174,1156,11894,104
27327,38985,36945,258,28693,14423,Chatham,150,328,11147,2272,28667,12001,10372,74470,258,41257,38957,2186,363,12201,18634,12199,12288,27491,38966,59661,14637,271,65198,11372,27340,26315,328,11374,41194,163
61733,86003,81274,1003,64855,21773,Pitt,504,1424,22842,2651,64820,18618,20545,180742,1003,92121,85956,2800,1442,25824,25045,25823,18867,62560,86826,142466,22262,1025,155511,23220,61758,59726,1424,23220,92067,595
38438,52403,50234,686,40271,21891,Moore,413,875,13258,3006,40264,18472,12092,100880,686,55737,52358,3078,910,14556,24192,14556,19130,39180,53313,79328,22650,728,86466,13234,38441,37456,875,13234,55695,442
147317,210162,196880,1992,158104,55522,Forsyth,1218,2994,58357,9434,157991,44870,54924,382295,1992,225696,210064,9430,3023,64569,62720,64557,46549,149716,211067,295401,57473,2005,325690,60755,147401,139964,2994,60756,225542,1494
51698,85094,80039,1152,54417,24490,Iredell,845,1463,31190,4577,54391,19068,28899,181806,1152,90680,85048,4495,1478,34785,29513,34785,19797,52472,85125,140623,25194,1183,156060,32198,51713,49988,1463,32198,90639,902
14340,17414,16782,207,14764,7614,Transylvania,194,277,2890,994,14762,6426,2749,34385,207,18070,17396,968,290,3016,10809,3016,6542,14221,17388,29099,7736,224,30988,2849,14341,13826,277,2849,18055,226
8607,10591,10216,124,9252,4311,Martin,107,174,1982,417,9247,3787,1735,22440,124,11536,10577,444,183,2101,5372,2101,3932,8934,11090,17917,4499,133,19455,1846,8612,8357,174,1846,11522,123
7668,9840,9475,111,8171,3750,Warren,83,136,2020,441,8164,3226,1852,19731,111,10560,9829,441,146,2243,5173,2243,3315,7939,10095,16200,3846,117,17477,2050,7673,7512,136,2050,10543,90
