"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8284.0,7,828.0,27006,1232
10334.0,3,1033.0,27865,207
9361.0,8,936.0,28119,284
9222.0,44,922.0,27021,1658
11769.0,32,1177.0,28621,1224
9352.0,3,935.0,27846,287
6232.0,3,623.0,28768,492
8536.0,20,854.0,27962,635
5458.0,6,546.0,27539,1450
8925.0,5,893.0,27596,1665
6157.0,28,616.0,27712,1358
6347.0,20,635.0,28739,1396
6365.0,31,637.0,28786,1390
,0,,28561,0
9193.0,1,919.0,27009,270
5407.0,1,541.0,28772,105
11069.0,17,1107.0,28023,1643
8806.0,2,881.0,27875,45
12247.0,96,1225.0,28601,6105
9830.0,41,983.0,28262,4294
8725.0,34,873.0,27292,3618
6747.0,3,675.0,27242,180
11091.0,78,1109.0,28054,4457
6124.0,6,612.0,27850,454
0.0,0,0.0,28629,0
9597.0,10,960.0,28073,538
10467.0,3,1047.0,27840,56
8909.0,15,891.0,28574,1577
9889.0,52,989.0,28472,1978
4922.0,3,492.0,28785,409
,0,,27969,0
9959.0,4,996.0,28318,456
8971.0,3,897.0,28523,204
8897.0,46,890.0,27604,4239
8434.0,30,843.0,28173,5384
7590.0,3,759.0,27883,331
7200.0,37,720.0,27612,2823
7874.0,34,787.0,28501,1536
5075.0,0,507.0,27941,34
9216.0,43,922.0,28562,3503
12812.0,44,1281.0,28658,3313
8125.0,60,812.0,27262,2012
9392.0,4,939.0,27544,403
11117.0,0,1112.0,28347,203
5107.0,19,511.0,28801,857
9469.0,9,947.0,28572,604
8732.0,1,873.0,28395,232
6570.0,17,657.0,27403,1398
8161.0,26,816.0,27332,2738
4743.0,24,474.0,27513,2324
9886.0,21,989.0,27932,1250
6957.0,0,696.0,27343,128
9910.0,70,991.0,27886,2140
7679.0,6,768.0,28391,409
16411.0,0,1641.0,27411,139
8078.0,3,808.0,28429,690
7174.0,11,717.0,28420,367
9247.0,11,925.0,28518,814
11576.0,28,1158.0,28630,2358
6826.0,43,683.0,28716,1273
10325.0,51,1033.0,28146,3137
7036.0,5,704.0,28751,263
9632.0,9,963.0,28128,780
0.0,0,0.0,28672,0
7310.0,9,731.0,28722,501
8919.0,7,892.0,28439,137
5432.0,0,543.0,27842,78
8511.0,0,851.0,28649,88
9167.0,2,917.0,27042,66
11181.0,60,1118.0,28215,6737
0.0,0,0.0,27821,0
6596.0,3,660.0,27806,161
6957.0,6,696.0,27408,1211
7748.0,14,775.0,27409,1391
0.0,0,0.0,28587,0
7981.0,4,798.0,27808,198
0.0,0,0.0,27881,0
8547.0,16,855.0,28403,3585
9161.0,7,916.0,27013,595
8342.0,31,834.0,27104,2451
