"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8190.0,7,819.0,27006,1218
10334.0,3,1033.0,27865,207
9295.0,8,929.0,28119,282
9205.0,44,921.0,27021,1655
11673.0,32,1167.0,28621,1214
9286.0,3,929.0,27846,285
8509.0,20,851.0,27962,633
6004.0,2,600.0,28768,474
5337.0,6,534.0,27539,1418
8786.0,5,879.0,27596,1639
6049.0,28,605.0,27712,1334
6288.0,20,629.0,28739,1383
6274.0,31,627.0,28786,1370
,0,,28561,0
9159.0,1,916.0,27009,269
5304.0,1,530.0,28772,103
10921.0,17,1092.0,28023,1621
8415.0,2,841.0,27875,43
12149.0,96,1215.0,28601,6056
9567.0,41,957.0,28262,4179
8600.0,34,860.0,27292,3566
6634.0,3,663.0,27242,177
10977.0,77,1098.0,28054,4411
6070.0,6,607.0,27850,450
9436.0,10,944.0,28073,529
0.0,0,0.0,28629,0
10280.0,3,1028.0,27840,55
8756.0,15,876.0,28574,1550
9809.0,52,981.0,28472,1962
4850.0,3,485.0,28785,403
,0,,27969,0
9696.0,4,970.0,28318,444
8883.0,3,888.0,28523,202
8777.0,46,878.0,27604,4182
8252.0,30,825.0,28173,5268
7521.0,3,752.0,27883,328
7113.0,37,711.0,27612,2789
7741.0,33,774.0,28501,1510
9156.0,43,916.0,28562,3480
5075.0,0,507.0,27941,34
12731.0,44,1273.0,28658,3292
8064.0,59,806.0,27262,1997
9252.0,4,925.0,27544,397
11117.0,0,1112.0,28347,203
5011.0,19,501.0,28801,841
9422.0,9,942.0,28572,601
6424.0,17,642.0,27403,1367
8581.0,1,858.0,28395,228
8072.0,26,807.0,27332,2708
4649.0,24,465.0,27513,2278
9736.0,21,974.0,27932,1231
6957.0,0,696.0,27343,128
9812.0,70,981.0,27886,2119
12987.0,0,1299.0,27411,110
7548.0,6,755.0,28391,402
7902.0,3,790.0,28429,675
7115.0,11,711.0,28420,364
9179.0,11,918.0,28518,808
11449.0,27,1145.0,28630,2332
6788.0,43,679.0,28716,1266
10223.0,50,1022.0,28146,3106
7009.0,5,701.0,28751,262
9533.0,9,953.0,28128,772
0.0,0,0.0,28672,0
7251.0,9,725.0,28722,497
8789.0,7,879.0,28439,135
5153.0,0,515.0,27842,74
8511.0,0,851.0,28649,88
8889.0,2,889.0,27042,64
11051.0,59,1105.0,28215,6659
6871.0,6,687.0,27408,1196
6596.0,3,660.0,27806,161
0.0,0,0.0,27821,0
7659.0,14,766.0,27409,1375
0.0,0,0.0,28587,0
7900.0,4,790.0,27808,196
0.0,0,0.0,27881,0
8390.0,16,839.0,28403,3519
9069.0,7,907.0,27013,589
8256.0,31,826.0,27104,2426
6953.0,0,695.0,28611,68
8880.0,49,888.0,28269,7234
7199.0,3,720.0,27050,294
10097.0,0,1010.0,28444,230
8624.0,5,862.0,28673,571
7860.0,5,786.0,27810,332
0.0,0,0.0,27157,0
23735.0,37,2373.0,27509,1646
11954.0,10,1195.0,28366,616
8371.0,12,837.0,27239,806
6920.0,7,692.0,28544,388
2603.0,0,260.0,27964,17
7011.0,14,701.0,28409,2452
6092.0,19,609.0,27278,1656
4799.0,0,480.0,27979,87
10500.0,18,1050.0,28217,3242
10442.0,5,1044.0,28369,234
0.0,0,0.0,28735,0
11066.0,73,1107.0,28043,2376
9484.0,50,948.0,27330,3749
10788.0,7,1079.0,28638,1355
4896.0,17,490.0,27516,2160
7757.0,3,776.0,27608,900
12371.0,53,1237.0,28328,3334
8053.0,0,805.0,27047,103
9747.0,36,975.0,27537,2468
8907.0,22,891.0,27401,1801
7361.0,8,736.0,27040,968
8537.0,48,854.0,28078,5641
7319.0,1,732.0,27541,296
3259.0,0,326.0,27966,48
10938.0,11,1094.0,27017,1039
11664.0,65,1166.0,28086,3148
9681.0,58,968.0,27360,4679
11751.0,5,1175.0,28203,2241
8605.0,0,861.0,28622,227
7148.0,2,715.0,27849,106
4035.0,0,403.0,28449,79
7192.0,7,719.0,27601,873
11222.0,26,1122.0,28340,1205
10698.0,5,1070.0,27020,653
5367.0,14,537.0,28462,768
8914.0,6,891.0,28508,266
11161.0,44,1116.0,28213,5060
7368.0,22,737.0,28311,2656
9109.0,9,911.0,28124,639
10240.0,55,1024.0,28677,3647
12690.0,14,1269.0,27869,275
8240.0,42,824.0,27405,4327
8283.0,6,828.0,27214,973
3915.0,0,392.0,27927,24
7435.0,1,743.0,28428,531
8315.0,55,832.0,27407,4144
9990.0,6,999.0,28344,381
9212.0,20,921.0,27379,558
4364.0,0,436.0,27974,60
7925.0,8,792.0,27350,595
6487.0,11,649.0,28390,1524
12313.0,22,1231.0,28360,1840
4955.0,16,495.0,27518,1128
6607.0,2,661.0,27814,119
9781.0,3,978.0,28430,201
6093.0,3,609.0,27935,102
3928.0,0,393.0,27965,24
7149.0,6,715.0,28326,1600
8423.0,4,842.0,28305,422
8796.0,2,880.0,28423,201
0.0,0,0.0,28581,0
9607.0,0,961.0,27813,66
7326.0,6,733.0,28773,257
8229.0,13,823.0,28090,700
6602.0,1,660.0,27981,123
8886.0,24,889.0,28031,2759
0.0,0,0.0,28733,0
7456.0,4,746.0,28478,371
7450.0,27,745.0,27288,1757
9930.0,4,993.0,28080,810
8731.0,1,873.0,28729,260
5793.0,26,579.0,27713,3128
9692.0,4,969.0,28726,337
7359.0,0,736.0,27953,73
10296.0,1,1030.0,28392,160
4246.0,2,425.0,28543,281
8062.0,0,806.0,27291,124
9074.0,14,907.0,28657,872
8049.0,8,805.0,28578,567
4659.0,6,466.0,28465,386
11403.0,66,1140.0,28681,3074
10901.0,39,1090.0,28752,3434
10041.0,36,1004.0,27704,3953
,0,,27710,0
6290.0,2,629.0,28618,156
11143.0,13,1114.0,28168,1163
4844.0,1,484.0,28774,76
7801.0,5,780.0,27522,1065
9463.0,1,946.0,28682,104
9575.0,76,957.0,28625,3721
9925.0,0,993.0,27007,212
8182.0,22,818.0,27282,1358
7387.0,6,739.0,27855,451
1273.0,0,127.0,27412,24
8854.0,3,885.0,28678,465
11766.0,20,1177.0,27244,1913
8635.0,2,863.0,28399,167
0.0,0,0.0,27872,0
8277.0,6,828.0,27589,688
7603.0,80,760.0,27909,3114
10241.0,31,1024.0,27834,5889
9700.0,29,970.0,27616,5360
10199.0,1,1020.0,28125,271
9945.0,8,994.0,27045,953
10940.0,88,1094.0,28150,3205
7492.0,14,749.0,27302,2420
8353.0,71,835.0,27534,2658
10332.0,6,1033.0,27917,112
4558.0,1,456.0,27559,131
7839.0,5,784.0,27248,379
12421.0,10,1242.0,27807,862
7324.0,6,732.0,27048,652
5039.0,3,504.0,28783,96
8120.0,24,812.0,27603,4505
8038.0,67,804.0,28211,2512
8506.0,5,851.0,28356,418
10139.0,15,1014.0,28590,2692
8009.0,1,801.0,28351,422
5626.0,21,563.0,28804,1311
9335.0,8,934.0,28479,455
2353.0,0,235.0,28577,14
8531.0,7,853.0,27938,122
7602.0,1,760.0,28323,348
8196.0,10,820.0,28104,2661
3433.0,0,343.0,28708,46
9437.0,3,944.0,27837,614
9871.0,22,987.0,27317,1762
10038.0,4,1004.0,28071,321
6698.0,4,670.0,28746,173
9541.0,67,954.0,27215,4283
9576.0,15,958.0,28573,237
9915.0,39,992.0,28081,2801
8981.0,23,898.0,27801,1936
0.0,0,0.0,28350,0
4904.0,0,490.0,28644,77
8865.0,27,886.0,28115,3682
6515.0,1,652.0,27976,232
0.0,0,0.0,28101,0
13378.0,17,1338.0,27229,537
6046.0,3,605.0,28701,292
9928.0,30,993.0,28466,1030
0.0,0,0.0,28646,0
11568.0,15,1157.0,28384,1436
9202.0,3,920.0,28163,535
7507.0,1,751.0,27959,184
10308.0,42,1031.0,28152,2688
8597.0,10,860.0,28040,711
6216.0,4,622.0,28643,214
7031.0,32,703.0,27101,1710
0.0,0,0.0,27556,0
10653.0,44,1065.0,27253,3352
7636.0,16,764.0,28467,870
11048.0,8,1105.0,28107,907
9627.0,51,963.0,27573,1113
8810.0,23,881.0,27803,1968
5706.0,1,571.0,28692,257
9151.0,31,915.0,28580,1101
7813.0,38,781.0,28546,4060
8850.0,3,885.0,28167,214
0.0,0,0.0,28039,0
10714.0,1,1071.0,27866,72
9900.0,2,990.0,28098,397
4760.0,1,476.0,28679,101
9779.0,19,978.0,28166,965
7948.0,3,795.0,27283,237
3793.0,1,379.0,28571,119
10154.0,24,1015.0,28016,1475
9643.0,22,964.0,27892,1385
,0,,27982,0
5596.0,1,560.0,27937,238
9133.0,20,913.0,28117,4348
11632.0,1,1163.0,28202,1949
9284.0,35,928.0,28170,1160
18636.0,5,1864.0,28637,295
11913.0,6,1191.0,28204,1041
,0,,28608,0
