Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
70860,69400,89323,74346,ALAMANCE COUNTY,38182,654,74324,24149,72315,21343,0,22545,1037,37837,0,132145,0,38184,145046,65741,1431,24893,99704,734,0,15886,96816,1037,26092,159560,ALAMANCE,1431,4095,24893,169509,0,102595,94716,4411,1449,26800,29035,25958,26799,21936,68292,93872,1431,38182,27081,1046,24279,70877,1037
3393,3350,5048,3748,CAMDEN COUNTY,1606,0,3739,783,3662,1268,,766,1084,1602,,8407,,1606,9354,3198,852,814,5336,0,,810,5305,1084,1384,10327,CAMDEN,852,116,814,10867,,5481,5234,129,889,844,1833,822,844,1374,3493,5128,852,1606,1503,1096,800,3395,1084
8121,8046,10219,8653,GREENE COUNTY,3743,54,8649,2412,8519,2496,,2227,68,3719,,16884,,3743,18372,7924,84,2560,11345,60,,1763,10764,68,2917,20022,GREENE,84,367,2560,21069,,11550,10650,386,101,2796,3592,2742,2796,2540,8372,10868,84,3743,2986,82,2536,8122,68
37694,37333,56883,39971,ROWAN COUNTY,21726,1480,39953,19871,39372,14438,58,18282,2886,21583,81,110729,81,21726,122048,35715,3518,19638,63947,1628,81,10759,60265,2886,19211,133830,ROWAN,3518,3293,19636,142088,81,64988,59560,3439,3551,21466,25371,21057,21466,14803,37620,61009,3518,21726,19870,2918,19341,37709,2886
7141,7098,8242,7685,NORTHAMPTON COUNTY,3387,57,7682,1327,7578,3458,,1243,70,3377,,16132,,3387,17363,6929,108,1360,9143,68,,2106,8587,70,3818,18570,NORTHAMPTON,108,303,1360,19483,,9284,8521,328,124,1475,5256,1457,1475,3550,7374,8809,108,3387,3946,83,1353,7144,70
21092,20783,29436,22802,WILKES COUNTY,11576,160,22793,9834,22380,8527,,9209,184,11493,,54628,,11576,59783,20043,234,9768,32982,180,,5916,31074,184,10634,64946,WILKES,234,1947,9768,68412,,33504,30692,2071,260,10442,15162,10368,10442,8774,21562,31630,234,11576,11025,206,9725,21100,184
25853,25571,39067,26962,LINCOLN COUNTY,17530,199,26954,14733,26553,10699,,13766,239,17384,,67981,,17530,74647,25062,366,15530,43155,236,,8082,41657,239,13076,81663,LINCOLN,366,2178,15530,86111,,44073,40946,2210,387,16724,15456,16236,16724,10890,25971,41070,366,17530,13336,271,15136,25856,239
27552,27343,36109,28539,CALDWELL COUNTY,16131,149,28527,10292,28233,11950,,9363,202,16018,,65842,,16131,71809,26544,317,10090,39551,183,,8605,37869,202,13471,78015,CALDWELL,317,1372,10090,82178,,40042,37512,1439,325,11178,16769,11001,11178,12139,27382,37991,317,16131,13761,219,9967,27560,202
6953,6889,8358,7311,POLK COUNTY,3165,88,7307,1667,7222,3277,,1592,100,3142,,17478,,3165,18752,6666,118,1733,9116,98,,1681,8808,100,4110,19940,POLK,118,745,1733,20724,,9275,8684,760,146,1818,6644,1776,1818,3381,6974,8759,118,3165,4239,118,1695,6957,100
24513,24207,33583,25733,SURRY COUNTY,14013,179,25711,11029,25251,9920,,10180,221,13921,,56811,,14013,62223,23182,291,10779,37150,206,,6949,35534,221,12246,67979,SURRY,291,2147,10778,71783,,37721,35167,2291,308,11680,14964,11608,11679,10103,24124,35444,291,14013,12600,228,10739,24527,221
17498,17310,19782,18285,MACON COUNTY,9300,238,18275,2920,18024,7914,,2684,351,9268,,29260,,9300,31614,16747,439,2818,21496,259,,5752,20730,351,8969,34121,MACON,439,817,2818,35858,,21822,20464,853,483,3054,10350,3033,3054,8089,17388,20747,439,9300,9201,407,2803,17505,351
4033,3997,4880,4255,CLAY COUNTY,2575,23,4255,1016,4197,2205,,966,23,2565,,9352,,2575,10050,3891,25,969,5241,25,,1685,5071,23,2548,10740,CLAY,25,320,969,11231,,5367,4989,322,93,1019,3581,1019,1019,2258,4078,5119,25,2575,2605,69,969,4033,23
12978,12855,17103,13599,YADKIN COUNTY,7076,87,13591,4849,13400,5357,,4529,102,7034,,29851,,7076,32660,12472,149,4917,18771,105,,3755,18021,102,6295,35700,YADKIN,149,851,4917,37667,,19052,17823,840,170,5283,7711,5222,5283,5476,12969,17967,149,7076,6421,119,4866,12985,102
99236,97363,95042,112759,OUT OF STATE,31416,,112692,,109906,37248,,,,30962,,,,31416,,95042,,,109906,,,11992,99288,,37248,,OUT O,,,,,,112759,97363,,,,,,,42378,107185,107185,,31416,42378,,,99288,
35992,35492,106783,39135,ONSLOW COUNTY,21969,2514,39117,25729,38335,13581,30,23624,49953,21817,71,149343,71,21970,162055,34372,56037,26640,124047,3045,71,9975,112746,48787,18964,180787,ONSLOW,57392,2869,26638,197938,71,126113,111451,3003,57685,29293,19026,28320,29293,13903,36986,118752,57624,21969,19951,50093,26006,36013,50070
15699,15530,19644,17026,RICHMOND COUNTY,7617,131,17014,4693,16755,6084,,4269,249,7584,,34516,,7618,38043,15126,290,4739,22224,144,,3942,20729,249,6879,42075,RICHMOND,290,664,4739,44829,,22601,20488,703,329,5246,8183,5179,5246,6218,16247,21230,290,7617,7065,284,4709,15706,249
121383,117852,155268,127194,BUNCOMBE COUNTY,87973,2032,127121,39639,122612,37526,48,38952,3837,86657,73,213777,73,87979,230148,112479,5708,43344,171136,2371,73,34056,168666,3837,47811,248550,BUNCOMBE,5708,8253,43343,261191,73,177090,163777,8074,5737,44159,53494,42816,44151,38172,116706,162053,5708,87973,48617,3875,42088,121447,3837
78699,76952,113095,82807,UNION COUNTY,54484,412,82751,41556,80387,21757,13,39854,568,53387,25,176616,25,54486,202043,72673,902,49341,130026,510,25,17175,128667,568,26656,226508,UNION,902,4487,49340,239859,25,135636,124358,4484,920,51909,31234,48737,51896,22458,75762,118220,902,54484,27452,591,46838,78735,568
68909,67097,102050,73889,CABARRUS COUNTY,45965,862,73846,38805,71089,19375,13,37255,1453,45224,42,161462,42,45966,181104,63342,2131,44282,117239,944,42,14418,114686,1453,24629,202607,CABARRUS,2131,4392,44278,216453,42,122540,110919,4457,2147,46504,29064,44019,46494,19933,66831,107767,2131,45965,25334,1467,42369,68937,1453
4016,3987,5361,4423,WASHINGTON COUNTY,2481,16,4412,1714,4358,1959,,1515,28,2475,,9274,,2482,10083,3818,55,1579,6188,33,,1541,5643,28,2381,10985,WASHINGTON,55,406,1579,11580,,6258,5589,475,56,1779,2932,1775,1779,2106,4170,5939,55,2481,2614,38,1574,4026,28
33205,32791,48225,35461,HARNETT COUNTY,18792,348,35424,17144,34732,11180,0,16023,892,18638,12,100990,12,18792,112079,31310,1311,18197,55109,393,12,8195,52377,892,13433,126086,HARNETT,1322,1905,18196,135976,12,56568,51435,1987,1389,19718,17458,19055,19717,11501,33056,51511,1336,18792,13881,954,17752,33226,892
30042,29741,38301,31408,BURKE COUNTY,17039,261,31395,10145,30997,11346,,9301,347,16936,,73860,,17039,79893,28653,492,10216,42486,312,,8457,40640,347,13215,86176,BURKE,492,1608,10216,90485,,43089,40199,1726,501,11180,18720,10997,11179,11562,29782,40419,492,17039,13600,368,10111,30056,347
22289,21926,34038,23658,GRANVILLE COUNTY,13877,516,23642,9287,23027,7105,165,8824,4353,13736,1125,48058,1125,13877,52711,20861,4761,9865,37982,563,1125,5774,36542,4353,8898,57336,GRANVILLE,4761,1277,9862,60443,1125,38910,35934,1218,4798,10454,10674,10194,10451,7309,21843,35891,4761,13877,9090,4371,9655,22306,4353
69242,68282,100882,74890,GASTON COUNTY,41617,652,74838,35999,73435,24898,32,33617,854,41205,45,174276,45,41617,191721,66411,1314,38061,114611,822,45,17861,108221,854,30728,211171,GASTON,1314,5178,38061,224529,45,117242,106336,5382,1337,41015,36651,39862,41014,25862,71253,108566,1314,41617,32066,875,37200,69285,854
16642,16511,22061,17838,EDGECOMBE COUNTY,8582,201,17831,6154,17600,6676,13,5647,290,8544,13,39904,13,8582,43948,16124,393,6343,24816,239,13,4688,23284,290,7956,48532,EDGECOMBE,393,1079,6343,51472,13,25227,23061,1145,405,6984,10509,6823,6984,6848,17131,23678,393,8582,8232,295,6260,16646,290
26626,25862,28933,28412,WATAUGA COUNTY,13930,54,28374,4449,27439,6976,,4077,54,13817,,49022,,13931,51530,24802,90,4249,32156,72,,5486,30977,54,7654,54308,WATAUGA,90,624,4249,56177,,33187,30149,662,127,4648,9229,4627,4648,7330,26447,30986,90,13930,8064,66,4233,26662,54
11274,11095,16754,12585,HOKE COUNTY,6190,226,12564,5715,12255,3274,0,5380,780,6134,16,40282,16,6191,44624,10594,1159,6133,19817,243,16,2435,18212,780,4053,50664,HOKE,1159,553,6133,55234,16,20370,17878,582,1184,6601,5854,6403,6601,3406,11615,18489,1159,6190,4231,785,6003,11294,780
7947,7919,9384,8678,BERTIE COUNTY,3557,15,8673,1792,8621,3214,,1669,15,3548,,15647,,3557,16854,7700,34,1808,10593,19,,1954,9785,15,3558,18126,BERTIE,34,329,1808,18947,,10686,9732,349,43,1965,4479,1938,1965,3445,8387,10213,34,3557,3813,28,1798,7949,15
15907,15666,20271,16622,PERSON COUNTY,9379,180,16608,5373,16266,5859,0,5004,284,9341,0,31361,0,9379,34239,14983,391,5367,22370,201,0,4644,21574,284,7090,37405,PERSON,391,1051,5367,39490,0,22845,21247,1079,391,5832,7938,5713,5831,5937,15547,21311,391,9379,7217,292,5297,15915,284
19657,19526,23766,20664,BEAUFORT COUNTY,10568,224,20653,4719,20449,9135,23,4352,276,10536,23,37669,23,10568,41131,19138,388,4871,26111,270,23,6371,24835,276,10228,44735,BEAUFORT,388,869,4871,46994,23,26413,24626,911,404,5345,11538,5274,5345,9401,20012,25119,388,10568,10582,299,4824,19665,276
16663,16343,21174,17405,JACKSON COUNTY,9007,544,17391,3193,16946,5784,249,2946,2591,8901,686,36721,686,9007,39175,15927,3179,3295,24006,652,686,4310,22767,2301,6846,42001,JACKSON,3538,518,3295,43938,686,24825,22192,553,3853,3567,8759,3522,3567,5905,16494,22866,3790,9007,7110,2796,3258,16676,2762
53471,52713,77422,55639,CATAWBA COUNTY,34359,350,55618,28351,54550,22140,,26450,516,34005,,124631,,34363,137151,50456,710,29272,85999,384,,16088,83299,516,26490,150636,CATAWBA,710,4000,29271,159551,,87872,81930,4170,740,31493,29156,30739,31492,22495,52123,81184,710,34359,27049,538,28701,53489,516
519418,497098,692555,550723,WAKE COUNTY,368334,2710,550306,228129,522279,111645,24,222877,6111,361053,119,849055,119,368351,941934,463567,8735,261816,787670,3008,119,94548,787592,6111,136445,1044525,WAKE,8735,22090,261803,1111761,119,830384,753616,21872,8790,270871,133864,256656,270849,116843,487078,723942,8735,368334,141723,6124,250407,519652,6111
33311,32859,44651,35219,CLEVELAND COUNTY,19417,285,35210,13821,34515,13151,,12631,369,19256,,76504,,19417,84044,31651,500,13870,50103,323,,9980,47575,369,15856,92365,CLEVELAND,500,2420,13870,97947,,50962,47013,2503,522,15221,18575,15088,15221,13461,33156,47477,500,19417,16287,387,13785,33318,369
23166,23047,29698,25238,SAMPSON COUNTY,10957,204,25226,7827,24976,7688,0,7312,305,10903,0,48081,0,10958,53473,22081,419,7960,33851,235,0,5635,31454,305,9111,59389,SAMPSON,419,1219,7960,63531,0,34257,31245,1270,432,8587,11637,8456,8587,7911,23842,32088,419,10957,9416,319,7893,23175,305
16779,16655,22109,17972,COLUMBUS COUNTY,7764,199,17961,5933,17759,6229,0,5388,272,7726,0,44013,0,7764,48224,16449,344,6305,24897,227,0,4143,23370,272,7533,52603,COLUMBUS,344,1105,6303,55508,0,25264,23156,1187,360,6932,11419,6794,6932,6436,17460,23737,344,7764,7850,278,6229,16787,272
8894,8838,10003,9347,CASWELL COUNTY,4577,58,9337,1597,9230,3689,,1325,69,4558,,18383,,4579,19944,8609,92,1412,11007,69,,2448,10385,69,4018,21496,CASWELL,92,271,1412,22604,,11158,10305,380,110,1701,5005,1685,1701,3771,8975,10664,92,4577,4220,71,1398,8902,69
7775,7684,8462,8249,YANCEY COUNTY,4404,104,8247,881,8111,3496,,810,104,4364,,14782,,4404,15969,7548,133,958,9278,115,,2484,8866,104,3750,17212,YANCEY,133,150,958,18069,,9459,8745,144,174,1036,4744,1034,1036,3606,7945,8959,133,4404,3865,131,957,7777,104
21279,20886,30046,23169,LEE COUNTY,12398,214,23149,9995,22558,7634,0,9530,436,12303,0,47136,0,12398,52144,20080,639,10860,34440,248,0,5718,32612,436,9182,57893,LEE,639,1334,10860,61779,0,35345,32006,1342,656,11520,10404,11243,11520,7862,21606,32240,639,12398,9452,464,10684,21288,436
7788,7741,10274,8400,HERTFORD COUNTY,4268,10,8392,2866,8323,3248,,2653,10,4260,,19299,,4268,20898,7611,25,3020,11600,12,,2353,10839,10,3874,22610,HERTFORD,25,616,3020,23677,,11754,10734,609,50,3304,4836,3252,3304,3429,8177,11068,25,4268,4050,23,2983,7796,10
30948,30723,42576,32552,ROCKINGHAM COUNTY,18567,263,32534,13422,32149,13018,0,12512,338,18481,0,72695,0,18567,79246,29726,477,13429,46836,307,0,9993,44747,338,15969,86406,ROCKINGHAM,477,2688,13429,91010,0,47538,44306,2693,497,14489,18996,14210,14489,13342,31061,44960,477,18567,16342,357,13245,30961,338
26410,26221,37202,27895,CARTERET COUNTY,18120,324,27888,11522,27626,12911,,10981,500,18038,,57537,,18121,62070,25721,563,12226,40743,339,,10050,39157,500,15643,66672,CARTERET,563,2408,12224,69473,,41410,38666,2347,603,12912,17867,12554,12912,13380,27060,39145,563,18120,16066,517,11945,26414,500
431313,419380,610047,467623,MECKLENBURG COUNTY,287870,2031,467253,217328,450307,95502,124,207519,4942,283322,296,852079,296,287882,937616,397586,7713,240793,700841,2526,296,77270,677352,4942,119587,1037049,MECKLENBURG,7713,22054,240779,1110356,296,729058,656412,22366,7802,253633,127686,242821,253581,99848,425971,651012,7713,287870,124740,4996,232090,431563,4942
4019,3959,6994,4198,SWAIN COUNTY,2552,406,4197,1167,4103,1866,274,1026,2401,2532,655,11137,655,2552,12138,3877,2925,1109,8704,492,655,1386,7733,2091,2472,13403,SWAIN,3346,200,1109,14271,655,9112,7467,218,3654,1260,2803,1255,1260,1905,4003,8095,3607,2552,2615,2604,1107,4020,2574
7571,7515,8824,8060,AVERY COUNTY,4175,50,8054,1434,7964,3072,,1339,61,4140,,14969,,4175,15935,7424,80,1462,9610,60,,2138,9104,61,3405,16905,AVERY,80,283,1462,17557,,9736,9036,290,102,1574,4020,1566,1574,3206,7868,9382,80,4175,3556,65,1460,7577,61
17182,16869,22581,19020,VANCE COUNTY,9124,189,18994,6671,18433,6253,,6321,297,9054,,34092,,9124,37671,15963,394,6958,26097,214,,4535,24458,297,7584,41780,VANCE,394,1142,6956,44535,,26796,24049,1128,407,7369,8487,7270,7368,6454,17339,24404,394,9124,7796,302,6883,17198,297
20819,20691,24518,22304,HALIFAX COUNTY,10151,190,22285,4614,21975,8322,,4226,253,10101,,39391,,10151,43237,20039,368,4687,27407,223,,5368,25782,253,9366,47245,HALIFAX,368,854,4687,50010,,27819,25590,900,372,5143,10690,5064,5143,8523,21175,26157,368,10151,9646,263,4646,20832,253
33807,33515,48979,36044,NASH COUNTY,20196,362,36022,16427,35510,12534,0,15692,552,20054,12,73765,12,20199,81106,32735,771,17818,54646,424,12,9666,52208,552,15948,89023,NASH,771,3052,17818,94298,12,55721,51556,3066,778,18899,17956,18365,18899,12868,34567,51765,771,20196,16358,566,17489,33824,552
21308,21100,26022,23069,RUTHERFORD COUNTY,11612,431,23050,5247,22734,8482,,5041,526,11548,,53422,,11612,58398,20455,615,5459,28977,466,,6293,27324,526,10279,63605,RUTHERFORD,615,1366,5457,67029,,29434,27024,1389,649,5716,14855,5628,5716,8889,22007,27869,615,11612,10744,546,5398,21319,526
10936,10695,13472,11717,ASHE COUNTY,6999,69,11707,3033,11404,4476,,2962,80,6970,,22479,,6999,24214,10430,108,3210,14788,91,,3702,14252,80,5386,26129,ASHE,108,841,3210,27203,,15138,13972,767,126,3295,7249,3276,3294,4761,11113,14254,108,6999,5619,99,3197,10943,80
13604,13463,19884,14366,STOKES COUNTY,8899,117,14358,7047,14142,5985,,6546,137,8853,,37145,,8899,40306,13201,217,7062,21896,149,,4625,20849,137,7644,43536,STOKES,217,1542,7062,45591,,22246,20600,1648,252,7628,9917,7537,7628,6162,13817,21081,217,8899,7959,172,7000,13615,137
2750,2723,3683,2914,GRAHAM COUNTY,1373,37,2913,867,2881,1334,10,776,277,1370,54,6767,54,1373,7414,2665,333,789,4136,62,54,837,3847,242,1521,8040,GRAHAM,375,150,789,8441,54,4197,3789,163,403,880,2067,880,880,1369,2809,4009,375,1373,1594,306,789,2752,277
20841,20484,28547,22205,PENDER COUNTY,12396,250,22194,9003,21711,7781,0,8354,340,12261,0,49058,0,12397,53967,19853,508,9564,32182,284,0,5880,30769,340,9390,59482,PENDER,508,1359,9564,63060,0,33062,30104,1404,519,10338,11716,9963,10337,8031,20981,30492,508,12396,9719,356,9280,20849,340
38179,37490,56765,40221,CRAVEN COUNTY,22819,873,40199,14398,39172,16136,10,13647,7433,22679,10,80387,10,22820,87409,35700,8305,14850,63028,914,10,12653,60526,7418,19623,95778,CRAVEN,8343,2614,14850,102139,10,64466,59555,2582,8461,15784,20103,15513,15784,16441,37184,59887,8401,22819,19937,7481,14632,38195,7452
211569,208036,289581,225255,GUILFORD COUNTY,135830,1497,225137,92795,219846,61408,66,88477,2316,133724,137,418240,137,135833,459608,198788,3526,102731,326750,1763,137,50324,316715,2316,77734,505896,GUILFORD,3526,14829,102731,537174,137,337425,309033,15115,3558,108612,83442,103378,108588,63429,209451,305772,3526,135830,80307,2329,98681,211655,2316
10643,10470,11440,11034,MADISON COUNTY,5550,86,11028,1191,10817,4095,,1125,119,5510,,17939,,5551,19327,10196,210,1265,12346,106,,2745,12048,119,4428,20741,MADISON,210,247,1265,21755,,12596,11838,262,225,1337,5034,1319,1336,4134,10513,11914,210,5550,4502,136,1249,10647,119
26929,26125,36600,28277,CHATHAM COUNTY,22413,150,28246,12000,27184,11189,,11353,258,22069,,59661,,22415,65198,24989,348,12916,40576,163,,10196,40136,258,13827,70897,CHATHAM,348,2488,12914,74470,,42291,38772,2459,384,13630,18634,13044,13627,11460,25921,38269,348,22413,14082,272,12389,26948,258
63870,62902,85821,67309,PITT COUNTY,34828,505,67262,26294,65823,18522,46,24142,1009,34489,86,142466,86,34829,155511,60670,1518,27835,96727,602,86,13409,92775,1009,22183,170444,PITT,1518,3156,27835,180742,86,99371,90930,3369,1541,30521,25045,29386,30518,18776,63315,91127,1518,34828,22747,1034,27019,63906,1009
38682,38512,51934,40901,MOORE COUNTY,27255,414,40890,14488,40651,18444,0,13669,690,27041,0,79328,0,27255,86466,37575,896,15308,57321,444,0,14730,54729,690,22146,94937,MOORE,896,3288,15308,100880,0,58229,54056,3369,931,16397,24192,15774,16397,19377,39630,55014,896,27255,23190,733,14854,38688,690
155695,151603,207422,167992,FORSYTH COUNTY,97094,1223,167850,64477,162195,45459,60,61723,2016,95636,133,295401,133,97097,325690,143683,3208,69596,236094,1513,133,36105,227421,2016,57242,359934,FORSYTH,3208,10560,69594,382295,133,244312,221411,10520,3237,73083,62720,70691,73068,47255,153371,221056,3208,97094,59288,2029,67792,155796,2016
