"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8102.0,7,810.0,27006,1205
10434.0,5,1043.0,27865,209
9262.0,8,926.0,28119,281
9072.0,44,907.0,27021,1631
10798.0,32,1080.0,28621,1123
9254.0,3,925.0,27846,284
5788.0,2,579.0,28768,457
8388.0,20,839.0,27962,624
5130.0,6,513.0,27539,1363
8545.0,5,854.0,27596,1594
5944.0,28,594.0,27712,1311
6188.0,19,619.0,28739,1361
6104.0,31,610.0,28786,1333
,0,,28561,0
8819.0,1,882.0,27009,259
5149.0,1,515.0,28772,100
10739.0,17,1074.0,28023,1594
8023.0,2,802.0,27875,41
12019.0,95,1202.0,28601,5991
9182.0,41,918.0,28262,4011
8441.0,33,844.0,27292,3500
6634.0,4,663.0,27242,177
10785.0,76,1079.0,28054,4334
5882.0,6,588.0,27850,436
0.0,0,0.0,28629,0
9347.0,10,935.0,28073,524
10280.0,3,1028.0,27840,55
8581.0,15,858.0,28574,1519
9749.0,52,975.0,28472,1950
4742.0,2,474.0,28785,394
,0,,27969,0
9522.0,4,952.0,28318,436
8839.0,3,884.0,28523,201
8549.0,45,855.0,27604,4073
7969.0,30,797.0,28173,5087
7475.0,3,748.0,27883,326
6879.0,37,688.0,27612,2697
7633.0,33,763.0,28501,1489
5075.0,0,507.0,27941,34
9064.0,43,906.0,28562,3445
12573.0,44,1257.0,28658,3251
7886.0,57,789.0,27262,1953
9089.0,4,909.0,27544,390
11172.0,0,1117.0,28347,204
4886.0,18,489.0,28801,820
9312.0,9,931.0,28572,594
8619.0,1,862.0,28395,229
6077.0,17,608.0,27403,1293
7881.0,26,788.0,27332,2644
4498.0,23,450.0,27513,2204
9617.0,21,962.0,27932,1216
6793.0,0,679.0,27343,125
9604.0,70,960.0,27886,2074
7084.0,0,708.0,27411,60
7266.0,6,727.0,28391,387
7691.0,3,769.0,28429,657
7017.0,11,702.0,28420,359
8963.0,11,896.0,28518,789
11297.0,27,1130.0,28630,2301
6660.0,43,666.0,28716,1242
9960.0,50,996.0,28146,3026
6822.0,5,682.0,28751,255
9422.0,9,942.0,28128,763
0.0,0,0.0,28672,0
7237.0,9,724.0,28722,496
5014.0,0,501.0,27842,72
8659.0,7,866.0,28439,133
8221.0,0,822.0,28649,85
8889.0,2,889.0,27042,64
10809.0,56,1081.0,28215,6513
6601.0,6,660.0,27408,1149
6596.0,3,660.0,27806,161
0.0,0,0.0,27821,0
7380.0,14,738.0,27409,1325
0.0,0,0.0,28587,0
7779.0,3,778.0,27808,193
0.0,0,0.0,27881,0
8099.0,16,810.0,28403,3397
8868.0,6,887.0,27013,576
8124.0,31,812.0,27104,2387
6851.0,0,685.0,28611,67
8632.0,48,863.0,28269,7032
6978.0,3,698.0,27050,285
9965.0,0,996.0,28444,227
8488.0,5,849.0,28673,562
7836.0,4,784.0,27810,331
0.0,0,0.0,27157,0
23504.0,37,2350.0,27509,1630
11663.0,10,1166.0,28366,601
8277.0,12,828.0,27239,797
6742.0,7,674.0,28544,378
2603.0,0,260.0,27964,17
6811.0,14,681.0,28409,2382
5993.0,19,599.0,27278,1629
4799.0,0,480.0,27979,87
10306.0,18,1031.0,28217,3182
10085.0,5,1008.0,28369,226
0.0,0,0.0,28735,0
10954.0,72,1095.0,28043,2352
9378.0,48,938.0,27330,3707
10557.0,7,1056.0,28638,1326
4794.0,17,479.0,27516,2115
7489.0,3,749.0,27608,869
12174.0,50,1217.0,28328,3281
8053.0,0,805.0,27047,103
9577.0,36,958.0,27537,2425
8600.0,21,860.0,27401,1739
7270.0,8,727.0,27040,956
8289.0,48,829.0,28078,5477
7097.0,1,710.0,27541,287
3259.0,0,326.0,27966,48
10780.0,11,1078.0,27017,1024
11550.0,65,1155.0,28086,3117
9485.0,57,948.0,27360,4584
8453.0,0,845.0,28622,223
11437.0,5,1144.0,28203,2181
4035.0,0,403.0,28449,79
6676.0,2,668.0,27849,99
11119.0,26,1112.0,28340,1194
7027.0,7,703.0,27601,853
10469.0,5,1047.0,27020,639
5220.0,13,522.0,28462,747
8847.0,6,885.0,28508,264
10772.0,44,1077.0,28213,4884
7116.0,22,712.0,28311,2565
8824.0,8,882.0,28124,619
10114.0,55,1011.0,28677,3602
12460.0,14,1246.0,27869,270
7989.0,42,799.0,27405,4195
3915.0,0,392.0,27927,24
7994.0,6,799.0,27214,939
7295.0,1,729.0,28428,521
8050.0,54,805.0,27407,4012
9649.0,6,965.0,28344,368
9080.0,20,908.0,27379,550
4364.0,0,436.0,27974,60
7619.0,6,762.0,27350,572
12145.0,22,1215.0,28360,1815
6321.0,11,632.0,28390,1485
4806.0,16,481.0,27518,1094
6607.0,2,661.0,27814,119
5974.0,3,597.0,27935,100
9586.0,3,959.0,28430,197
3928.0,0,393.0,27965,24
6894.0,6,689.0,28326,1543
8224.0,4,822.0,28305,412
8490.0,2,849.0,28423,194
0.0,0,0.0,28581,0
9025.0,0,902.0,27813,62
7155.0,6,716.0,28773,251
8065.0,12,806.0,28090,686
6280.0,1,628.0,27981,117
8664.0,24,866.0,28031,2690
0.0,0,0.0,28733,0
7295.0,4,730.0,28478,363
7365.0,27,736.0,27288,1737
9624.0,4,962.0,28080,785
8361.0,1,836.0,28729,249
5639.0,26,564.0,27713,3045
7359.0,0,736.0,27953,73
9405.0,4,940.0,28726,327
10232.0,1,1023.0,28392,159
4065.0,2,406.0,28543,269
7997.0,0,800.0,27291,123
8970.0,14,897.0,28657,862
8021.0,8,802.0,28578,565
4599.0,6,460.0,28465,381
11180.0,65,1118.0,28681,3014
10838.0,39,1084.0,28752,3414
9820.0,36,982.0,27704,3866
6089.0,2,609.0,28618,151
,0,,27710,0
10932.0,13,1093.0,28168,1141
4653.0,1,465.0,28774,73
7537.0,5,754.0,27522,1029
9439.0,75,944.0,28625,3668
9372.0,1,937.0,28682,103
9831.0,0,983.0,27007,210
7947.0,22,795.0,27282,1319
7207.0,6,721.0,27855,440
1220.0,0,122.0,27412,23
8663.0,3,866.0,28678,455
11397.0,18,1140.0,27244,1853
8532.0,2,853.0,28399,165
0.0,0,0.0,27872,0
7976.0,6,798.0,27589,663
7532.0,79,753.0,27909,3085
10032.0,31,1003.0,27834,5769
9390.0,27,939.0,27616,5189
10087.0,1,1009.0,28125,268
10769.0,88,1077.0,28150,3155
9767.0,8,977.0,27045,936
7263.0,12,726.0,27302,2346
10332.0,6,1033.0,27917,112
8215.0,69,822.0,27534,2614
4384.0,1,438.0,27559,126
7632.0,5,763.0,27248,369
7257.0,6,726.0,27048,646
12205.0,10,1220.0,27807,847
4934.0,3,493.0,28783,94
7871.0,21,787.0,27603,4367
7874.0,66,787.0,28211,2461
8221.0,6,822.0,28356,404
10015.0,15,1001.0,28590,2659
7990.0,1,799.0,28351,421
5545.0,21,554.0,28804,1292
9069.0,8,907.0,28479,442
2353.0,0,235.0,28577,14
8671.0,7,867.0,27938,124
7492.0,1,749.0,28323,343
7989.0,10,799.0,28104,2594
3358.0,0,336.0,28708,45
9207.0,3,921.0,27837,599
9590.0,22,959.0,27317,1712
9725.0,4,972.0,28071,311
6698.0,4,670.0,28746,173
9351.0,65,935.0,27215,4198
9535.0,13,954.0,28573,236
8522.0,21,852.0,27801,1837
9593.0,38,959.0,28081,2710
0.0,0,0.0,28350,0
6431.0,1,643.0,27976,229
4904.0,0,490.0,28644,77
8670.0,27,867.0,28115,3601
0.0,0,0.0,28101,0
13353.0,17,1335.0,27229,536
5880.0,3,588.0,28701,284
9773.0,30,977.0,28466,1014
0.0,0,0.0,28646,0
11398.0,14,1140.0,28384,1415
8996.0,3,900.0,28163,523
7466.0,1,747.0,27959,183
10200.0,42,1020.0,28152,2660
8501.0,10,850.0,28040,703
6041.0,4,604.0,28643,208
6941.0,32,694.0,27101,1688
0.0,0,0.0,27556,0
10453.0,42,1045.0,27253,3289
10719.0,8,1072.0,28107,880
7469.0,16,747.0,28467,851
9515.0,51,951.0,27573,1100
8524.0,23,852.0,27803,1904
5462.0,1,546.0,28692,246
9027.0,31,903.0,28580,1086
7619.0,38,762.0,28546,3959
8602.0,3,860.0,28167,208
0.0,0,0.0,28039,0
10417.0,1,1042.0,27866,70
9651.0,2,965.0,28098,387
4760.0,1,476.0,28679,101
9617.0,18,962.0,28166,949
7579.0,2,758.0,27283,226
3602.0,1,360.0,28571,113
10037.0,24,1004.0,28016,1458
9566.0,22,957.0,27892,1374
,0,,27982,0
5478.0,1,548.0,27937,233
8938.0,20,894.0,28117,4255
11316.0,1,1132.0,28202,1896
9108.0,35,911.0,28170,1138
18383.0,5,1838.0,28637,291
11639.0,6,1164.0,28204,1017
,0,,28608,0
8548.0,2,855.0,28515,296
10182.0,34,1018.0,28021,1368
8392.0,0,839.0,28623,144
6750.0,4,675.0,27617,1317
8741.0,0,874.0,27888,245
9352.0,36,935.0,28612,1394
7200.0,3,720.0,28665,215
11080.0,1,1108.0,28032,360
8866.0,14,887.0,28075,1700
7760.0,30,776.0,28306,3303
7697.0,30,770.0,28791,1217
6379.0,26,638.0,28270,2217
6029.0,4,603.0,28421,123
5079.0,3,508.0,27551,112
10689.0,75,1069.0,28602,3337
8223.0,48,822.0,27587,6092
5988.0,18,599.0,28904,571
0.0,0,0.0,28524,0
11333.0,4,1133.0,28033,381
6926.0,3,693.0,27310,593
7690.0,31,769.0,28314,4125
8715.0,59,871.0,28301,1544
9199.0,5,920.0,28675,626
10635.0,94,1063.0,27030,4003
9442.0,9,944.0,27521,675
5545.0,2,555.0,27805,209
10815.0,46,1081.0,27536,1780
4243.0,1,424.0,27939,143
10635.0,33,1064.0,27896,2256
0.0,0,0.0,27340,0
9239.0,14,924.0,28690,871
5213.0,29,521.0,28711,795
4807.0,24,481.0,27514,1579
8464.0,16,846.0,27027,340
6649.0,24,665.0,28787,1375
8865.0,5,887.0,27851,496
9902.0,12,990.0,27822,903
9032.0,3,903.0,27525,1403
10032.0,38,1003.0,28659,2108
5329.0,2,533.0,28709,123
10387.0,1,1039.0,28006,118
5390.0,0,539.0,27824,83
7351.0,3,735.0,28357,237
5702.0,3,570.0,27243,266
10008.0,78,1001.0,28139,2015
7737.0,51,774.0,28387,1326
12671.0,2,1267.0,28452,65
13762.0,17,1376.0,28777,1430
5761.0,2,576.0,28763,165
6951.0,4,695.0,28742,197
7047.0,6,705.0,27957,100
6080.0,2,608.0,28756,290
4215.0,0,421.0,28553,22
6911.0,1,691.0,28693,117
816.0,0,82.0,28223,24
9775.0,18,977.0,27858,5686
6868.0,21,687.0,28754,606
,0,,28533,0
6795.0,0,680.0,27946,74
0.0,0,0.0,27827,0
7026.0,3,703.0,28624,133
7667.0,3,767.0,28594,282
7754.0,15,775.0,27701,2054
5662.0,1,566.0,27942,53
6947.0,11,695.0,28457,892
6432.0,21,643.0,28451,2521
6942.0,10,694.0,28557,1059
6216.0,0,622.0,28736,46
6960.0,2,696.0,28454,247
8596.0,6,860.0,28135,513
17522.0,0,1752.0,27268,297
9686.0,73,969.0,28025,5359
8303.0,0,830.0,27916,46
0.0,0,0.0,28775,0
0.0,0,0.0,27956,0
5863.0,2,586.0,27826,73
12308.0,1,1231.0,27508,288
5364.0,1,536.0,28615,101
7957.0,10,796.0,28382,637
8497.0,5,850.0,28762,646
0.0,0,0.0,28552,0
8015.0,0,802.0,28723,936
0.0,0,0.0,27841,0
14788.0,10,1479.0,28719,1027
8369.0,11,837.0,28209,2177
7881.0,40,788.0,27260,2025
10353.0,65,1035.0,28645,4930
,0,,28583,0
7538.0,0,754.0,28698,139
4585.0,20,458.0,28805,935
5185.0,1,518.0,27314,59
7083.0,45,708.0,28374,1287
7657.0,46,766.0,28401,1854
10838.0,11,1084.0,27371,843
8350.0,5,835.0,28207,815
0.0,0,0.0,28519,0
9861.0,25,986.0,28345,1248
6572.0,21,657.0,27313,479
10456.0,0,1046.0,27960,94
9414.0,33,941.0,27344,1816
11061.0,79,1106.0,28001,3137
13142.0,1,1314.0,28088,402
3133.0,0,313.0,28579,25
5448.0,0,545.0,27948,682
9343.0,1,934.0,27571,690
8053.0,4,805.0,28654,306
0.0,0,0.0,28725,0
10478.0,4,1048.0,28464,261
11398.0,30,1140.0,28214,4697
10287.0,41,1029.0,28504,2162
9466.0,3,947.0,28676,326
7640.0,24,764.0,28405,2576
9716.0,1,972.0,27305,154
8399.0,33,840.0,28312,1547
7439.0,6,744.0,27592,1292
9276.0,14,928.0,28731,860
12262.0,1,1226.0,27843,116
8561.0,2,856.0,27016,144
7471.0,0,747.0,28766,114
10669.0,0,1067.0,28480,292
14074.0,8,1407.0,28127,1074
9616.0,22,962.0,28425,1214
8946.0,5,895.0,27831,321
9193.0,4,919.0,28341,467
10888.0,50,1089.0,28092,4361
5079.0,8,508.0,28422,441
9562.0,1,956.0,27829,179
5304.0,7,530.0,28532,1372
8243.0,8,824.0,27258,638
4165.0,1,417.0,28626,125
7932.0,5,793.0,27349,464
13991.0,7,1399.0,28586,1179
10367.0,14,1037.0,28349,410
11136.0,18,1114.0,27605,585
5777.0,4,578.0,27921,310
10736.0,4,1074.0,27054,280
9906.0,50,991.0,28227,5678
23793.0,0,2379.0,27553,483
10281.0,15,1028.0,28650,1375
9105.0,12,911.0,28458,639
