"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8580.0,7,858.0,27006,1276
10884.0,3,1088.0,27865,218
9624.0,8,962.0,28119,292
9700.0,45,970.0,27021,1744
12096.0,33,1210.0,28621,1258
9710.0,3,971.0,27846,298
6498.0,3,650.0,28768,513
8912.0,20,891.0,27962,663
5744.0,6,574.0,27539,1526
9552.0,6,955.0,27596,1782
6420.0,28,642.0,27712,1416
6679.0,20,668.0,28739,1469
6567.0,32,657.0,28786,1434
,0,,28561,0
9874.0,1,987.0,27009,290
5767.0,1,577.0,28772,112
11467.0,17,1147.0,28023,1702
10763.0,2,1076.0,27875,55
12725.0,100,1272.0,28601,6343
10462.0,41,1046.0,28262,4570
9150.0,34,915.0,27292,3794
6897.0,3,690.0,27242,184
11470.0,81,1147.0,28054,4609
6367.0,6,637.0,27850,472
0.0,0,0.0,28629,0
10043.0,10,1004.0,28073,563
10280.0,3,1028.0,27840,55
9428.0,15,943.0,28574,1669
10114.0,53,1011.0,28472,2023
5127.0,3,513.0,28785,426
10199.0,4,1020.0,28318,467
,0,,27969,0
9235.0,3,923.0,28523,210
9371.0,46,937.0,27604,4465
8813.0,30,881.0,28173,5626
7957.0,3,796.0,27883,347
7498.0,38,750.0,27612,2940
8474.0,37,847.0,28501,1653
9406.0,45,941.0,28562,3575
5075.0,0,507.0,27941,34
13381.0,44,1338.0,28658,3460
8654.0,60,865.0,27262,2143
9648.0,4,965.0,27544,414
11336.0,0,1134.0,28347,207
5387.0,19,539.0,28801,904
9908.0,11,991.0,28572,632
6984.0,18,698.0,27403,1486
8995.0,1,900.0,28395,239
8543.0,26,854.0,27332,2866
4959.0,24,496.0,27513,2430
10163.0,22,1016.0,27932,1285
7337.0,0,734.0,27343,135
10433.0,72,1043.0,27886,2253
8355.0,6,836.0,28391,445
20543.0,0,2054.0,27411,174
7389.0,12,739.0,28420,378
8499.0,3,850.0,28429,726
9508.0,11,951.0,28518,837
11896.0,29,1190.0,28630,2423
7137.0,43,714.0,28716,1331
10858.0,53,1086.0,28146,3299
7116.0,6,712.0,28751,266
9928.0,9,993.0,28128,804
0.0,0,0.0,28672,0
7485.0,10,748.0,28722,513
5501.0,0,550.0,27842,79
9115.0,7,911.0,28439,140
8897.0,0,890.0,28649,92
9583.0,2,958.0,27042,69
11763.0,62,1176.0,28215,7088
0.0,0,0.0,27821,0
6678.0,3,668.0,27806,163
7210.0,8,721.0,27408,1255
8233.0,14,823.0,27409,1478
0.0,0,0.0,28587,0
7981.0,4,798.0,27808,198
0.0,0,0.0,27881,0
8874.0,17,887.0,28403,3722
8573.0,32,857.0,27104,2519
9577.0,7,958.0,27013,622
7055.0,0,706.0,28611,69
9564.0,52,956.0,28269,7791
7640.0,4,764.0,27050,312
10404.0,0,1040.0,28444,237
9122.0,5,912.0,28673,604
8144.0,6,814.0,27810,344
0.0,0,0.0,27157,0
24340.0,38,2434.0,27509,1688
12769.0,10,1277.0,28366,658
8963.0,13,896.0,27239,863
