At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
41945,137631,140596,140596,140604,40512,40512,39338,16685,100084,100084,98293,25260,100085,40519,242326,230036,Missing,,,,,,41481,48628,,43997,210582,222262,231645,49509,220501,232930,244205,41466,48628,43248,41323,9966,49991,48530,9818,,,,MISSING COUNTY,,86116,7478,97842,93071,97826,103115,103019,98393,32065,93062,84852,96219,96216,92045,8140,81589,85192,85435,26039,77200
8860,18427,18697,18697,18708,12447,12447,12334,6626,6207,6207,6050,2218,6207,12452,45028,42142,Wilson,43,43,43,16,49,526,345,76972,12837,39151,41334,42200,13170,41524,43940,45092,526,345,571,526,269,386,345,222,63224,15337,81801,WILSON COUNTY,69710,11850,1853,13640,13172,13637,30881,30865,30242,11048,29148,11007,12553,12551,12214,1826,28775,29246,29261,10789,27799
442,836,837,837,837,761,761,760,413,76,76,76,29,76,761,2045,1947,Tyrrell,,,,,,,,3827,672,1827,1913,1948,686,1912,2006,2047,,,,,,,,,3288,810,4016,TYRRELL COUNTY,3533,167,37,177,175,177,1870,1868,1831,649,1745,142,147,147,147,37,1766,1800,1801,635,1685
10488,22657,22899,22899,22908,11444,11444,11334,5252,11405,11405,11273,5205,11405,11446,64440,59098,Wayne,50,50,50,31,57,6514,5140,115046,15881,55353,58120,59164,16570,60010,63128,64517,6473,5113,6554,6367,896,5177,5025,655,94031,20802,123131,WAYNE COUNTY,103693,17391,3165,20017,19307,20016,37946,37910,37348,12509,36252,16251,18515,18511,17963,3061,35044,35447,35472,12165,34077
2467,4757,4778,4778,4778,2482,2482,2477,1306,2296,2296,2280,1161,2296,2482,12390,11631,Montgomery,,,,,,169,138,25757,4394,11196,11547,11677,4534,11894,12279,12485,169,138,261,169,105,183,138,95,21266,5743,27173,MONTGOMERY COUNTY,23512,2789,521,2988,2948,2988,9236,9233,9162,3908,8936,2607,2788,2788,2756,491,8653,8705,8706,3808,8451
6782,13282,13395,13395,13405,7981,7981,7943,4191,5367,5367,5292,2565,5368,7982,32402,30204,Lenoir,47,47,47,26,55,417,277,52801,10299,28501,29809,30237,10554,30417,31847,32423,417,277,433,417,238,307,277,196,43423,11303,55949,LENOIR COUNTY,47933,9137,1712,10402,10091,10402,21588,21583,21339,8604,20863,8548,9699,9699,9458,1673,20074,20228,20231,8430,19676
3296,6813,6882,6882,6893,4189,4189,4175,2072,2693,2693,2638,1224,2693,4189,18145,16754,Scotland,0,0,0,0,11,219,168,32530,5812,15927,16593,16794,6048,17148,17910,18193,219,168,263,219,126,208,168,99,26793,6531,34823,SCOTLAND COUNTY,29381,4517,928,5161,5027,5161,12769,12765,12664,4994,12412,4116,4661,4661,4568,850,11857,11925,11925,4863,11643
17312,43102,43917,43917,43930,20946,20946,20553,9012,22926,22926,22504,8284,22926,20948,104027,98459,Alamance,45,45,45,16,56,1780,1134,159560,26277,90204,95694,98536,27111,94723,100639,104113,1780,1134,1837,1764,797,1194,1123,655,132145,29035,169509,ALAMANCE COUNTY,145046,24511,4456,27383,26354,27381,74893,74866,72505,21858,68448,22952,25532,25532,24706,4146,69854,71793,71810,21476,66129
866,1835,1855,1855,1855,1286,1286,1270,657,569,569,565,209,569,1286,6472,5610,Camden,,,,,,1821,1328,10327,1401,5271,5514,5646,1622,6071,6353,6521,1821,1328,1863,1754,114,1362,1273,11,8407,1833,10867,CAMDEN COUNTY,9354,799,129,862,838,862,3796,3789,3694,1379,3518,777,830,830,809,117,3377,3452,3454,1273,3221
1942,4782,4830,4830,4830,3489,3489,3480,1459,1341,1341,1302,483,1341,3489,15042,13239,Greene,,,,,,3295,2262,20022,3387,12315,12991,13266,3794,13915,14692,15112,3173,2179,3361,2901,844,2288,1962,496,16884,3592,21069,GREENE COUNTY,18372,2479,394,2888,2822,2888,8863,8859,8697,2556,8535,2278,2642,2642,2603,374,8209,8335,8336,2517,8075
11475,24181,24473,24473,24484,11068,11068,10941,5947,13268,13268,13103,5430,13268,11070,65977,61193,Rowan,137,137,137,98,146,3869,3030,133830,19278,57537,60237,61287,19931,61790,64765,66080,3869,3030,3952,3869,1647,3107,3030,1483,110729,25371,142088,ROWAN COUNTY,122048,20247,3484,21935,21451,21935,40193,40173,39445,14800,37674,18679,20160,20158,19752,3353,37455,38005,38020,14442,35828
2343,3940,3966,3966,3966,3365,3365,3347,2102,601,601,593,241,601,3365,9413,8693,Northampton,,,,,,144,70,18570,3825,8298,8591,8709,3982,8902,9253,9443,144,70,171,144,94,83,70,57,16132,5256,19483,NORTHAMPTON COUNTY,17363,1359,334,1514,1495,1514,7758,7755,7614,3554,7399,1274,1399,1399,1389,308,7132,7224,7227,3460,6954
6266,12661,12814,12814,12825,5859,5859,5789,2937,6955,6955,6872,3329,6955,5859,33774,31428,Wilkes,0,0,0,0,11,247,184,64946,10691,29700,30981,31471,11085,31849,33219,33860,247,184,322,247,183,218,184,160,54628,15162,68412,WILKES COUNTY,59783,9955,2103,10583,10496,10583,22955,22944,22476,8799,21647,9394,9987,9987,9919,1980,20878,21257,21266,8551,20122
8633,19306,19640,19640,19652,7030,7030,6990,3506,12610,12610,12316,5127,12610,7032,44518,42202,Lincoln,0,0,0,0,10,375,240,81663,13190,39406,41321,42238,13438,41365,43486,44547,375,240,396,375,240,273,240,199,67981,15456,86111,LINCOLN COUNTY,74647,14972,2252,17054,16504,17054,27097,27089,26607,10946,26018,13981,15868,15868,15373,2226,25708,26094,26097,10765,25185
9158,17641,17857,17857,17857,10511,10511,10404,6181,7346,7346,7237,2977,7346,10511,40557,38403,Caldwell,,,,,,320,202,78015,13578,36518,37956,38428,13872,38394,39991,40579,320,202,329,320,186,219,202,149,65842,16769,82178,CALDWELL COUNTY,71809,10529,1483,11464,11256,11464,28786,28773,28415,12203,27545,9606,10388,10388,10225,1413,27529,27813,27821,12016,26710
1765,3370,3423,3423,3423,2310,2310,2278,1246,1113,1113,1092,519,1113,2310,9269,8809,Polk,,,,,,128,100,19940,4104,8361,8691,8831,4229,8767,9126,9327,128,100,182,128,98,118,100,88,17478,6644,20724,POLK COUNTY,18752,1678,763,1830,1787,1830,7315,7311,7211,3368,6961,1601,1748,1748,1706,750,6885,6961,6965,3266,6660
7474,15480,15676,15676,15688,8537,8537,8409,4279,7129,7129,7061,3185,7129,8539,37880,35792,Surry,10,10,10,10,20,300,222,67979,12254,33702,35293,35816,12616,35528,37244,37948,300,222,343,300,213,229,222,179,56811,14964,71783,SURRY COUNTY,62223,11197,2323,11876,11788,11875,25729,25705,25156,10080,24031,10363,10979,10978,10924,2181,24147,24592,24608,9894,23117
6049,9949,10028,10028,10041,7492,7492,7436,4632,2536,2536,2513,1417,2536,7494,21930,20836,Macon,0,0,0,0,11,445,352,34121,9031,19887,20574,20900,9261,20870,21626,22011,445,352,516,445,262,409,352,238,29260,10350,35858,MACON COUNTY,31614,2962,868,3104,3077,3104,18391,18381,18104,8131,17463,2725,2865,2865,2845,836,17377,17619,17626,7957,16810
1812,2808,2831,2831,2831,2394,2394,2373,1575,437,437,435,237,437,2394,5404,5114,Clay,,,,,,82,39,10740,2563,4946,5057,5203,2617,5209,5334,5545,82,39,223,82,25,128,39,23,9352,3581,11231,CLAY COUNTY,10050,1019,325,1023,1022,1023,4299,4299,4230,2267,4108,976,980,980,979,323,4039,4095,4095,2217,3931
4041,7850,7952,7952,7952,3852,3852,3805,2162,4100,4100,4045,1879,4100,3852,19255,18254,Yadkin,,,,,,150,102,35700,6335,17256,17992,18280,6469,18124,18942,19285,150,102,172,150,106,121,102,87,29851,7711,37667,YADKIN COUNTY,32660,4939,854,5390,5315,5390,13723,13715,13477,5509,13035,4615,5024,5024,4954,862,12936,13128,13135,5386,12539
15466,38236,39165,39165,39172,39165,39165,38236,15466,,,,,,39172,111209,101557,Out of State,,,,,,,,,37653,96528,99154,101611,40048,105124,108142,111282,,,,,,,,,,,,OUT OF STATE,,,,,,,111282,111209,108142,40048,105124,,,,,,99154,101557,101611,37653,96528
10958,25524,25944,25944,25946,8484,8484,8346,4026,17277,17277,16995,6874,17277,8486,131327,117703,Onslow,183,183,183,58,183,61616,52734,180787,18638,110713,115864,117748,19783,122820,128755,131381,61159,52531,61651,59285,2740,52755,51024,1985,149343,19026,197938,ONSLOW COUNTY,162055,26343,3088,30186,29012,30186,39544,39525,38584,13955,37192,24274,27630,27628,26739,2947,36594,37341,37363,13706,35415
4277,8568,8653,8653,8669,5826,5826,5794,2976,2827,2827,2774,1301,2827,5827,22994,21058,Richmond,0,0,0,0,15,378,262,42075,6929,19903,20785,21131,7117,21603,22626,23077,378,262,448,378,146,328,262,131,34516,8183,44829,RICHMOND COUNTY,38043,4825,716,5404,5324,5404,17225,17212,16924,6255,16400,4394,4910,4910,4853,676,15670,15886,15893,6122,15247
35366,92851,95351,95351,95416,57253,57253,55784,23281,37952,37952,36921,12010,37953,57272,179365,170816,Buncombe,146,146,146,75,191,6584,4198,248550,48099,156590,165237,170941,49040,163776,173040,179529,6573,4198,6662,6519,2543,4257,4165,2045,213777,53494,261191,BUNCOMBE COUNTY,230148,39951,8127,44589,43155,44581,128278,128200,123312,38370,117306,39257,43826,43825,42418,8319,118621,122793,122858,37735,113168
18356,58957,61453,61453,61469,20104,20104,19403,6521,41273,41273,39478,11786,41274,20115,136869,130565,Union,76,76,76,49,80,1215,655,226508,26801,114049,125425,130680,27369,118893,130797,137000,1215,655,1271,1175,568,731,636,412,176616,31234,239859,UNION COUNTY,202043,42171,4568,52859,49393,52844,82870,82810,80189,22233,75547,40490,50573,50572,47538,4585,77232,79338,79376,21804,72923
15799,51218,52959,52959,53004,19955,19955,19423,6759,32904,32904,31695,9001,32906,19959,125959,117918,Cabarrus,100,100,100,39,139,3797,2364,202607,24790,103864,112975,117999,25601,110224,119953,126089,3780,2364,3868,3684,1126,2411,2299,880,161462,29064,216453,CABARRUS COUNTY,181104,39374,4539,47415,44669,47404,74806,74758,71504,19936,67166,37808,45426,45422,43006,4472,67605,70132,70162,19438,63757
1741,2872,2888,2888,2889,1915,1915,1905,1246,973,973,967,495,973,1916,6373,5760,Washington,,,,,,55,28,10985,2402,5454,5692,5780,2632,6021,6279,6385,55,28,56,55,33,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1739,480,1803,1799,1803,4526,4515,4425,2119,4227,1544,1612,1612,1605,411,4059,4120,4130,1975,3882
8890,21582,21989,21989,22034,10760,10760,10622,5183,11209,11209,10940,3707,11210,10762,63065,57072,Harnett,20,20,20,0,62,7140,4904,126086,13708,51788,55720,57138,14383,56619,61090,63169,6931,4835,7208,6101,868,4950,4171,583,100990,17458,135976,HARNETT COUNTY,112079,17505,2024,20307,19449,20306,35654,35619,34710,11491,33013,16332,18738,18737,18093,1947,32792,33431,33450,11178,31285
8951,18636,18894,18894,18895,10353,10353,10238,5163,8541,8541,8398,3788,8541,10354,43632,41026,Burke,,,,,,665,384,86176,13242,38519,40460,41114,13646,40784,42894,43727,665,384,740,665,329,458,384,261,73860,18720,90485,BURKE COUNTY,79893,10303,1740,11416,11184,11410,31571,31557,31045,11577,29816,9465,10456,10456,10294,1626,29782,30186,30200,11355,28670
6344,16848,17159,17159,17198,8658,8658,8483,3704,7147,7147,7011,2452,7147,8659,39467,37039,Granville,1354,1354,1354,188,1392,5000,4455,57336,8932,34322,36241,37112,9124,36328,38443,39583,5000,4455,5097,5000,573,4509,4455,516,48058,10674,60443,GRANVILLE COUNTY,52711,9417,1242,10654,10340,10651,23832,23816,23103,7309,21911,8957,10055,10052,9798,1302,21988,22532,22548,7114,20910
19465,47150,47989,47989,48022,21951,21951,21700,10060,25923,25923,25335,9331,25923,21957,118833,110209,Gaston,115,115,115,74,142,1765,1062,211171,30945,102199,107797,110307,32244,109634,115819,118938,1765,1062,1813,1736,898,1115,1049,667,174276,36651,224529,GASTON COUNTY,191721,36603,5475,41848,40512,41847,75277,75221,73542,25871,71295,34242,38995,38995,37891,5277,68844,70152,70197,25001,66908
5164,9974,10076,10076,10087,6863,6863,6825,3744,3179,3179,3115,1400,3179,6863,25990,23880,Edgecombe,34,34,34,20,45,749,454,48532,8017,22442,23522,23921,8385,24275,25480,26058,749,454,808,735,353,491,434,213,39904,10509,51472,EDGECOMBE COUNTY,43948,6324,1171,7214,7022,7214,18036,18027,17709,6861,17216,5829,6605,6605,6472,1106,16596,16821,16825,6698,16179
6074,16225,16708,16708,16711,11873,11873,11454,4571,4835,4835,4771,1503,4835,11876,33324,31192,Watauga,,,,,,129,54,54308,7705,29026,30273,31260,8124,31116,32299,33437,129,54,207,129,73,89,54,54,49022,9229,56177,WATAUGA COUNTY,51530,4496,671,4696,4675,4696,28534,28499,27495,7380,26491,4119,4295,4295,4278,632,25941,26843,26876,7019,24853
2629,7163,7269,7269,7306,4018,4018,3968,1773,3184,3184,3128,856,3184,4019,25770,22117,Hoke,67,67,67,0,103,6157,4271,50664,4263,19970,21568,22169,4530,23038,24946,25866,6045,4220,6232,5509,515,4302,3780,405,40282,5854,55234,HOKE COUNTY,44624,5820,595,6757,6526,6757,12877,12856,12375,3420,11709,5496,6302,6302,6136,564,11212,11544,11565,3294,10694
2153,4264,4292,4292,4292,3174,3174,3157,1632,1118,1118,1107,521,1118,3174,10858,9933,Bertie,,,,,,60,25,18126,3585,9490,9849,9969,3836,10329,10728,10905,60,25,102,60,19,59,25,15,15647,4479,18947,BERTIE COUNTY,16854,1850,353,2033,1998,2033,8770,8765,8670,3464,8419,1729,1884,1884,1859,337,7965,8024,8026,3233,7736
4993,10615,10722,10722,10740,5738,5738,5679,2703,4984,4984,4936,2290,4984,5738,23137,21930,Person,0,0,0,0,18,395,284,37405,7158,20500,21499,21947,7278,21523,22601,23152,395,284,395,395,201,292,284,180,31361,7938,39490,PERSON COUNTY,34239,5492,1099,5987,5835,5986,16770,16756,16371,5978,15636,5123,5541,5541,5424,1072,15791,16105,16114,5906,15093
7044,12121,12210,12210,12210,8348,8348,8306,4986,3809,3809,3762,2021,3809,8348,26920,25202,Beaufort,53,53,53,37,53,566,334,44735,10297,24050,24928,25308,10721,25543,26562,26987,566,334,622,566,337,432,334,224,37669,11538,46994,BEAUFORT COUNTY,41131,4823,921,5480,5389,5480,20885,20874,20607,9463,20154,4448,4994,4994,4927,884,19667,19874,19882,9189,19268
4798,10583,10839,10839,10842,6173,6173,6081,2932,3766,3766,3673,1601,3766,6175,25146,23065,Jackson,900,900,829,265,901,4007,2903,42001,6893,21335,22395,23114,7153,23116,24294,25255,3686,2661,4101,3306,662,2937,2349,549,36721,8759,43938,JACKSON COUNTY,39175,3250,561,3643,3588,3643,17511,17496,17020,5930,16560,2996,3366,3366,3317,533,16417,16796,16811,5811,15990
17140,37585,38324,38324,38355,12288,12288,12032,6212,26036,26036,25553,10928,26036,12292,89103,84622,Catawba,0,0,0,0,27,1001,616,150636,26678,78280,82871,84714,27234,82141,87030,89189,1001,616,1065,1001,437,689,604,351,124631,29156,159551,CATAWBA COUNTY,137151,28846,4263,32133,31269,32132,55991,55970,54760,22534,52294,26909,29921,29920,29183,4095,53072,54086,54104,22232,50767
102493,407126,425264,425264,425377,164761,164761,155561,43155,260187,260187,251249,59251,260201,164849,838740,802164,Wake,316,316,316,87,327,11100,7432,1044525,137439,698755,760530,802477,140459,727105,791530,839278,11089,7432,11175,10960,3284,7474,7341,2751,849055,133864,1111761,WAKE COUNTY,941934,230862,22247,275749,259701,275720,552354,551920,520740,114928,485283,225392,267272,267259,253199,22452,499899,527473,527731,112236,466022
10615,21297,21622,21622,21644,11732,11732,11609,6005,9890,9890,9688,4610,9890,11732,51763,48450,Cleveland,0,0,0,0,22,592,369,92365,16009,45195,47643,48530,16449,48054,50741,51842,592,369,662,592,327,442,369,285,76504,18575,97947,CLEVELAND COUNTY,84044,14038,2550,15481,15321,15481,35699,35690,34828,13572,33424,12875,14169,14169,14054,2467,33220,33912,33919,13257,31951
6151,12801,12960,12960,12984,7824,7824,7736,3962,5126,5126,5055,2189,5126,7825,34982,32102,Sampson,10,10,10,0,33,566,365,59389,9173,30134,31741,32162,9493,32585,34385,35043,566,365,613,566,247,414,365,204,48081,11637,63531,SAMPSON COUNTY,53473,8013,1294,8833,8652,8833,25597,25583,25167,7952,24006,7494,8204,8204,8091,1241,23285,23533,23544,7728,22275
4586,9537,9615,9615,9640,6398,6398,6380,3007,3206,3206,3146,1568,3206,6398,25487,23608,Columbus,11,11,11,11,36,373,273,52603,7486,22214,23303,23658,7792,23843,25044,25573,373,273,446,373,228,311,273,199,44013,11419,55508,COLUMBUS COUNTY,48224,6070,1197,7165,6960,7165,17962,17949,17711,6367,17400,5537,6554,6552,6411,1120,16619,16783,16793,6167,16404
2656,5297,5338,5338,5340,4314,4314,4284,2232,1024,1024,1013,424,1024,4316,11318,10527,Caswell,,,,,,142,69,21496,4041,10091,10405,10550,4243,10795,11151,11384,142,69,198,142,69,85,69,58,18383,5005,22604,CASWELL COUNTY,19944,1620,386,1729,1708,1729,9457,9447,9301,3788,9033,1353,1446,1446,1427,273,8909,9012,9019,3710,8669
2690,4864,4930,4930,4930,4550,4550,4506,2558,380,380,358,132,380,4550,9524,8972,Yancey,,,,,,133,106,17212,3776,8562,8854,9000,3888,9036,9363,9568,133,106,175,133,115,133,106,106,14782,4744,18069,YANCEY COUNTY,15969,894,149,1051,1049,1051,8342,8340,8181,3624,8009,820,970,970,968,155,7780,7896,7897,3515,7636
6063,13845,14078,14078,14112,6569,6569,6471,3265,7498,7498,7363,2798,7498,6570,35878,33214,Lee,11,11,11,0,44,650,450,57893,9231,30387,32420,33243,9501,32558,34820,35915,650,450,667,650,248,470,450,215,47136,10404,61779,LEE COUNTY,52144,10202,1367,11803,11476,11803,23445,23425,22694,7886,21706,9757,11205,11205,10950,1364,21020,21559,21568,7652,20180
2606,4984,5022,5022,5022,3563,3563,3554,1954,1459,1459,1430,652,1459,3563,11918,11002,Hertford,,,,,,25,10,22610,3921,10409,10878,11034,4095,11207,11746,11980,25,10,77,25,12,33,10,10,19299,4836,23677,HERTFORD COUNTY,20898,2926,617,3384,3318,3384,8519,8509,8403,3466,8256,2723,3111,3111,3057,625,7811,7881,7890,3286,7676
