"Cases Per 100,000 Residents",Deaths,"Cases Per 10,000 Residents",ZIP Code,Cases
8237.0,7,824.0,27006,1225
10334.0,3,1033.0,27865,207
9295.0,8,929.0,28119,282
9211.0,44,921.0,27021,1656
11712.0,32,1171.0,28621,1218
9319.0,3,932.0,27846,286
6092.0,2,609.0,28768,481
8509.0,20,851.0,27962,633
5386.0,6,539.0,27539,1431
8877.0,5,888.0,27596,1656
6098.0,28,610.0,27712,1345
6324.0,20,632.0,28739,1391
6329.0,31,633.0,28786,1382
,0,,28561,0
9193.0,1,919.0,27009,270
5407.0,1,541.0,28772,105
10982.0,17,1098.0,28023,1630
8415.0,2,841.0,27875,43
12197.0,96,1220.0,28601,6080
9709.0,41,971.0,28262,4241
8668.0,34,867.0,27292,3594
6709.0,3,671.0,27242,179
11032.0,78,1103.0,28054,4433
6111.0,6,611.0,27850,453
0.0,0,0.0,28629,0
9561.0,10,956.0,28073,536
10467.0,3,1047.0,27840,56
8863.0,15,886.0,28574,1569
9889.0,52,989.0,28472,1978
4898.0,3,490.0,28785,407
9871.0,4,987.0,28318,452
,0,,27969,0
8883.0,3,888.0,28523,202
8842.0,46,884.0,27604,4213
8353.0,30,835.0,28173,5332
7567.0,3,757.0,27883,330
7157.0,37,716.0,27612,2806
7838.0,34,784.0,28501,1529
9198.0,43,920.0,28562,3496
5075.0,0,507.0,27941,34
12781.0,44,1278.0,28658,3305
8105.0,59,810.0,27262,2007
9368.0,4,937.0,27544,402
11117.0,0,1112.0,28347,203
5059.0,19,506.0,28801,849
9453.0,9,945.0,28572,603
6518.0,17,652.0,27403,1387
8656.0,1,866.0,28395,230
8116.0,26,812.0,27332,2723
4712.0,24,471.0,27513,2309
9783.0,21,978.0,27932,1237
6957.0,0,696.0,27343,128
9859.0,70,986.0,27886,2129
13223.0,0,1322.0,27411,112
7642.0,6,764.0,28391,407
8031.0,3,803.0,28429,686
7174.0,11,717.0,28420,367
9258.0,11,926.0,28518,815
11493.0,27,1149.0,28630,2341
6815.0,43,682.0,28716,1271
10302.0,50,1030.0,28146,3130
7009.0,5,701.0,28751,262
9570.0,9,957.0,28128,775
0.0,0,0.0,28672,0
7266.0,9,727.0,28722,498
5362.0,0,536.0,27842,77
8854.0,7,885.0,28439,136
8511.0,0,851.0,28649,88
9167.0,2,917.0,27042,66
11113.0,59,1111.0,28215,6696
0.0,0,0.0,27821,0
6596.0,3,660.0,27806,161
6894.0,6,689.0,27408,1200
7698.0,14,770.0,27409,1382
0.0,0,0.0,28587,0
7940.0,4,794.0,27808,197
0.0,0,0.0,27881,0
8509.0,16,851.0,28403,3569
8291.0,31,829.0,27104,2436
9099.0,7,910.0,27013,591
6851.0,0,685.0,28611,67
8956.0,49,896.0,28269,7296
7248.0,3,725.0,27050,296
10272.0,0,1027.0,28444,234
8684.0,5,868.0,28673,575
7907.0,6,791.0,27810,334
0.0,0,0.0,27157,0
