At Least One Booster/Additional Dose - All Providers - 65Plus,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,county1,Population 12 Plus,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
17207,56311,58649,58641,58660,21702,21698,20951,7182,36745,36741,35158,9941,36747,21704,127497,120349,Cabarrus,202,202,202,84,209,3895,2412,202607,24897,105222,114571,120435,25698,111302,121136,127631,3874,2412,3967,3773,1156,2462,2338,882,161462,29064,216453,CABARRUS COUNTY,181104,40197,4623,48410,45554,48399,75254,75203,71708,19919,67332,38866,46937,46933,44191,4596,67968,71004,71036,19419,64018
1852,3089,3111,3111,3112,2032,2032,2017,1302,1079,1079,1072,550,1079,2033,6456,5878,Washington,,,,,,58,28,10985,2441,5541,5788,5898,2672,6093,6354,6468,58,28,59,58,35,38,28,16,9274,2932,11580,WASHINGTON COUNTY,10083,1766,494,1830,1827,1830,4579,4568,4469,2143,4269,1574,1641,1641,1635,426,4125,4209,4219,1999,3939
9542,23627,24205,24203,24229,11472,11471,11262,5397,12647,12646,12279,4121,12648,11473,63835,58335,Harnett,86,86,86,24,108,7366,5159,126086,13792,52478,56542,58403,14460,57098,61628,63961,7102,5027,7455,6265,886,5207,4324,595,100990,17458,135976,HARNETT COUNTY,112079,17824,2058,20716,19798,20714,35790,35755,34728,11516,33009,16836,19465,19464,18654,1998,32861,33712,33731,11199,31318
9654,20382,20741,20740,20752,11129,11128,10947,5393,9612,9612,9435,4261,9612,11129,44193,41907,Burke,0,0,0,0,11,677,393,86176,13431,39223,41206,41995,13794,41313,43406,44290,677,393,750,677,333,467,393,262,73860,18720,90485,BURKE COUNTY,79893,10503,1787,11617,11376,11608,31923,31908,31353,11674,30133,9752,10776,10776,10595,1701,30218,30738,30752,11468,29078
6785,18525,18940,18940,18971,9438,9438,9220,3864,7956,7956,7759,2707,7956,9440,39943,37590,Granville,1546,1546,1546,214,1575,5151,4534,57336,8948,34678,36636,37665,9149,36696,38829,40077,5151,4534,5265,5151,589,4590,4534,523,48058,10674,60443,GRANVILLE COUNTY,52711,9545,1265,10806,10469,10803,24006,23989,23209,7295,22000,9164,10347,10344,10024,1328,22078,22712,22728,7097,20980
21207,51888,53047,53043,53073,23783,23779,23424,10700,29070,29070,28270,10396,29070,23794,120152,112209,Gaston,194,194,194,111,209,1805,1087,211171,31281,103509,109301,112304,32538,110559,116827,120278,1805,1087,1869,1776,913,1134,1063,673,174276,36651,224529,GASTON COUNTY,191721,37156,5566,42527,41106,42525,75882,75822,73916,26059,71627,35116,40174,40174,38869,5432,69345,70948,70996,25176,67330
5582,10987,11143,11143,11157,7544,7544,7477,4012,3553,3553,3464,1543,3553,7545,26534,24548,Edgecombe,46,46,46,27,59,781,469,48532,8121,22970,24103,24591,8484,24757,25990,26602,781,469,841,766,364,508,448,216,39904,10509,51472,EDGECOMBE COUNTY,43948,6492,1191,7386,7189,7385,18375,18368,18020,6929,17499,6056,6872,6872,6714,1142,16920,17207,17211,6763,16466
6426,17395,17981,17980,17982,12588,12587,12082,4697,5393,5393,5313,1729,5393,12589,33390,31430,Watauga,,,,,,133,55,54308,7766,29148,30417,31499,8152,31132,32322,33507,133,55,215,133,74,91,55,55,49022,9229,56177,WATAUGA COUNTY,51530,4572,682,4772,4750,4772,28520,28485,27439,7396,26427,4224,4405,4405,4387,652,25975,26970,27003,7059,24869
2889,8009,8171,8169,8195,4410,4408,4343,1898,3633,3633,3538,976,3633,4412,26411,22971,Hoke,128,128,128,15,150,6377,4490,50664,4356,20519,22191,23023,4632,23493,25454,26500,6229,4407,6446,5679,535,4521,3958,413,40282,5854,55234,HOKE COUNTY,44624,5974,620,6958,6689,6958,13096,13076,12536,3477,11840,5714,6600,6600,6370,593,11414,11881,11902,3350,10847
2305,4728,4773,4773,4773,3542,3542,3512,1744,1231,1231,1216,561,1231,3542,10929,10137,Bertie,,,,,,61,25,18126,3651,9650,10015,10176,3866,10375,10778,10988,61,25,115,61,19,61,25,15,15647,4479,18947,BERTIE COUNTY,16854,1900,366,2093,2051,2093,8780,8775,8666,3481,8414,1775,1940,1940,1908,347,8082,8172,8175,3289,7850
5414,11794,11969,11969,11986,6265,6265,6181,2839,5694,5694,5603,2575,5694,6265,23422,22323,Person,10,10,10,0,27,407,288,37405,7263,20758,21808,22342,7380,21703,22819,23447,407,288,418,407,208,296,288,182,31361,7938,39490,PERSON COUNTY,34239,5584,1127,6125,5955,6125,16904,16890,16457,6045,15712,5278,5775,5775,5615,1109,15905,16260,16271,5972,15192
7514,13172,13292,13292,13292,8987,8987,8931,5232,4239,4239,4175,2235,4239,8987,27203,25617,Beaufort,66,66,66,47,66,594,338,44735,10405,24360,25284,25729,10839,25778,26816,27264,594,338,643,594,345,442,338,225,37669,11538,46994,BEAUFORT COUNTY,41131,4942,954,5606,5510,5606,21015,21003,20712,9540,20242,4622,5201,5201,5119,920,19827,20078,20086,9260,19400
5193,11494,11845,11845,11861,6612,6612,6499,3115,4184,4184,4066,1800,4184,6617,25374,23363,Jackson,1049,1049,929,278,1060,4091,2995,42001,6945,21535,22617,23415,7197,23303,24482,25485,3757,2719,4185,3372,665,3030,2391,553,36721,8759,43938,JACKSON COUNTY,39175,3357,577,3754,3691,3754,17546,17529,17034,5955,16574,3112,3493,3493,3434,557,16464,16875,16892,5835,16032
18592,41202,42189,42186,42224,13250,13248,12888,6496,28928,28927,28303,12096,28928,13254,90138,86204,Catawba,11,11,11,0,42,1057,635,150636,27027,79487,84181,86288,27531,82983,87913,90210,1057,635,1106,1037,451,701,623,351,124631,29156,159551,CATAWBA COUNTY,137151,29353,4380,32728,31800,32726,56376,56355,55056,22700,52593,27736,30963,30962,30088,4276,53458,54607,54624,22400,51128
113928,444388,467277,467217,467395,177971,177919,167061,46051,288819,288811,276840,67720,288839,178057,847809,815434,Wake,487,487,487,157,499,11411,7566,1044525,139142,706424,768972,815753,142245,733738,798453,848419,11391,7566,11505,11253,3405,7602,7469,2778,849055,133864,1111761,WAKE COUNTY,941934,234471,22813,280410,263626,280364,556504,556034,523436,116027,488014,230233,274856,274836,258691,23199,502715,533032,533295,113165,468722
11379,23076,23485,23485,23521,12620,12620,12452,6363,10865,10865,10624,5016,10865,12621,52389,49339,Cleveland,0,0,0,0,35,603,370,92365,16264,45897,48391,49420,16705,48627,51315,52470,603,370,675,603,330,444,370,286,76504,18575,97947,CLEVELAND COUNTY,84044,14295,2622,15732,15571,15732,36063,36054,35141,13753,33729,13216,14542,14542,14403,2529,33618,34427,34434,13449,32311
6544,14005,14264,14262,14296,8457,8457,8320,4095,5793,5791,5671,2449,5793,8459,35506,32815,Sampson,14,14,14,0,44,588,355,59389,9312,30625,32273,32885,9630,33012,34834,35567,588,355,634,588,259,416,355,204,48081,11637,63531,SAMPSON COUNTY,53473,8177,1329,9017,8824,9017,25916,25901,25422,8042,24247,7731,8515,8515,8347,1289,23571,23945,23954,7819,22539
4873,10359,10461,10461,10474,6840,6840,6817,3138,3588,3588,3509,1722,3588,6840,25462,23766,Columbus,33,33,33,13,46,376,277,52603,7399,22284,23406,23832,7694,23785,25005,25551,376,277,452,376,229,329,277,200,44013,11419,55508,COLUMBUS COUNTY,48224,6166,1213,7275,7068,7275,17824,17811,17561,6252,17243,5731,6798,6796,6626,1141,16503,16693,16705,6058,16276
2772,5627,5688,5688,5690,4546,4546,4501,2302,1142,1142,1126,470,1142,4548,11398,10657,Caswell,,,,,,143,69,21496,4073,10172,10495,10691,4279,10853,11209,11470,143,69,205,143,69,96,69,58,18383,5005,22604,CASWELL COUNTY,19944,1651,398,1763,1741,1763,9502,9492,9325,3812,9059,1396,1498,1498,1474,284,8952,9090,9097,3731,8707
2835,5143,5230,5230,5230,4751,4751,4696,2649,479,479,447,186,479,4751,9605,9103,Yancey,,,,,,134,107,17212,3808,8662,8966,9131,3923,9103,9438,9649,134,107,176,134,116,134,107,107,14782,4744,18069,YANCEY COUNTY,15969,932,156,1093,1090,1093,8380,8378,8214,3651,8037,859,1011,1011,1009,156,7850,7985,7986,3545,7696
6576,15305,15675,15675,15707,7159,7159,6982,3412,8474,8474,8281,3153,8474,7161,36417,33966,Lee,42,42,42,11,72,664,452,57893,9294,30866,32968,33999,9581,32905,35232,36456,664,452,682,664,255,474,452,215,47136,10404,61779,LEE COUNTY,52144,10450,1420,12112,11747,12111,23662,23642,22821,7906,21791,10102,11628,11627,11306,1408,21210,21887,21897,7671,20312
