Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
11816,11765,15735,12617,SCOTLAND COUNTY,6014,99,12614,4425,12527,4837,,4020,158,5974,,26793,,6014,29381,11557,205,4497,17647,124,,3095,16507,158,5771,32530,SCOTLAND,205,835,4497,34823,,17881,16375,912,241,5023,6531,4915,5023,4968,12280,16910,205,6014,6004,194,4452,11816,158
70931,69435,89376,74434,ALAMANCE COUNTY,38826,654,74412,24189,72361,21346,0,22572,1037,38412,0,132145,0,38828,145046,65767,1435,24931,99796,735,0,16025,96925,1037,26101,159560,ALAMANCE,1435,4101,24931,169509,0,102740,94780,4415,1453,26853,29035,26000,26852,21942,68327,93951,1435,38826,27092,1046,24308,70948,1037
3396,3351,5050,3752,CAMDEN COUNTY,1629,0,3743,784,3665,1268,,766,1085,1625,,8407,,1629,9354,3199,852,814,5340,0,,816,5309,1085,1384,10327,CAMDEN,852,116,814,10867,,5486,5236,129,889,845,1833,823,845,1374,3495,5131,852,1629,1503,1097,800,3398,1085
8134,8052,10226,8668,GREENE COUNTY,3801,54,8664,2414,8530,2500,,2229,68,3777,,16884,,3801,18372,7929,84,2565,11358,60,,1781,10782,68,2922,20022,GREENE,84,368,2565,21069,,11568,10660,386,101,2799,3592,2744,2799,2543,8379,10877,84,3801,2989,82,2540,8135,68
37718,37339,56905,39983,ROWAN COUNTY,21926,1481,39965,19902,39374,14444,59,18300,2887,21763,84,110729,84,21926,122048,35718,3520,19665,63989,1629,84,10803,60317,2887,19219,133830,ROWAN,3520,3294,19663,142088,84,65046,59587,3440,3553,21510,25371,21095,21510,14808,37619,61041,3520,21926,19877,2919,19361,37733,2887
7146,7103,8248,7697,NORTHAMPTON COUNTY,3484,57,7694,1330,7590,3458,,1245,70,3473,,16132,,3484,17363,6933,108,1361,9159,68,,2150,8593,70,3818,18570,NORTHAMPTON,108,303,1361,19483,,9300,8527,328,124,1479,5256,1461,1479,3552,7386,8824,108,3484,3948,83,1354,7149,70
21105,20789,29452,22807,WILKES COUNTY,11698,160,22798,9844,22381,8526,,9223,184,11606,,54628,,11698,59783,20045,234,9782,32994,180,,5952,31101,184,10635,64946,WILKES,234,1949,9782,68412,,33522,30712,2073,260,10455,15162,10379,10455,8772,21561,31639,234,11698,11025,206,9739,21113,184
25874,25580,39089,26981,LINCOLN COUNTY,17690,199,26974,14750,26563,10703,,13777,239,17528,,67981,,17692,74647,25073,367,15549,43188,236,,8124,41698,239,13082,81663,LINCOLN,367,2180,15549,86111,,44116,40973,2212,388,16747,15456,16258,16747,10893,25984,41101,367,17690,13341,272,15154,25877,239
27562,27348,36128,28556,CALDWELL COUNTY,16234,149,28544,10308,28245,11949,,9376,202,16120,,65842,,16234,71809,26550,317,10100,39582,183,,8637,37889,202,13471,78015,CALDWELL,317,1373,10100,82178,,40079,37527,1439,325,11198,16769,11020,11198,12139,27392,38017,317,16234,13761,219,9977,27570,202
6961,6894,8363,7315,POLK COUNTY,3201,88,7311,1669,7225,3276,,1593,100,3174,,17478,,3201,18752,6670,118,1735,9121,98,,1692,8818,100,4109,19940,POLK,118,745,1735,20724,,9282,8691,760,146,1821,6644,1778,1821,3381,6977,8764,118,3201,4239,118,1697,6965,100
24515,24202,33595,25765,SURRY COUNTY,14183,179,25743,11039,25262,9920,,10200,221,14079,,56811,,14183,62223,23174,292,10800,37176,207,,7001,35557,221,12248,67979,SURRY,292,2149,10799,71783,,37768,35183,2293,309,11694,14964,11622,11693,10106,24124,35455,292,14183,12606,228,10760,24529,221
17513,17320,19791,18291,MACON COUNTY,9365,238,18281,2925,18028,7917,,2684,351,9330,,29260,,9366,31614,16756,439,2818,21505,259,,5778,20745,351,8973,34121,MACON,439,818,2818,35858,,21833,20474,855,483,3059,10350,3038,3059,8092,17392,20756,439,9365,9206,407,2803,17520,351
4037,3998,4882,4259,CLAY COUNTY,2610,23,4259,1016,4201,2206,,966,23,2599,,9352,,2610,10050,3893,25,969,5245,25,,1702,5075,23,2549,10740,CLAY,25,320,969,11231,,5371,4990,322,93,1019,3581,1019,1019,2259,4083,5124,25,2610,2606,69,969,4037,23
12987,12855,17106,13601,YADKIN COUNTY,7173,87,13593,4857,13399,5356,,4535,102,7124,,29851,,7173,32660,12469,149,4922,18779,105,,3785,18035,102,6294,35700,YADKIN,149,851,4922,37667,,19064,17828,840,171,5292,7711,5231,5292,5475,12966,17972,149,7173,6420,119,4871,12994,102
99426,97526,95165,112952,OUT OF STATE,31799,,112885,,110089,37282,,,,31290,,,,31802,,95165,,,110089,,,12063,99478,,37282,,OUT O,,,,,,112952,97526,,,,,,,42409,107317,107317,,31798,42409,,,99478,
36019,35510,106870,39174,ONSLOW COUNTY,22252,2515,39156,25773,38355,13583,33,23662,49983,22071,99,149343,99,22254,162055,34392,56063,26699,124143,3047,99,10027,112862,48816,18970,180787,ONSLOW,57420,2872,26697,197938,99,126246,111537,3008,57713,29359,19026,28368,29359,13905,37005,118841,57652,22252,19960,50123,26044,36040,50100
15721,15548,19664,17058,RICHMOND COUNTY,7745,131,17046,4705,16780,6089,,4275,249,7705,,34516,,7746,38043,15140,290,4752,22266,144,,3991,20764,249,6884,42075,RICHMOND,290,664,4752,44829,,22652,20514,703,329,5265,8183,5196,5265,6223,16268,21263,290,7745,7070,284,4717,15728,249
121497,117898,155332,127317,BUNCOMBE COUNTY,88874,2032,127243,39671,122676,37540,52,38972,3837,87343,79,213777,79,88889,230148,112523,5710,43385,171241,2372,79,34173,168821,3837,47827,248550,BUNCOMBE,5710,8255,43384,261191,79,177268,163848,8076,5739,44212,53494,42855,44204,38182,116766,162147,5710,88873,48630,3875,42113,121561,3837
78740,76965,113132,82855,UNION COUNTY,55220,412,82800,41626,80400,21763,24,39887,568,53884,39,176616,39,55226,202043,72677,902,49418,130117,510,39,17251,128785,568,26671,226508,UNION,902,4496,49417,239859,39,135796,124412,4496,920,52021,31234,48815,52008,22463,75767,118295,902,55219,27469,591,46879,78776,568
69055,67115,102111,73931,CABARRUS COUNTY,46520,862,73888,38857,71091,19378,15,37307,1453,45695,48,161462,48,46522,181104,63351,2140,44386,117309,945,48,14489,114936,1453,24641,202607,CABARRUS,2140,4401,44382,216453,48,122682,110989,4466,2156,46595,29064,44078,46585,19938,66835,107832,2140,46520,25349,1467,42421,69083,1453
4021,3990,5363,4429,WASHINGTON COUNTY,2505,16,4418,1716,4360,1961,,1515,28,2498,,9274,,2506,10083,3820,55,1579,6192,33,,1553,5648,28,2383,10985,WASHINGTON,55,406,1579,11580,,6266,5592,475,56,1781,2932,1777,1781,2108,4170,5941,55,2505,2616,38,1574,4031,28
33222,32795,48241,35502,HARNETT COUNTY,19042,348,35465,17164,34743,11177,0,16041,892,18868,13,100990,13,19044,112079,31308,1313,18228,55147,394,13,8244,52425,892,13433,126086,HARNETT,1324,1908,18227,135976,13,56642,51459,1990,1391,19749,17458,19080,19748,11502,33063,51540,1338,19041,13886,954,17772,33243,892
30048,29746,38316,31406,BURKE COUNTY,17195,261,31393,10159,30988,11347,,9313,347,17075,,73860,,17195,79893,28656,494,10233,42495,312,,8496,40663,347,13217,86176,BURKE,494,1609,10233,90485,,43112,40220,1729,503,11203,18720,11013,11202,11562,29778,40431,494,17194,13603,368,10127,30062,347
22249,21879,34002,23625,GRANVILLE COUNTY,14003,516,23608,9303,22981,7089,165,8835,4353,13847,1125,48058,1125,14004,52711,20814,4762,9879,37956,563,1125,5801,36516,4353,8885,57336,GRANVILLE,4762,1280,9876,60443,1125,38903,35900,1220,4799,10479,10674,10213,10476,7292,21795,35860,4762,14003,9075,4371,9668,22266,4353
69303,68321,100965,74990,GASTON COUNTY,42233,653,74938,36069,73505,24906,37,33660,856,41776,54,174276,54,42235,191721,66449,1316,38128,114760,822,54,18040,108352,856,30740,211171,GASTON,1316,5181,38128,224529,54,117442,106424,5384,1339,41113,36651,39939,41112,25872,71316,108701,1316,42233,32078,877,37247,69347,856
16663,16523,22078,17874,EDGECOMBE COUNTY,8740,201,17866,6168,17616,6678,13,5654,290,8697,23,39904,23,8740,43948,16134,393,6352,24851,239,23,4729,23314,290,7959,48532,EDGECOMBE,393,1080,6352,51472,23,25284,23081,1146,405,7005,10509,6842,7005,6851,17145,23706,393,8740,8236,295,6268,16667,290
26646,25872,28942,28441,WATAUGA COUNTY,14149,54,28402,4456,27458,6977,,4079,54,14004,,49022,,14150,51530,24809,90,4252,32184,72,,5511,31000,54,7655,54308,WATAUGA,90,624,4252,56177,,33225,30162,663,127,4657,9229,4636,4657,7333,26460,31006,90,14148,8068,66,4236,26682,54
11286,11104,16766,12613,HOKE COUNTY,6283,226,12592,5719,12274,3275,0,5385,780,6222,20,40282,20,6284,44624,10601,1161,6139,19843,243,20,2451,18230,780,4055,50664,HOKE,1161,554,6139,55234,20,20407,17892,582,1186,6608,5854,6408,6608,3408,11629,18509,1161,6283,4233,785,6008,11306,780
7960,7932,9398,8696,BERTIE COUNTY,3644,15,8691,1793,8637,3218,,1670,15,3635,,15647,,3644,16854,7713,34,1808,10609,19,,1984,9798,15,3562,18126,BERTIE,34,329,1808,18947,,10704,9745,349,43,1965,4479,1938,1965,3449,8403,10230,34,3644,3817,28,1798,7962,15
15913,15670,20284,16627,PERSON COUNTY,9453,180,16613,5385,16269,5861,0,5010,284,9408,0,31361,0,9453,34239,14990,391,5373,22385,201,0,4662,21586,284,7093,37405,PERSON,391,1052,5373,39490,0,22864,21257,1081,391,5846,7938,5725,5845,5939,15552,21328,391,9453,7221,292,5303,15921,284
19681,19541,23777,20699,BEAUFORT COUNTY,10690,224,20688,4723,20466,9137,23,4354,276,10654,33,37669,33,10690,41131,19147,388,4873,26132,270,33,6417,24861,276,10232,44735,BEAUFORT,388,871,4873,46994,33,26452,24643,913,404,5349,11538,5278,5349,9403,20026,25137,388,10690,10586,299,4826,19689,276
16672,16342,21179,17406,JACKSON COUNTY,9137,544,17392,3198,16946,5784,249,2951,2593,9024,688,36721,688,9139,39175,15926,3181,3300,24013,652,688,4358,22784,2302,6846,42001,JACKSON,3540,518,3300,43938,688,24835,22198,553,3857,3572,8759,3527,3572,5907,16494,22873,3794,9137,7112,2798,3263,16686,2764
53502,52729,77464,55691,CATAWBA COUNTY,34833,350,55670,28393,54576,22149,,26477,516,34430,,124631,,34837,137151,50471,713,29318,86077,385,,16212,83377,516,26503,150636,CATAWBA,713,4004,29317,159551,,87984,81977,4173,743,31550,29156,30788,31549,22502,52145,81251,713,34832,27060,539,28732,53520,516
520289,497329,692867,551431,WAKE COUNTY,374675,2710,551011,228361,522579,111696,41,222998,6114,366067,167,849055,167,374737,941934,463755,8740,262126,788244,3009,167,95075,788794,6114,136518,1044525,WAKE,8740,22112,262113,1111761,167,831485,753998,21905,8795,271259,133864,256925,271237,116882,487316,724417,8740,374666,141796,6127,250555,520541,6114
33351,32884,44695,35270,CLEVELAND COUNTY,19710,285,35261,13844,34545,13159,,12653,369,19521,,76504,,19710,84044,31673,500,13891,50155,323,,10075,47636,369,15867,92365,CLEVELAND,500,2423,13891,97947,,51035,47058,2506,522,15243,18575,15110,15243,13475,33182,47526,500,19710,16304,387,13805,33358,369
23184,23060,29719,25268,SAMPSON COUNTY,11226,204,25255,7838,24998,7690,0,7320,305,11169,0,48081,0,11227,53473,22094,420,7968,33886,236,0,5745,31480,305,9114,59389,SAMPSON,420,1220,7968,63531,0,34301,31266,1270,433,8600,11637,8468,8600,7913,23863,32121,420,11226,9419,319,7901,23193,305
16760,16636,22099,17958,COLUMBUS COUNTY,7885,199,17947,5951,17737,6221,0,5396,273,7842,0,44013,0,7885,48224,16430,344,6319,24897,227,0,4186,23366,273,7525,52603,COLUMBUS,344,1105,6317,55508,0,25279,23151,1188,360,6961,11419,6816,6961,6427,17437,23732,344,7885,7842,279,6242,16768,273
8922,8854,10014,9364,CASWELL COUNTY,4706,58,9354,1598,9246,3693,,1325,69,4679,,18383,,4708,19944,8620,92,1412,11024,69,,2501,10413,69,4022,21496,CASWELL,92,271,1412,22604,,11176,10321,380,110,1702,5005,1686,1702,3776,8988,10678,92,4706,4225,71,1398,8930,69
7788,7696,8472,8260,YANCEY COUNTY,4448,104,8258,883,8119,3498,,811,104,4403,,14782,,4448,15969,7557,133,959,9288,115,,2497,8880,104,3752,17212,YANCEY,133,150,959,18069,,9473,8758,144,175,1038,4744,1036,1038,3607,7953,8969,133,4448,3866,131,958,7790,104
21294,20888,30065,23186,LEE COUNTY,12632,214,23166,10017,22567,7631,0,9549,436,12513,0,47136,0,12632,52144,20080,640,10884,34474,248,0,5787,32651,436,9184,57893,LEE,640,1339,10884,61779,0,35398,32027,1343,657,11555,10404,11267,11555,7860,21614,32271,640,12632,9451,464,10703,21303,436
7791,7744,10279,8408,HERTFORD COUNTY,4352,10,8400,2867,8330,3250,,2655,10,4344,,19299,,4352,20898,7614,25,3022,11608,12,,2383,10844,10,3876,22610,HERTFORD,25,616,3022,23677,,11763,10739,609,50,3305,4836,3253,3305,3432,8183,11075,25,4352,4053,23,2985,7799,10
30979,30736,42597,32589,ROCKINGHAM COUNTY,18789,263,32571,13445,32169,13025,0,12523,338,18692,0,72695,0,18790,79246,29736,478,13441,46883,308,0,10068,44790,338,15978,86406,ROCKINGHAM,478,2690,13441,91010,0,47603,44330,2695,498,14516,18996,14236,14516,13348,31073,44996,478,18789,16351,357,13256,30992,338
26426,26227,37218,27904,CARTERET COUNTY,18365,324,27897,11537,27633,12914,,10992,500,18261,,57537,,18367,62070,25726,563,12241,40768,339,,10144,39188,500,15649,66672,CARTERET,563,2411,12239,69473,,41439,38686,2350,603,12932,17867,12572,12932,13386,27066,39166,563,18365,16075,517,11959,26430,500
431827,419539,610350,468252,MECKLENBURG COUNTY,291632,2034,467878,217602,450565,95540,131,207681,4949,286148,329,852079,329,291665,937616,397720,7722,241148,701425,2528,329,77563,678231,4949,119640,1037049,MECKLENBURG,7722,22066,241134,1110356,329,730164,656776,22382,7811,254101,127686,243138,254049,99896,426180,651504,7722,291632,124806,5004,232288,432079,4949
4022,3962,7002,4200,SWAIN COUNTY,2581,407,4199,1169,4105,1868,274,1026,2407,2560,662,11137,662,2581,12138,3880,2929,1109,8712,492,662,1395,7745,2096,2475,13403,SWAIN,3350,200,1109,14271,662,9122,7476,218,3660,1262,2803,1257,1262,1906,4005,8103,3613,2581,2616,2613,1107,4023,2583
7580,7516,8825,8064,AVERY COUNTY,4220,50,8058,1436,7965,3072,,1339,61,4180,,14969,,4220,15935,7425,80,1462,9613,60,,2153,9113,61,3405,16905,AVERY,80,283,1462,17557,,9742,9037,290,102,1576,4020,1568,1576,3206,7869,9385,80,4220,3556,65,1460,7586,61
17199,16879,22592,19066,VANCE COUNTY,9247,189,19040,6684,18457,6254,,6324,297,9163,,34092,,9248,37671,15971,395,6961,26135,215,,4579,24478,297,7586,41780,VANCE,395,1143,6959,44535,,26859,24062,1130,408,7385,8487,7283,7384,6459,17359,24438,395,9246,7804,302,6886,17215,297
20840,20704,24543,22324,HALIFAX COUNTY,10425,190,22305,4626,21986,8307,,4238,253,10366,,39391,,10425,43237,20052,369,4697,27431,224,,5454,25814,253,9353,47245,HALIFAX,369,856,4697,50010,,27855,25613,902,373,5158,10690,5076,5158,8504,21180,26175,369,10425,9630,263,4656,20854,253
33839,33528,49003,36070,NASH COUNTY,20454,362,36048,16458,35522,12537,0,15712,552,20287,13,73765,13,20457,81106,32739,771,17847,54695,424,13,9730,52270,552,15954,89023,NASH,771,3055,17847,94298,13,55792,51591,3068,778,18944,17956,18402,18944,12869,34576,51805,771,20454,16361,567,17511,33856,552
21329,21111,26040,23087,RUTHERFORD COUNTY,11717,431,23068,5257,22746,8488,,5050,526,11650,,53422,,11718,58398,20464,616,5475,29001,467,,6334,27361,526,10285,63605,RUTHERFORD,616,1366,5473,67029,,29463,27045,1390,650,5726,14855,5639,5726,8898,22021,27894,616,11717,10755,546,5408,21340,526
10934,10692,13470,11716,ASHE COUNTY,7063,69,11706,3035,11401,4478,,2963,80,7026,,22479,,7063,24214,10427,108,3211,14787,91,,3717,14251,80,5388,26129,ASHE,108,841,3211,27203,,15139,13970,768,126,3297,7249,3278,3296,4762,11110,14253,108,7063,5621,99,3198,10941,80
13606,13465,19891,14371,STOKES COUNTY,8981,117,14363,7053,14145,5983,,6551,137,8931,,37145,,8981,40306,13203,217,7071,21905,149,,4657,20860,137,7644,43536,STOKES,217,1544,7071,45591,,22258,20610,1651,253,7634,9917,7543,7634,6160,13820,21090,217,8981,7960,172,7008,13617,137
2751,2724,3684,2917,GRAHAM COUNTY,1382,37,2916,867,2882,1334,10,776,277,1377,55,6767,55,1383,7414,2666,334,789,4138,62,55,838,3848,242,1521,8040,GRAHAM,376,150,789,8441,55,4201,3790,163,404,880,2067,880,880,1369,2810,4011,376,1382,1594,306,789,2753,277
20848,20485,28554,22233,PENDER COUNTY,12578,250,22222,9015,21715,7778,0,8362,340,12426,12,49058,12,12581,53967,19852,510,9575,32204,284,12,5918,30787,340,9388,59482,PENDER,510,1360,9575,63060,12,33113,30112,1404,521,10359,11716,9979,10358,8030,20985,30510,510,12575,9718,356,9287,20856,340
38224,37514,56795,40253,CRAVEN COUNTY,23086,874,40230,14415,39194,16140,12,13657,7438,22919,12,80387,12,23088,87409,35715,8316,14869,63082,914,12,12741,60596,7423,19630,95778,CRAVEN,8354,2616,14869,102139,12,64532,59599,2583,8472,15807,20103,15534,15807,16448,37199,59930,8412,23086,19945,7486,14647,38241,7457
211710,208092,289728,225419,GUILFORD COUNTY,137516,1497,225297,92960,219934,61433,73,88573,2318,135134,167,418240,167,137523,459608,198837,3534,102931,327039,1766,167,50597,317059,2318,77765,505896,GUILFORD,3534,14835,102931,537174,167,337854,309213,15123,3566,108869,83442,103571,108845,63452,209520,306014,3534,137515,80341,2331,98803,211797,2318
10654,10478,11448,11045,MADISON COUNTY,5611,86,11039,1192,10828,4095,,1127,119,5565,,17939,,5612,19327,10202,210,1266,12357,106,,2760,12060,119,4428,20741,MADISON,210,247,1266,21755,,12607,11847,262,225,1337,5034,1319,1336,4134,10523,11925,210,5611,4502,136,1250,10658,119
26911,26100,36583,28259,CHATHAM COUNTY,22746,150,28228,12012,27161,11180,,11360,258,22363,,59661,,22753,65198,24965,348,12938,40566,163,,10317,40140,258,13819,70897,CHATHAM,348,2489,12936,74470,,42306,38756,2461,384,13663,18634,13057,13660,11452,25899,38259,348,22746,14076,272,12398,26930,258
63928,62945,85889,67360,PITT COUNTY,35392,505,67313,26341,65857,18529,48,24174,1009,35006,91,142466,91,35394,155511,60706,1521,27892,96818,602,91,13513,92890,1009,22193,170444,PITT,1521,3159,27892,180742,91,99493,91011,3371,1544,30589,25045,29440,30586,18785,63346,91208,1521,35392,22758,1034,27057,63964,1009
38685,38515,51950,40926,MOORE COUNTY,27496,415,40915,14504,40665,18452,0,13681,691,27253,0,79328,0,27496,86466,37578,896,15332,57355,444,0,14786,54757,691,22156,94937,MOORE,896,3289,15332,100880,0,58289,54073,3371,931,16432,24192,15794,16432,19386,39642,55042,896,27496,23201,734,14867,38691,691
155776,151671,207558,168166,FORSYTH COUNTY,98355,1224,168023,64581,162332,45481,67,61791,2017,96714,149,295401,149,98362,325690,143750,3214,69692,236350,1513,149,36430,227600,2017,57277,359934,FORSYTH,3214,10572,69690,382295,149,244624,221554,10528,3243,73215,62720,70804,73200,47293,153493,221288,3214,98354,59334,2030,67866,155878,2017
