Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
33147,43427,41321,165,39052,14253,Robeson,70,202,11278,1562,39039,12621,9153,130625,165,51773,43386,1782,238,12483,20565,12473,13222,37409,48889,98425,15085,197,109195,10074,33156,32003,202,10074,51714,81
4497,5251,5137,,5015,2706,Perquimans,,,896,178,5014,2528,717,13463,,5955,5249,199,,940,3671,940,2721,4904,5800,10957,2920,,11854,752,4499,4420,,752,5954,
65644,92840,86505,,71067,23024,Johnston,,,27450,3057,71040,19967,23823,209339,,102367,92813,3280,,31300,28558,31235,20621,67393,94843,156585,23901,,175612,27169,65670,62682,,27170,102275,
37253,53196,50858,,39840,18419,Randolph,,,16976,3164,39811,15255,14776,143667,,58240,53178,3240,,18400,26060,18385,15657,38435,55411,111702,18897,,123257,15925,37270,36082,,15926,58196,
2800,2934,2832,,3006,979,Hyde,,,148,37,3006,942,128,4937,,3163,2934,44,,157,1114,157,968,2889,3037,4098,1012,,4410,134,2800,2704,,134,3163,
4553,5644,5528,,4916,2466,Alleghany,,,1181,284,4909,2182,1050,11137,,6144,5639,299,,1228,3116,1227,2280,4814,5995,9249,2579,,9915,1086,4558,4478,,1086,6136,
14900,20951,19979,,16880,6943,Duplin,,,6275,1223,16872,5720,5464,58741,,23863,20947,1286,,6983,11405,6979,5945,16303,22578,44760,7231,,49644,6047,14904,14515,,6047,23851,
3542,3948,3860,,3953,1653,Gates,,,422,110,3948,1543,372,11562,,4414,3947,112,,461,2418,461,1674,3855,4277,9230,1786,,10120,405,3543,3488,,405,4409,
24207,30757,29596,,25358,12471,Haywood,,,6838,1556,25351,10915,6140,62317,,32624,30751,1691,,7266,15572,7263,11136,24502,31340,50968,12827,,54941,6544,24213,23456,,6544,32614,
18050,23126,22293,,19502,8771,Stanly,,,5681,1098,19499,7673,4832,62806,,25477,23124,1168,,5975,12123,5971,7998,18806,24487,49282,9166,,54008,5074,18052,17461,,5074,25470,
26696,100480,91648,79,31728,10410,Missing,0,30,72527,6425,31675,3985,67235,,79,110917,100087,5999,458,78731,,78577,4349,28527,101084,,10348,269,,73312,26897,24334,30,73314,110282,0
26103,35321,33684,,27945,11852,Wilson,,,9586,1498,27941,10354,8273,81801,,38677,35312,1559,,10732,15337,10711,10647,27100,36686,63224,12206,,69710,9209,26110,25411,,9211,38652,
1591,1711,1644,,1727,625,Tyrrell,,,147,34,1726,591,115,4016,,1880,1710,33,,153,810,153,610,1652,1799,3288,643,,3533,119,1592,1529,,119,1879,
32655,52219,49990,6339,35685,15183,Wayne,796,9290,13963,2521,35660,11866,11771,123131,6487,60558,52166,2726,9343,15530,20802,15509,12242,34684,57689,94031,16194,6524,103693,13024,32671,31880,9042,13024,60459,1226
8140,10245,9952,,8784,4098,Montgomery,,,2330,402,8784,3696,1982,27173,,11261,10245,451,,2477,5743,2475,3803,8574,10904,21266,4254,,23512,2105,8140,7970,,2105,11259,
18293,25471,24540,,19910,9442,Lenoir,,,7727,1375,19906,8067,6504,55949,,28518,25467,1442,,8608,11303,8598,8296,19568,27295,43423,9738,,47933,7174,18297,18036,,7174,28504,
