Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs,Fully Vaccinated - All Programs 18Plus,Fully Vaccinated - Tiberius 18Plus,At Least One Dose - NC,Fully Vaccinated - All Programs 65Plus,County,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - Tiberius 12Plus,At Least One Dose - Federal 18Plus,Fully Vaccinated - Federal 65Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Fully Vaccinated - Federal 18Plus,Population,Fully Vaccinated - Tiberius 12Plus,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,Population 18 Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Population 12 Plus,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus
468766,670724,619842,3185,493198,128466,Wake,1099,3649,190289,17735,492907,109632,177475,1111761,3185,711891,670576,18026,3662,215031,133864,214328,111884,460830,654768,849055,131039,3185,941934,198625,468908,439182,3649,198631,710884,1129
28361,36827,35525,,30367,14205,Cleveland,,,9653,1825,30358,12380,7813,97947,,40918,36820,1995,,10551,18575,10520,12712,29448,39101,76504,14707,,84044,8459,28368,27712,,8459,40878,
19628,24623,23793,,21841,8265,Sampson,,,5673,893,21836,7372,4644,63531,,27984,24618,1000,,6143,11637,6142,7622,21030,26703,48081,8622,,53473,4990,19633,19149,,4990,27978,
15235,18722,18229,,16519,7109,Columbus,,,4019,789,16512,6320,3111,55508,,21131,18714,919,,4612,11419,4607,6543,16328,20347,44013,7462,,48224,3479,15243,15118,,3479,21119,
8025,8891,8721,,8532,3746,Caswell,,,1170,218,8525,3528,823,22604,,9761,8886,322,,1229,5005,1229,3625,8351,9521,18383,3947,,19944,861,8030,7898,,861,9754,
6669,7358,7186,,7234,3390,Yancey,,,653,117,7234,3273,558,18069,,8044,7358,126,,810,4744,807,3418,7141,7794,14782,3544,,15969,689,6669,6628,,689,8041,
19447,27364,26124,910,20899,8906,Lee,259,978,7392,1001,20894,7646,6259,61779,910,30282,27326,1062,1017,8366,10404,8347,7906,20249,28619,47136,9239,946,52144,6969,19449,18955,978,6969,30219,271
6927,8624,8434,,7642,3495,Hertford,,,1864,477,7638,3018,1558,23677,,9748,8621,485,,2106,4836,2104,3236,7570,9434,19299,3721,,20898,1694,6930,6876,,1694,9742,
28227,36291,35247,,30040,14416,Rockingham,,,9209,2007,30026,12409,7742,91010,,39678,36285,2078,,9638,18996,9632,12782,29128,38337,72695,14860,,79246,8058,28233,27505,,8058,39658,
383219,568702,532982,9740,412308,115392,Mecklenburg,4190,10666,174448,17616,411994,93586,157117,1110356,9740,619562,568505,18283,10714,196540,127686,195934,96049,391266,576380,852079,118719,9753,937616,175546,383397,366125,10666,175552,618594,4387
24741,33406,32463,672,26190,14656,Carteret,299,677,8513,1831,26183,12526,7361,69473,672,36186,33385,1862,712,9284,17867,9268,12826,25701,34891,57537,14985,689,62070,7972,24745,24430,677,7972,36128,297
3705,4831,4729,325,3931,2089,Swain,108,486,917,155,3930,1826,723,14271,325,5423,4822,180,499,993,2803,993,1870,3846,5249,11137,2261,333,12138,792,3706,3681,486,792,5409,211
6868,7873,7713,,7433,3168,Avery,,,1040,221,7428,2947,921,17557,,8576,7870,225,,1143,4020,1138,3091,7341,8381,14969,3316,,15935,1002,6871,6792,,1002,8566,
14844,19614,18776,,16327,6864,Vance,,,5044,897,16311,5967,4419,44535,,21797,19601,927,,5470,8487,5461,6199,15606,20650,34092,7126,,37671,4757,14856,14357,,4758,21772,
17927,20794,20297,,19698,8584,Halifax,,,3199,672,19687,7912,2600,50010,,23233,20783,737,,3535,10690,3530,8205,19180,22379,39391,8942,,43237,2856,17938,17697,,2856,23217,
17880,21491,20888,20,19828,9007,Rutherford,10,21,3821,1120,19818,7877,3322,67029,20,24007,21459,1192,48,4131,14855,4125,8373,19311,23153,53422,9575,47,58398,3559,17885,17546,21,3559,23964,10
31124,43070,41419,,33414,15019,Nash,,,12135,2442,33401,12577,10707,94298,,47106,43060,2532,,13692,17956,13670,12991,32802,44937,73765,15523,,81106,11936,31133,30712,,11937,47071,
9542,11816,11456,,10455,4866,Ashe,,,2247,669,10450,4197,2077,27203,,12919,11812,628,,2464,7249,2458,4518,10266,12513,22479,5146,,24214,2270,9546,9379,,2270,12908,
12156,16825,16340,,12968,6854,Stokes,,,5149,1186,12961,5668,4375,45591,,18510,16819,1328,,5542,9917,5535,5874,12705,17854,37145,7202,,40306,4663,12162,11965,,4663,18496,
2432,2878,2844,,2658,1376,Graham,,,626,95,2657,1281,438,8441,,3295,2876,122,,637,2067,637,1324,2607,3233,6767,1446,,7414,444,2434,2406,,444,3294,
19281,25276,24303,,20815,8914,Pender,,,6338,991,20804,7923,5379,63060,,27955,25268,1085,,7140,11716,7126,8138,20270,26608,49058,9223,,53967,5987,19289,18924,,5987,27930,
33873,46935,45188,3764,35708,18016,Craven,335,3928,9744,2077,35690,15604,8634,102139,3764,50261,46892,2095,3989,10564,20103,10548,15840,34259,47931,80387,18196,3799,87409,9255,33881,32790,3928,9255,50166,261
197897,274687,260004,7269,208732,75669,Guilford,4013,7757,71522,11757,208638,59899,62892,537174,7269,296357,274611,12685,7770,79855,83442,79609,61171,199078,278357,418240,78028,7282,459608,69445,197960,189843,7757,69445,296004,4172
9390,10274,9994,,9879,4086,Madison,,,899,189,9874,3897,789,21755,,10888,10270,211,,1009,5034,1004,3953,9636,10535,17939,4164,,19327,880,9394,9205,,880,10878,
26993,36666,35055,,28477,14445,Chatham,,0,10084,2084,28458,12361,8922,74470,,39484,36652,2101,11,10996,18634,10963,12623,27400,37484,59661,14724,,65198,9659,27005,26133,0,9661,39421,0
58918,81770,78376,4909,62387,23196,Pitt,2599,5233,18781,2329,62353,18268,16093,180742,4909,88850,81733,2503,5256,21207,25045,21091,18533,60397,84411,142466,23750,4920,155511,17906,58944,57374,5233,17906,88677,2714
37191,47910,46147,44,38706,21066,Moore,0,68,11306,2793,38688,18273,9828,100880,44,51163,47880,2900,90,12367,24192,12313,18640,37651,49025,79328,21540,61,86466,10645,37204,36275,68,10645,51069,0
138783,188914,178310,339,148432,52727,Forsyth,25,432,51039,8592,148316,44110,45350,382295,339,205202,188810,8887,449,56321,62720,56115,45664,140960,192431,295401,54579,355,325690,49688,138870,132621,432,49689,204863,28
48890,74309,70658,,49912,22755,Iredell,,,26166,4002,49890,18753,23091,181806,,78912,74292,4045,,29000,29513,28965,19166,48345,74511,140623,23211,,156060,25402,48907,47567,,25402,78855,
13609,16083,15594,,14230,7222,Transylvania,,,2624,917,14228,6305,2388,34385,,16970,16082,938,,2740,10809,2735,6441,13728,16352,29099,7379,,30988,2473,13610,13206,,2473,16963,
7845,9224,9019,,8666,4022,Martin,,,1541,358,8663,3664,1313,22440,,10295,9221,391,,1629,5372,1629,3826,8410,9951,17917,4217,,19455,1376,7848,7706,,1376,10292,
7283,8920,8695,,7757,3590,Warren,,,1662,408,7753,3182,1497,19731,,9590,8916,406,,1833,5173,1828,3273,7616,9278,16200,3679,,17477,1633,7287,7198,,1633,9581,
3143,3785,3686,,3394,1665,Jones,,,737,152,3393,1513,608,9419,,4186,3785,177,,792,2257,792,1553,3297,4034,7704,1730,,8314,642,3143,3078,,642,4185,
14509,19539,18646,,15310,7278,Davie,,,5313,1351,15301,5927,4637,42846,,21118,19533,1421,,5808,9279,5797,6108,14700,20013,33901,7529,,37262,5024,14515,14009,,5024,21098,
67482,164738,157441,63496,72780,35577,Cumberland,5395,70483,34166,4374,72679,25808,28810,335509,65186,181737,164672,4812,70532,38425,40937,38368,26505,69598,172016,252655,36851,65217,277878,32004,67517,65135,68252,32004,181530,5534
16461,18267,17797,,17896,7139,McDowell,,,2126,395,17889,6744,1747,45756,,20089,18264,471,,2193,9517,2193,6938,17278,19404,36617,7409,,39943,1803,16464,16050,,1803,20082,
8528,10065,9960,,9192,5538,Cherokee,,,1852,549,9189,4989,1532,28612,,11048,10063,597,,1856,8723,1856,5182,9021,10873,23877,5779,,25640,1535,8530,8428,,1535,11045,
4967,6064,5928,,5909,2756,Chowan,,,1194,329,5905,2427,1030,13943,,7191,6063,330,,1282,3521,1282,2791,5767,6961,11164,3121,,12171,1096,4968,4898,,1096,7187,
77076,114026,106931,16563,80269,29505,Orange,8101,17250,19529,2479,80217,18925,18744,148476,16563,118953,113987,2517,17282,21402,21654,21328,19171,74384,111153,119925,29988,16578,130842,20348,77100,71624,17240,20348,118795,8300
11876,13400,13059,,12566,5240,Alexander,,,1672,206,12563,5034,1418,37497,,14375,13398,223,,1809,7667,1807,5185,12260,13932,30040,5408,,32781,1522,11878,11641,,1522,14370,
143887,189258,179571,3689,151910,38632,Durham,216,3951,42268,4714,151855,33702,38711,321488,3689,201827,189199,4936,3984,45933,43764,45831,34276,144335,190554,255829,39434,3716,275950,41623,143919,137171,3951,41623,201637,222
44693,55470,53483,,47696,23570,Henderson,,,10939,3258,47683,20312,10133,117417,,59374,55462,3332,,11678,30961,11665,20831,45845,56784,95451,24163,,103234,10769,44701,43350,,10769,59348,
12847,15880,15502,34,14601,5969,Pasquotank,13,34,3543,672,14582,5284,2905,39824,34,18307,15861,790,45,3661,6841,3661,5798,14162,17739,31068,6601,45,34029,2980,12855,12563,34,2980,18277,13
5467,6162,6065,,5759,3140,Pamlico,,,729,187,5759,2953,649,12726,,6543,6162,198,,784,3866,783,3039,5687,6416,10805,3237,,11540,695,5467,5416,,695,6542,
4994,5637,5533,,5438,2506,Mitchell,,,679,178,5437,2328,566,14964,,6222,5637,193,,784,3810,782,2428,5383,6062,12229,2621,,13195,643,4994,4967,,643,6219,
8118,9500,9334,,9169,3698,Currituck,,,1514,279,9160,3419,1331,27763,,10750,9496,297,,1581,4551,1579,3818,8996,10510,21675,4115,,23787,1378,8122,8003,,1378,10739,
58899,75726,74165,156,61902,39382,Brunswick,0,161,17774,5393,61887,33989,15881,142820,156,80929,75709,5303,174,18853,46605,18820,34942,60836,78771,121795,40245,166,129086,16654,58906,58128,161,16654,80868,0
45913,61629,59347,,49393,21935,Davidson,,,17494,3346,49373,18589,14890,167609,,68020,61615,3559,,18627,31089,18603,19163,47424,64918,131285,22722,,144432,15702,45927,44457,,15702,67976,
20517,29354,27990,,21714,9291,Franklin,,,9046,1485,21706,7806,8058,69685,,31760,29349,1539,,10046,11935,10022,7956,20976,30022,54524,9495,,59978,8832,20522,19932,,8832,31728,
19567,23278,22455,,20479,8829,Dare,,,4131,426,20470,8403,3484,37009,,24912,23271,472,,4433,8201,4429,8599,19759,23890,30088,9071,,32745,3704,19574,18971,,3704,24899,
9825,12208,11856,,11096,5188,Bladen,,,2767,437,11091,4751,2183,32722,,14140,12206,521,,3044,7459,3036,4988,10804,13571,26077,5509,,28574,2381,9827,9673,,2381,14127,
87758,127057,121554,5108,92906,40448,New Hanover,2869,5465,34899,4811,92888,32768,31152,234473,5108,137055,127038,5076,5470,38679,43147,38562,33426,89669,130033,191812,41501,5113,206724,34172,87771,85294,5465,34173,136915,2999
7235,8668,8458,,7721,3325,Anson,,,1623,261,7720,3064,1277,24446,,9571,8667,328,,1850,4730,1847,3161,7642,9265,19608,3489,,21306,1432,7236,7181,,1432,9567,
