Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42255,BURKE COUNTY,6790,6832,3925,6663,6834,3727,3689,3607,2242,3729,3105,3105,3101,3056,1683,11012,11593,11532,11593,11514,11252,5573,11532,11517,11330,5439,11532,11593,22592,23041,23135,23180,44611,13792,39615,41496,42422,14201,41763,43757,44812,Burke,10,10,10,0,55,23125,23031,22582,11012,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23125,10867,1962,11897,11679,11880,32114,31987,31334,11871,30152,10085,11021,11017,10859,1886,30160,30761,30861,11642,29053
38230,GRANVILLE COUNTY,6534,6631,3027,6349,6635,4065,3990,3861,1967,4069,2566,2566,2544,2488,1060,8167,10596,9563,10594,10477,10142,4267,9562,9525,9313,3634,9563,10596,21246,21793,21947,21979,40689,9284,35322,37245,38387,9520,37411,39519,40995,Granville,1791,1791,1791,266,1820,20156,20002,19455,7901,5508,4780,57336,5508,4780,5595,5508,631,4840,4780,536,48058,10674,60443,52711,GRANVILLE COUNTY,20159,9793,1396,10997,10681,10983,24403,24198,23330,7493,22110,9436,10563,10559,10269,1457,22196,22891,22984,7291,21106
113820,GASTON COUNTY,17550,17697,8732,17175,17703,7626,7536,7424,4449,7629,10074,10071,10014,9751,4283,25221,25740,34247,25725,25547,25093,11840,34247,34094,33259,13203,34247,25740,58667,59956,60287,60369,121830,32456,105419,110985,114055,33885,112564,118610,122246,Gaston,315,315,315,178,382,59972,59641,58352,25043,1964,1224,211171,1964,1224,2007,1931,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,59987,38464,6128,43597,42197,43541,76642,76325,74449,26735,72169,36353,41164,41150,39899,5960,69862,71446,71623,25800,67870
24796,EDGECOMBE COUNTY,3269,3277,1999,3224,3277,2261,2256,2245,1505,2261,1016,1016,1013,979,494,6663,8485,4317,8484,8456,8372,4613,4317,4304,4204,1996,4317,8485,12673,12857,12898,12950,26834,8301,23265,24344,24866,8713,25098,26293,26952,Edgecombe,97,97,97,54,148,12801,12760,12576,6609,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12802,6855,1294,7710,7521,7704,18313,18248,17890,6993,17377,6362,7135,7135,6978,1235,16829,17124,17139,6833,16388
31019,WATAUGA COUNTY,6857,6912,3305,6633,6929,4891,4840,4645,2450,4907,2022,2021,2017,1988,855,7318,13106,6389,13103,12758,12207,4970,6389,6386,6309,2348,6389,13106,18516,19144,19492,19495,32706,7850,28760,30058,31205,8217,30493,31693,33061,Watauga,,,,,,19492,19144,18516,7318,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19495,4643,753,4821,4802,4819,28017,27754,26758,7390,25717,4288,4456,4456,4438,717,25555,26498,26633,7078,24407
23646,HOKE COUNTY,2252,2301,1044,2153,2303,1276,1232,1167,665,1278,1025,1025,1020,986,379,3691,5089,4397,5087,5017,4894,2241,4397,4375,4259,1310,4397,5089,10182,10478,10570,10599,26923,4610,21064,22758,23737,4926,23856,25860,27091,Hoke,1086,1086,1029,140,1113,9484,9392,9153,3551,6349,4639,50664,6134,4496,6391,5548,597,4664,4042,444,40282,5854,55234,44624,HOKE COUNTY,9486,6254,691,7216,6946,7208,13484,13366,12780,3638,12054,5958,6835,6827,6600,660,11662,12180,12238,3506,11064
10157,BERTIE COUNTY,1399,1399,832,1389,1399,1125,1125,1119,664,1125,274,274,274,270,168,2680,3855,1502,3855,3853,3814,1951,1502,1499,1480,729,1502,3855,5294,5352,5357,5367,10939,3808,9689,10024,10207,4036,10410,10784,11018,Bertie,0,0,0,0,10,5357,5352,5294,2680,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5357,1971,405,2150,2106,2150,8733,8720,8609,3611,8370,1836,1995,1995,1955,382,8043,8136,8142,3410,7827
22618,PERSON COUNTY,3861,3904,2017,3773,3905,2114,2083,2022,1056,2114,1791,1790,1778,1751,961,6689,6814,7061,6809,6760,6633,3123,7061,7038,6937,3533,7061,6814,13626,13854,13926,13936,23752,7634,21105,22122,22682,7784,22094,23169,23861,Person,56,56,56,33,61,13870,13798,13570,6656,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13875,5796,1234,6306,6144,6302,17114,17009,16584,6325,15857,5456,5933,5932,5781,1204,16047,16392,16447,6244,15355
26128,BEAUFORT COUNTY,5179,5191,3455,5117,5191,3740,3729,3696,2593,3740,1451,1451,1450,1421,862,8697,9794,5093,9794,9769,9679,5797,5093,5089,5024,2841,5093,9794,14791,14946,14975,14988,27703,10954,24931,25799,26241,11399,26354,27331,27797,Beaufort,88,88,88,59,101,14887,14858,14703,8638,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14887,5202,1051,5807,5720,5805,21275,21226,20939,9957,20480,4846,5374,5374,5293,1008,20122,20370,20387,9703,19701
23685,JACKSON COUNTY,3941,3981,2216,3855,3984,2263,2227,2187,1440,2266,1718,1718,1714,1668,776,6015,7051,5032,7041,6967,6837,3340,5032,5026,4904,2361,5032,7051,12819,13214,13330,13351,25575,7177,21818,22925,23817,7432,23472,24683,25793,Jackson,1257,1221,1078,314,1268,12073,11993,11741,5701,4187,3184,42001,3823,2878,4310,3432,678,3262,2541,570,36721,8759,43938,39175,JACKSON COUNTY,12083,3455,633,3846,3779,3839,17637,17549,17081,6121,16585,3203,3576,3574,3519,604,16528,16927,16979,6003,16074
87692,CATAWBA COUNTY,14741,14915,8233,14376,14917,4871,4740,4559,2981,4873,10044,10044,10001,9817,5252,22283,14608,33815,14604,14380,13881,7124,33813,33716,33072,15132,33815,14608,47008,48151,48472,48517,91604,28234,81188,85642,87900,28799,84676,89353,91953,Catawba,55,55,55,27,94,48417,48096,46953,22256,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48423,30249,4917,33458,32565,33428,57300,57021,55633,23374,53300,28619,31661,31652,30841,4803,54095,55334,55468,23077,51874
828244,WAKE COUNTY,206885,213049,66461,195727,213435,69309,64983,60288,23271,69626,143809,143740,141902,135439,43190,148784,201448,350826,201333,193164,180318,52920,350793,346653,333764,95440,350826,201448,515543,541288,553597,553774,860029,146443,720224,781635,835427,149853,747037,810633,873765,Wake,1471,1471,1461,424,1500,552126,539817,514082,148360,12010,8324,1044525,11964,8307,12072,11817,3684,8343,8206,2953,849055,133864,1111761,941934,WAKE COUNTY,552274,241259,25319,287288,270004,286029,574405,561990,528665,120850,493961,237136,281577,280926,265217,25800,508111,538994,545507,117690,474882
49342,CLEVELAND COUNTY,7534,7566,4642,7438,7570,4635,4606,4554,2958,4638,2932,2931,2928,2884,1684,13224,13570,12701,13569,13486,13269,6923,12700,12679,12453,6275,12701,13570,25758,26201,26305,26338,52409,16622,46116,48461,49433,17107,48912,51433,52520,Cleveland,36,36,36,26,67,26269,26165,25722,13198,663,402,92365,663,402,727,663,388,477,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26271,14744,2837,16054,15909,16052,35739,35694,34861,13882,33505,13638,14848,14848,14722,2738,33337,34092,34108,13592,32076
33122,SAMPSON COUNTY,3965,3977,2168,3920,3977,2360,2353,2335,1284,2360,1617,1617,1612,1585,884,7489,9210,6969,9207,9175,8975,4284,6969,6963,6842,3177,6969,9210,15864,16185,16223,16282,35771,9551,30968,32542,33210,9903,33324,35067,35860,Sampson,47,47,47,28,103,16176,16138,15817,7461,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16179,8439,1482,9218,9037,9217,25967,25920,25396,8131,24251,7974,8690,8690,8542,1443,23587,24019,24037,7900,22581
24122,COLUMBUS COUNTY,2852,2856,1636,2824,2857,1872,1869,1864,1068,1873,984,984,983,960,568,5630,7248,4417,7247,7233,7200,3389,4417,4406,4316,2222,4417,7248,11559,11682,11707,11728,25759,7695,22776,23789,24191,8019,24219,25335,25880,Columbus,43,43,43,19,63,11664,11639,11516,5611,389,314,52603,389,314,479,389,233,359,314,205,44013,11419,55508,48224,COLUMBUS COUNTY,11665,6467,1297,7468,7288,7466,17933,17904,17658,6489,17363,6028,6994,6992,6839,1219,16636,16816,16838,6271,16434
10813,CASWELL COUNTY,2013,2026,1185,1994,2026,1689,1676,1667,1038,1689,337,337,337,327,147,3110,4846,1391,4843,4828,4773,2489,1391,1387,1371,621,1391,4846,6144,6215,6234,6252,11534,4227,10310,10633,10869,4448,10975,11329,11634,Caswell,0,0,0,0,15,6234,6215,6144,3110,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6237,1683,423,1792,1773,1792,9608,9572,9386,3938,9122,1425,1524,1524,1506,307,9031,9193,9206,3859,8789
9204,YANCEY COUNTY,2498,2504,1565,2462,2504,2285,2279,2255,1471,2285,219,219,219,207,94,3040,4979,576,4978,4948,4896,2802,576,575,540,238,576,4979,5436,5523,5554,5555,9701,3933,8786,9057,9248,4059,9226,9530,9785,Yancey,,,,,,5554,5523,5436,3040,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5555,969,177,1114,1110,1112,8491,8452,8283,3764,8120,896,1033,1032,1027,175,7923,8065,8081,3651,7783
35028,LEE COUNTY,6178,6323,3173,5875,6326,2787,2647,2431,1358,2790,3536,3536,3531,3444,1815,8149,8131,10510,8128,7941,7643,3734,10510,10462,10246,4363,10510,8131,18002,18516,18751,18783,37564,9818,31843,33940,35165,10191,33992,36291,37846,Lee,113,113,113,52,142,18638,18403,17889,8097,707,474,57893,707,474,725,707,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18641,10849,1576,12450,12073,12437,24671,24420,23511,8339,22436,10506,11977,11974,11655,1559,21811,22580,22692,8032,20863
11451,HERTFORD COUNTY,2351,2355,1431,2329,2357,1942,1938,1922,1203,1944,413,413,413,407,228,3322,4371,2092,4369,4363,4343,2367,2091,2088,2028,955,2092,4371,6371,6451,6460,6476,12273,4228,10827,11287,11501,4432,11546,12075,12356,Hertford,0,0,0,0,13,6460,6451,6371,3322,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6463,3146,703,3604,3515,3599,8655,8631,8517,3700,8357,2938,3332,3332,3258,691,8017,8107,8127,3525,7877
46863,ROCKINGHAM COUNTY,7555,7575,4615,7463,7575,3385,3379,3343,2256,3385,4190,4190,4176,4120,2359,14424,11292,15368,11289,11247,11118,6557,15365,15342,15198,7805,15368,11292,26419,26692,26757,26781,49316,17102,44344,46079,46955,17558,46582,48424,49487,Rockingham,103,103,103,62,121,26654,26589,26316,14362,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26660,14462,3081,15633,15281,15623,33221,33099,32549,14103,31526,13711,14813,14811,14497,3037,31207,31677,31736,13787,30258
45564,CARTERET COUNTY,7883,7936,5178,7776,7937,2259,2217,2195,1590,2260,5677,5677,5666,5581,3588,14257,7990,16557,7989,7951,7865,4794,16555,16518,16286,9106,16557,7990,25302,25682,25757,25782,48845,17415,42922,44759,45632,18190,45904,47931,48970,Carteret,1213,1213,1151,357,1235,24544,24469,24151,13900,7061,5350,66672,6891,5244,7116,6413,1549,5383,4859,1028,57537,17867,69473,62070,CARTERET COUNTY,24547,12196,2680,13595,13214,13589,28259,28195,27826,13961,27295,11764,13086,13082,12736,2752,26779,27132,27163,13635,26299
705286,MECKLENBURG COUNTY,129181,131039,46224,124120,131190,27500,26758,25820,10795,27641,103549,103539,102423,98300,35429,118726,144828,273308,144760,142798,137526,38754,273299,270867,261650,79331,273308,144828,401024,415525,419919,420056,747403,124423,629656,675941,707514,128480,665750,714913,751946,Mecklenburg,1860,1860,1848,641,1920,418059,413665,399176,118085,9750,6082,1037049,9717,6069,9815,9592,3233,6138,5977,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,418136,232018,25842,271063,257467,270187,471068,467466,447729,99405,424140,223546,261607,261262,248524,25683,421348,437942,439769,96446,400133
8288,SWAIN COUNTY,1062,1063,671,1053,1065,502,502,497,350,502,563,561,560,556,321,2104,2097,1236,2097,2087,2058,1213,1236,1236,1209,557,1236,2097,4373,4591,4662,4673,9569,2536,7284,7847,8363,2686,8403,9064,9698,Swain,1329,1268,1106,334,1340,3333,3323,3267,1770,4092,3098,13403,3687,2750,4209,3226,525,3167,2366,430,11137,2803,14271,12138,SWAIN COUNTY,3333,1247,261,1345,1332,1343,4144,4134,4045,1900,3930,1117,1208,1206,1195,243,3902,3984,3988,1863,3801
9629,AVERY COUNTY,1758,1764,1086,1738,1764,1041,1037,1027,661,1041,723,723,721,711,425,2893,3861,1886,3859,3842,3805,1890,1886,1886,1862,1003,1886,3861,5667,5728,5745,5747,10206,3694,9283,9516,9678,3900,9848,10075,10284,Avery,,,,,,5745,5728,5667,2893,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5747,1528,335,1666,1656,1666,8425,8405,8284,3468,8185,1426,1552,1552,1547,321,7897,8005,8020,3322,7785
26239,VANCE COUNTY,4137,4189,2274,4003,4190,2863,2812,2699,1576,2864,1326,1326,1325,1304,698,6352,7885,5710,7884,7793,7544,3695,5710,5697,5593,2631,5710,7885,13185,13538,13642,13656,28564,8237,23929,25521,26312,8459,25752,27598,28750,Vance,48,48,48,26,61,13594,13490,13137,6326,457,317,41780,457,317,497,457,244,345,317,205,34092,8487,44535,37671,VANCE COUNTY,13595,7204,1277,7890,7750,7883,20363,20224,19391,6938,18091,6854,7486,7483,7372,1293,17832,18439,18481,6739,16758
27023,HALIFAX COUNTY,4569,4608,2834,4495,4609,3898,3859,3799,2466,3899,710,710,710,696,368,7102,11229,2984,11227,11199,11063,5827,2984,2981,2925,1264,2984,11229,14010,14202,14233,14272,28923,9697,25485,26573,27111,10013,27062,28352,29049,Halifax,22,22,22,11,59,14211,14180,13988,7091,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14213,5037,1013,5538,5450,5538,22919,22831,22348,8701,21471,4686,5144,5144,5071,964,21142,21519,21565,8515,20439
54650,NASH COUNTY,7835,7862,4351,7679,7864,3678,3657,3601,2076,3680,4184,4184,4178,4078,2275,14049,15905,14203,15902,15848,15647,7705,14202,14140,13790,6270,14203,15905,29582,30133,30249,30292,57835,16629,50763,53482,54770,17141,53489,56421,58025,Nash,145,145,145,74,184,30104,29988,29437,13975,950,618,89023,950,618,1019,939,498,695,618,376,73765,17956,94298,81106,NASH COUNTY,30108,17857,3446,20461,19744,20444,36545,36441,35727,13197,34693,17183,19578,19576,18973,3426,33891,34456,34497,12827,32962
28424,RUTHERFORD COUNTY,4890,4915,3087,4829,4917,3550,3529,3486,2289,3552,1365,1365,1361,1343,798,8159,10790,4551,10786,10742,10612,5883,4551,4547,4482,2264,4551,10790,15106,15301,15349,15381,30317,10934,27038,28039,28506,11424,28776,29860,30441,Rutherford,12,12,12,12,40,15337,15289,15094,8147,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15341,5604,1528,6069,5966,6064,23613,23570,23211,9405,22489,5440,5864,5859,5776,1502,21725,22027,22051,9000,21060
15362,ASHE COUNTY,2918,2930,1666,2864,2932,1833,1822,1780,1095,1835,1097,1097,1096,1084,571,4907,5790,3724,5790,5726,5624,2931,3724,3723,3676,1976,3724,5790,9300,9449,9514,9524,16337,6012,14537,15059,15472,6349,15429,15994,16483,Ashe,0,0,0,0,10,9514,9449,9300,4907,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9514,3248,880,3477,3453,3475,12770,12704,12383,5357,12023,3109,3323,3323,3304,905,11675,11959,11998,5038,11348
21877,STOKES COUNTY,4203,4224,2521,4136,4224,1965,1949,1912,1267,1965,2259,2259,2254,2224,1254,6402,5728,6614,5728,5693,5624,3269,6614,6605,6510,3108,6614,5728,12170,12334,12378,12385,23093,8312,20812,21540,21980,8623,21932,22716,23219,Stokes,36,36,36,25,43,12342,12298,12134,6377,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12342,7447,1862,7989,7875,7986,14873,14832,14566,6582,14210,7019,7532,7532,7432,1773,13963,14200,14225,6414,13648
3902,GRAHAM COUNTY,625,626,441,623,626,321,320,319,239,321,305,305,305,304,202,1150,1051,873,1050,1045,1032,581,873,873,869,546,873,1051,1999,2016,2021,2059,4267,1586,3734,3848,3935,1658,4070,4199,4301,Graham,98,98,98,23,135,1923,1918,1901,1127,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1924,899,179,909,909,909,2935,2932,2885,1417,2809,809,822,822,821,169,2733,2771,2774,1380,2670
32759,PENDER COUNTY,5202,5266,2881,5076,5267,2793,2746,2700,1724,2794,2473,2473,2456,2376,1157,8134,8027,9449,8024,7948,7827,3949,9448,9391,9154,4119,9449,8027,17166,17524,17657,17718,34997,9884,30127,31825,32918,10318,32153,33994,35191,Pender,185,185,185,66,242,17472,17339,16981,8068,1495,978,59482,1458,959,1531,1328,404,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17476,9599,1623,10950,10539,10934,22710,22568,21997,8291,21226,8974,10259,10255,9885,1560,20981,21526,21630,8028,20281
64966,CRAVEN COUNTY,11094,11242,6831,10766,11249,7009,6865,6585,4358,7015,4234,4233,4229,4181,2473,17913,18000,15263,17997,17794,17221,10155,15263,15250,15027,7557,15263,18000,33511,34319,34548,34594,68608,20847,60399,63395,65109,21334,63492,66800,68929,Craven,1288,1275,1263,201,1331,33260,33044,32248,17712,9972,8645,95778,9880,8582,10013,9715,1090,8665,8458,793,80387,20103,102139,87409,CRAVEN COUNTY,33263,15501,2940,16855,16545,16852,42061,41784,40375,17304,38276,14827,16045,16043,15760,2962,39053,40278,40399,17092,37114
335753,GUILFORD COUNTY,65529,66425,30022,63245,66455,14066,13696,13204,7164,14094,52361,52359,51833,50041,22858,77231,58617,141334,58595,57964,56287,23496,141329,140277,136257,53328,141334,58617,193520,199217,200900,200956,352985,83635,304327,324063,336650,85857,319153,340171,355083,Guilford,976,976,976,407,1005,199924,198241,192544,76824,5545,3547,505896,5526,3547,5576,5459,2264,3577,3501,1628,418240,83442,537174,459608,GUILFORD COUNTY,199951,100094,16917,118059,111408,117653,231448,229787,223237,66676,213600,96837,114313,114175,108044,16771,212472,218031,218760,65236,203989
12325,MADISON COUNTY,2774,2806,1612,2717,2806,2354,2329,2283,1407,2354,452,452,445,434,205,3299,5803,980,5803,5772,5682,2946,980,973,948,353,980,5803,6630,6745,6783,6783,12800,4647,11685,12080,12383,4707,12090,12522,12886,Madison,,,,,,6783,6745,6630,3299,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6783,1260,284,1408,1385,1405,11231,11174,10916,4314,10609,1198,1334,1334,1313,267,10648,10872,10911,4294,10368
45796,CHATHAM COUNTY,13459,13786,6827,12951,13829,4191,4007,3827,2241,4222,9607,9595,9452,9124,4586,16243,12014,21988,12002,11664,11226,5955,21987,21799,21218,10211,21988,12014,33182,34251,34777,34822,48997,14422,41211,43971,46102,15118,43945,46974,49480,Chatham,788,788,738,77,820,33989,33463,32444,16166,4916,3402,70897,4772,3329,4966,4265,845,3417,2967,443,59661,18634,74470,65198,CHATHAM COUNTY,34002,12442,2689,14128,13473,14066,30386,30015,28729,11584,27238,11955,13629,13592,12975,2682,27667,28802,29056,11297,26289
98651,PITT COUNTY,16246,16468,7027,15693,16476,7290,7101,6804,2742,7297,9179,9178,9145,8889,4285,19676,19211,31883,19203,18814,18210,6160,31881,31731,30960,13380,31883,19211,49545,50920,51459,51530,104474,23661,90152,95529,98979,24247,95175,100977,105221,Pitt,375,375,375,136,436,51084,50545,49170,19540,2250,1444,170444,2250,1444,2289,2223,806,1504,1433,582,142466,25045,180742,155511,PITT COUNTY,51094,28660,3894,33066,31752,33031,69866,69193,66975,19547,64292,26823,31023,31016,29790,3761,64295,66191,66452,19318,61896
59590,MOORE COUNTY,13552,13763,8370,13133,13779,5533,5336,5062,3373,5549,8230,8230,8216,8071,4997,21754,16070,23555,16068,15758,15391,8735,23555,23473,23101,12913,23555,16070,39169,39983,40375,40406,63697,23514,55872,58329,59938,24370,59474,62214,64317,Moore,752,752,677,106,781,39623,39231,38492,21648,4973,3404,94937,4804,3322,5030,4289,940,3435,2932,648,79328,24192,100880,86466,MOORE COUNTY,39625,15413,3715,17397,16681,17379,41890,41345,40729,19715,39772,14657,16511,16507,15851,3669,39156,39679,39992,19197,38283
241239,FORSYTH COUNTY,52821,53574,24094,50920,53617,16800,16247,15457,7611,16842,36775,36774,36574,35463,16483,54844,49951,91875,49940,48839,46916,20000,91873,91291,88756,34506,91875,49951,136379,140837,142520,142584,256557,61333,217889,232284,242408,63343,230908,246338,258645,Forsyth,707,707,707,338,758,141813,140130,135672,54506,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141826,68993,11886,77993,75167,77843,176417,174505,166962,49647,157740,66839,75531,75483,72940,11998,156770,163182,164270,48013,148503
97461,IREDELL COUNTY,16594,16777,8650,16173,16779,4177,4121,4052,2638,4178,12601,12600,12473,12121,6012,23500,17013,39518,17007,16912,16548,8011,39514,39302,38320,15324,39518,17013,55117,56463,56770,56837,102107,27020,89701,94988,97680,27571,93760,99398,102459,Iredell,249,249,249,165,306,56521,56214,54868,23335,2108,1470,171884,2108,1470,2151,2058,1051,1538,1434,882,140623,29513,181806,156060,IREDELL COUNTY,56531,37498,5988,43017,41257,42908,57291,57091,56033,20532,54204,36098,41212,41175,39660,6097,53858,54816,54930,20041,52169
19310,TRANSYLVANIA COUNTY,5881,5931,4044,5816,5937,3764,3717,3665,2618,3769,2168,2167,2164,2151,1426,7661,7213,5932,7212,7164,7025,3967,5932,5925,5878,3694,5932,7213,12903,13089,13144,13157,19830,8498,18253,18889,19417,8600,18702,19383,19955,Transylvania,0,0,0,0,12,13144,13089,12903,7661,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13145,3323,1163,3506,3455,3498,16056,15994,15590,7170,15041,3215,3370,3365,3325,1181,15355,15736,15789,7122,14829
10985,MARTIN COUNTY,1291,1302,834,1278,1302,905,894,883,594,905,397,397,397,395,240,2987,3059,2396,3057,3042,2999,1655,2396,2393,2377,1304,2396,3059,5424,5483,5501,5507,11769,4124,10387,10802,11040,4343,11086,11559,11845,Martin,48,48,48,28,52,5453,5435,5376,2959,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5455,2525,599,2721,2661,2721,8877,8854,8704,3607,8367,2370,2548,2548,2496,562,8170,8301,8314,3447,7881
10980,WARREN COUNTY,2139,2158,1276,2098,2160,1369,1353,1323,807,1371,789,789,786,775,469,3348,4102,2526,4102,4067,4005,2036,2526,2524,2490,1312,2526,4102,6495,6591,6628,6651,11625,3965,10270,10714,11001,4061,10779,11296,11683,Warren,0,0,0,0,23,6628,6591,6495,3348,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6628,2419,537,2662,2617,2661,8854,8807,8522,3420,8203,2352,2583,2582,2533,561,8065,8282,8296,3319,7802
5278,JONES COUNTY,903,912,566,881,912,715,706,684,438,715,197,197,197,197,128,1585,1842,992,1842,1831,1798,1037,992,992,977,534,992,1842,2826,2874,2885,2939,5767,2020,4977,5182,5344,2160,5407,5665,5812,Jones,51,51,51,14,105,2834,2823,2775,1571,555,362,8956,555,362,583,529,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2834,1204,265,1305,1287,1304,3924,3908,3823,1738,3674,1087,1183,1183,1159,248,3661,3733,3737,1700,3528
